Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
"Наименование Избирательной комиссии:    Самара, Куйбышевская"																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862					
		1.85%	1.67%	0.68%	0.69%	1.41%	1.89%	1.49%	1.16%	6.81%	1.19%	1.80%	1.22%	2.03%	1.05%	1.26%	0.46%	0.79%	1.12%	1.34%	1.04%	0.67%	1.13%	3.95%	1.23%	6.10%	0.39%	3.23%	4.46%	0.90%	1.04%	1.92%	0.0%	1.14%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	767	34	42	17	19	21	20	16	1	24	19	4	7	21	21	40	26	14	9	22	40	37	81	28	58	23	38	27	11	22	11	1	13					
		2.82%	3.16%	3.62%	1.96%	1.49%	2.48%	2.30%	2.32%	1.13%	2.39%	2.14%	1.63%	2.84%	2.77%	2.65%	3.73%	3.45%	3.92%	1.51%	2.30%	3.35%	3.51%	4.85%	2.65%	3.47%	2.24%	3.23%	2.56%	1.99%	2.87%	1.76%	0.81%	1.85%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1544	71	49	50	57	69	77	70	5	105	43	19	17	39	76	45	47	23	47	64	57	60	61	49	54	94	11	24	25	59	42	2	33					
		5.68%	6.61%	4.22%	5.76%	4.48%	8.15%	8.86%	10.15%	5.68%	10.48%	4.85%	7.75%	6.91%	5.15%	9.60%	4.19%	6.25%	6.44%	7.92%	6.71%	4.77%	5.69%	3.65%	4.64%	3.23%	9.17%	0.93%	2.27%	4.52%	7.71%	6.75%	1.62%	4.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	971	52	61	42	28	38	46	31	1	41	18	8	4	16	35	64	48	14	20	40	51	31	57	48	60	36	21	20	6	11	9	0	14					
		3.57%	4.84%	5.25%	4.84%	2.20%	4.49%	5.29%	4.49%	1.13%	4.09%	2.03%	3.26%	1.62%	2.11%	4.42%	5.97%	6.38%	3.92%	3.37%	4.19%	4.27%	2.94%	3.41%	4.54%	3.59%	3.51%	1.79%	1.89%	1.08%	1.43%	1.44%	0.0%	2.00%					
22	"5. ""За Русь Святую"""	142	4	2	3	4	2	4	4	1	4	4	2	2	14	6	9	6	2	5	1	8	13	9	3	5	4	6	2	1	3	6	0	3					
		0.52%	0.37%	0.17%	0.34%	0.31%	0.23%	0.46%	0.58%	1.13%	0.39%	0.45%	0.81%	0.81%	1.85%	0.75%	0.83%	0.79%	0.56%	0.84%	0.10%	0.67%	1.23%	0.53%	0.28%	0.29%	0.39%	0.51%	0.18%	0.18%	0.39%	0.96%	0.0%	0.42%					
23	"6. ""Объединенная Российская партия ""Русь"""	58	0	0	2	3	0	1	2	0	1	1	1	3	4	1	0	1	4	1	3	3	2	9	2	2	3	3	2	1	2	1	0	0					
		0.21%	0.0%	0.0%	0.23%	0.23%	0.0%	0.11%	0.29%	0.0%	0.09%	0.11%	0.40%	1.21%	0.52%	0.12%	0.0%	0.13%	1.12%	0.16%	0.31%	0.25%	0.18%	0.53%	0.18%	0.11%	0.29%	0.25%	0.18%	0.18%	0.26%	0.16%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	216	10	11	7	5	3	9	5	0	6	4	4	1	4	5	13	3	0	4	4	7	8	21	13	30	4	11	9	2	1	8	0	4					
		0.79%	0.93%	0.94%	0.80%	0.39%	0.35%	1.03%	0.72%	0.0%	0.59%	0.45%	1.63%	0.40%	0.52%	0.63%	1.21%	0.39%	0.0%	0.67%	0.41%	0.58%	0.75%	1.25%	1.23%	1.79%	0.39%	0.93%	0.85%	0.36%	0.13%	1.28%	0.0%	0.57%					
25	"8. ""Народно-республиканская партия России"""	41	4	0	1	1	1	3	2	0	1	1	0	1	0	2	3	0	1	0	1	1	1	3	1	3	2	1	1	2	0	1	2	1					
		0.15%	0.37%	0.0%	0.11%	0.07%	0.11%	0.34%	0.29%	0.0%	0.09%	0.11%	0.0%	0.40%	0.0%	0.25%	0.27%	0.0%	0.28%	0.0%	0.10%	0.08%	0.09%	0.17%	0.09%	0.17%	0.19%	0.08%	0.09%	0.36%	0.0%	0.16%	1.62%	0.14%					
26	"9. ""Российская экологическая партия ""Зеленые"""	149	6	4	6	7	3	3	4	0	4	4	1	0	5	4	8	4	1	1	3	12	2	20	8	18	8	2	4	2	3	1	0	1					
		0.54%	0.55%	0.34%	0.69%	0.55%	0.35%	0.34%	0.58%	0.0%	0.39%	0.45%	0.40%	0.0%	0.66%	0.50%	0.74%	0.53%	0.28%	0.16%	0.31%	1.00%	0.18%	1.19%	0.75%	1.07%	0.78%	0.17%	0.37%	0.36%	0.39%	0.16%	0.0%	0.14%					
27	"10. ""Аграрная партия России"""	405	17	22	13	9	11	18	14	1	17	10	2	6	7	17	17	7	10	18	18	18	8	28	13	7	24	11	11	8	6	14	9	14					
		1.49%	1.58%	1.89%	1.49%	0.70%	1.30%	2.07%	2.03%	1.13%	1.69%	1.12%	0.81%	2.43%	0.92%	2.14%	1.58%	0.93%	2.80%	3.03%	1.88%	1.50%	0.75%	1.67%	1.23%	0.41%	2.34%	0.93%	1.04%	1.44%	0.78%	2.25%	7.31%	2.00%					
28	"11. ""Истинные патриоты России"""	51	3	2	2	2	1	0	2	0	0	1	0	0	1	0	4	1	2	1	0	2	2	3	1	3	2	4	2	1	1	5	1	2					
		0.18%	0.27%	0.17%	0.23%	0.15%	0.11%	0.0%	0.29%	0.0%	0.0%	0.11%	0.0%	0.0%	0.13%	0.0%	0.37%	0.13%	0.56%	0.16%	0.0%	0.16%	0.18%	0.17%	0.09%	0.17%	0.19%	0.34%	0.18%	0.18%	0.13%	0.80%	0.81%	0.28%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	740	36	15	17	32	29	24	19	4	33	30	7	9	25	14	21	22	10	16	26	33	24	44	35	42	27	23	34	19	26	23	6	15					
		2.72%	3.35%	1.29%	1.96%	2.51%	3.42%	2.76%	2.75%	4.54%	3.29%	3.38%	2.85%	3.65%	3.30%	1.76%	1.95%	2.92%	2.80%	2.69%	2.72%	2.76%	2.27%	2.63%	3.31%	2.51%	2.63%	1.96%	3.22%	3.44%	3.39%	3.69%	4.87%	2.14%					
30	"13. ""Демократическая партия России"""	61	1	4	0	0	0	1	3	1	2	3	1	1	1	3	2	1	0	2	0	1	0	7	5	3	1	3	2	3	1	6	3	0					
		0.22%	0.09%	0.34%	0.0%	0.0%	0.0%	0.11%	0.43%	1.13%	0.19%	0.33%	0.40%	0.40%	0.13%	0.37%	0.18%	0.13%	0.0%	0.33%	0.0%	0.08%	0.0%	0.41%	0.47%	0.17%	0.09%	0.25%	0.18%	0.54%	0.13%	0.96%	2.43%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	64	1	2	0	1	0	1	1	0	2	2	2	2	4	2	2	0	1	3	1	0	2	8	0	6	1	6	2	2	5	4	0	1					
		0.23%	0.09%	0.17%	0.0%	0.07%	0.0%	0.11%	0.14%	0.0%	0.19%	0.22%	0.81%	0.81%	0.52%	0.25%	0.18%	0.0%	0.28%	0.50%	0.10%	0.0%	0.18%	0.47%	0.0%	0.35%	0.09%	0.51%	0.18%	0.36%	0.65%	0.64%	0.0%	0.14%					
32	"15. ""Партия СЛОН"""	97	2	1	0	0	1	2	0	0	0	2	0	1	2	0	2	3	3	1	0	1	4	46	0	11	2	5	4	3	0	1	0	0					
		0.35%	0.18%	0.08%	0.0%	0.0%	0.11%	0.23%	0.0%	0.0%	0.0%	0.22%	0.0%	0.40%	0.26%	0.0%	0.18%	0.39%	0.84%	0.16%	0.0%	0.08%	0.37%	2.75%	0.0%	0.65%	0.19%	0.42%	0.37%	0.54%	0.0%	0.16%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2005	111	104	91	58	74	64	34	7	68	66	13	6	61	68	109	68	19	66	76	89	91	102	92	101	82	31	32	54	54	37	13	64					
		7.37%	10.33%	8.96%	10.49%	4.56%	8.74%	7.36%	4.93%	7.95%	6.79%	7.44%	5.30%	2.43%	8.06%	8.59%	10.16%	9.04%	5.32%	11.12%	7.97%	7.45%	8.64%	6.11%	8.71%	6.04%	8.0%	2.64%	3.03%	9.78%	7.05%	5.94%	10.56%	9.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	69	3	4	0	2	0	1	1	0	0	3	1	1	2	0	1	1	0	1	1	1	2	13	3	12	0	5	6	0	1	2	1	1					
		0.25%	0.27%	0.34%	0.0%	0.15%	0.0%	0.11%	0.14%	0.0%	0.0%	0.33%	0.40%	0.40%	0.26%	0.0%	0.09%	0.13%	0.0%	0.16%	0.10%	0.08%	0.18%	0.77%	0.28%	0.71%	0.0%	0.42%	0.56%	0.0%	0.13%	0.32%	0.81%	0.14%					
35	"18. ""ЛДПР"""	3811	147	164	98	125	99	143	86	13	125	179	56	29	91	82	114	113	56	85	161	181	158	247	141	308	145	136	163	58	115	92	15	86					
		14.02%	13.68%	14.13%	11.30%	9.83%	11.70%	16.45%	12.48%	14.77%	12.48%	20.20%	22.85%	11.78%	12.03%	10.36%	10.63%	15.02%	15.68%	14.33%	16.89%	15.15%	15.00%	14.79%	13.35%	18.44%	14.14%	11.59%	15.47%	10.50%	15.03%	14.79%	12.19%	12.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	501	23	14	21	16	10	19	13	6	11	17	0	1	15	12	21	13	6	19	18	27	47	11	25	21	24	14	12	13	10	18	6	18					
		1.84%	2.14%	1.20%	2.42%	1.25%	1.18%	2.18%	1.88%	6.81%	1.09%	1.91%	0.0%	0.40%	1.98%	1.51%	1.95%	1.72%	1.68%	3.20%	1.88%	2.26%	4.46%	0.65%	2.36%	1.25%	2.34%	1.19%	1.13%	2.35%	1.30%	2.89%	4.87%	2.57%					
37	"20. ""Политическая партия ""Единая Россия"""	8381	251	413	254	662	228	214	187	20	283	225	54	98	258	264	335	235	102	126	215	326	306	428	305	498	236	628	464	148	228	189	17	184					
		30.84%	23.37%	35.60%	29.29%	52.08%	26.95%	24.62%	27.14%	22.72%	28.27%	25.39%	22.04%	39.83%	34.12%	33.37%	31.24%	31.24%	28.57%	21.24%	22.56%	27.30%	29.05%	25.64%	28.88%	29.82%	23.02%	53.53%	44.06%	26.81%	29.80%	30.38%	13.82%	26.32%					
38	"21. ""Российская Конституционно-демократическая партия"""	65	0	1	0	1	1	1	1	0	1	1	0	1	0	0	25	1	2	3	4	1	1	7	0	1	2	4	2	1	2	1	0	0					
		0.23%	0.0%	0.08%	0.0%	0.07%	0.11%	0.11%	0.14%	0.0%	0.09%	0.11%	0.0%	0.40%	0.0%	0.0%	2.33%	0.13%	0.56%	0.50%	0.41%	0.08%	0.09%	0.41%	0.0%	0.05%	0.19%	0.34%	0.18%	0.18%	0.26%	0.16%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	46	4	3	0	5	1	1	2	0	2	4	0	0	1	0	3	0	0	3	1	2	1	4	0	2	0	1	1	0	1	1	0	3					
		0.16%	0.37%	0.25%	0.0%	0.39%	0.11%	0.11%	0.29%	0.0%	0.19%	0.45%	0.0%	0.0%	0.13%	0.0%	0.27%	0.0%	0.0%	0.50%	0.10%	0.16%	0.09%	0.23%	0.0%	0.11%	0.0%	0.08%	0.09%	0.0%	0.13%	0.16%	0.0%	0.42%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4510	198	156	167	140	183	148	140	15	197	164	54	32	136	118	166	85	68	114	197	214	208	233	189	161	221	91	122	136	147	71	38	201					
		16.59%	18.43%	13.44%	19.26%	11.01%	21.63%	17.03%	20.31%	17.04%	19.68%	18.51%	22.04%	13.00%	17.98%	14.91%	15.48%	11.30%	19.04%	19.22%	20.67%	17.92%	19.75%	13.96%	17.89%	9.64%	21.56%	7.75%	11.58%	24.63%	19.21%	11.41%	30.89%	28.75%					
																																							
41	Против всех	1618	61	64	56	56	50	41	37	6	51	57	9	15	32	42	57	54	15	26	67	97	23	142	72	137	70	62	54	40	48	50	7	20					
		5.95%	5.67%	5.51%	6.45%	4.40%	5.91%	4.71%	5.37%	6.81%	5.09%	6.43%	3.67%	6.09%	4.23%	5.30%	5.31%	7.18%	4.20%	4.38%	7.03%	8.12%	2.18%	8.50%	6.81%	8.20%	6.82%	5.28%	5.12%	7.24%	6.27%	8.03%	5.69%	2.86%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
