Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Нытвенская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	219	7	10	12	10	9	7	9	1	10	9	5	4	7	6	3	4	5	5	3	4	8	4	4	16	6	10	10	3	4	5	1	4	5	3	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	389	7	5	0	5	8	2	2	0	9	9	12	6	10	20	18	17	21	5	0	14	6	11	12	24	30	13	13	15	15	15	16	16	7	3	15	8					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2417	68	64	67	170	153	171	135	15	168	55	43	78	39	96	136	154	85	42	12	42	27	10	22	65	110	95	46	15	63	17	22	17	78	11	3	23					
		14.82%	14.78%	13.53%	12.71%	17.84%	16.42%	16.41%	15.39%	16.67%	17.70%	13.03%	13.07%	17.29%	12.38%	14.33%	16.41%	15.89%	17.49%	7.71%	4.56%	17.57%	13.43%	8.55%	9.32%	12.87%	19.64%	15.68%	15.81%	12.40%	14.75%	8.33%	13.41%	9.14%	16.39%	9.91%	2.73%	13.07%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3219	113	109	127	268	204	219	208	18	193	99	50	64	50	119	123	152	92	81	48	42	55	29	45	97	100	122	57	16	63	36	29	30	108	22	11	20					
		19.73%	24.57%	23.04%	24.10%	28.12%	21.89%	21.02%	23.72%	20.00%	20.34%	23.46%	15.20%	14.19%	15.87%	17.76%	14.84%	15.69%	18.93%	14.86%	18.25%	17.57%	27.36%	24.79%	19.07%	19.21%	17.86%	20.13%	19.59%	13.22%	14.75%	17.65%	17.68%	16.13%	22.69%	19.82%	10.00%	11.36%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	140	4	5	7	11	8	7	8	1	12	3	3	4	4	5	4	9	2	2	4	3	0	0	1	7	6	6	0	0	3	2	4	0	3	2	0	0					
		0.86%	0.87%	1.06%	1.33%	1.15%	0.86%	0.67%	0.91%	1.11%	1.26%	0.71%	0.91%	0.89%	1.27%	0.75%	0.48%	0.93%	0.41%	0.37%	1.52%	1.26%	0.00%	0.00%	0.42%	1.39%	1.07%	0.99%	0.00%	0.00%	0.70%	0.98%	2.44%	0.00%	0.63%	1.80%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3437	80	89	108	182	191	233	173	11	178	87	76	104	81	147	201	187	109	136	36	52	33	17	29	111	144	143	68	38	75	60	39	34	108	13	6	58					
		21.07%	17.39%	18.82%	20.49%	19.10%	20.49%	22.36%	19.73%	12.22%	18.76%	20.62%	23.10%	23.06%	25.71%	21.94%	24.25%	19.30%	22.43%	24.95%	13.69%	21.76%	16.42%	14.53%	12.29%	21.98%	25.71%	23.60%	23.37%	31.40%	17.56%	29.41%	23.78%	18.28%	22.69%	11.71%	5.45%	32.95%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	446	15	5	15	40	37	27	24	0	41	13	12	13	5	12	19	25	13	8	2	1	4	0	4	23	12	19	7	4	6	0	0	0	30	6	0	4					
		2.73%	3.26%	1.06%	2.85%	4.20%	3.97%	2.59%	2.74%	0.00%	4.32%	3.08%	3.65%	2.88%	1.59%	1.79%	2.29%	2.58%	2.67%	1.47%	0.76%	0.42%	1.99%	0.00%	1.69%	4.55%	2.14%	3.14%	2.41%	3.31%	1.41%	0.00%	0.00%	0.00%	6.30%	5.41%	0.00%	2.27%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6213	172	188	188	260	314	365	294	41	332	157	139	170	128	274	322	402	170	266	158	96	77	59	127	186	175	206	102	42	206	87	69	102	134	52	89	64					
		38.09%	37.39%	39.75%	35.67%	27.28%	33.69%	35.03%	33.52%	45.56%	34.98%	37.20%	42.25%	37.69%	40.63%	40.90%	38.84%	41.49%	34.98%	48.81%	60.08%	40.17%	38.31%	50.43%	53.81%	36.83%	31.25%	33.99%	35.05%	34.71%	48.24%	42.65%	42.07%	54.84%	28.15%	46.85%	80.91%	36.36%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	109	1	1	4	8	7	5	11	1	9	2	2	2	2	6	7	4	2	3	2	1	1	2	1	4	3	3	2	2	2	1	0	1	6	1	0	0					
		0.67%	0.22%	0.21%	0.76%	0.84%	0.75%	0.48%	1.25%	1.11%	0.95%	0.47%	0.61%	0.44%	0.63%	0.90%	0.84%	0.41%	0.41%	0.55%	0.76%	0.42%	0.50%	1.71%	0.42%	0.79%	0.54%	0.50%	0.69%	1.65%	0.47%	0.49%	0.00%	0.54%	1.26%	0.90%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
