Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Кулундинская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1875	УИК №1898	УИК №1899	УИК №1906	УИК №1907					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1072	165	72	107	100	85	20	10	58	17	16	23	11	59	5	7	15	26	4	7	11	6	11	17	5	73	82	45	7	8					
		10.29%	12.46%	13.93%	11.46%	9.15%	11.18%	5.73%	12.20%	13.21%	13.49%	10.67%	9.35%	6.25%	9.67%	5.15%	6.31%	9.15%	10.79%	4.88%	10.94%	6.51%	3.59%	7.91%	7.20%	2.86%	15.15%	10.01%	9.15%	11.86%	7.21%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1397	180	67	141	154	77	73	9	36	16	12	25	21	81	20	18	20	35	13	17	31	29	29	21	9	58	132	54	1	18					
		13.41%	13.60%	12.96%	15.10%	14.09%	10.13%	20.92%	10.98%	8.20%	12.70%	8.00%	10.16%	11.93%	13.28%	20.62%	16.22%	12.20%	14.52%	15.85%	26.56%	18.34%	17.37%	20.86%	8.90%	5.14%	12.03%	16.12%	10.98%	1.69%	16.22%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	76	11	2	8	7	7	2	0	6	3	1	0	0	2	0	2	3	4	0	1	1	1	0	1	0	3	5	5	0	1					
		0.73%	0.83%	0.39%	0.86%	0.64%	0.92%	0.57%	0.00%	1.37%	2.38%	0.67%	0.00%	0.00%	0.33%	0.00%	1.80%	1.83%	1.66%	0.00%	1.56%	0.59%	0.60%	0.00%	0.42%	0.00%	0.62%	0.61%	1.02%	0.00%	0.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2294	324	130	211	283	186	53	16	95	18	48	70	28	109	14	21	34	37	18	12	38	28	34	32	23	100	179	124	5	24					
		22.03%	24.47%	25.15%	22.59%	25.89%	24.47%	15.19%	19.51%	21.64%	14.29%	32.00%	28.46%	15.91%	17.87%	14.43%	18.92%	20.73%	15.35%	21.95%	18.75%	22.49%	16.77%	24.46%	13.56%	13.14%	20.75%	21.86%	25.20%	8.47%	21.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	132	21	8	18	12	16	6	0	1	1	1	1	0	10	2	0	2	1	0	0	4	1	0	1	0	3	18	5	0	0					
		1.27%	1.59%	1.55%	1.93%	1.10%	2.11%	1.72%	0.00%	0.23%	0.79%	0.67%	0.41%	0.00%	1.64%	2.06%	0.00%	1.22%	0.41%	0.00%	0.00%	2.37%	0.60%	0.00%	0.42%	0.00%	0.62%	2.20%	1.02%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5215	586	226	434	508	376	191	44	233	68	71	123	112	340	55	62	86	132	43	24	81	99	57	158	134	238	390	243	44	57					
		50.08%	44.26%	43.71%	46.47%	46.48%	49.47%	54.73%	53.66%	53.08%	53.97%	47.33%	50.00%	63.64%	55.74%	56.70%	55.86%	52.44%	54.77%	52.44%	37.50%	47.93%	59.28%	41.01%	66.95%	76.57%	49.38%	47.62%	49.39%	74.58%	51.35%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	2	1	1	4	5	1	0	0	0	0	0	0	1	0	0	2	0	2	1	1	1	0	1	0	0	7	4	0	0					
		0.33%	0.15%	0.19%	0.11%	0.37%	0.66%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	1.22%	0.00%	2.44%	1.56%	0.59%	0.60%	0.00%	0.42%	0.00%	0.00%	0.85%	0.81%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
