13	Число избирателей, проголосовавших по открепительным удостоверениям	363	5	2	6	10	1	7	6	16	11	7	22	11	27	8	9	17	7	10	3	2	17	2	1	2	2	1	4	2	3	2	2	8	2	1	4	3	1	1	4	0	6	3	1	2	1	1	3	2	0	1	1	7	1	2	1	1	1	2	0	3	5	1	2	4	4	7	3	2	3	0	29	3	5	2	2	2	1	0	0									
14	Число неиспользованных открепительных удостоверений	40	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	4	0	0	1	0	1	2	1	0	0	1	0	1	1	0	0	0	0	0	0	4	2	0	0	0	2	1	1	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	26	0	0	0	0	0	0	4	0	0	0	1	0	0	2	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																										
19	Жириновский Владимир Вольфович	2014	80	13	39	81	22	57	65	70	51	42	58	49	48	42	51	90	39	73	66	8	16	23	7	4	23	4	10	5	12	6	11	39	11	22	29	9	25	7	55	5	38	14	27	4	17	0	2	6	27	11	6	23	14	8	14	1	4	22	10	2	42	27	8	1	0	31	21	22	26	28	20	67	31	24	20	0	8	16	5									
		9.03%	11.36%	4.94%	10.68%	10.49%	14.47%	9.48%	9.75%	7.48%	7.86%	6.94%	7.40%	7.03%	11.51%	10.05%	8.24%	10.27%	8.01%	9.36%	10.38%	6.30%	29.09%	11.27%	4.93%	12.12%	9.47%	9.30%	5.56%	15.63%	8.11%	7.06%	29.73%	10.34%	13.41%	15.60%	7.84%	7.83%	7.94%	12.50%	11.55%	4.76%	9.43%	11.86%	11.64%	5.63%	19.77%	0.00%	1.92%	7.79%	9.41%	13.58%	14.29%	7.37%	8.28%	12.50%	8.97%	2.86%	1.06%	8.73%	12.50%	0.91%	8.32%	12.00%	5.93%	2.50%	0.00%	6.42%	13.29%	15.49%	8.87%	14.97%	13.33%	10.37%	11.15%	6.65%	8.00%	0.00%	12.70%	7.92%	6.33%									
20	Зюганов Геннадий Андреевич	5369	178	77	88	196	11	161	173	252	196	150	242	198	89	115	150	260	114	192	175	24	12	31	12	11	21	0	28	8	23	4	7	78	14	26	102	31	83	18	93	13	108	18	35	12	11	22	29	22	64	15	9	41	40	5	31	11	119	92	20	58	137	13	18	8	14	150	44	22	75	42	28	116	60	39	74	12	12	56	31									
		24.07%	25.28%	29.28%	24.11%	25.39%	7.24%	26.79%	25.94%	26.92%	30.20%	24.79%	30.87%	28.41%	21.34%	27.51%	24.23%	29.68%	23.41%	24.62%	27.52%	18.90%	21.82%	15.20%	8.45%	33.33%	8.64%	0.00%	15.56%	25.00%	15.54%	4.71%	18.92%	20.69%	17.07%	18.44%	27.57%	26.96%	26.35%	32.14%	19.54%	12.38%	26.80%	15.25%	15.09%	16.90%	12.79%	32.84%	27.88%	28.57%	22.30%	18.52%	21.43%	13.14%	23.67%	7.81%	19.87%	31.43%	31.56%	36.51%	25.00%	26.36%	27.13%	5.78%	13.33%	20.00%	22.22%	31.06%	27.85%	15.49%	25.60%	22.46%	18.67%	17.96%	21.58%	10.80%	29.60%	52.17%	19.05%	27.72%	39.24%									
21	Миронов Сергей Михайлович	724	20	8	7	35	9	31	24	32	23	30	33	32	9	15	25	28	19	23	17	2	3	5	8	1	3	3	3	0	1	0	1	10	3	2	12	4	20	1	15	3	11	1	6	4	3	1	3	3	4	5	2	15	10	3	4	1	8	7	3	7	12	9	2	1	0	9	1	4	6	5	3	9	16	16	5	0	2	3	0									
		3.25%	2.84%	3.04%	1.92%	4.53%	5.92%	5.16%	3.60%	3.42%	3.54%	4.96%	4.21%	4.59%	2.16%	3.59%	4.04%	3.20%	3.90%	2.95%	2.67%	1.57%	5.45%	2.45%	5.63%	3.03%	1.23%	6.98%	1.67%	0.00%	0.68%	0.00%	2.70%	2.65%	3.66%	1.42%	3.24%	3.48%	6.35%	1.79%	3.15%	2.86%	2.73%	0.85%	2.59%	5.63%	3.49%	1.49%	2.88%	3.90%	1.39%	6.17%	4.76%	4.81%	5.92%	4.69%	2.56%	2.86%	2.12%	2.78%	3.75%	3.18%	2.38%	4.00%	1.48%	2.50%	0.00%	1.86%	0.63%	2.82%	2.05%	2.67%	2.00%	1.39%	5.76%	4.43%	2.00%	0.00%	3.17%	1.49%	0.00%									
22	Прохоров Михаил Дмитриевич	1143	27	10	18	55	15	38	37	46	36	45	38	48	25	26	45	56	39	41	44	4	0	8	9	0	9	1	7	1	3	1	1	34	2	5	17	6	15	1	30	24	13	3	13	7	2	0	7	1	4	1	0	15	7	5	1	3	5	12	1	14	23	8	0	0	1	27	3	6	6	6	18	21	14	9	7	0	1	9	3									
		5.12%	3.84%	3.80%	4.93%	7.12%	9.87%	6.32%	5.55%	4.91%	5.55%	7.44%	4.85%	6.89%	5.99%	6.22%	7.27%	6.39%	8.01%	5.26%	6.92%	3.15%	0.00%	3.92%	6.34%	0.00%	3.70%	2.33%	3.89%	3.13%	2.03%	1.18%	2.70%	9.02%	2.44%	3.55%	4.59%	5.22%	4.76%	1.79%	6.30%	22.86%	3.23%	2.54%	5.60%	9.86%	2.33%	0.00%	6.73%	1.30%	1.39%	1.23%	0.00%	4.81%	4.14%	7.81%	0.64%	8.57%	1.33%	4.76%	1.25%	6.36%	4.55%	3.56%	0.00%	0.00%	1.59%	5.59%	1.90%	4.23%	2.05%	3.21%	12.00%	3.25%	5.04%	2.49%	2.80%	0.00%	1.59%	4.46%	3.80%									
23	Путин Владимир Владимирович	12757	390	151	207	395	67	308	357	527	336	328	404	360	237	217	343	424	274	447	325	88	24	135	106	17	186	35	131	18	108	74	17	213	52	84	199	63	169	29	278	59	229	79	149	41	53	44	61	45	186	49	25	213	98	43	105	19	238	118	46	136	287	145	107	30	48	264	86	86	177	104	79	426	155	260	140	11	40	115	38									
		57.18%	55.40%	57.41%	56.71%	51.17%	44.08%	51.25%	53.52%	56.30%	51.77%	54.21%	51.53%	51.65%	56.83%	51.91%	55.41%	48.40%	56.26%	57.31%	51.10%	69.29%	43.64%	66.18%	74.65%	51.52%	76.54%	81.40%	72.78%	56.25%	72.97%	87.06%	45.95%	56.50%	63.41%	59.57%	53.78%	54.78%	53.65%	51.79%	58.40%	56.19%	56.82%	66.95%	64.22%	57.75%	61.63%	65.67%	58.65%	58.44%	64.81%	60.49%	59.52%	68.27%	57.99%	67.19%	67.31%	54.29%	63.13%	46.83%	57.50%	61.82%	56.83%	64.44%	79.26%	75.00%	76.19%	54.66%	54.43%	60.56%	60.41%	55.61%	52.67%	65.94%	55.76%	72.02%	56.00%	47.83%	63.49%	56.93%	48.10%									
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
