Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Гафурийская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	3	2	4	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1					
		0.10%	0.33%	0.16%	0.30%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.32%					
20	3.Политическая партия «Демократическая партия России»	13	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1					
		0.06%	0.22%	0.24%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.65%	0.13%	0.00%	0.00%	0.00%	0.00%	0.32%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1427	75	128	41	43	41	60	79	55	14	29	15	4	57	8	56	39	18	32	2	12	2	9	25	106	3	6	41	19	27	26	0	5	1	28	0	63	9	7	32	10	106	3	91					
		6.56%	8.19%	10.21%	3.09%	4.53%	8.72%	6.98%	9.85%	7.61%	2.59%	6.26%	8.33%	1.16%	22.01%	1.73%	8.75%	7.62%	5.84%	14.16%	1.24%	3.27%	1.83%	2.96%	8.42%	14.56%	0.51%	1.09%	7.71%	4.45%	6.03%	3.37%	0.00%	1.11%	0.51%	12.73%	0.00%	20.13%	5.84%	0.90%	6.78%	3.48%	15.52%	0.52%	28.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	18	5	3	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1					
		0.08%	0.55%	0.24%	0.00%	0.42%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.32%					
23	6.Политическая партия «Партия социальной справедливости»	13	2	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1					
		0.06%	0.22%	0.00%	0.38%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.13%	0.00%	0.00%	0.00%	0.00%	0.32%					
24	7.Политическая партия «Либерально-демократическая партия России»	540	62	66	69	14	23	12	47	22	6	0	2	2	6	14	33	22	6	17	2	3	2	6	3	4	4	0	2	3	0	0	0	1	1	0	1	13	0	41	5	5	1	7	13					
		2.48%	6.77%	5.26%	5.21%	1.48%	4.89%	1.40%	5.86%	3.04%	1.11%	0.00%	1.11%	0.58%	2.32%	3.02%	5.16%	4.30%	1.95%	7.52%	1.24%	0.82%	1.83%	1.97%	1.01%	0.55%	0.67%	0.00%	0.38%	0.70%	0.00%	0.00%	0.00%	0.22%	0.51%	0.00%	0.56%	4.15%	0.00%	5.27%	1.06%	1.74%	0.15%	1.21%	4.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	927	28	20	338	3	16	8	24	4	10	60	0	0	1	3	19	6	6	3	1	0	0	2	3	7	11	42	2	104	15	25	54	25	0	0	0	4	1	0	0	3	0	67	12					
		4.26%	3.06%	1.59%	25.51%	0.32%	3.40%	0.93%	2.99%	0.55%	1.85%	12.96%	0.00%	0.00%	0.39%	0.65%	2.97%	1.17%	1.95%	1.33%	0.62%	0.00%	0.00%	0.66%	1.01%	0.96%	1.85%	7.62%	0.38%	24.36%	3.35%	3.24%	8.65%	5.56%	0.00%	0.00%	0.00%	1.28%	0.65%	0.00%	0.00%	1.05%	0.00%	11.59%	3.81%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	7	1	2	0	2	0	14	0	0	0	2	0	0	0	1	3	2	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	2	0	2	0	0	0	0	2					
		0.21%	0.76%	0.08%	0.15%	0.00%	0.43%	0.00%	1.75%	0.00%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.16%	0.59%	0.65%	0.44%	0.62%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.19%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.64%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.63%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18387	720	1022	858	873	371	769	624	640	508	374	156	338	183	414	506	438	269	166	153	345	105	265	257	594	556	500	475	262	396	709	568	413	194	190	173	205	141	695	431	269	576	501	185					
		84.46%	78.60%	81.50%	64.75%	91.99%	78.94%	89.52%	77.81%	88.52%	94.07%	80.78%	86.67%	98.26%	70.66%	89.42%	79.06%	85.55%	87.34%	73.45%	95.03%	94.01%	96.33%	87.17%	86.53%	81.59%	93.60%	90.74%	89.29%	61.36%	88.39%	91.96%	91.03%	91.78%	98.98%	86.36%	97.74%	65.50%	91.56%	89.33%	91.31%	93.73%	84.33%	86.68%	58.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	1	5	2	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	7	2	0	0	0	0					
		0.13%	0.11%	0.40%	0.15%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.22%	0.00%	0.00%	0.32%	0.00%	0.62%	0.54%	0.00%	0.00%	0.34%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.32%	0.00%	0.90%	0.42%	0.00%	0.00%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
