Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																									
Дата голосования: 04.12.2011																																																									
																																																									
"Наименование Избирательной комиссии:    Казань, Московская"																																																									
																																																									
Сводная таблица результатов выборов																																																									
																																																									
		Сумма	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №185	УИК №186	УИК №187					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	8526	186	219	200	203	152	180	207	255	181	185	141	163	173	167	229	221	132	186	216	205	142	220	213	197	290	169	80	109	94	80	218	164	235	284	233	258	126	245	163	166	165	114	171	207	152	137	48	18	7	20					
		14.83%	18.38%	19.41%	18.40%	17.20%	12.59%	16.01%	16.60%	20.55%	15.96%	16.43%	15.88%	17.45%	16.20%	18.74%	15.73%	18.54%	14.55%	16.83%	19.03%	13.11%	15.50%	17.09%	19.28%	12.19%	20.31%	18.37%	8.74%	8.20%	7.50%	6.24%	17.44%	12.07%	18.08%	19.69%	15.34%	19.92%	10.47%	19.31%	16.32%	13.50%	16.40%	6.80%	8.94%	11.08%	11.40%	9.96%	19.20%	10.59%	5.19%	8.51%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5712	89	109	131	149	137	115	160	146	135	151	111	111	142	95	173	141	86	125	127	80	131	164	133	123	162	118	118	7	160	65	173	132	149	179	33	166	91	86	127	83	134	154	154	98	88	117	28	12	5	9					
		9.93%	8.79%	9.66%	12.05%	12.63%	11.35%	10.23%	12.83%	11.76%	11.90%	13.41%	12.50%	11.88%	13.30%	10.66%	11.88%	11.83%	9.48%	11.31%	11.19%	5.12%	14.30%	12.74%	12.04%	7.61%	11.34%	12.83%	12.90%	0.53%	12.76%	5.07%	13.84%	9.71%	11.46%	12.41%	2.17%	12.82%	7.56%	6.78%	12.71%	6.75%	13.32%	9.18%	8.05%	5.25%	6.60%	8.51%	11.20%	7.06%	3.70%	3.83%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	648	12	15	10	20	13	20	20	16	16	22	9	14	13	10	23	7	13	10	19	12	12	16	11	18	13	13	10	10	2	12	17	23	12	22	14	24	14	8	11	7	19	10	18	5	9	18	2	2	0	2					
		1.13%	1.19%	1.33%	0.92%	1.69%	1.08%	1.78%	1.60%	1.29%	1.41%	1.95%	1.01%	1.50%	1.22%	1.12%	1.58%	0.59%	1.43%	0.90%	1.67%	0.77%	1.31%	1.24%	0.99%	1.11%	0.91%	1.41%	1.09%	0.75%	0.16%	0.94%	1.36%	1.69%	0.92%	1.53%	0.92%	1.85%	1.16%	0.63%	1.10%	0.57%	1.89%	0.60%	0.94%	0.27%	0.68%	1.31%	0.80%	1.18%	0.00%	0.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	12375	269	301	272	265	236	301	286	302	268	264	202	224	265	192	367	284	201	288	298	359	206	321	252	306	345	222	220	315	155	165	265	279	337	368	302	315	225	319	223	215	204	237	253	261	297	194	57	31	14	28					
		21.52%	26.58%	26.68%	25.02%	22.46%	19.55%	26.78%	22.94%	24.34%	23.63%	23.45%	22.75%	23.98%	24.81%	21.55%	25.21%	23.83%	22.16%	26.06%	26.26%	22.95%	22.49%	24.94%	22.81%	18.94%	24.16%	24.13%	24.04%	23.70%	12.36%	12.86%	21.20%	20.53%	25.92%	25.52%	19.88%	24.32%	18.69%	25.14%	22.32%	17.48%	20.28%	14.13%	13.23%	13.97%	22.28%	14.11%	22.80%	18.24%	10.37%	11.91%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3127	95	97	90	70	99	80	106	88	89	74	55	93	85	77	57	95	72	110	72	32	44	93	72	76	123	73	39	10	20	57	90	79	66	87	19	104	27	86	67	41	43	40	38	21	23	31	13	4	2	3					
		5.44%	9.39%	8.60%	8.28%	5.93%	8.20%	7.12%	8.50%	7.09%	7.85%	6.57%	6.19%	9.96%	7.96%	8.64%	3.91%	7.97%	7.94%	9.95%	6.34%	2.05%	4.80%	7.23%	6.52%	4.70%	8.61%	7.93%	4.26%	0.75%	1.59%	4.44%	7.20%	5.81%	5.08%	6.03%	1.25%	8.03%	2.24%	6.78%	6.71%	3.33%	4.27%	2.39%	1.99%	1.12%	1.73%	2.25%	5.20%	2.35%	1.48%	1.28%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	25244	322	336	342	435	538	387	425	392	403	387	331	284	347	303	567	401	366	343	359	848	342	426	381	833	448	260	407	864	799	881	425	626	467	444	905	380	680	494	371	697	404	1091	1226	1244	744	823	97	95	102	172					
		43.90%	31.82%	29.79%	31.46%	36.86%	44.57%	34.43%	34.08%	31.59%	35.54%	34.37%	37.27%	30.41%	32.49%	34.01%	38.94%	33.64%	40.35%	31.04%	31.63%	54.22%	37.34%	33.10%	34.48%	51.55%	31.37%	28.26%	44.48%	65.01%	63.72%	68.67%	34.00%	46.06%	35.92%	30.79%	59.58%	29.34%	56.48%	38.93%	37.14%	56.67%	40.16%	65.06%	64.12%	66.60%	55.81%	59.85%	38.80%	55.88%	75.56%	73.19%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	537	16	19	12	11	11	7	12	9	11	13	12	13	9	10	13	10	16	17	14	18	11	14	11	10	16	4	9	4	2	13	18	16	8	19	3	14	17	21	8	8	9	14	6	10	2	14	1	1	1	0					
		0.93%	1.58%	1.68%	1.10%	0.93%	0.91%	0.62%	0.96%	0.73%	0.97%	1.15%	1.35%	1.39%	0.84%	1.12%	0.89%	0.84%	1.76%	1.54%	1.23%	1.15%	1.20%	1.09%	0.99%	0.62%	1.12%	0.43%	0.98%	0.30%	0.16%	1.01%	1.44%	1.18%	0.62%	1.32%	0.20%	1.08%	1.41%	1.65%	0.80%	0.65%	0.89%	0.83%	0.31%	0.54%	0.15%	1.02%	0.40%	0.59%	0.74%	0.00%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
