Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Венгеровская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159					
24	"7. ""Новый курс - Автомобильная Россия"""	43	0	1	4	1	0	0	0	0	1	4	0	0	0	3	0	2	0	0	1	0	0	0	1	2	0	0	5	0	1	2	0	1	3	0	0	0	0	6	4	1					
		0.35%	0.0%	0.12%	0.56%	0.18%	0.0%	0.0%	0.0%	0.0%	0.90%	1.56%	0.0%	0.0%	0.0%	0.73%	0.0%	1.02%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.24%	0.33%	0.0%	0.0%	1.81%	0.0%	1.09%	0.76%	0.0%	1.13%	2.38%	0.0%	0.0%	0.0%	0.0%	0.72%	0.36%	0.69%					
25	"8. ""Народно-республиканская партия России"""	20	0	0	2	1	1	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	3	0	3	1	0					
		0.16%	0.0%	0.0%	0.28%	0.18%	0.57%	0.0%	0.0%	0.0%	1.80%	0.0%	0.0%	0.0%	0.0%	0.24%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.90%	0.0%	0.36%	0.09%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	1	3	2	0	1	0	1	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	4	0					
		0.17%	0.0%	0.12%	0.42%	0.36%	0.0%	0.43%	0.0%	0.23%	0.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.27%	0.0%	0.0%	0.23%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	1.09%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.90%	0.0%	0.36%	0.0%					
27	"10. ""Аграрная партия России"""	1616	48	74	60	36	6	58	6	57	11	0	84	40	39	79	27	57	48	59	6	10	45	47	44	100	45	15	26	31	27	25	33	13	35	58	31	44	15	68	72	37					
		13.21%	30.18%	9.28%	8.46%	6.49%	3.44%	25.32%	7.79%	13.22%	9.90%	0.0%	21.59%	17.09%	26.89%	19.26%	9.54%	29.08%	18.25%	15.98%	6.89%	5.78%	10.73%	17.40%	10.97%	16.80%	31.03%	7.46%	9.42%	30.09%	29.67%	9.50%	17.93%	14.77%	27.77%	16.61%	18.90%	13.33%	13.51%	8.23%	6.58%	25.69%					
28	"11. ""Истинные патриоты России"""	19	0	0	0	1	0	0	0	0	2	4	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0	0	0	0	2	0	0	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	1.80%	1.56%	0.51%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	2.48%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	2	6	5	5	1	0	0	0	1	0	1	2	0	1	4	2	1	4	0	3	1	2	4	5	0	1	1	0	0	2	2	0	1	2	0	7	2	5	4	1					
		0.63%	1.25%	0.75%	0.70%	0.90%	0.57%	0.0%	0.0%	0.0%	0.90%	0.0%	0.25%	0.85%	0.0%	0.24%	1.41%	1.02%	0.38%	1.08%	0.0%	1.73%	0.23%	0.74%	0.99%	0.84%	0.0%	0.49%	0.36%	0.0%	0.0%	0.76%	1.08%	0.0%	0.79%	0.57%	0.0%	2.12%	1.80%	0.60%	0.36%	0.69%					
30	"13. ""Демократическая партия России"""	34	1	1	1	2	1	1	0	0	0	1	0	2	1	3	0	0	0	0	0	1	2	2	1	3	3	0	1	0	0	0	0	0	0	0	0	1	1	3	2	0					
		0.27%	0.62%	0.12%	0.14%	0.36%	0.57%	0.43%	0.0%	0.0%	0.0%	0.39%	0.0%	0.85%	0.68%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.47%	0.74%	0.24%	0.50%	2.06%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.90%	0.36%	0.18%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	31	1	0	1	1	0	0	0	0	0	0	0	0	1	2	0	2	1	0	0	1	1	0	5	2	0	0	0	0	0	0	2	1	4	1	1	0	0	2	2	0					
		0.25%	0.62%	0.0%	0.14%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.48%	0.0%	1.02%	0.38%	0.0%	0.0%	0.57%	0.23%	0.0%	1.24%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	1.13%	3.17%	0.28%	0.60%	0.0%	0.0%	0.24%	0.18%	0.0%					
32	"15. ""Партия СЛОН"""	9	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0					
		0.07%	0.62%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	500	5	31	32	28	5	1	5	25	1	40	12	12	2	11	14	11	7	12	4	4	6	11	3	28	3	8	16	3	6	12	3	1	8	13	6	13	0	21	76	1					
		4.08%	3.14%	3.88%	4.51%	5.05%	2.87%	0.43%	6.49%	5.80%	0.90%	15.62%	3.08%	5.12%	1.37%	2.68%	4.94%	5.61%	2.66%	3.25%	4.59%	2.31%	1.43%	4.07%	0.74%	4.70%	2.06%	3.98%	5.79%	2.91%	6.59%	4.56%	1.63%	1.13%	6.34%	3.72%	3.65%	3.93%	0.0%	2.54%	6.94%	0.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	0	2	3	0	1	0	2	0	1	1	0	1	0	1	1	0	1	0	0	2	0	0	2	1	1	0	0	0	0	2	1	1	0	0	0	0	3	3	0					
		0.24%	0.0%	0.0%	0.28%	0.54%	0.0%	0.43%	0.0%	0.46%	0.0%	0.39%	0.25%	0.0%	0.68%	0.0%	0.35%	0.51%	0.0%	0.27%	0.0%	0.0%	0.47%	0.0%	0.0%	0.33%	0.68%	0.49%	0.0%	0.0%	0.0%	0.0%	1.08%	1.13%	0.79%	0.0%	0.0%	0.0%	0.0%	0.36%	0.27%	0.0%					
35	"18. ""ЛДПР"""	1513	8	110	101	85	16	14	9	48	10	46	37	43	16	16	52	25	38	42	23	19	53	45	28	77	12	39	38	11	24	19	34	4	10	46	19	17	26	111	131	11					
		12.37%	5.03%	13.80%	14.24%	15.34%	9.19%	6.11%	11.68%	11.13%	9.00%	17.96%	9.51%	18.37%	11.03%	3.90%	18.37%	12.75%	14.44%	11.38%	26.43%	10.98%	12.64%	16.66%	6.98%	12.94%	8.27%	19.40%	13.76%	10.67%	26.37%	7.22%	18.47%	4.54%	7.93%	13.18%	11.58%	5.15%	23.42%	13.43%	11.97%	7.63%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	223	0	20	16	7	3	5	3	8	0	3	4	2	1	2	1	4	2	11	4	3	15	3	12	13	6	3	2	0	1	6	0	0	0	5	3	13	2	8	30	2					
		1.82%	0.0%	2.50%	2.25%	1.26%	1.72%	2.18%	3.89%	1.85%	0.0%	1.17%	1.02%	0.85%	0.68%	0.48%	0.35%	2.04%	0.76%	2.98%	4.59%	1.73%	3.57%	1.11%	2.99%	2.18%	4.13%	1.49%	0.72%	0.0%	1.09%	2.28%	0.0%	0.0%	0.0%	1.43%	1.82%	3.93%	1.80%	0.96%	2.74%	1.38%					
37	"20. ""Политическая партия ""Единая Россия"""	4370	34	307	272	258	98	96	30	134	61	65	112	82	34	74	101	55	94	176	34	85	143	68	133	239	39	83	94	21	18	94	48	43	31	91	49	144	25	363	380	62					
		35.74%	21.38%	38.51%	38.36%	46.57%	56.32%	41.92%	38.96%	31.09%	54.95%	25.39%	28.79%	35.04%	23.44%	18.04%	35.68%	28.06%	35.74%	47.69%	39.08%	49.13%	34.12%	25.18%	33.16%	40.16%	26.89%	41.29%	34.05%	20.38%	19.78%	35.74%	26.08%	48.86%	24.60%	26.07%	29.87%	43.63%	22.52%	43.94%	34.73%	43.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	2	0	2	0	0	0	2	0	2	0	0	0	1	0	0	0	1	0	1	2	0	1	0	0	1	1	0	0	0	2	0	0	1	0	1	0	4	2	0					
		0.22%	0.62%	0.25%	0.0%	0.36%	0.0%	0.0%	0.0%	0.46%	0.0%	0.78%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.27%	0.0%	0.57%	0.47%	0.0%	0.24%	0.0%	0.0%	0.49%	0.36%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.28%	0.0%	0.30%	0.0%	0.48%	0.18%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	0	1	3	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	1	0	1	0	0	1	0	0	0	5	4	0					
		0.19%	0.0%	0.12%	0.42%	0.36%	0.0%	0.43%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.49%	0.0%	1.94%	1.09%	0.0%	0.54%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.60%	0.36%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2462	54	163	127	71	22	31	10	88	8	53	109	32	35	186	42	16	42	32	7	13	111	70	134	70	23	29	61	22	6	83	28	12	17	94	32	62	32	152	274	9					
		20.13%	33.96%	20.45%	17.91%	12.81%	12.64%	13.53%	12.98%	20.41%	7.20%	20.70%	28.02%	13.67%	24.13%	45.36%	14.84%	8.16%	15.96%	8.67%	8.04%	7.51%	26.49%	25.92%	33.41%	11.76%	15.86%	14.42%	22.10%	21.35%	6.59%	31.55%	15.21%	13.63%	13.49%	26.93%	19.51%	18.78%	28.82%	18.40%	25.04%	6.25%					
																																															
41	Против всех	333	0	13	18	8	5	2	3	20	3	5	11	6	7	14	8	0	3	8	1	17	17	10	7	10	4	2	9	9	1	2	11	5	3	16	4	3	4	23	30	11					
		2.72%	0.0%	1.63%	2.53%	1.44%	2.87%	0.87%	3.89%	4.64%	2.70%	1.95%	2.82%	2.56%	4.82%	3.41%	2.82%	0.0%	1.14%	2.16%	1.14%	9.82%	4.05%	3.70%	1.74%	1.68%	2.75%	0.99%	3.26%	8.73%	1.09%	0.76%	5.97%	5.68%	2.38%	4.58%	2.43%	0.90%	3.60%	2.78%	2.74%	7.63%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
