Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
"Наименование Избирательной комиссии:    Орск, Октябрьская"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	812	41	11	20	13	17	24	15	19	14	27	13	19	12	18	32	23	11	14	22	18	14	15	24	34	46	20	23	21	30	13	31	17	18	27	43	33	3	17					
		2.06%	2.51%	3.21%	1.35%	2.33%	1.40%	2.59%	2.01%	1.77%	1.72%	2.93%	1.35%	2.56%	1.84%	1.67%	2.51%	2.67%	1.68%	1.54%	1.76%	3.67%	2.20%	1.64%	3.26%	2.49%	2.52%	1.64%	1.78%	1.65%	1.99%	1.09%	2.75%	1.75%	1.59%	2.57%	2.68%	2.06%	1.20%	1.47%					
19	2.Всероссийская политическая партия «Гражданская Сила»	404	31	2	20	5	8	4	4	9	7	12	13	17	3	12	8	8	6	6	9	1	6	12	3	10	41	11	10	9	11	9	16	5	8	6	35	15	0	12					
		1.02%	1.90%	0.58%	1.35%	0.89%	0.66%	0.43%	0.54%	0.84%	0.86%	1.30%	1.35%	2.29%	0.46%	1.11%	0.63%	0.93%	0.92%	0.66%	0.72%	0.20%	0.94%	1.31%	0.41%	0.73%	2.25%	0.90%	0.77%	0.71%	0.73%	0.75%	1.42%	0.51%	0.71%	0.57%	2.18%	0.94%	0.00%	1.04%					
20	3.Политическая партия «Демократическая партия России»	130	33	0	0	0	0	1	1	1	1	2	1	1	0	0	1	0	1	1	1	0	1	1	3	4	43	5	0	0	8	1	3	0	0	0	8	7	1	0					
		0.33%	2.02%	0.00%	0.00%	0.00%	0.00%	0.11%	0.13%	0.09%	0.12%	0.22%	0.10%	0.13%	0.00%	0.00%	0.08%	0.00%	0.15%	0.11%	0.08%	0.00%	0.16%	0.11%	0.41%	0.29%	2.36%	0.41%	0.00%	0.00%	0.53%	0.08%	0.27%	0.00%	0.00%	0.00%	0.50%	0.44%	0.40%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4158	216	7	214	70	128	131	98	129	115	122	95	75	64	103	135	93	60	108	121	34	54	75	75	115	174	113	195	129	155	120	111	103	114	138	132	123	17	97					
		10.54%	13.22%	2.04%	14.49%	12.52%	10.54%	14.12%	13.14%	12.03%	14.11%	13.26%	9.85%	10.12%	9.80%	9.56%	10.60%	10.79%	9.19%	11.88%	9.67%	6.92%	8.50%	8.20%	10.19%	8.41%	9.53%	9.25%	15.06%	10.13%	10.28%	10.03%	9.86%	10.57%	10.09%	13.12%	8.21%	7.68%	6.77%	8.39%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	520	38	1	5	5	9	10	7	18	12	14	14	7	3	13	22	10	10	5	8	4	12	19	9	11	43	18	15	17	22	27	12	9	11	6	40	17	1	16					
		1.32%	2.33%	0.29%	0.34%	0.89%	0.74%	1.08%	0.94%	1.68%	1.47%	1.52%	1.45%	0.94%	0.46%	1.21%	1.73%	1.16%	1.53%	0.55%	0.64%	0.81%	1.89%	2.08%	1.22%	0.80%	2.36%	1.47%	1.16%	1.33%	1.46%	2.26%	1.07%	0.92%	0.97%	0.57%	2.49%	1.06%	0.40%	1.38%					
23	6.Политическая партия «Партия социальной справедливости»	97	6	0	0	1	3	1	1	1	2	1	1	1	4	1	4	0	0	2	0	2	1	3	2	2	16	2	3	2	10	1	1	1	1	5	2	10	0	4					
		0.25%	0.37%	0.00%	0.00%	0.18%	0.25%	0.11%	0.13%	0.09%	0.25%	0.11%	0.10%	0.13%	0.61%	0.09%	0.31%	0.00%	0.00%	0.22%	0.00%	0.41%	0.16%	0.33%	0.27%	0.15%	0.88%	0.16%	0.23%	0.16%	0.66%	0.08%	0.09%	0.10%	0.09%	0.48%	0.12%	0.62%	0.00%	0.35%					
24	7.Политическая партия «Либерально-демократическая партия России»	3734	150	4	135	42	122	70	65	75	59	72	99	66	69	101	102	85	61	82	114	52	80	86	76	122	159	117	112	140	174	110	100	109	138	124	175	130	28	129					
		9.46%	9.18%	1.17%	9.14%	7.51%	10.05%	7.54%	8.71%	6.99%	7.24%	7.83%	10.27%	8.91%	10.57%	9.38%	8.01%	9.86%	9.34%	9.02%	9.11%	10.59%	12.60%	9.40%	10.33%	8.92%	8.71%	9.57%	8.65%	10.99%	11.54%	9.20%	8.88%	11.19%	12.21%	11.79%	10.89%	8.12%	11.16%	11.16%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4402	180	13	164	17	116	107	101	122	97	101	84	72	74	150	143	96	59	120	152	36	56	98	79	169	254	155	187	159	157	163	137	79	123	92	207	129	35	119					
		11.16%	11.02%	3.79%	11.10%	3.04%	9.56%	11.53%	13.54%	11.38%	11.90%	10.98%	8.71%	9.72%	11.33%	13.93%	11.22%	11.14%	9.04%	13.20%	12.15%	7.33%	8.82%	10.71%	10.73%	12.36%	13.92%	12.68%	14.44%	12.48%	10.41%	13.63%	12.17%	8.11%	10.88%	8.75%	12.88%	8.06%	13.94%	10.29%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	591	32	3	13	4	11	7	10	7	11	17	11	8	9	10	9	13	2	14	18	4	9	20	5	25	112	29	14	20	25	5	8	11	11	11	26	26	3	18					
		1.50%	1.96%	0.87%	0.88%	0.72%	0.91%	0.75%	1.34%	0.65%	1.35%	1.85%	1.14%	1.08%	1.38%	0.93%	0.71%	1.51%	0.31%	1.54%	1.44%	0.81%	1.42%	2.19%	0.68%	1.83%	6.14%	2.37%	1.08%	1.57%	1.66%	0.42%	0.71%	1.13%	0.97%	1.05%	1.62%	1.62%	1.20%	1.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23675	859	300	794	399	775	551	423	659	479	530	612	456	403	647	790	519	439	540	787	334	392	572	449	841	889	727	710	769	873	718	670	622	684	626	870	1075	163	729					
		60.01%	52.57%	87.46%	53.76%	71.38%	63.84%	59.38%	56.70%	61.47%	58.77%	57.61%	63.49%	61.54%	61.72%	60.07%	62.01%	60.21%	67.23%	59.41%	62.91%	68.02%	61.73%	62.51%	61.01%	61.52%	48.71%	59.49%	54.83%	60.36%	57.89%	60.03%	59.50%	63.86%	60.53%	59.51%	54.14%	67.15%	64.94%	63.06%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	518	25	1	40	3	16	15	12	12	8	12	10	15	6	12	18	10	2	4	11	2	4	10	3	13	37	14	11	8	25	15	23	8	13	7	62	22	0	9					
		1.31%	1.53%	0.29%	2.71%	0.54%	1.32%	1.62%	1.61%	1.12%	0.98%	1.30%	1.04%	2.02%	0.92%	1.11%	1.41%	1.16%	0.31%	0.44%	0.88%	0.41%	0.63%	1.09%	0.41%	0.95%	2.03%	1.15%	0.85%	0.63%	1.66%	1.25%	2.04%	0.82%	1.15%	0.67%	3.86%	1.37%	0.00%	0.78%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
