Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
"Наименование Избирательной комиссии:    Орск, Октябрьская"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	967	30	0	30	10	30	25	25	30	25	25	25	26	25	25	30	30	25	25	30	25	25	30	25	30	30	30	30	30	30	30	30	30	30	20	30	10	10	21					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	360	9	0	16	1	13	8	2	9	13	5	4	3	9	13	16	8	10	7	14	5	3	7	5	7	12	14	20	18	10	12	18	8	10	12	13	10	0	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	234	9	0	5	2	8	7	2	15	6	8	5	10	5	5	1	7	4	7	12	10	4	7	6	6	3	7	6	10	6	8	13	4	12	2	6	3	0	3					
14	Число погашенных неиспользованных открепительных удостоверений	607	21	0	14	9	17	17	23	21	12	20	21	23	16	12	14	22	15	18	16	20	22	23	20	23	18	16	10	12	20	18	12	22	20	8	17	0	10	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	33	2	0	1	0	3	0	0	1	1	0	0	0	0	1	2	1	1	0	3	0	0	0	0	0	3	5	1	0	0	3	0	1	0	0	0	1	2	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	6062	178	18	154	99	184	161	130	169	138	148	161	164	112	191	235	127	81	141	223	74	112	210	116	208	217	207	193	197	188	200	193	149	183	152	228	199	31	191					
		19.92%	19.67%	5.83%	17.38%	16.12%	19.15%	20.99%	21.24%	20.51%	21.77%	19.81%	21.27%	21.81%	22.44%	21.13%	23.34%	17.59%	16.14%	19.58%	21.36%	17.49%	22.63%	22.75%	17.39%	18.26%	22.42%	22.31%	19.11%	19.02%	21.27%	21.51%	20.53%	18.13%	20.02%	16.50%	19.95%	19.84%	14.62%	20.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	5577	202	38	162	76	180	120	89	140	113	107	113	117	76	134	143	134	113	140	187	111	98	161	135	212	162	173	179	185	157	152	184	161	186	201	246	221	64	205					
		18.32%	22.32%	12.30%	18.28%	12.38%	18.73%	15.65%	14.54%	16.99%	17.82%	14.32%	14.93%	15.56%	15.23%	14.82%	14.20%	18.56%	22.51%	19.44%	17.91%	26.24%	19.80%	17.44%	20.24%	18.61%	16.74%	18.64%	17.72%	17.86%	17.76%	16.34%	19.57%	19.59%	20.35%	21.82%	21.52%	22.03%	30.19%	22.53%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	333	7	1	10	7	11	10	5	12	9	8	13	7	5	8	10	11	2	5	11	4	5	4	13	8	12	13	7	12	11	13	4	13	12	10	10	17	4	9					
		1.09%	0.77%	0.32%	1.13%	1.14%	1.14%	1.30%	0.82%	1.46%	1.42%	1.07%	1.72%	0.93%	1.00%	0.88%	0.99%	1.52%	0.40%	0.69%	1.05%	0.95%	1.01%	0.43%	1.95%	0.70%	1.24%	1.40%	0.69%	1.16%	1.24%	1.40%	0.43%	1.58%	1.31%	1.09%	0.87%	1.69%	1.89%	0.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6925	184	32	237	135	235	190	148	199	155	180	189	143	126	200	231	161	98	181	271	72	85	170	134	264	228	179	270	243	227	194	217	182	189	237	285	221	43	190					
		22.75%	20.33%	10.36%	26.75%	21.99%	24.45%	24.77%	24.18%	24.15%	24.45%	24.10%	24.97%	19.02%	25.25%	22.12%	22.94%	22.30%	19.52%	25.14%	25.96%	17.02%	17.17%	18.42%	20.09%	23.18%	23.55%	19.29%	26.73%	23.46%	25.68%	20.86%	23.09%	22.14%	20.68%	25.73%	24.93%	22.03%	20.28%	20.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1003	24	1	28	8	32	38	32	38	13	36	29	48	16	43	35	25	11	24	27	7	7	45	22	38	27	33	40	35	20	35	34	24	27	10	36	26	4	25					
		3.30%	2.65%	0.32%	3.16%	1.30%	3.33%	4.95%	5.23%	4.61%	2.05%	4.82%	3.83%	6.38%	3.21%	4.76%	3.48%	3.46%	2.19%	3.33%	2.59%	1.65%	1.41%	4.88%	3.30%	3.34%	2.79%	3.56%	3.96%	3.38%	2.26%	3.76%	3.62%	2.92%	2.95%	1.09%	3.15%	2.59%	1.89%	2.75%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9968	287	207	287	275	304	226	194	254	192	257	236	260	154	306	335	256	190	222	314	154	176	318	235	388	293	311	306	337	263	321	291	268	303	306	309	296	64	273					
		32.75%	31.71%	66.99%	32.39%	44.79%	31.63%	29.47%	31.70%	30.83%	30.28%	34.40%	31.18%	34.57%	30.86%	33.85%	33.27%	35.46%	37.85%	30.83%	30.08%	36.41%	35.56%	34.45%	35.23%	34.06%	30.27%	33.51%	30.30%	32.53%	29.75%	34.52%	30.96%	32.60%	33.15%	33.22%	27.03%	29.51%	30.19%	30.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	159	6	1	1	3	3	5	3	4	4	7	3	5	2	12	2	1	4	1	4	1	4	6	3	3	6	9	5	8	8	2	6	4	2	1	9	5	1	5					
		0.52%	0.66%	0.32%	0.11%	0.49%	0.31%	0.65%	0.49%	0.49%	0.63%	0.94%	0.40%	0.66%	0.40%	1.33%	0.20%	0.14%	0.80%	0.14%	0.38%	0.24%	0.81%	0.65%	0.45%	0.26%	0.62%	0.97%	0.50%	0.77%	0.90%	0.22%	0.64%	0.49%	0.22%	0.11%	0.79%	0.50%	0.47%	0.55%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
