Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Спировская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000					
"Число голосов избирателей, поданных за каждый список"																															
18	. Глазьев Сергей Юрьевич	167	4	3	2	22	12	9	8	8	9	14	9	3	4	7	2	4	7	10	4	0	6	9	5	6					
		2.61%	1.41%	1.59%	2.04%	5.68%	3.05%	2.32%	2.05%	1.93%	2.35%	3.01%	4.50%	4.48%	1.47%	2.58%	2.22%	1.13%	4.27%	4.76%	1.95%	0.00%	1.63%	6.72%	2.09%	1.75%					
19	. Малышкин Олег Александрович	165	2	5	4	12	9	17	19	9	5	9	15	3	14	5	1	2	1	8	1	0	12	2	5	5					
		2.58%	0.71%	2.65%	4.08%	3.10%	2.29%	4.38%	4.86%	2.17%	1.31%	1.94%	7.50%	4.48%	5.15%	1.85%	1.11%	0.56%	0.61%	3.81%	0.49%	0.00%	3.27%	1.49%	2.09%	1.46%					
20	. Миронов Сергей Михайлович	61	3	0	2	2	4	3	5	9	2	4	5	0	2	2	1	7	0	2	1	2	1	1	2	1					
		0.96%	1.06%	0.00%	2.04%	0.52%	1.02%	0.77%	1.28%	2.17%	0.52%	0.86%	2.50%	0.00%	0.74%	0.74%	1.11%	1.98%	0.00%	0.95%	0.49%	2.53%	0.27%	0.75%	0.84%	0.29%					
21	. Путин Владимир Владимирович	4788	178	159	52	284	292	280	273	294	285	350	138	53	203	205	64	304	133	149	171	69	268	95	196	293					
		74.96%	62.90%	84.13%	53.06%	73.39%	74.30%	72.16%	69.82%	70.84%	74.41%	75.27%	69.00%	79.10%	74.63%	75.65%	71.11%	85.88%	81.10%	70.95%	83.41%	87.34%	73.02%	70.90%	82.01%	85.42%					
22	. Хакамада Ирина Муцуовна	132	10	3	7	11	11	7	12	3	10	12	4	2	7	2	2	4	0	8	1	1	3	4	3	5					
		2.07%	3.53%	1.59%	7.14%	2.84%	2.80%	1.80%	3.07%	0.72%	2.61%	2.58%	2.00%	2.99%	2.57%	0.74%	2.22%	1.13%	0.00%	3.81%	0.49%	1.27%	0.82%	2.99%	1.26%	1.46%					
23	. Харитонов Николай Михайлович	869	81	16	30	42	51	51	52	73	49	55	24	5	36	42	15	31	22	26	24	5	63	20	26	30					
		13.61%	28.62%	8.47%	30.61%	10.85%	12.98%	13.14%	13.30%	17.59%	12.79%	11.83%	12.00%	7.46%	13.24%	15.50%	16.67%	8.76%	13.41%	12.38%	11.71%	6.33%	17.17%	14.93%	10.88%	8.75%					
																															
24	Против всех	163	5	2	1	14	12	18	18	17	17	16	3	1	6	4	4	0	1	4	3	2	10	3	1	1					
		2.55%	1.77%	1.06%	1.02%	3.62%	3.05%	4.64%	4.60%	4.10%	4.44%	3.44%	1.50%	1.49%	2.21%	1.48%	4.44%	0.00%	0.61%	1.90%	1.46%	2.53%	2.72%	2.24%	0.42%	0.29%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
