Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Целинская районная																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №2580	УИК №2644	УИК №2645					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	79	6	2	0	0	2	0	1	0	0	2	0	1	2	3	2	3	1	1	0	6	5	9	12	8	1	3	1	5	1	2					
		0.33%	0.54%	0.77%	0.00%	0.00%	0.12%	0.00%	0.11%	0.00%	0.00%	0.17%	0.00%	0.49%	0.27%	0.26%	0.74%	0.34%	0.15%	0.11%	0.00%	0.69%	0.51%	1.01%	1.78%	0.93%	0.40%	0.66%	0.06%	0.30%	0.20%	0.93%					
19	2.Всероссийская политическая партия «Гражданская Сила»	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	1	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.20%	0.00%					
20	3.Политическая партия «Демократическая партия России»	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.02%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1063	68	4	4	107	35	101	57	10	11	74	29	4	5	46	8	15	12	71	1	28	17	39	11	23	4	36	131	83	27	2					
		4.48%	6.07%	1.54%	3.31%	6.41%	2.14%	6.26%	6.38%	1.82%	3.93%	6.13%	8.61%	1.97%	0.66%	3.99%	2.94%	1.70%	1.78%	7.81%	0.69%	3.23%	1.74%	4.38%	1.63%	2.68%	1.62%	7.95%	7.52%	5.04%	5.39%	0.93%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.11%	0.00%	0.00%	0.40%	0.22%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	402	7	3	2	12	29	33	18	20	16	8	0	5	41	29	10	2	24	0	9	5	14	6	18	33	1	12	2	27	2	14					
		1.69%	0.63%	1.16%	1.65%	0.72%	1.77%	2.04%	2.02%	3.65%	5.71%	0.66%	0.00%	2.46%	5.45%	2.52%	3.68%	0.23%	3.56%	0.00%	6.25%	0.58%	1.43%	0.67%	2.67%	3.85%	0.40%	2.65%	0.11%	1.64%	0.40%	6.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	79	9	4	0	0	5	0	5	0	0	2	0	1	5	14	3	2	2	0	0	0	8	4	6	0	1	4	2	0	1	1					
		0.33%	0.80%	1.54%	0.00%	0.00%	0.31%	0.00%	0.56%	0.00%	0.00%	0.17%	0.00%	0.49%	0.66%	1.22%	1.10%	0.23%	0.30%	0.00%	0.00%	0.00%	0.82%	0.45%	0.89%	0.00%	0.40%	0.88%	0.11%	0.00%	0.20%	0.46%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	16	4	0	0	0	1	0	2	0	0	3	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0					
		0.07%	0.36%	0.00%	0.00%	0.00%	0.06%	0.00%	0.22%	0.00%	0.00%	0.25%	0.00%	0.49%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.20%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22021	1016	245	115	1544	1558	1472	806	517	253	1114	307	187	695	1060	249	851	635	837	134	825	925	830	626	794	236	394	1603	1532	464	197					
		92.73%	90.71%	94.59%	95.04%	92.57%	95.17%	91.20%	90.26%	94.34%	90.36%	92.22%	91.10%	92.12%	92.42%	92.01%	91.54%	96.70%	94.21%	92.08%	93.06%	95.05%	94.48%	93.26%	92.74%	92.54%	95.55%	86.98%	92.02%	93.02%	92.61%	91.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	17	3	0	0	0	1	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	2	1	0	0	1	1	1	0	1	0					
		0.07%	0.27%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	1.97%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.11%	0.00%	0.00%	0.40%	0.22%	0.06%	0.00%	0.20%	0.00%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
