Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Бийская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626					
11	Число полученных открепительных  удостоверений	390	10	12	6	30	6	16	12	6	4	12	22	4	22	6	20	6	6	18	4	6	6	26	28	32	4	16	4	4	4	4	14	16	4					
12	Число выданных открепительных удостоверений	44	1	2	1	5	2	5	0	0	0	1	6	1	4	0	0	0	1	0	0	0	1	0	7	2	0	0	1	0	0	0	0	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	77	1	3	1	6	0	6	1	2	0	7	4	2	6	5	0	1	0	5	0	0	0	0	6	8	0	7	1	2	2	1	0	0	0					
14	Число неиспользованных открепительных удостоверений	346	9	10	5	25	4	11	12	6	4	11	16	3	18	6	20	6	5	18	4	6	5	26	21	30	4	16	3	4	4	4	14	12	4					
15	"Число открепительных удостоверений, выданных в ТИК"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	773	25	17	7	54	12	42	15	10	2	16	50	9	67	7	41	12	7	25	1	12	9	61	73	79	6	27	1	3	5	7	31	40	0					
		4.36%	5.73%	3.06%	2.58%	4.01%	4.86%	5.11%	2.65%	2.81%	2.78%	2.63%	4.55%	5.52%	5.88%	2.85%	4.09%	4.98%	2.88%	3.23%	1.67%	4.43%	4.41%	5.01%	5.16%	5.25%	7.32%	3.90%	0.93%	2.46%	2.42%	4.55%	4.64%	5.25%	0.00%					
19	. Малышкин Олег Александрович	665	20	26	15	62	12	27	10	20	4	19	27	6	36	8	40	21	14	17	2	12	10	36	38	47	5	36	0	1	13	10	30	36	5					
		3.75%	4.59%	4.68%	5.54%	4.60%	4.86%	3.28%	1.77%	5.62%	5.56%	3.12%	2.46%	3.68%	3.16%	3.25%	3.99%	8.71%	5.76%	2.19%	3.33%	4.43%	4.90%	2.96%	2.69%	3.12%	6.10%	5.19%	0.00%	0.82%	6.28%	6.49%	4.49%	4.72%	8.33%					
20	. Миронов Сергей Михайлович	124	0	6	1	15	4	3	3	3	0	9	8	0	9	2	7	2	0	8	0	1	0	6	12	15	0	2	1	0	0	0	1	6	0					
		0.70%	0.00%	1.08%	0.37%	1.11%	1.62%	0.36%	0.53%	0.84%	0.00%	1.48%	0.73%	0.00%	0.79%	0.81%	0.70%	0.83%	0.00%	1.03%	0.00%	0.37%	0.00%	0.49%	0.85%	1.00%	0.00%	0.29%	0.93%	0.00%	0.00%	0.00%	0.15%	0.79%	0.00%					
21	. Путин Владимир Владимирович	11481	290	400	178	940	139	526	396	268	54	448	711	89	686	175	608	154	146	557	43	184	147	595	885	999	63	435	75	76	131	104	495	437	47					
		64.81%	66.51%	72.07%	65.68%	69.78%	56.28%	63.99%	70.09%	75.28%	75.00%	73.56%	64.75%	54.60%	60.18%	71.14%	60.62%	63.90%	60.08%	71.87%	71.67%	67.90%	72.06%	48.89%	62.59%	66.38%	76.83%	62.77%	70.09%	62.30%	63.29%	67.53%	74.10%	57.35%	78.33%					
22	. Хакамада Ирина Муцуовна	535	7	7	9	23	3	14	14	2	2	8	43	4	45	10	18	9	6	8	0	4	1	198	22	28	2	15	0	4	4	1	7	17	0					
		3.02%	1.61%	1.26%	3.32%	1.71%	1.21%	1.70%	2.48%	0.56%	2.78%	1.31%	3.92%	2.45%	3.95%	4.07%	1.79%	3.73%	2.47%	1.03%	0.00%	1.48%	0.49%	16.27%	1.56%	1.86%	2.44%	2.16%	0.00%	3.28%	1.93%	0.65%	1.05%	2.23%	0.00%					
23	. Харитонов Николай Михайлович	3560	82	84	48	231	64	191	95	50	10	96	201	48	241	25	253	34	55	143	12	56	23	286	334	288	6	153	29	30	49	29	99	210	5					
		20.10%	18.81%	15.14%	17.71%	17.15%	25.91%	23.24%	16.81%	14.04%	13.89%	15.76%	18.31%	29.45%	21.14%	10.16%	25.22%	14.11%	22.63%	18.45%	20.00%	20.66%	11.27%	23.50%	23.62%	19.14%	7.32%	22.08%	27.10%	24.59%	23.67%	18.83%	14.82%	27.56%	8.33%					
																																								
24	Против всех	371	7	8	8	11	10	11	22	2	0	7	40	3	34	11	17	6	11	8	1	2	6	30	35	33	0	16	1	6	4	2	4	12	3					
		2.09%	1.61%	1.44%	2.95%	0.82%	4.05%	1.34%	3.89%	0.56%	0.00%	1.15%	3.64%	1.84%	2.98%	4.47%	1.69%	2.49%	4.53%	1.03%	1.67%	0.74%	2.94%	2.47%	2.48%	2.19%	0.00%	2.31%	0.93%	4.92%	1.93%	1.30%	0.60%	1.57%	5.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
