Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Яшкинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1722					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	793	0	13	29	23	45	47	15	25	20	20	45	30	25	35	5	25	10	10	0	5	15	5	55	40	15	35	15	15	15	15	30	15	25	16	15	5	20	10	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	775	0	13	29	23	45	47	15	25	20	20	45	30	25	35	5	25	10	10	0	5	15	5	55	40	15	20	15	15	15	15	30	15	22	16	15	5	20	10	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	296	56	8	22	7	12	16	9	5	8	15	15	10	1	7	4	0	9	4	2	3	3	0	6	1	4	6	6	2	3	1	11	6	6	7	0	1	11	4	2	3					
14	Число погашенных неиспользованных открепительных удостоверений	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	3	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	4	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	256	2	6	4	15	20	16	11	8	5	7	14	22	2	2	2	4	4	0	0	2	11	1	24	9	0	3	0	5	12	2	14	8	0	3	2	0	6	10	0	0					
		1.41%	1.42%	2.75%	0.36%	1.95%	1.73%	1.27%	1.76%	0.81%	0.81%	1.10%	1.47%	2.84%	1.68%	0.34%	1.43%	2.34%	0.93%	0.00%	0.00%	0.74%	1.87%	1.14%	3.64%	1.79%	0.00%	0.99%	0.00%	3.91%	2.76%	0.49%	1.64%	2.13%	0.00%	1.28%	1.54%	0.00%	0.76%	1.93%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	56	1	0	9	7	7	7	1	3	1	0	4	1	0	3	0	0	1	3	0	0	0	0	3	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	1					
		0.31%	0.71%	0.00%	0.80%	0.91%	0.61%	0.56%	0.16%	0.31%	0.16%	0.00%	0.42%	0.13%	0.00%	0.51%	0.00%	0.00%	0.23%	0.71%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.94%					
20	3.Политическая партия «Демократическая партия России»	13	3	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	2.13%	0.46%	0.53%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.37%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1127	3	9	112	65	91	100	36	55	34	45	44	64	13	71	7	4	11	40	0	26	46	2	31	31	10	12	2	4	15	8	33	17	1	4	5	0	32	32	6	6					
		6.21%	2.13%	4.13%	9.98%	8.46%	7.87%	7.94%	5.77%	5.60%	5.53%	7.06%	4.63%	8.25%	10.92%	12.10%	5.00%	2.34%	2.57%	9.48%	0.00%	9.63%	7.82%	2.27%	4.70%	6.16%	6.49%	3.95%	2.00%	3.13%	3.45%	1.97%	3.87%	4.52%	1.49%	1.71%	3.85%	0.00%	4.05%	6.17%	8.33%	5.66%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	0	0	1	1	2	4	0	2	0	1	4	0	1	2	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	1					
		0.16%	0.00%	0.00%	0.09%	0.13%	0.17%	0.32%	0.00%	0.20%	0.00%	0.16%	0.42%	0.00%	0.84%	0.34%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.51%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.19%	0.00%	0.94%					
23	6.Политическая партия «Партия социальной справедливости»	33	0	0	4	0	1	2	0	4	0	0	2	2	4	3	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	3	0	0	0	0	0	1	0	1					
		0.18%	0.00%	0.00%	0.36%	0.00%	0.09%	0.16%	0.00%	0.41%	0.00%	0.00%	0.21%	0.26%	3.36%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.30%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.94%					
24	7.Политическая партия «Либерально-демократическая партия России»	1071	7	7	61	46	73	87	38	58	54	50	57	36	7	46	7	3	29	16	6	6	60	4	47	24	10	10	10	4	33	22	46	23	7	13	5	2	18	25	2	12					
		5.91%	4.96%	3.21%	5.44%	5.99%	6.31%	6.91%	6.09%	5.91%	8.78%	7.85%	6.00%	4.64%	5.88%	7.84%	5.00%	1.75%	6.78%	3.79%	8.22%	2.22%	10.20%	4.55%	7.13%	4.77%	6.49%	3.29%	10.00%	3.13%	7.59%	5.41%	5.40%	6.12%	10.45%	5.56%	3.85%	1.20%	2.28%	4.82%	2.78%	11.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	494	8	5	40	36	37	52	13	23	11	16	32	20	4	17	4	2	6	3	1	7	14	1	13	4	2	8	3	0	6	6	36	24	2	1	2	0	20	11	0	4					
		2.72%	5.67%	2.29%	3.57%	4.69%	3.20%	4.13%	2.08%	2.34%	1.79%	2.51%	3.37%	2.58%	3.36%	2.90%	2.86%	1.17%	1.40%	0.71%	1.37%	2.59%	2.38%	1.14%	1.97%	0.80%	1.30%	2.63%	3.00%	0.00%	1.38%	1.47%	4.23%	6.38%	2.99%	0.43%	1.54%	0.00%	2.53%	2.12%	0.00%	3.77%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	87	3	0	8	6	6	5	0	4	2	2	11	4	1	3	1	1	0	1	0	0	1	0	7	3	0	1	0	0	2	1	4	3	0	1	1	1	2	2	0	0					
		0.48%	2.13%	0.00%	0.71%	0.78%	0.52%	0.40%	0.00%	0.41%	0.33%	0.31%	1.16%	0.52%	0.84%	0.51%	0.71%	0.58%	0.00%	0.24%	0.00%	0.00%	0.17%	0.00%	1.06%	0.60%	0.00%	0.33%	0.00%	0.00%	0.46%	0.25%	0.47%	0.80%	0.00%	0.43%	0.77%	0.60%	0.25%	0.39%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14720	113	190	862	581	900	971	519	800	497	514	766	618	84	425	119	153	374	356	65	228	449	80	530	428	126	259	85	113	366	343	707	289	57	210	114	160	701	424	64	80					
		81.16%	80.14%	87.16%	76.83%	75.65%	77.85%	77.12%	83.17%	81.47%	80.81%	80.69%	80.63%	79.64%	70.59%	72.40%	85.00%	89.47%	87.38%	84.36%	89.04%	84.44%	76.36%	90.91%	80.42%	85.09%	81.82%	85.20%	85.00%	88.28%	84.14%	84.28%	82.98%	76.86%	85.07%	89.74%	87.69%	96.39%	88.62%	81.70%	88.89%	75.47%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	87	0	0	7	7	13	6	0	8	6	1	7	6	0	10	0	1	1	0	0	0	1	0	1	1	0	1	0	1	1	0	2	0	0	0	1	0	4	1	0	0					
		0.48%	0.00%	0.00%	0.62%	0.91%	1.12%	0.48%	0.00%	0.81%	0.98%	0.16%	0.74%	0.77%	0.00%	1.70%	0.00%	0.58%	0.23%	0.00%	0.00%	0.00%	0.17%	0.00%	0.15%	0.20%	0.00%	0.33%	0.00%	0.78%	0.23%	0.00%	0.23%	0.00%	0.00%	0.00%	0.77%	0.00%	0.51%	0.19%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
