Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Яшкинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	480	40	40	20	20	6	10	20	20	5	10	4	20	25	0	0	40	20	0	12	10	20	2	0	18	0	29	9	0	20	0	30	10	10	10	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	440	40	40	20	20	6	7	11	20	5	10	4	16	25	0	0	40	20	0	12	10	4	2	0	10	0	29	9	0	20	0	30	10	10	10	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	253	38	14	11	14	11	6	12	3	3	3	2	11	7	0	4	26	4	2	2	2	11	5	0	9	5	9	3	3	4	5	6	4	8	4	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	40	0	0	0	0	0	3	9	0	0	0	0	4	0	0	0	0	0	0	0	0	16	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	6	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	257	32	7	5	67	8	0	9	1	1	10	1	1	3	0	1	6	3	1	6	2	5	1	6	0	8	6	1	7	0	2	26	6	7	12	0	6					
		1.39%	1.10%	0.36%	0.60%	5.07%	0.84%	0.00%	1.22%	0.23%	0.94%	4.88%	1.82%	0.17%	0.93%	0.00%	1.28%	0.63%	0.69%	1.02%	2.35%	1.74%	0.78%	1.59%	4.72%	0.00%	6.78%	0.88%	0.99%	4.46%	0.00%	2.27%	3.13%	1.23%	1.84%	3.60%	0.00%	5.36%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1581	235	94	18	55	114	5	71	65	4	25	7	39	32	18	2	117	28	5	23	9	63	4	10	77	20	53	18	4	67	3	98	65	50	21	54	8					
		8.58%	8.06%	4.78%	2.15%	4.16%	11.92%	2.58%	9.62%	14.74%	3.77%	12.20%	12.73%	6.63%	9.94%	7.63%	2.56%	12.30%	6.44%	5.10%	9.02%	7.83%	9.86%	6.35%	7.87%	19.74%	16.95%	7.78%	17.82%	2.55%	9.50%	3.41%	11.81%	13.37%	13.16%	6.31%	13.30%	7.14%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	59	7	0	7	0	4	0	3	1	0	1	0	2	1	0	0	7	2	0	0	0	2	0	2	0	2	1	0	0	5	0	3	5	1	1	0	2					
		0.32%	0.24%	0.00%	0.84%	0.00%	0.42%	0.00%	0.41%	0.23%	0.00%	0.49%	0.00%	0.34%	0.31%	0.00%	0.00%	0.74%	0.46%	0.00%	0.00%	0.00%	0.31%	0.00%	1.57%	0.00%	1.69%	0.15%	0.00%	0.00%	0.71%	0.00%	0.36%	1.03%	0.26%	0.30%	0.00%	1.79%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1446	157	124	135	100	94	21	53	112	1	9	4	72	39	21	2	116	33	2	14	7	41	4	4	0	10	73	1	2	60	0	40	10	28	33	23	1					
		7.85%	5.38%	6.30%	16.15%	7.57%	9.83%	10.82%	7.18%	25.40%	0.94%	4.39%	7.27%	12.24%	12.11%	8.90%	2.56%	12.20%	7.59%	2.04%	5.49%	6.09%	6.42%	6.35%	3.15%	0.00%	8.47%	10.72%	0.99%	1.27%	8.51%	0.00%	4.82%	2.06%	7.37%	9.91%	5.67%	0.89%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	62	1	0	5	4	8	0	7	1	1	1	0	0	1	1	0	2	3	0	2	0	4	0	0	0	2	1	0	0	0	0	10	1	3	2	0	2					
		0.34%	0.03%	0.00%	0.60%	0.30%	0.84%	0.00%	0.95%	0.23%	0.94%	0.49%	0.00%	0.00%	0.31%	0.42%	0.00%	0.21%	0.69%	0.00%	0.78%	0.00%	0.63%	0.00%	0.00%	0.00%	1.69%	0.15%	0.00%	0.00%	0.00%	0.00%	1.20%	0.21%	0.79%	0.60%	0.00%	1.79%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14772	2478	1739	664	1054	724	168	593	253	91	153	43	473	240	191	73	686	362	79	205	97	474	53	104	313	76	546	81	127	573	72	636	394	280	261	323	93					
		80.15%	84.95%	88.36%	79.43%	79.79%	75.73%	86.60%	80.35%	57.37%	85.85%	74.63%	78.18%	80.44%	74.53%	80.93%	93.59%	72.13%	83.22%	80.61%	80.39%	84.35%	74.18%	84.13%	81.89%	80.26%	64.41%	80.18%	80.20%	80.89%	81.28%	81.82%	76.63%	81.07%	73.68%	78.38%	79.56%	83.04%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	24	1	0	2	0	4	0	2	0	0	0	0	1	0	0	0	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0					
		0.13%	0.03%	0.00%	0.24%	0.00%	0.42%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.63%	0.23%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.41%	0.26%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
