Выборы Президента Российской Федерации																																																					
																																																					
"Наименование Избирательной комиссии:    Чебоксары, Ленинская"																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877					
21	. Путин Владимир Владимирович	40911	772	607	788	949	1047	1254	764	818	1179	723	1073	887	699	996	1259	817	1159	1008	1114	771	933	589	1111	1042	1188	1023	1167	749	1017	988	1114	1067	1151	1262	1208	1002	734	815	787	788	1088	922	172	144	68	98					
		67.91%	68.68%	60.88%	77.33%	64.56%	69.15%	69.40%	66.49%	64.61%	64.53%	68.27%	72.75%	67.20%	69.55%	72.91%	72.03%	65.26%	67.27%	68.62%	65.72%	63.61%	60.94%	63.27%	64.67%	62.70%	71.27%	62.80%	69.18%	65.41%	67.04%	70.07%	66.91%	65.42%	67.59%	71.62%	71.23%	67.43%	72.32%	74.43%	69.52%	68.88%	68.69%	69.95%	83.50%	76.19%	73.91%	74.81%					
22	. Хакамада Ирина Муцуовна	2337	75	65	37	109	69	89	69	55	78	48	56	46	38	46	53	58	63	52	53	47	54	31	76	70	62	62	60	45	57	44	66	57	70	44	78	48	30	33	19	43	41	31	1	3	2	4					
		3.88%	6.67%	6.52%	3.63%	7.41%	4.56%	4.93%	6.01%	4.34%	4.27%	4.53%	3.80%	3.48%	3.78%	3.37%	3.03%	4.63%	3.66%	3.54%	3.13%	3.88%	3.53%	3.33%	4.42%	4.21%	3.72%	3.81%	3.56%	3.93%	3.76%	3.12%	3.96%	3.49%	4.11%	2.50%	4.60%	3.23%	2.96%	3.01%	1.68%	3.76%	2.59%	2.35%	0.49%	1.59%	2.17%	3.05%					
23	. Харитонов Николай Михайлович	10918	163	183	126	246	249	283	188	259	377	187	227	263	178	197	244	242	345	271	355	268	375	222	362	367	240	340	307	248	301	247	306	342	303	260	230	276	150	146	205	207	317	236	20	29	18	13					
		18.12%	14.50%	18.36%	12.37%	16.73%	16.45%	15.66%	16.36%	20.46%	20.63%	17.66%	15.39%	19.92%	17.71%	14.42%	13.96%	19.33%	20.02%	18.45%	20.94%	22.11%	24.49%	23.85%	21.07%	22.08%	14.40%	20.87%	18.20%	21.66%	19.84%	17.52%	18.38%	20.97%	17.79%	14.76%	13.56%	18.57%	14.78%	13.33%	18.11%	18.09%	20.01%	17.91%	9.71%	15.34%	19.57%	9.92%					
																																																					
24	Против всех	1770	37	48	32	57	54	54	49	33	48	30	32	39	44	41	57	42	34	37	44	32	59	25	46	64	44	54	41	33	48	36	61	40	68	60	52	25	25	33	24	25	25	23	5	6	2	2					
		2.94%	3.29%	4.81%	3.14%	3.88%	3.57%	2.99%	4.26%	2.61%	2.63%	2.83%	2.17%	2.95%	4.38%	3.00%	3.26%	3.35%	1.97%	2.52%	2.60%	2.64%	3.85%	2.69%	2.68%	3.85%	2.64%	3.31%	2.43%	2.88%	3.16%	2.55%	3.66%	2.45%	3.99%	3.41%	3.07%	1.68%	2.46%	3.01%	2.12%	2.19%	1.58%	1.75%	2.43%	3.17%	2.17%	1.53%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
