Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Гагинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №697	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №709	УИК №710	УИК №711	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №2500					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3904	155	236	165	71	36	74	36	103	124	48	37	80	65	167	80	386	86	68	86	194	99	71	93	45	237	77	148	88	20	90	43	80	291	54	78	93					
		53.66%	39.54%	33.33%	29.84%	40.57%	55.38%	61.16%	69.23%	59.54%	57.67%	29.09%	56.92%	46.24%	65.66%	47.71%	54.42%	82.30%	89.58%	70.10%	94.51%	76.98%	90.00%	80.68%	46.50%	63.38%	66.02%	49.68%	66.07%	63.31%	52.63%	60.40%	40.95%	56.74%	70.12%	79.41%	35.78%	27.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	2	2	1	0	0	1	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	3	1	0	0	0	0	0					
		0.26%	0.51%	0.28%	0.18%	0.00%	0.00%	0.83%	0.00%	0.00%	0.47%	0.00%	0.00%	0.58%	1.01%	0.00%	1.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.65%	0.00%	0.00%	0.00%	2.01%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
