Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Гагинская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №2500					
14	Число погашенных неиспользованных открепительных удостоверений	374	13	23	26	8	10	10	4	8	10	6	4	10	5	5	15	5	10	15	3	5	10	12	10	10	6	5	4	19	10	5	10	5	5	8	10	10	15	5	2	18					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	580	27	46	33	6	2	6	1	4	10	25	6	4	3	1	41	4	6	23	0	1	2	15	5	8	16	1	3	28	17	12	11	24	1	20	6	9	97	14	17	25					
		7.49%	6.35%	6.99%	5.67%	3.30%	2.67%	4.80%	1.59%	2.38%	4.42%	12.38%	7.14%	1.67%	4.48%	1.85%	10.33%	6.78%	3.35%	5.65%	0.00%	1.14%	2.00%	6.41%	4.35%	8.25%	7.41%	2.33%	6.52%	7.51%	12.59%	37.50%	5.00%	17.52%	2.33%	9.76%	5.88%	6.00%	24.13%	15.56%	6.69%	6.70%					
19	2.Всероссийская политическая партия «Гражданская Сила»	13	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3					
		0.17%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.50%	0.00%	0.42%	0.00%	1.85%	0.25%	1.69%	0.56%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1					
		0.09%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1139	81	156	139	26	12	11	7	14	39	28	5	37	9	7	53	10	18	25	7	5	2	27	12	27	36	7	5	27	8	5	24	12	5	36	12	14	45	2	40	104					
		14.72%	19.06%	23.71%	23.88%	14.29%	16.00%	8.80%	11.11%	8.33%	17.26%	13.86%	5.95%	15.48%	13.43%	12.96%	13.35%	16.95%	10.06%	6.14%	7.61%	5.68%	2.00%	11.54%	10.43%	27.84%	16.67%	16.28%	10.87%	7.24%	5.93%	15.63%	10.91%	8.76%	11.63%	17.56%	11.76%	9.33%	11.19%	2.22%	15.75%	27.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	0	1	2	0	0	1	0	0	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0					
		0.16%	0.00%	0.15%	0.34%	0.00%	0.00%	0.80%	0.00%	0.00%	0.44%	0.00%	1.19%	0.00%	0.00%	0.00%	0.50%	1.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	24	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	7	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	1					
		0.31%	0.24%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	1.72%	0.00%	1.14%	0.00%	0.00%	0.00%	2.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.49%	0.00%	0.67%	0.50%	0.00%	0.00%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	621	36	74	48	15	8	8	5	26	21	28	6	17	6	1	36	1	12	33	7	1	0	21	2	7	26	4	4	34	7	0	10	9	1	10	12	10	16	2	16	41					
		8.02%	8.47%	11.25%	8.25%	8.24%	10.67%	6.40%	7.94%	15.48%	9.29%	13.86%	7.14%	7.11%	8.96%	1.85%	9.07%	1.69%	6.70%	8.11%	7.61%	1.14%	0.00%	8.97%	1.74%	7.22%	12.04%	9.30%	8.70%	9.12%	5.19%	0.00%	4.55%	6.57%	2.33%	4.88%	11.76%	6.67%	3.98%	2.22%	6.30%	10.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	233	23	31	22	11	1	4	2	10	0	10	1	5	0	1	11	4	8	2	3	0	0	9	0	2	9	2	2	8	0	0	1	3	0	6	1	5	9	0	14	13					
		3.01%	5.41%	4.71%	3.78%	6.04%	1.33%	3.20%	3.17%	5.95%	0.00%	4.95%	1.19%	2.09%	0.00%	1.85%	2.77%	6.78%	4.47%	0.49%	3.26%	0.00%	0.00%	3.85%	0.00%	2.06%	4.17%	4.65%	4.35%	2.14%	0.00%	0.00%	0.45%	2.19%	0.00%	2.93%	0.98%	3.33%	2.24%	0.00%	5.51%	3.49%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	4	3	2	1	0	1	1	0	1	3	0	4	0	4	2	1	2	3	0	1	0	0	0	0	3	0	0	0	0	0	1	2	0	1	0	0	3	0	3	3					
		0.63%	0.94%	0.46%	0.34%	0.55%	0.00%	0.80%	1.59%	0.00%	0.44%	1.49%	0.00%	1.67%	0.00%	7.41%	0.50%	1.69%	1.12%	0.74%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	1.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	1.46%	0.00%	0.49%	0.00%	0.00%	0.75%	0.00%	1.18%	0.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4931	250	340	316	116	49	91	46	111	150	105	63	163	49	37	235	37	124	310	71	77	96	159	94	49	123	29	31	267	95	12	173	84	35	128	69	107	227	72	162	179					
		63.72%	58.82%	51.67%	54.30%	63.74%	65.33%	72.80%	73.02%	66.07%	66.37%	51.98%	75.00%	68.20%	73.13%	68.52%	59.19%	62.71%	69.27%	76.17%	77.17%	87.50%	96.00%	67.95%	81.74%	50.52%	56.94%	67.44%	67.39%	71.58%	70.37%	37.50%	78.64%	61.31%	81.40%	62.44%	67.65%	71.33%	56.47%	80.00%	63.78%	47.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	18	0	0	2	1	0	1	0	0	1	0	0	0	0	0	3	0	1	3	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0					
		0.23%	0.00%	0.00%	0.34%	0.55%	0.00%	0.80%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.56%	0.74%	0.00%	2.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	1.33%	0.00%	0.00%	0.00%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
