Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Лахденпохская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №249	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №266	УИК №267					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	127	12	9	8	10	5	5	9	2	3	8	0	8	8	0	11	0	0	2	8	8	2	2	7					
		1.82%	1.48%	1.43%	1.62%	1.90%	1.61%	1.81%	1.69%	0.73%	3.80%	1.92%	0.00%	2.59%	3.39%	0.00%	2.11%	0.00%	0.00%	2.06%	14.04%	1.75%	0.96%	2.06%	3.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	76	10	5	12	13	3	1	9	1	0	1	0	3	1	1	4	3	0	2	0	3	2	1	1					
		1.09%	1.23%	0.79%	2.42%	2.48%	0.97%	0.36%	1.69%	0.37%	0.00%	0.24%	0.00%	0.97%	0.42%	0.92%	0.77%	1.79%	0.00%	2.06%	0.00%	0.66%	0.96%	1.03%	0.43%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	609	61	58	70	73	20	23	65	15	2	27	9	25	28	9	34	8	3	12	4	35	10	7	11					
		8.72%	7.51%	9.21%	14.14%	13.90%	6.45%	8.30%	12.17%	5.49%	2.53%	6.47%	8.91%	8.09%	11.86%	8.26%	6.51%	4.76%	7.50%	12.37%	7.02%	7.66%	4.78%	7.22%	4.72%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	3	1	0	2	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1					
		0.17%	0.37%	0.16%	0.00%	0.38%	0.32%	0.00%	0.00%	0.00%	0.00%	0.24%	0.99%	0.00%	0.42%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%					
23	6.Политическая партия «Партия социальной справедливости»	11	0	0	2	1	0	0	2	0	0	0	0	1	1	0	3	0	0	0	0	0	0	0	1					
		0.16%	0.00%	0.00%	0.40%	0.19%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.32%	0.42%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%					
24	7.Политическая партия «Либерально-демократическая партия России»	599	81	51	53	57	35	35	58	19	7	31	6	26	13	9	40	7	4	3	5	21	17	3	18					
		8.57%	9.98%	8.10%	10.71%	10.86%	11.29%	12.64%	10.86%	6.96%	8.86%	7.43%	5.94%	8.41%	5.51%	8.26%	7.66%	4.17%	10.00%	3.09%	8.77%	4.60%	8.13%	3.09%	7.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	749	96	52	71	67	28	27	71	23	3	38	5	32	23	6	91	18	8	9	8	25	19	3	26					
		10.72%	11.82%	8.25%	14.34%	12.76%	9.03%	9.75%	13.30%	8.42%	3.80%	9.11%	4.95%	10.36%	9.75%	5.50%	17.43%	10.71%	20.00%	9.28%	14.04%	5.47%	9.09%	3.09%	11.16%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	63	7	6	6	8	4	2	4	6	0	4	1	1	1	1	2	1	0	4	0	2	0	0	3					
		0.90%	0.86%	0.95%	1.21%	1.52%	1.29%	0.72%	0.75%	2.20%	0.00%	0.96%	0.99%	0.32%	0.42%	0.92%	0.38%	0.60%	0.00%	4.12%	0.00%	0.44%	0.00%	0.00%	1.29%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4565	517	433	249	277	203	176	309	197	62	300	75	204	157	82	324	128	24	65	32	355	157	74	165					
		65.34%	63.67%	68.73%	50.30%	52.76%	65.48%	63.54%	57.87%	72.16%	78.48%	71.94%	74.26%	66.02%	66.53%	75.23%	62.07%	76.19%	60.00%	67.01%	56.14%	77.68%	75.12%	76.29%	70.82%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	105	17	11	16	9	11	6	4	3	1	5	3	5	1	1	5	2	0	0	0	2	0	3	0					
		1.50%	2.09%	1.75%	3.23%	1.71%	3.55%	2.17%	0.75%	1.10%	1.27%	1.20%	2.97%	1.62%	0.42%	0.92%	0.96%	1.19%	0.00%	0.00%	0.00%	0.44%	0.00%	3.09%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
