Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Новооскольская 																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	387	27	30	13	20	12	28	20	27	15	8	7	5	10	2	5	2	2	4	2	21	6	1	2	7	2	2	17	4	2	10	9	4	5	8	6	4	3	2	10	3	6	4	4	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	283	27	29	11	12	6	24	17	27	14	5	6	1	10	1	0	0	0	0	0	21	6	1	0	3	0	0	17	0	0	8	8	3	1	4	3	4	0	0	4	1	4	4	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	182	20	36	2	2	4	4	8	6	7	2	2	3	1	2	2	2	0	3	1	2	2	1	1	0	1	4	5	6	5	2	1	5	2	2	5	2	6	4	0	2	6	2	2	1	4	2					
14	Число погашенных открепительных удостоверений	104	0	1	2	8	6	4	3	0	1	3	1	4	0	1	5	2	2	4	2	0	0	0	2	4	2	2	0	4	2	2	1	1	4	4	3	0	3	2	6	2	2	0	4	1	2	2					
15	Число открепительных удостоверений выданных ТИК	13	0	1	0	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	412	14	9	9	29	14	12	17	20	12	4	5	9	9	0	6	2	2	13	5	17	4	1	1	4	9	4	8	4	3	23	15	10	8	17	15	3	1	9	10	16	14	11	2	6	6	0					
		1.49%	1.08%	0.63%	0.70%	2.19%	1.17%	0.83%	1.23%	1.30%	1.59%	0.87%	2.11%	1.51%	1.67%	0.0%	1.81%	0.77%	1.41%	2.61%	2.73%	1.36%	0.66%	0.71%	0.49%	1.27%	3.52%	2.24%	1.50%	0.97%	2.56%	3.17%	1.83%	2.83%	1.33%	2.39%	2.11%	0.69%	0.30%	3.46%	1.67%	2.65%	1.96%	2.51%	0.41%	2.54%	2.83%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	242	22	19	8	16	18	29	10	20	4	0	0	2	1	0	5	0	3	3	0	7	6	0	2	3	1	1	0	2	2	9	4	2	5	7	3	8	3	0	2	4	2	1	3	0	3	2					
		0.87%	1.70%	1.33%	0.62%	1.20%	1.51%	2.01%	0.72%	1.30%	0.53%	0.0%	0.0%	0.33%	0.18%	0.0%	1.51%	0.0%	2.12%	0.60%	0.0%	0.56%	0.99%	0.0%	0.98%	0.95%	0.39%	0.56%	0.0%	0.48%	1.70%	1.24%	0.48%	0.56%	0.83%	0.98%	0.42%	1.84%	0.92%	0.0%	0.33%	0.66%	0.28%	0.22%	0.62%	0.0%	1.41%	1.04%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1059	46	80	46	58	78	61	68	68	21	21	12	18	7	3	13	8	7	15	3	51	23	2	7	7	2	5	20	13	0	34	37	15	12	18	8	24	5	10	26	39	24	17	15	3	4	5					
		3.84%	3.55%	5.60%	3.58%	4.38%	6.54%	4.23%	4.93%	4.42%	2.79%	4.59%	5.08%	3.03%	1.30%	1.03%	3.93%	3.10%	4.96%	3.01%	1.63%	4.08%	3.80%	1.42%	3.43%	2.22%	0.78%	2.80%	3.77%	3.16%	0.0%	4.68%	4.51%	4.24%	2.0%	2.53%	1.12%	5.54%	1.54%	3.84%	4.36%	6.46%	3.37%	3.89%	3.13%	1.27%	1.88%	2.60%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	459	32	40	24	33	30	42	43	45	7	6	11	2	3	0	1	3	0	4	3	8	1	3	4	5	5	1	3	6	2	10	21	3	6	1	7	7	1	3	2	6	4	3	6	5	3	4					
		1.66%	2.47%	2.80%	1.86%	2.49%	2.51%	2.91%	3.12%	2.92%	0.93%	1.31%	4.66%	0.33%	0.55%	0.0%	0.30%	1.16%	0.0%	0.80%	1.63%	0.64%	0.16%	2.14%	1.96%	1.59%	1.96%	0.56%	0.56%	1.45%	1.70%	1.37%	2.56%	0.84%	1.0%	0.14%	0.98%	1.61%	0.30%	1.15%	0.33%	0.99%	0.56%	0.68%	1.25%	2.11%	1.41%	2.08%					
22	"5. ""За Русь Святую"""	178	8	7	9	7	8	9	7	7	7	15	2	2	8	1	1	1	0	2	0	7	3	0	0	1	0	0	2	5	1	3	7	0	4	7	5	2	1	2	12	2	5	5	1	0	1	1					
		0.64%	0.61%	0.49%	0.70%	0.52%	0.67%	0.62%	0.50%	0.45%	0.93%	3.28%	0.84%	0.33%	1.48%	0.34%	0.30%	0.38%	0.0%	0.40%	0.0%	0.56%	0.49%	0.0%	0.0%	0.31%	0.0%	0.0%	0.37%	1.21%	0.85%	0.41%	0.85%	0.0%	0.66%	0.98%	0.70%	0.46%	0.30%	0.76%	2.01%	0.33%	0.70%	1.14%	0.20%	0.0%	0.47%	0.52%					
23	"6. ""Объединенная Российская партия ""Русь"""	85	6	1	4	4	5	6	0	5	2	3	0	4	1	0	0	1	0	4	0	3	2	0	0	1	2	1	3	3	0	1	0	0	2	3	2	1	1	1	2	1	3	2	0	0	2	3					
		0.30%	0.46%	0.07%	0.31%	0.30%	0.41%	0.41%	0.0%	0.32%	0.26%	0.65%	0.0%	0.67%	0.18%	0.0%	0.0%	0.38%	0.0%	0.80%	0.0%	0.24%	0.33%	0.0%	0.0%	0.31%	0.78%	0.56%	0.56%	0.72%	0.0%	0.13%	0.0%	0.0%	0.33%	0.42%	0.28%	0.23%	0.30%	0.38%	0.33%	0.16%	0.42%	0.45%	0.0%	0.0%	0.94%	1.56%					
24	"7. ""Новый курс - Автомобильная Россия"""	241	16	12	11	12	13	26	15	19	1	7	1	0	5	0	0	0	0	2	0	10	1	6	1	4	4	1	4	0	2	11	6	2	4	4	10	5	0	2	5	4	7	2	5	1	0	0					
		0.87%	1.23%	0.84%	0.85%	0.90%	1.09%	1.80%	1.08%	1.23%	0.13%	1.53%	0.42%	0.0%	0.92%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.8%	0.16%	4.28%	0.49%	1.27%	1.56%	0.56%	0.75%	0.0%	1.70%	1.51%	0.73%	0.56%	0.66%	0.56%	1.41%	1.15%	0.0%	0.76%	0.83%	0.66%	0.98%	0.45%	1.04%	0.42%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	66	3	3	2	7	3	4	2	1	1	3	0	2	1	0	0	2	0	3	0	2	1	0	0	1	3	0	1	0	1	2	6	1	2	3	0	0	0	1	2	0	1	1	1	0	0	0					
		0.23%	0.23%	0.21%	0.15%	0.52%	0.25%	0.27%	0.14%	0.06%	0.13%	0.65%	0.0%	0.33%	0.18%	0.0%	0.0%	0.77%	0.0%	0.60%	0.0%	0.16%	0.16%	0.0%	0.0%	0.31%	1.17%	0.0%	0.18%	0.0%	0.85%	0.27%	0.73%	0.28%	0.33%	0.42%	0.0%	0.0%	0.0%	0.38%	0.33%	0.0%	0.14%	0.22%	0.20%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	76	8	7	0	3	3	5	6	2	1	0	0	2	0	0	0	1	0	0	0	4	1	0	0	2	1	0	3	0	1	4	3	3	2	2	2	2	0	1	2	2	0	1	0	2	0	0					
		0.27%	0.61%	0.49%	0.0%	0.22%	0.25%	0.34%	0.43%	0.13%	0.13%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.32%	0.16%	0.0%	0.0%	0.63%	0.39%	0.0%	0.56%	0.0%	0.85%	0.55%	0.36%	0.84%	0.33%	0.28%	0.28%	0.46%	0.0%	0.38%	0.33%	0.33%	0.0%	0.22%	0.0%	0.84%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	2433	57	61	42	97	69	51	60	69	107	58	23	40	42	11	26	33	17	58	5	141	73	20	73	32	28	22	116	90	23	29	27	60	110	44	56	12	24	16	146	78	104	48	88	26	14	7					
		8.82%	4.40%	4.27%	3.27%	7.33%	5.78%	3.53%	4.35%	4.48%	14.22%	12.69%	9.74%	6.73%	7.80%	3.78%	7.87%	12.79%	12.05%	11.67%	2.73%	11.28%	12.08%	14.28%	35.78%	10.19%	10.98%	12.35%	21.88%	21.89%	19.65%	4.0%	3.29%	16.99%	18.33%	6.18%	7.90%	2.77%	7.40%	6.15%	24.49%	12.93%	14.60%	10.98%	18.41%	11.01%	6.60%	3.64%					
28	"11. ""Истинные патриоты России"""	76	1	1	1	2	0	0	0	2	5	8	0	1	0	0	7	0	1	0	0	2	0	1	0	3	1	0	0	0	0	1	3	0	0	17	0	0	0	13	0	0	3	0	2	0	1	0					
		0.27%	0.07%	0.07%	0.07%	0.15%	0.0%	0.0%	0.0%	0.13%	0.66%	1.75%	0.0%	0.16%	0.0%	0.0%	2.12%	0.0%	0.70%	0.0%	0.0%	0.16%	0.0%	0.71%	0.0%	0.95%	0.39%	0.0%	0.0%	0.0%	0.0%	0.13%	0.36%	0.0%	0.0%	2.39%	0.0%	0.0%	0.0%	5.0%	0.0%	0.0%	0.42%	0.0%	0.41%	0.0%	0.47%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	356	19	15	20	20	15	31	12	32	9	7	3	1	1	6	4	8	1	1	0	15	3	1	8	7	3	6	5	3	0	10	29	1	2	4	1	7	5	5	4	3	12	3	4	5	5	0					
		1.29%	1.46%	1.05%	1.55%	1.51%	1.25%	2.15%	0.87%	2.08%	1.19%	1.53%	1.27%	0.16%	0.18%	2.06%	1.21%	3.10%	0.70%	0.20%	0.0%	1.2%	0.49%	0.71%	3.92%	2.22%	1.17%	3.37%	0.94%	0.72%	0.0%	1.37%	3.54%	0.28%	0.33%	0.56%	0.14%	1.61%	1.54%	1.92%	0.67%	0.49%	1.68%	0.68%	0.83%	2.11%	2.35%	0.0%					
30	"13. ""Демократическая партия России"""	97	3	2	2	2	2	7	4	7	4	2	0	0	0	1	2	1	0	1	1	6	3	1	1	3	2	2	4	1	1	2	6	3	0	2	4	0	3	1	0	2	3	2	0	3	1	0					
		0.35%	0.23%	0.14%	0.15%	0.15%	0.16%	0.48%	0.29%	0.45%	0.53%	0.43%	0.0%	0.0%	0.0%	0.34%	0.60%	0.38%	0.0%	0.20%	0.54%	0.48%	0.49%	0.71%	0.49%	0.95%	0.78%	1.12%	0.75%	0.24%	0.85%	0.27%	0.73%	0.84%	0.0%	0.28%	0.56%	0.0%	0.92%	0.38%	0.0%	0.33%	0.42%	0.45%	0.0%	1.27%	0.47%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	62	2	2	1	2	3	6	5	3	0	1	0	3	1	2	0	0	0	2	0	2	1	0	1	0	2	0	1	0	0	0	1	0	0	3	3	1	0	3	1	3	3	2	1	0	1	0					
		0.22%	0.15%	0.14%	0.07%	0.15%	0.25%	0.41%	0.36%	0.19%	0.0%	0.21%	0.0%	0.50%	0.18%	0.68%	0.0%	0.0%	0.0%	0.40%	0.0%	0.16%	0.16%	0.0%	0.49%	0.0%	0.78%	0.0%	0.18%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.42%	0.42%	0.23%	0.0%	1.15%	0.16%	0.49%	0.42%	0.45%	0.20%	0.0%	0.47%	0.0%					
32	"15. ""Партия СЛОН"""	29	1	0	0	0	0	5	0	3	1	1	0	0	0	1	0	2	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	1	3	0	0	0	0	1	1	2	0	1	0	0	1					
		0.10%	0.07%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.19%	0.13%	0.21%	0.0%	0.0%	0.0%	0.34%	0.0%	0.77%	0.70%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.16%	0.42%	0.0%	0.0%	0.0%	0.0%	0.16%	0.16%	0.28%	0.0%	0.20%	0.0%	0.0%	0.52%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1956	109	138	125	144	110	171	137	165	39	42	9	13	34	14	8	8	10	23	4	63	25	4	4	18	19	4	16	16	2	57	87	21	42	42	35	39	12	7	18	23	29	18	26	13	4	9					
		7.09%	8.43%	9.66%	9.73%	10.88%	9.22%	11.86%	9.94%	10.73%	5.18%	9.19%	3.81%	2.18%	6.31%	4.81%	2.42%	3.10%	7.09%	4.62%	2.18%	5.04%	4.13%	2.85%	1.96%	5.73%	7.45%	2.24%	3.01%	3.89%	1.70%	7.86%	10.62%	5.94%	7.0%	5.90%	4.94%	9.00%	3.70%	2.69%	3.02%	3.81%	4.07%	4.11%	5.43%	5.50%	1.88%	4.68%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	83	3	4	2	1	0	4	4	2	1	0	0	6	1	1	1	2	1	2	0	3	1	1	2	3	4	0	3	1	0	4	5	0	1	2	0	2	2	3	0	5	2	1	2	1	0	0					
		0.30%	0.23%	0.28%	0.15%	0.07%	0.0%	0.27%	0.29%	0.13%	0.13%	0.0%	0.0%	1.01%	0.18%	0.34%	0.30%	0.77%	0.70%	0.40%	0.0%	0.24%	0.16%	0.71%	0.98%	0.95%	1.56%	0.0%	0.56%	0.24%	0.0%	0.55%	0.61%	0.0%	0.16%	0.28%	0.0%	0.46%	0.61%	1.15%	0.0%	0.82%	0.28%	0.22%	0.41%	0.42%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3123	144	188	206	180	145	241	193	199	73	67	37	70	59	21	28	12	8	35	14	133	57	7	22	41	23	10	55	35	14	98	89	43	44	90	81	36	44	8	39	44	85	45	31	9	8	12					
		11.33%	11.13%	13.16%	16.04%	13.60%	12.16%	16.72%	14.00%	12.94%	9.70%	14.66%	15.67%	11.78%	10.96%	7.21%	8.48%	4.65%	5.67%	7.04%	7.65%	10.64%	9.43%	4.99%	10.78%	13.05%	9.01%	5.61%	10.37%	8.51%	11.96%	13.51%	10.86%	12.18%	7.33%	12.65%	11.44%	8.31%	13.58%	3.07%	6.54%	7.29%	11.93%	10.29%	6.48%	3.81%	3.77%	6.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	499	29	32	32	29	20	19	37	12	16	18	1	14	13	3	3	8	4	15	0	22	8	0	6	6	8	1	5	3	3	7	11	6	9	12	16	7	2	18	10	5	5	5	3	2	9	5					
		1.81%	2.24%	2.24%	2.49%	2.19%	1.67%	1.31%	2.68%	0.78%	2.12%	3.93%	0.42%	2.35%	2.41%	1.03%	0.90%	3.10%	2.83%	3.01%	0.0%	1.76%	1.32%	0.0%	2.94%	1.91%	3.13%	0.56%	0.94%	0.72%	2.56%	0.96%	1.34%	1.69%	1.5%	1.68%	2.25%	1.61%	0.61%	6.92%	1.67%	0.82%	0.70%	1.14%	0.62%	0.84%	4.24%	2.60%					
37	"20. ""Политическая партия ""Единая Россия"""	9481	427	390	338	322	478	382	341	432	272	112	78	329	245	174	155	96	24	190	125	472	280	68	46	100	78	71	119	125	36	276	233	71	208	276	330	188	132	97	231	191	253	146	235	116	92	101					
		34.40%	33.02%	27.31%	26.32%	24.33%	40.10%	26.50%	24.74%	28.10%	36.17%	24.50%	33.05%	55.38%	45.53%	59.79%	46.96%	37.20%	17.02%	38.22%	68.30%	37.76%	46.35%	48.57%	22.54%	31.84%	30.58%	39.88%	22.45%	30.41%	30.76%	38.06%	28.44%	20.11%	34.66%	38.81%	46.61%	43.41%	40.74%	37.30%	38.75%	31.67%	35.53%	33.40%	49.16%	49.15%	43.39%	52.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	74	2	4	3	4	3	0	0	3	2	0	3	4	2	0	3	1	0	0	0	2	5	1	0	1	1	0	0	3	0	1	0	0	2	9	4	1	1	1	3	2	1	1	1	0	0	0					
		0.26%	0.15%	0.28%	0.23%	0.30%	0.25%	0.0%	0.0%	0.19%	0.26%	0.0%	1.27%	0.67%	0.37%	0.0%	0.90%	0.38%	0.0%	0.0%	0.0%	0.16%	0.82%	0.71%	0.0%	0.31%	0.39%	0.0%	0.0%	0.72%	0.0%	0.13%	0.0%	0.0%	0.33%	1.26%	0.56%	0.23%	0.30%	0.38%	0.50%	0.33%	0.14%	0.22%	0.20%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	79	3	5	6	8	3	8	6	5	0	2	1	1	1	0	1	2	0	0	1	1	1	1	0	1	0	0	2	0	1	0	0	2	1	2	5	0	0	2	2	1	1	2	0	0	0	1					
		0.28%	0.23%	0.35%	0.46%	0.60%	0.25%	0.55%	0.43%	0.32%	0.0%	0.43%	0.42%	0.16%	0.18%	0.0%	0.30%	0.77%	0.0%	0.0%	0.54%	0.08%	0.16%	0.71%	0.0%	0.31%	0.0%	0.0%	0.37%	0.0%	0.85%	0.0%	0.0%	0.56%	0.16%	0.28%	0.70%	0.0%	0.0%	0.76%	0.33%	0.16%	0.14%	0.45%	0.0%	0.0%	0.0%	0.52%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4658	239	305	282	201	103	231	325	302	123	48	33	58	92	31	47	55	58	86	15	205	76	19	13	53	48	38	129	74	17	117	151	79	122	97	94	52	75	43	55	124	110	95	40	19	40	39					
		16.90%	18.48%	21.35%	21.96%	15.19%	8.64%	16.03%	23.58%	19.64%	16.35%	10.50%	13.98%	9.76%	17.10%	10.65%	14.24%	21.31%	41.13%	17.30%	8.19%	16.4%	12.58%	13.57%	6.37%	16.87%	18.82%	21.34%	24.33%	18.00%	14.52%	16.13%	18.43%	22.37%	20.33%	13.64%	13.27%	12.00%	23.14%	16.53%	9.22%	20.56%	15.44%	21.73%	8.36%	8.05%	18.86%	20.31%					
																																																					
41	Против всех	1189	64	87	84	76	63	78	69	99	22	21	11	12	10	6	7	3	3	28	3	50	18	2	6	14	9	6	23	11	3	21	49	18	9	34	20	30	9	6	16	29	19	18	6	11	6	0					
		4.31%	4.94%	6.09%	6.54%	5.74%	5.28%	5.41%	5.00%	6.44%	2.92%	4.59%	4.66%	2.02%	1.85%	2.06%	2.12%	1.16%	2.12%	5.63%	1.63%	4.0%	2.98%	1.42%	2.94%	4.45%	3.52%	3.37%	4.33%	2.67%	2.56%	2.89%	5.98%	5.09%	1.5%	4.78%	2.82%	6.92%	2.77%	2.30%	2.68%	4.80%	2.66%	4.11%	1.25%	4.66%	2.83%	0.0%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
