Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Чапаевская городская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	301	17	9	8	11	8	7	7	18	6	8	6	14	11	8	5	5	6	10	0	7	4	3	3	10	2	0	3	1	12	10	5	14	15	7	3	2	2	2	15	11	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	199	14	3	6	8	4	13	10	4	3	6	5	2	4	11	2	3	1	2	2	4	4	7	2	4	1	2	2	7	8	0	2	8	4	2	5	1	7	14	4	3	5					
14	Число погашенных открепительных удостоверений	398	12	6	2	9	22	13	3	2	9	7	9	6	9	12	10	10	14	10	10	13	11	7	17	0	8	10	7	9	8	5	15	1	10	8	7	8	8	8	50	9	4					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	318	8	11	5	8	2	4	7	6	9	10	12	10	7	8	11	6	6	10	4	5	12	5	14	8	4	4	4	10	13	4	7	3	9	5	3	8	4	7	12	15	18					
		1.24%	0.80%	1.58%	0.87%	1.21%	0.41%	0.58%	0.97%	0.96%	1.53%	1.46%	1.92%	1.25%	1.17%	1.32%	1.34%	0.89%	0.99%	1.42%	0.92%	0.71%	1.69%	0.95%	1.81%	1.54%	1.43%	2.79%	2.32%	3.89%	1.52%	0.58%	1.19%	0.44%	1.32%	0.72%	0.55%	1.87%	0.90%	1.28%	0.99%	1.43%	2.71%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	500	19	15	1	19	15	26	12	18	4	11	8	17	31	9	19	16	8	13	12	14	8	13	7	9	4	3	2	6	9	10	4	13	17	11	6	6	11	14	22	26	12					
		1.94%	1.91%	2.15%	0.17%	2.88%	3.09%	3.82%	1.66%	2.88%	0.68%	1.61%	1.28%	2.13%	5.18%	1.48%	2.32%	2.37%	1.32%	1.84%	2.76%	2.01%	1.12%	2.47%	0.90%	1.74%	1.43%	2.09%	1.16%	2.33%	1.05%	1.47%	0.68%	1.92%	2.50%	1.58%	1.11%	1.40%	2.48%	2.56%	1.82%	2.48%	1.80%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1261	45	38	25	26	20	27	26	26	52	32	44	44	23	17	41	25	35	21	28	27	56	27	46	21	10	6	12	10	37	30	40	27	32	43	28	22	16	26	70	67	13					
		4.91%	4.54%	5.46%	4.39%	3.94%	4.13%	3.97%	3.60%	4.17%	8.85%	4.68%	7.05%	5.53%	3.84%	2.80%	5.02%	3.71%	5.79%	2.98%	6.45%	3.87%	7.88%	5.13%	5.95%	4.06%	3.59%	4.19%	6.97%	3.89%	4.32%	4.41%	6.83%	4.00%	4.71%	6.21%	5.20%	5.15%	3.61%	4.77%	5.81%	6.41%	1.96%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	885	43	22	22	21	34	30	27	26	11	16	18	26	19	24	27	29	18	17	13	22	20	21	20	13	3	1	5	8	43	40	18	15	19	37	31	12	8	16	37	39	14					
		3.45%	4.33%	3.16%	3.86%	3.18%	7.02%	4.41%	3.74%	4.17%	1.87%	2.34%	2.88%	3.27%	3.17%	3.96%	3.30%	4.30%	2.98%	2.41%	2.99%	3.16%	2.81%	3.99%	2.59%	2.51%	1.07%	0.69%	2.90%	3.11%	5.02%	5.89%	3.07%	2.22%	2.79%	5.34%	5.76%	2.81%	1.80%	2.93%	3.07%	3.73%	2.11%					
22	"5. ""За Русь Святую"""	152	3	4	3	2	3	3	6	4	5	4	2	1	9	0	3	3	7	7	4	4	10	3	4	2	0	0	0	6	8	1	6	5	5	4	4	0	3	3	3	6	2					
		0.59%	0.30%	0.57%	0.52%	0.30%	0.61%	0.44%	0.83%	0.64%	0.85%	0.58%	0.32%	0.12%	1.50%	0.0%	0.36%	0.44%	1.15%	0.99%	0.92%	0.57%	1.40%	0.57%	0.51%	0.38%	0.0%	0.0%	0.0%	2.33%	0.93%	0.14%	1.02%	0.74%	0.73%	0.57%	0.74%	0.0%	0.67%	0.55%	0.24%	0.57%	0.30%					
23	"6. ""Объединенная Российская партия ""Русь"""	65	2	2	3	4	3	3	2	0	1	3	1	2	2	1	5	1	1	3	0	3	1	2	2	0	4	0	1	0	2	1	0	0	1	0	0	2	0	2	3	0	2					
		0.25%	0.20%	0.28%	0.52%	0.60%	0.61%	0.44%	0.27%	0.0%	0.17%	0.43%	0.16%	0.25%	0.33%	0.16%	0.61%	0.14%	0.16%	0.42%	0.0%	0.43%	0.14%	0.38%	0.25%	0.0%	1.43%	0.0%	0.58%	0.0%	0.23%	0.14%	0.0%	0.0%	0.14%	0.0%	0.0%	0.46%	0.0%	0.36%	0.24%	0.0%	0.30%					
24	"7. ""Новый курс - Автомобильная Россия"""	185	8	2	8	8	2	2	7	1	2	3	3	4	5	1	9	8	2	6	2	2	3	1	5	6	2	0	1	3	1	10	1	0	6	5	2	1	1	5	20	8	19					
		0.72%	0.80%	0.28%	1.40%	1.21%	0.41%	0.29%	0.97%	0.16%	0.34%	0.43%	0.48%	0.50%	0.83%	0.16%	1.10%	1.18%	0.33%	0.85%	0.46%	0.28%	0.42%	0.19%	0.64%	1.16%	0.71%	0.0%	0.58%	1.16%	0.11%	1.47%	0.17%	0.0%	0.88%	0.72%	0.37%	0.23%	0.22%	0.91%	1.66%	0.76%	2.86%					
25	"8. ""Народно-республиканская партия России"""	31	1	0	1	5	0	0	0	1	0	0	0	0	0	1	1	0	2	1	0	2	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	2	4					
		0.12%	0.10%	0.0%	0.17%	0.75%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.12%	0.0%	0.33%	0.14%	0.0%	0.28%	0.0%	0.19%	0.12%	0.19%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.14%	0.0%	0.14%	0.0%	0.23%	0.22%	0.0%	0.08%	0.19%	0.60%					
26	"9. ""Российская экологическая партия ""Зеленые"""	104	8	6	2	2	0	1	5	8	1	5	1	1	3	0	6	2	0	1	4	2	1	1	2	3	2	1	0	1	4	2	2	1	2	3	2	1	0	1	4	8	5					
		0.40%	0.80%	0.86%	0.35%	0.30%	0.0%	0.14%	0.69%	1.28%	0.17%	0.73%	0.16%	0.12%	0.50%	0.0%	0.73%	0.29%	0.0%	0.14%	0.92%	0.28%	0.14%	0.19%	0.25%	0.58%	0.71%	0.69%	0.0%	0.38%	0.46%	0.29%	0.34%	0.14%	0.29%	0.43%	0.37%	0.23%	0.0%	0.18%	0.33%	0.76%	0.75%					
27	"10. ""Аграрная партия России"""	475	27	11	14	11	6	7	12	10	12	13	12	8	5	18	14	18	20	7	6	14	11	6	12	9	5	1	3	6	27	9	10	24	8	14	8	4	8	11	27	21	6					
		1.85%	2.72%	1.58%	2.46%	1.66%	1.23%	1.03%	1.66%	1.60%	2.04%	1.90%	1.92%	1.00%	0.83%	2.97%	1.71%	2.67%	3.31%	0.99%	1.38%	2.01%	1.54%	1.14%	1.55%	1.74%	1.79%	0.69%	1.74%	2.33%	3.15%	1.32%	1.70%	3.56%	1.17%	2.02%	1.48%	0.93%	1.80%	2.01%	2.24%	2.00%	0.90%					
28	"11. ""Истинные патриоты России"""	22	1	1	0	0	0	0	1	0	3	1	2	0	0	0	0	0	2	1	1	0	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0					
		0.08%	0.10%	0.14%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.51%	0.14%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.14%	0.23%	0.0%	0.28%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.08%	0.09%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	242	8	8	5	5	8	2	7	8	4	4	4	5	1	3	6	4	9	9	9	13	10	2	7	3	1	0	1	4	4	5	8	4	13	7	6	4	6	5	12	12	6					
		0.94%	0.80%	1.15%	0.87%	0.75%	1.65%	0.29%	0.97%	1.28%	0.68%	0.58%	0.64%	0.62%	0.16%	0.49%	0.73%	0.59%	1.49%	1.27%	2.07%	1.86%	1.40%	0.38%	0.90%	0.58%	0.35%	0.0%	0.58%	1.55%	0.46%	0.73%	1.36%	0.59%	1.91%	1.01%	1.11%	0.93%	1.35%	0.91%	0.99%	1.14%	0.90%					
30	"13. ""Демократическая партия России"""	70	5	1	0	1	3	3	1	2	3	1	1	3	1	1	2	3	6	3	1	1	3	1	0	2	3	1	1	1	2	0	1	1	0	2	0	2	1	1	3	2	1					
		0.27%	0.50%	0.14%	0.0%	0.15%	0.61%	0.44%	0.13%	0.32%	0.51%	0.14%	0.16%	0.37%	0.16%	0.16%	0.24%	0.44%	0.99%	0.42%	0.23%	0.14%	0.42%	0.19%	0.0%	0.38%	1.07%	0.69%	0.58%	0.38%	0.23%	0.0%	0.17%	0.14%	0.0%	0.28%	0.0%	0.46%	0.22%	0.18%	0.24%	0.19%	0.15%					
31	"14. ""Великая Россия - Евразийский Союз"""	65	2	1	1	2	1	1	2	1	3	5	1	1	0	0	1	2	1	1	2	1	2	4	5	1	0	0	1	0	3	2	1	0	3	1	0	2	1	1	3	2	4					
		0.25%	0.20%	0.14%	0.17%	0.30%	0.20%	0.14%	0.27%	0.16%	0.51%	0.73%	0.16%	0.12%	0.0%	0.0%	0.12%	0.29%	0.16%	0.14%	0.46%	0.14%	0.28%	0.76%	0.64%	0.19%	0.0%	0.0%	0.58%	0.0%	0.35%	0.29%	0.17%	0.0%	0.44%	0.14%	0.0%	0.46%	0.22%	0.18%	0.24%	0.19%	0.60%					
32	"15. ""Партия СЛОН"""	45	3	0	0	1	4	2	1	2	3	0	3	0	0	0	3	1	0	3	2	1	0	1	0	1	0	0	1	1	2	1	0	0	1	2	3	0	0	1	1	1	0					
		0.17%	0.30%	0.0%	0.0%	0.15%	0.82%	0.29%	0.13%	0.32%	0.51%	0.0%	0.48%	0.0%	0.0%	0.0%	0.36%	0.14%	0.0%	0.42%	0.46%	0.14%	0.0%	0.19%	0.0%	0.19%	0.0%	0.0%	0.58%	0.38%	0.23%	0.14%	0.0%	0.0%	0.14%	0.28%	0.55%	0.0%	0.0%	0.18%	0.08%	0.09%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1577	77	38	45	48	36	51	47	30	42	45	48	38	29	40	55	39	35	47	23	50	34	25	44	32	5	6	6	7	40	49	25	47	48	47	52	25	34	38	64	63	23					
		6.15%	7.76%	5.46%	7.90%	7.28%	7.43%	7.51%	6.51%	4.81%	7.15%	6.58%	7.69%	4.77%	4.84%	6.61%	6.74%	5.79%	5.79%	6.67%	5.29%	7.18%	4.78%	4.75%	5.69%	6.18%	1.79%	4.19%	3.48%	2.72%	4.67%	7.21%	4.27%	6.97%	7.06%	6.79%	9.66%	5.85%	7.69%	6.97%	5.32%	6.02%	3.46%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	2	1	0	0	2	1	2	3	1	2	1	1	0	3	2	4	1	3	0	1	4	0	3	1	1	0	0	1	2	2	2	0	1	0	0	0	1	2	4	4	1					
		0.23%	0.20%	0.14%	0.0%	0.0%	0.41%	0.14%	0.27%	0.48%	0.17%	0.29%	0.16%	0.12%	0.0%	0.49%	0.24%	0.59%	0.16%	0.42%	0.0%	0.14%	0.56%	0.0%	0.38%	0.19%	0.35%	0.0%	0.0%	0.38%	0.23%	0.29%	0.34%	0.0%	0.14%	0.0%	0.0%	0.0%	0.22%	0.36%	0.33%	0.38%	0.15%					
35	"18. ""ЛДПР"""	3850	142	82	81	85	46	88	79	70	75	93	99	136	92	85	138	107	61	115	72	104	106	62	103	79	45	25	17	47	141	105	96	123	92	87	90	76	76	74	209	184	163					
		15.01%	14.32%	11.79%	14.23%	12.89%	9.50%	12.96%	10.95%	11.23%	12.77%	13.61%	15.86%	17.10%	15.38%	14.04%	16.91%	15.89%	10.09%	16.33%	16.58%	14.94%	14.92%	11.78%	13.34%	15.28%	16.18%	17.48%	9.88%	18.28%	16.49%	15.46%	16.41%	18.24%	13.54%	12.57%	16.72%	17.79%	17.19%	13.57%	17.37%	17.60%	24.58%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	541	17	15	9	11	13	8	19	11	11	13	18	18	17	6	12	18	17	26	9	16	14	14	16	9	7	2	1	4	26	14	12	13	20	17	1	12	8	19	21	19	8					
		2.10%	1.71%	2.15%	1.58%	1.66%	2.68%	1.17%	2.63%	1.76%	1.87%	1.90%	2.88%	2.26%	2.84%	0.99%	1.47%	2.67%	2.81%	3.69%	2.07%	2.29%	1.97%	2.66%	2.07%	1.74%	2.51%	1.39%	0.58%	1.55%	3.04%	2.06%	2.05%	1.92%	2.94%	2.45%	0.18%	2.81%	1.80%	3.48%	1.74%	1.81%	1.20%					
37	"20. ""Политическая партия ""Единая Россия"""	9045	340	240	191	244	172	262	263	217	207	218	200	295	222	248	289	218	205	271	140	290	243	198	296	188	109	62	80	91	271	212	190	223	256	224	176	155	157	221	378	335	248					
		35.27%	34.30%	34.53%	33.56%	37.02%	35.53%	38.58%	36.47%	34.83%	35.26%	31.91%	32.05%	37.10%	37.12%	40.99%	35.41%	32.39%	33.94%	38.49%	32.25%	41.66%	34.22%	37.64%	38.34%	36.36%	39.20%	43.35%	46.51%	35.40%	31.69%	31.22%	32.47%	33.08%	37.70%	32.36%	32.71%	36.29%	35.52%	40.55%	31.42%	32.05%	37.40%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	4	0	2	0	1	1	2	0	2	1	3	0	2	1	0	1	2	1	0	0	1	0	0	1	1	0	1	1	1	2	3	0	4	0	0	0	0	2	0	2	2					
		0.17%	0.40%	0.0%	0.35%	0.0%	0.20%	0.14%	0.27%	0.0%	0.34%	0.14%	0.48%	0.0%	0.33%	0.16%	0.0%	0.14%	0.33%	0.14%	0.0%	0.0%	0.14%	0.0%	0.0%	0.19%	0.35%	0.0%	0.58%	0.38%	0.11%	0.29%	0.51%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.19%	0.30%					
39	"22. ""Развитие предпринимательства"""	45	5	1	1	2	2	1	2	1	0	1	1	1	4	0	0	2	2	0	0	0	0	1	1	1	1	0	0	1	0	2	0	2	1	0	0	1	1	2	1	1	3					
		0.17%	0.50%	0.14%	0.17%	0.30%	0.41%	0.14%	0.27%	0.16%	0.0%	0.14%	0.16%	0.12%	0.66%	0.0%	0.0%	0.29%	0.33%	0.0%	0.0%	0.0%	0.0%	0.19%	0.12%	0.19%	0.35%	0.0%	0.0%	0.38%	0.0%	0.29%	0.0%	0.29%	0.14%	0.0%	0.0%	0.23%	0.22%	0.36%	0.08%	0.09%	0.45%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4308	164	147	130	120	78	116	142	133	90	137	97	148	74	105	131	123	124	87	79	91	134	111	139	91	49	18	23	32	154	112	105	119	96	126	96	66	78	61	192	132	58					
		16.80%	16.54%	21.15%	22.84%	18.20%	16.11%	17.08%	19.69%	21.34%	15.33%	20.05%	15.54%	18.61%	12.37%	17.35%	16.05%	18.27%	20.52%	12.35%	18.20%	13.07%	18.87%	21.10%	18.00%	17.60%	17.62%	12.58%	13.37%	12.45%	18.01%	16.49%	17.94%	17.65%	14.13%	18.20%	17.84%	15.45%	17.64%	11.19%	15.96%	12.63%	8.74%					
																																																
41	Против всех	1208	41	31	14	26	27	32	27	32	33	47	27	32	37	18	38	25	25	37	11	18	19	21	32	21	15	4	11	2	48	46	35	33	37	42	18	17	16	21	86	72	34					
		4.71%	4.13%	4.46%	2.46%	3.94%	5.57%	4.71%	3.74%	5.13%	5.62%	6.88%	4.32%	4.02%	6.18%	2.97%	4.65%	3.71%	4.13%	5.25%	2.53%	2.58%	2.67%	3.99%	4.14%	4.06%	5.39%	2.79%	6.39%	0.77%	5.61%	6.77%	5.98%	4.89%	5.44%	6.06%	3.34%	3.98%	3.61%	3.85%	7.14%	6.88%	5.12%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
