Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Верхнесалдинская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310					
		0.46%	0.60%	0.0%	0.59%	0.0%	0.15%	0.43%	0.48%	1.44%	0.51%	0.0%	0.77%	0.0%	0.0%	0.43%	0.36%	0.70%	0.4%	0.17%	0.56%	0.64%	0.18%	0.24%	0.54%	0.55%	0.83%	0.0%	1.03%	0.41%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	220	4	1	10	4	9	7	5	8	9	11	17	5	6	15	8	10	6	14	8	15	9	14	6	3	5	0	0	5	2	4	0					
		1.14%	2.42%	0.43%	1.96%	1.45%	1.42%	1.53%	0.60%	1.44%	1.16%	2.06%	1.32%	1.81%	2.12%	1.31%	0.96%	1.01%	0.6%	1.23%	0.75%	1.20%	0.85%	1.73%	0.65%	0.33%	0.69%	0.0%	0.0%	2.07%	0.97%	5.33%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	168	2	1	5	1	7	2	5	6	4	7	18	3	6	15	4	5	10	5	14	11	8	10	9	8	2	0	0	0	0	0	0					
		0.87%	1.21%	0.43%	0.98%	0.36%	1.10%	0.43%	0.60%	1.08%	0.51%	1.31%	1.40%	1.09%	2.12%	1.31%	0.48%	0.50%	1.0%	0.44%	1.31%	0.88%	0.75%	1.23%	0.98%	0.88%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	32	0	1	0	0	2	0	1	2	3	6	0	1	0	1	0	0	1	2	2	2	1	0	0	3	1	0	1	1	1	0	0					
		0.16%	0.0%	0.43%	0.0%	0.0%	0.31%	0.0%	0.12%	0.36%	0.38%	1.12%	0.0%	0.36%	0.0%	0.08%	0.0%	0.0%	0.1%	0.17%	0.18%	0.16%	0.09%	0.0%	0.0%	0.33%	0.13%	0.0%	1.03%	0.41%	0.48%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	98	0	2	5	0	2	2	4	1	3	4	3	0	1	3	9	3	5	6	8	7	14	7	3	5	0	0	0	1	0	0	0					
		0.50%	0.0%	0.86%	0.98%	0.0%	0.31%	0.43%	0.48%	0.18%	0.38%	0.75%	0.23%	0.0%	0.35%	0.26%	1.08%	0.30%	0.5%	0.53%	0.75%	0.56%	1.32%	0.86%	0.32%	0.55%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	511	15	7	22	8	20	6	20	14	12	10	24	11	16	25	13	18	19	19	33	23	20	24	19	16	26	2	1	50	15	1	2					
		2.64%	9.09%	3.01%	4.33%	2.90%	3.16%	1.31%	2.43%	2.53%	1.55%	1.87%	1.87%	4.0%	5.67%	2.19%	1.57%	1.82%	1.9%	1.67%	3.11%	1.85%	1.89%	2.96%	2.07%	1.76%	3.63%	2.81%	1.03%	20.74%	7.31%	1.33%	6.25%					
28	"11. ""Истинные патриоты России"""	20	0	0	0	0	0	0	0	0	2	0	3	0	1	1	2	2	1	3	1	2	0	1	0	0	0	0	0	0	1	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.23%	0.0%	0.35%	0.08%	0.24%	0.20%	0.1%	0.26%	0.09%	0.16%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	377	2	2	6	6	15	5	18	8	23	13	24	5	5	33	20	29	16	30	18	25	15	5	9	16	15	0	1	7	5	1	0					
		1.95%	1.21%	0.86%	1.18%	2.18%	2.37%	1.09%	2.19%	1.44%	2.98%	2.43%	1.87%	1.81%	1.77%	2.89%	2.41%	2.94%	1.6%	2.65%	1.69%	2.01%	1.41%	0.61%	0.98%	1.76%	2.09%	0.0%	1.03%	2.90%	2.43%	1.33%	0.0%					
30	"13. ""Демократическая партия России"""	50	0	1	0	1	0	1	2	0	4	0	2	1	2	7	0	1	5	2	1	3	2	1	4	3	3	0	0	0	1	3	0					
		0.25%	0.0%	0.43%	0.0%	0.36%	0.0%	0.21%	0.24%	0.0%	0.51%	0.0%	0.15%	0.36%	0.70%	0.61%	0.0%	0.10%	0.5%	0.17%	0.09%	0.24%	0.18%	0.12%	0.43%	0.33%	0.41%	0.0%	0.0%	0.0%	0.48%	4.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	50	1	0	0	0	1	0	3	2	3	0	3	1	1	2	0	1	2	4	1	7	4	4	5	1	1	0	0	2	0	0	1					
		0.25%	0.60%	0.0%	0.0%	0.0%	0.15%	0.0%	0.36%	0.36%	0.38%	0.0%	0.23%	0.36%	0.35%	0.17%	0.0%	0.10%	0.2%	0.35%	0.09%	0.56%	0.37%	0.49%	0.54%	0.11%	0.13%	0.0%	0.0%	0.82%	0.0%	0.0%	3.12%					
32	"15. ""Партия СЛОН"""	26	0	0	0	0	0	0	1	0	0	0	3	0	0	4	1	1	1	1	0	0	6	2	0	3	2	0	0	0	0	1	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.35%	0.12%	0.10%	0.1%	0.08%	0.0%	0.0%	0.56%	0.24%	0.0%	0.33%	0.27%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1127	3	12	25	12	45	41	44	52	47	39	59	14	12	78	43	56	62	60	77	66	75	56	60	45	14	1	5	13	7	3	1					
		5.84%	1.81%	5.17%	4.92%	4.36%	7.12%	8.99%	5.35%	9.42%	6.09%	7.31%	4.59%	5.09%	4.25%	6.83%	5.19%	5.67%	6.2%	5.30%	7.25%	5.32%	7.09%	6.92%	6.55%	4.95%	1.95%	1.40%	5.15%	5.39%	3.41%	4.0%	3.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	0	1	1	0	2	0	2	1	3	4	3	2	1	1	1	2	2	4	2	2	0	0	3	1	1	0	0	0	1	1	0					
		0.21%	0.0%	0.43%	0.19%	0.0%	0.31%	0.0%	0.24%	0.18%	0.38%	0.75%	0.23%	0.72%	0.35%	0.08%	0.12%	0.20%	0.2%	0.35%	0.18%	0.16%	0.0%	0.0%	0.32%	0.11%	0.13%	0.0%	0.0%	0.0%	0.48%	1.33%	0.0%					
35	"18. ""ЛДПР"""	2571	34	29	58	57	73	64	64	58	80	60	214	21	33	102	108	127	127	131	152	209	168	121	147	133	106	8	18	29	21	14	5					
		13.32%	20.60%	12.5%	11.41%	20.72%	11.55%	14.03%	7.79%	10.50%	10.37%	11.25%	16.67%	7.63%	11.70%	8.93%	13.05%	12.88%	12.7%	11.58%	14.32%	16.85%	15.89%	14.95%	16.06%	14.64%	14.82%	11.26%	18.55%	12.03%	10.24%	18.66%	15.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	683	3	10	18	17	18	17	28	12	27	18	38	16	10	61	34	37	26	44	23	32	28	20	30	26	26	11	6	18	22	7	0					
		3.53%	1.81%	4.31%	3.54%	6.18%	2.84%	3.72%	3.41%	2.17%	3.50%	3.37%	2.96%	5.81%	3.54%	5.34%	4.11%	3.75%	2.6%	3.89%	2.16%	2.58%	2.64%	2.47%	3.27%	2.86%	3.63%	15.49%	6.18%	7.46%	10.73%	9.33%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7044	59	87	194	83	225	152	303	186	274	183	491	101	110	395	333	339	379	391	382	450	420	319	355	322	295	26	36	54	72	16	12					
		36.50%	35.75%	37.5%	38.18%	30.18%	35.60%	33.33%	36.90%	33.69%	35.53%	34.33%	38.26%	36.72%	39.00%	34.61%	40.26%	34.38%	37.9%	34.57%	36.00%	36.29%	39.73%	39.43%	38.79%	35.46%	41.25%	36.61%	37.11%	22.40%	35.12%	21.33%	37.5%					
38	"21. ""Российская Конституционно-демократическая партия"""	46	0	1	1	0	0	2	0	0	3	3	2	1	1	3	2	1	2	5	1	2	3	1	2	2	5	0	0	1	1	1	0					
		0.23%	0.0%	0.43%	0.19%	0.0%	0.0%	0.43%	0.0%	0.0%	0.38%	0.56%	0.15%	0.36%	0.35%	0.26%	0.24%	0.10%	0.2%	0.44%	0.09%	0.16%	0.28%	0.12%	0.21%	0.22%	0.69%	0.0%	0.0%	0.41%	0.48%	1.33%	0.0%					
39	"22. ""Развитие предпринимательства"""	61	0	0	0	1	5	1	4	4	0	1	3	3	0	7	3	3	4	2	3	5	2	1	4	4	0	0	0	1	0	0	0					
		0.31%	0.0%	0.0%	0.0%	0.36%	0.79%	0.21%	0.48%	0.72%	0.0%	0.18%	0.23%	1.09%	0.0%	0.61%	0.36%	0.30%	0.4%	0.17%	0.28%	0.40%	0.18%	0.12%	0.43%	0.44%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1538	11	19	30	23	53	25	94	58	78	45	71	30	15	96	51	94	78	113	71	73	69	57	48	96	75	7	11	14	15	12	6					
		7.97%	6.66%	8.18%	5.90%	8.36%	8.38%	5.48%	11.44%	10.50%	10.11%	8.44%	5.53%	10.90%	5.31%	8.41%	6.16%	9.53%	7.8%	9.99%	6.69%	5.88%	6.52%	7.04%	5.24%	10.57%	10.48%	9.85%	11.34%	5.80%	7.31%	16.0%	18.75%					
																																						
41	Против всех	884	3	5	23	13	26	14	40	17	38	33	72	11	8	64	53	48	44	47	47	63	48	38	42	48	20	3	5	4	4	0	3					
		4.58%	1.81%	2.15%	4.52%	4.72%	4.11%	3.07%	4.87%	3.07%	4.92%	6.19%	5.61%	4.0%	2.83%	5.60%	6.40%	4.86%	4.4%	4.15%	4.42%	5.08%	4.54%	4.69%	4.59%	5.28%	2.79%	4.22%	5.15%	1.65%	1.95%	0.0%	9.37%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
