Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Мотыгинская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639	УИК №1640	УИК №1641	УИК №1642	УИК №1643					
		1.65%	0.77%	2.51%	1.69%	1.97%	0.00%	1.79%	2.94%	2.62%	0.40%	1.27%	1.19%	1.62%	1.79%	1.32%	3.15%	1.94%	1.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	21	2	5	0	3	0	2	0	0	0	2	1	1	1	2	0	0	2					
		0.25%	0.39%	0.63%	0.00%	0.42%	0.00%	0.40%	0.00%	0.00%	0.00%	0.36%	0.15%	0.18%	0.18%	0.18%	0.00%	0.00%	0.55%					
20	3.Политическая партия «Демократическая партия России»	4	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0					
		0.05%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.18%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	726	76	91	62	61	13	24	15	46	23	26	63	46	58	81	17	7	17					
		8.67%	14.64%	11.40%	10.47%	8.60%	8.07%	4.77%	8.82%	10.95%	9.24%	4.71%	9.35%	8.27%	10.38%	7.14%	6.69%	4.52%	4.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	2	1	0	0	1	1	0	0	0	1	3	3	1	3	0	0	0					
		0.19%	0.39%	0.13%	0.00%	0.00%	0.62%	0.20%	0.00%	0.00%	0.00%	0.18%	0.45%	0.54%	0.18%	0.26%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	2	1	0	0	0	1	1	1	1	0	2	4	1	1	0	1					
		0.19%	0.00%	0.25%	0.17%	0.00%	0.00%	0.00%	0.59%	0.24%	0.40%	0.18%	0.00%	0.36%	0.72%	0.09%	0.39%	0.00%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	704	56	64	64	80	9	30	16	29	13	31	49	37	93	81	24	4	24					
		8.41%	10.79%	8.02%	10.81%	11.28%	5.59%	5.96%	9.41%	6.90%	5.22%	5.62%	7.27%	6.65%	16.64%	7.14%	9.45%	2.58%	6.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	569	36	81	52	56	9	22	11	34	11	18	32	46	32	81	15	3	30					
		6.80%	6.94%	10.15%	8.78%	7.90%	5.59%	4.37%	6.47%	8.10%	4.42%	3.26%	4.75%	8.27%	5.72%	7.14%	5.91%	1.94%	8.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	58	5	9	2	8	1	3	0	0	1	5	3	4	4	10	0	0	3					
		0.69%	0.96%	1.13%	0.34%	1.13%	0.62%	0.60%	0.00%	0.00%	0.40%	0.91%	0.45%	0.72%	0.72%	0.88%	0.00%	0.00%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5974	321	499	392	480	127	404	119	295	194	450	508	400	341	845	186	134	279					
		71.37%	61.85%	62.53%	66.22%	67.70%	78.88%	80.32%	70.00%	70.24%	77.91%	81.52%	75.37%	71.94%	61.00%	74.45%	73.23%	86.45%	76.65%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	58	5	10	4	3	0	4	1	2	3	2	4	2	5	7	2	4	0					
		0.69%	0.96%	1.25%	0.68%	0.42%	0.00%	0.80%	0.59%	0.48%	1.20%	0.36%	0.59%	0.36%	0.89%	0.62%	0.79%	2.58%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
