Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
"Наименование Избирательной комиссии:    Рыбинск, Волжская"																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736					
		0.22%	0.18%	0.06%	0.22%	0.14%	0.26%	0.07%	0.16%	0.06%	0.12%	0.28%	0.28%	0.24%	0.32%	0.31%	0.66%	0.38%	0.18%	0.13%	0.22%	0.21%	0.21%	0.14%	0.53%	0.38%	0.39%	0.13%	0.18%	0.19%	0.06%	0.28%	0.06%	0.21%	0.07%	0.16%	0.20%	0.08%	0.08%	0.22%	0.85%					
24	"7. ""Новый курс - Автомобильная Россия"""	384	4	6	7	4	14	10	16	17	8	13	4	3	11	12	21	13	12	12	6	8	6	4	6	8	16	15	7	10	9	21	14	6	12	8	11	11	7	9	3					
		0.70%	0.73%	0.40%	0.52%	0.29%	0.93%	0.77%	0.90%	1.06%	0.48%	0.94%	0.28%	0.24%	0.89%	0.75%	1.38%	0.83%	0.73%	0.82%	0.45%	0.56%	0.42%	0.28%	0.39%	0.50%	1.05%	0.98%	0.43%	0.66%	0.60%	1.21%	0.89%	0.42%	0.86%	0.66%	0.74%	0.90%	0.62%	0.68%	0.64%					
25	"8. ""Народно-республиканская партия России"""	45	0	0	0	0	1	2	3	0	4	1	3	0	3	0	0	3	1	5	0	1	0	0	0	0	0	0	1	0	1	1	3	0	0	1	0	8	2	1	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.06%	0.15%	0.16%	0.0%	0.24%	0.07%	0.21%	0.0%	0.24%	0.0%	0.0%	0.19%	0.06%	0.34%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.06%	0.05%	0.19%	0.0%	0.0%	0.08%	0.0%	0.65%	0.17%	0.07%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	215	1	5	2	3	7	6	10	3	8	9	6	5	5	7	3	4	6	3	1	9	7	4	4	2	1	6	12	7	8	5	5	5	14	9	6	4	7	4	2					
		0.39%	0.18%	0.33%	0.15%	0.22%	0.46%	0.46%	0.56%	0.18%	0.48%	0.65%	0.42%	0.41%	0.40%	0.44%	0.19%	0.25%	0.36%	0.20%	0.07%	0.63%	0.49%	0.28%	0.26%	0.12%	0.06%	0.39%	0.74%	0.46%	0.53%	0.28%	0.31%	0.35%	1.00%	0.74%	0.40%	0.32%	0.62%	0.30%	0.42%					
27	"10. ""Аграрная партия России"""	1265	17	27	36	50	22	39	60	32	46	38	47	39	23	45	31	34	22	36	33	45	30	28	20	33	34	26	46	28	27	27	39	25	38	27	28	28	12	30	17					
		2.31%	3.10%	1.81%	2.70%	3.71%	1.46%	3.01%	3.39%	2.01%	2.78%	2.74%	3.35%	3.21%	1.86%	2.83%	2.05%	2.17%	1.33%	2.47%	2.52%	3.17%	2.12%	2.00%	1.33%	2.09%	2.23%	1.70%	2.86%	1.84%	1.81%	1.55%	2.49%	1.78%	2.72%	2.24%	1.89%	2.30%	1.07%	2.28%	3.63%					
28	"11. ""Истинные патриоты России"""	23	1	0	0	1	0	1	0	2	2	1	0	1	0	0	0	0	0	2	0	1	0	1	2	1	0	0	0	0	1	0	0	0	0	3	1	0	1	1	0					
		0.04%	0.18%	0.0%	0.0%	0.07%	0.0%	0.07%	0.0%	0.12%	0.12%	0.07%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.07%	0.0%	0.07%	0.13%	0.06%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.24%	0.06%	0.0%	0.08%	0.07%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	518	6	12	22	13	13	13	21	17	21	15	21	14	11	11	8	7	8	13	11	9	5	12	13	19	13	11	12	22	20	15	22	7	15	16	14	12	13	8	3					
		0.94%	1.09%	0.80%	1.65%	0.96%	0.86%	1.00%	1.18%	1.06%	1.27%	1.08%	1.5%	1.15%	0.89%	0.69%	0.52%	0.44%	0.48%	0.89%	0.84%	0.63%	0.35%	0.86%	0.86%	1.20%	0.85%	0.72%	0.74%	1.45%	1.34%	0.86%	1.40%	0.50%	1.07%	1.32%	0.94%	0.98%	1.16%	0.61%	0.64%					
30	"13. ""Демократическая партия России"""	109	0	5	3	2	3	5	5	6	3	3	3	2	1	3	5	2	4	0	3	1	3	3	3	1	2	2	6	6	4	1	1	3	3	0	0	4	4	2	2					
		0.19%	0.0%	0.33%	0.22%	0.14%	0.19%	0.38%	0.28%	0.37%	0.18%	0.21%	0.21%	0.16%	0.08%	0.18%	0.33%	0.12%	0.24%	0.0%	0.22%	0.07%	0.21%	0.21%	0.19%	0.06%	0.13%	0.13%	0.37%	0.39%	0.26%	0.05%	0.06%	0.21%	0.21%	0.0%	0.0%	0.32%	0.35%	0.15%	0.42%					
31	"14. ""Великая Россия - Евразийский Союз"""	91	1	3	0	4	1	1	2	4	3	3	5	5	0	1	1	2	1	1	0	2	5	2	4	3	4	3	3	2	3	1	1	1	1	2	4	5	3	4	0					
		0.16%	0.18%	0.20%	0.0%	0.29%	0.06%	0.07%	0.11%	0.25%	0.18%	0.21%	0.35%	0.41%	0.0%	0.06%	0.06%	0.12%	0.06%	0.06%	0.0%	0.14%	0.35%	0.14%	0.26%	0.19%	0.26%	0.19%	0.18%	0.13%	0.20%	0.05%	0.06%	0.07%	0.07%	0.16%	0.27%	0.41%	0.26%	0.30%	0.0%					
32	"15. ""Партия СЛОН"""	73	2	3	2	2	1	1	1	2	0	2	0	1	1	2	1	2	1	7	1	3	1	2	2	1	3	1	2	3	0	8	2	0	5	1	1	2	1	3	0					
		0.13%	0.36%	0.20%	0.15%	0.14%	0.06%	0.07%	0.05%	0.12%	0.0%	0.14%	0.0%	0.08%	0.08%	0.12%	0.06%	0.12%	0.06%	0.48%	0.07%	0.21%	0.07%	0.14%	0.13%	0.06%	0.19%	0.06%	0.12%	0.19%	0.0%	0.46%	0.12%	0.0%	0.35%	0.08%	0.06%	0.16%	0.08%	0.22%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	9640	67	250	288	219	333	263	276	233	242	240	210	203	200	301	260	269	286	331	242	251	236	267	278	374	281	317	270	270	269	303	275	212	260	221	248	194	135	202	64					
		17.63%	12.24%	16.78%	21.67%	16.27%	22.14%	20.34%	15.61%	14.63%	14.64%	17.36%	15.0%	16.74%	16.23%	18.96%	17.19%	17.21%	17.41%	22.71%	18.51%	17.70%	16.69%	19.13%	18.52%	23.77%	18.49%	20.75%	16.79%	17.82%	18.04%	17.48%	17.57%	15.17%	18.63%	18.35%	16.74%	15.94%	12.09%	15.40%	13.67%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	78	1	2	0	0	2	0	1	4	3	1	1	1	1	7	3	1	3	0	3	5	0	1	7	1	0	2	4	1	1	5	1	4	3	3	2	3	0	1	0					
		0.14%	0.18%	0.13%	0.0%	0.0%	0.13%	0.0%	0.05%	0.25%	0.18%	0.07%	0.07%	0.08%	0.08%	0.44%	0.19%	0.06%	0.18%	0.0%	0.22%	0.35%	0.0%	0.07%	0.46%	0.06%	0.0%	0.13%	0.24%	0.06%	0.06%	0.28%	0.06%	0.28%	0.21%	0.24%	0.13%	0.24%	0.0%	0.07%	0.0%					
35	"18. ""ЛДПР"""	6314	40	207	138	150	179	141	246	188	172	129	146	140	174	159	182	184	214	174	171	142	187	145	174	146	165	138	184	200	183	227	207	148	149	125	184	145	150	136	45					
		11.55%	7.31%	13.90%	10.38%	11.14%	11.90%	10.90%	13.92%	11.80%	10.41%	9.33%	10.42%	11.55%	14.12%	10.01%	12.03%	11.77%	13.03%	11.94%	13.08%	10.01%	13.22%	10.39%	11.59%	9.28%	10.86%	9.03%	11.44%	13.20%	12.27%	13.09%	13.22%	10.59%	10.68%	10.38%	12.42%	11.91%	13.44%	10.37%	9.61%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	1411	22	30	19	39	35	26	30	49	51	31	39	21	34	44	48	44	38	28	22	51	54	46	39	43	23	39	45	39	39	53	33	31	30	26	34	32	32	31	41					
		2.58%	4.02%	2.01%	1.42%	2.89%	2.32%	2.01%	1.69%	3.07%	3.08%	2.24%	2.78%	1.73%	2.75%	2.77%	3.17%	2.81%	2.31%	1.92%	1.68%	3.59%	3.81%	3.29%	2.59%	2.73%	1.51%	2.55%	2.79%	2.57%	2.61%	3.05%	2.10%	2.21%	2.15%	2.15%	2.29%	2.62%	2.86%	2.36%	8.76%					
37	"20. ""Политическая партия ""Единая Россия"""	19989	231	584	473	503	552	463	613	631	641	519	526	458	428	592	542	546	621	499	486	514	507	487	561	551	554	566	622	559	548	620	577	607	450	450	519	398	409	419	163					
		36.56%	42.23%	39.22%	35.59%	37.36%	36.70%	35.80%	34.69%	39.63%	38.80%	37.55%	37.57%	37.78%	34.74%	37.30%	35.84%	34.93%	37.81%	34.24%	37.18%	36.24%	35.85%	34.91%	37.37%	35.02%	36.47%	37.06%	38.68%	36.89%	36.75%	35.77%	36.86%	43.45%	32.25%	37.37%	35.04%	32.70%	36.64%	31.96%	34.82%					
38	"21. ""Российская Конституционно-демократическая партия"""	59	0	5	1	3	6	0	1	2	3	2	1	0	3	1	1	2	1	0	1	0	0	0	2	0	4	1	1	3	2	1	0	0	1	5	2	1	2	0	1					
		0.10%	0.0%	0.33%	0.07%	0.22%	0.39%	0.0%	0.05%	0.12%	0.18%	0.14%	0.07%	0.0%	0.24%	0.06%	0.06%	0.12%	0.06%	0.0%	0.07%	0.0%	0.0%	0.0%	0.13%	0.0%	0.26%	0.06%	0.06%	0.19%	0.13%	0.05%	0.0%	0.0%	0.07%	0.41%	0.13%	0.08%	0.17%	0.0%	0.21%					
39	"22. ""Развитие предпринимательства"""	126	4	4	2	2	0	2	3	5	3	4	2	0	3	2	6	4	8	1	2	4	4	8	1	5	3	1	2	1	3	5	5	4	2	1	3	4	5	7	1					
		0.23%	0.73%	0.26%	0.15%	0.14%	0.0%	0.15%	0.16%	0.31%	0.18%	0.28%	0.14%	0.0%	0.24%	0.12%	0.39%	0.25%	0.48%	0.06%	0.15%	0.28%	0.28%	0.57%	0.06%	0.31%	0.19%	0.06%	0.12%	0.06%	0.20%	0.28%	0.31%	0.28%	0.14%	0.08%	0.20%	0.32%	0.44%	0.53%	0.21%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5532	68	129	138	132	131	140	173	134	177	163	135	104	126	154	155	172	173	134	116	140	130	158	141	188	179	173	140	155	136	183	171	127	176	127	148	140	95	127	44					
		10.12%	12.43%	8.66%	10.38%	9.80%	8.71%	10.82%	9.79%	8.41%	10.71%	11.79%	9.64%	8.58%	10.22%	9.70%	10.25%	11.00%	10.53%	9.19%	8.87%	9.87%	9.19%	11.32%	9.39%	11.95%	11.78%	11.32%	8.70%	10.23%	9.12%	10.55%	10.92%	9.09%	12.61%	10.54%	9.99%	11.50%	8.51%	9.68%	9.40%					
																																														
41	Против всех	2352	23	72	55	83	64	48	91	80	74	68	83	70	64	54	68	71	65	59	51	40	51	53	66	36	60	51	83	54	58	69	70	59	51	47	69	64	46	56	26					
		4.30%	4.20%	4.83%	4.13%	6.16%	4.25%	3.71%	5.14%	5.02%	4.47%	4.92%	5.92%	5.77%	5.19%	3.40%	4.49%	4.54%	3.95%	4.04%	3.90%	2.82%	3.60%	3.79%	4.39%	2.28%	3.94%	3.33%	5.16%	3.56%	3.89%	3.98%	4.47%	4.22%	3.65%	3.90%	4.65%	5.25%	4.12%	4.27%	5.55%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
