Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
"Наименование Избирательной комиссии:    Хабаровск, Кировская"																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154					
30	"13. ""Демократическая партия России"""	59	2	2	2	3	0	0	1	1	6	1	1	3	4	1	4	2	1	3	2	3	1	1	4	1	2	6	2					
		0.26%	0.22%	0.26%	0.21%	0.49%	0.0%	0.0%	0.25%	0.25%	0.58%	0.15%	0.17%	0.36%	0.29%	0.13%	0.44%	0.33%	0.15%	0.28%	0.19%	0.22%	0.10%	0.14%	0.37%	1.28%	0.30%	0.56%	0.15%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	3	1	1	0	0	1	0	0	0	0	1	1	0	2	0	1	4	1	1	7	0	7	0	0	1	1	1					
		0.15%	0.33%	0.13%	0.10%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.17%	0.12%	0.0%	0.27%	0.0%	0.16%	0.61%	0.09%	0.09%	0.52%	0.0%	1.03%	0.0%	0.0%	0.15%	0.09%	0.07%					
32	"15. ""Партия СЛОН"""	70	5	4	0	10	4	0	2	1	4	0	0	3	8	3	3	0	3	1	3	6	1	2	2	0	2	2	1					
		0.32%	0.55%	0.53%	0.0%	1.63%	0.52%	0.0%	0.51%	0.25%	0.38%	0.0%	0.0%	0.36%	0.59%	0.40%	0.33%	0.0%	0.46%	0.09%	0.28%	0.45%	0.10%	0.29%	0.18%	0.0%	0.30%	0.18%	0.07%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2241	78	68	62	53	71	31	31	23	102	84	51	116	141	77	127	69	48	171	140	154	110	11	96	2	76	102	147					
		10.25%	8.58%	9.04%	6.57%	8.67%	9.30%	5.09%	7.92%	5.83%	9.86%	13.14%	9.02%	13.95%	10.56%	10.44%	14.22%	11.59%	7.38%	16.44%	13.32%	11.64%	11.43%	1.62%	9.02%	2.56%	11.48%	9.55%	11.46%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	1	2	1	0	7	2	2	0	1	0	1	1	1	2	1	0	3	2	1	4	2	9	2	0	2	0	1					
		0.21%	0.11%	0.26%	0.10%	0.0%	0.91%	0.32%	0.51%	0.0%	0.09%	0.0%	0.17%	0.12%	0.07%	0.27%	0.11%	0.0%	0.46%	0.19%	0.09%	0.30%	0.20%	1.33%	0.18%	0.0%	0.30%	0.0%	0.07%					
35	"18. ""ЛДПР"""	3116	134	124	137	89	115	97	63	49	129	79	87	122	173	99	107	61	165	105	125	235	119	224	128	21	71	118	140					
		14.25%	14.74%	16.48%	14.52%	14.56%	15.07%	15.92%	16.11%	12.43%	12.47%	12.36%	15.39%	14.68%	12.96%	13.43%	11.98%	10.25%	25.38%	10.09%	11.89%	17.76%	12.37%	33.18%	12.03%	26.92%	10.72%	11.05%	10.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	342	15	11	16	11	10	5	8	14	14	11	9	18	23	6	17	10	9	14	9	17	14	7	24	3	14	12	21					
		1.56%	1.65%	1.46%	1.69%	1.80%	1.31%	0.82%	2.04%	3.55%	1.35%	1.72%	1.59%	2.16%	1.72%	0.81%	1.90%	1.68%	1.38%	1.34%	0.85%	1.28%	1.45%	1.03%	2.25%	3.84%	2.11%	1.12%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	7071	322	218	347	213	241	194	139	124	374	216	200	282	469	273	287	200	140	299	319	397	326	88	377	17	214	371	424					
		32.35%	35.42%	28.98%	36.79%	34.86%	31.58%	31.85%	35.54%	31.47%	36.17%	33.80%	35.39%	33.93%	35.15%	37.04%	32.13%	33.61%	21.53%	28.75%	30.35%	30.00%	33.88%	13.03%	35.43%	21.79%	32.32%	34.77%	33.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	3	3	0	0	0	0	1	1	4	1	1	0	2	2	3	2	0	3	1	4	1	2	0	0	1	1	1					
		0.16%	0.33%	0.39%	0.0%	0.0%	0.0%	0.0%	0.25%	0.25%	0.38%	0.15%	0.17%	0.0%	0.14%	0.27%	0.33%	0.33%	0.0%	0.28%	0.09%	0.30%	0.10%	0.29%	0.0%	0.0%	0.15%	0.09%	0.07%					
39	"22. ""Развитие предпринимательства"""	83	3	0	2	5	6	3	1	1	0	1	0	4	10	4	2	0	8	5	3	5	2	3	4	1	3	2	5					
		0.37%	0.33%	0.0%	0.21%	0.81%	0.78%	0.49%	0.25%	0.25%	0.0%	0.15%	0.0%	0.48%	0.74%	0.54%	0.22%	0.0%	1.23%	0.48%	0.28%	0.37%	0.20%	0.44%	0.37%	1.28%	0.45%	0.18%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2316	80	110	93	45	85	68	31	54	111	62	49	80	121	67	112	91	65	153	118	116	108	12	106	3	82	131	163					
		10.59%	8.80%	14.62%	9.86%	7.36%	11.14%	11.16%	7.92%	13.70%	10.73%	9.70%	8.67%	9.62%	9.07%	9.09%	12.54%	15.29%	10.0%	14.71%	11.22%	8.76%	11.22%	1.77%	9.96%	3.84%	12.38%	12.27%	12.71%					
																																		
41	Против всех	1314	52	42	60	47	51	36	25	33	54	39	41	46	62	45	41	24	79	49	44	89	48	121	46	7	23	46	64					
		6.01%	5.72%	5.58%	6.36%	7.69%	6.68%	5.91%	6.39%	8.37%	5.22%	6.10%	7.25%	5.53%	4.64%	6.10%	4.59%	4.03%	12.15%	4.71%	4.18%	6.72%	4.98%	17.92%	4.32%	8.97%	3.47%	4.31%	4.99%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
