Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Залесовская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	49	2	1	2	1	0	0	0	4	12	4	5	1	1	4	0	3	0	1	2	1	2	2	1					
14	Число погашенных неиспользованных открепительных удостоверений	50	1	2	3	2	0	4	2	5	5	2	4	1	2	2	0	0	0	2	4	2	2	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	525	34	10	66	6	33	25	0	36	63	57	56	11	2	11	23	8	22	8	27	5	2	18	2					
		6.67%	12.93%	6.85%	15.00%	8.22%	27.05%	8.06%	0.00%	5.06%	8.26%	5.51%	6.02%	4.56%	1.47%	2.59%	5.07%	6.56%	7.89%	5.76%	5.17%	4.63%	2.25%	3.60%	7.41%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	6	2	0	0	0	0	0	1	7	4	4	0	1	0	1	1	0	0	0	0	0	0	0					
		0.34%	2.28%	1.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.92%	0.39%	0.43%	0.00%	0.74%	0.00%	0.22%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	9	0	0	0	0	0	1	0	1	1	0	1	0	2	1	1	0	0	0	1	0	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.14%	0.13%	0.00%	0.11%	0.00%	1.47%	0.24%	0.22%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1387	82	10	87	12	9	47	6	142	196	198	114	31	22	87	57	18	21	22	68	15	24	107	12					
		17.61%	31.18%	6.85%	19.77%	16.44%	7.38%	15.16%	15.38%	19.94%	25.69%	19.13%	12.26%	12.86%	16.18%	20.47%	12.56%	14.75%	7.53%	15.83%	13.03%	13.89%	26.97%	21.40%	44.44%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	82	6	4	1	0	2	8	0	5	15	12	7	0	0	5	2	0	1	0	9	0	0	5	0					
		1.04%	2.28%	2.74%	0.23%	0.00%	1.64%	2.58%	0.00%	0.70%	1.97%	1.16%	0.75%	0.00%	0.00%	1.18%	0.44%	0.00%	0.36%	0.00%	1.72%	0.00%	0.00%	1.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	2.56%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	727	38	13	18	14	13	23	1	49	57	77	101	17	17	35	51	12	12	14	75	19	10	61	0					
		9.23%	14.45%	8.90%	4.09%	19.18%	10.66%	7.42%	2.56%	6.88%	7.47%	7.44%	10.86%	7.05%	12.50%	8.24%	11.23%	9.84%	4.30%	10.07%	14.37%	17.59%	11.24%	12.20%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	558	17	3	11	3	3	8	3	70	57	80	101	10	5	31	21	5	13	8	43	9	5	49	3					
		7.09%	6.46%	2.05%	2.50%	4.11%	2.46%	2.58%	7.69%	9.83%	7.47%	7.73%	10.86%	4.15%	3.68%	7.29%	4.63%	4.10%	4.66%	5.76%	8.24%	8.33%	5.62%	9.80%	11.11%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	3	1	1	0	0	3	0	6	7	10	10	4	1	0	4	2	2	0	6	0	1	1	0					
		0.79%	1.14%	0.68%	0.23%	0.00%	0.00%	0.97%	0.00%	0.84%	0.92%	0.97%	1.08%	1.66%	0.74%	0.00%	0.88%	1.64%	0.72%	0.00%	1.15%	0.00%	1.12%	0.20%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4368	72	102	243	38	61	188	28	394	347	582	518	163	86	248	287	76	205	85	283	58	46	248	10					
		55.47%	27.38%	69.86%	55.23%	52.05%	50.00%	60.65%	71.79%	55.34%	45.48%	56.23%	55.70%	67.63%	63.24%	58.35%	63.22%	62.30%	73.48%	61.15%	54.21%	53.70%	51.69%	49.60%	37.04%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	1	0	3	0	0	1	0	4	5	3	7	0	0	1	0	0	0	1	1	0	0	1	0					
		0.36%	0.38%	0.00%	0.68%	0.00%	0.00%	0.32%	0.00%	0.56%	0.66%	0.29%	0.75%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.72%	0.19%	0.00%	0.00%	0.20%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
