Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Спасская городская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	598	25	25	20	25	20	20	25	20	25	25	20	20	20	20	20	10	20	20	10	20	20	20	25	20	25	15	15	20	10	18					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	180	7	13	3	11	7	7	7	7	14	9	11	2	0	1	6	1	4	0	0	10	1	5	5	10	15	2	5	7	1	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	73	1	10	5	1	1	1	4	0	5	8	8	1	0	0	1	0	1	3	1	0	3	1	0	1	4	2	3	1	3	4					
14	Число погашенных открепительных удостоверений	418	18	12	17	14	13	13	18	13	11	16	9	18	20	19	14	9	16	20	10	10	19	15	20	10	10	13	10	13	9	9					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	165	4	12	6	9	2	6	9	8	4	7	3	1	4	4	3	3	3	1	1	1	8	12	2	8	7	8	9	4	4	12					
		0.90%	0.46%	1.01%	0.8%	0.95%	0.42%	0.84%	1.07%	1.73%	0.44%	0.63%	0.5%	0.40%	1.90%	1.46%	0.58%	2.43%	1.00%	0.45%	0.67%	0.19%	1.73%	1.72%	0.24%	1.15%	0.72%	1.98%	0.93%	0.47%	1.36%	1.66%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	397	32	40	24	13	9	7	22	13	20	20	17	9	5	7	5	2	2	0	7	15	9	9	20	16	30	8	7	11	6	12					
		2.18%	3.72%	3.38%	3.2%	1.37%	1.89%	0.99%	2.61%	2.81%	2.21%	1.82%	2.83%	3.64%	2.38%	2.56%	0.96%	1.62%	0.67%	0.0%	4.69%	2.97%	1.95%	1.29%	2.49%	2.31%	3.09%	1.98%	0.72%	1.30%	2.04%	1.66%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	462	32	20	19	24	7	17	18	15	31	34	20	12	7	6	7	2	7	3	3	12	4	19	23	17	21	14	24	19	13	12					
		2.53%	3.72%	1.69%	2.53%	2.53%	1.47%	2.40%	2.14%	3.24%	3.43%	3.10%	3.33%	4.85%	3.33%	2.19%	1.35%	1.62%	2.34%	1.35%	2.01%	2.37%	0.86%	2.72%	2.87%	2.45%	2.16%	3.47%	2.50%	2.25%	4.42%	1.66%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	611	26	40	16	39	8	27	30	17	41	35	29	8	8	5	15	2	6	2	4	13	19	38	24	36	28	28	19	22	13	13					
		3.35%	3.03%	3.38%	2.13%	4.12%	1.68%	3.82%	3.56%	3.67%	4.54%	3.19%	4.83%	3.23%	3.80%	1.83%	2.90%	1.62%	2.01%	0.90%	2.68%	2.57%	4.13%	5.45%	2.99%	5.20%	2.88%	6.94%	1.98%	2.60%	4.42%	1.80%					
22	"5. ""За Русь Святую"""	82	0	2	4	7	5	2	3	0	3	2	1	0	1	1	1	2	4	1	0	2	2	8	9	4	4	2	5	4	2	1					
		0.45%	0.0%	0.16%	0.53%	0.74%	1.05%	0.28%	0.35%	0.0%	0.33%	0.18%	0.16%	0.0%	0.47%	0.36%	0.19%	1.62%	1.34%	0.45%	0.0%	0.39%	0.43%	1.14%	1.12%	0.57%	0.41%	0.49%	0.52%	0.47%	0.68%	0.13%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	2	7	5	6	1	0	1	2	0	7	1	0	0	0	7	1	0	1	0	2	0	0	3	3	3	2	4	2	0	0					
		0.32%	0.23%	0.59%	0.66%	0.63%	0.21%	0.0%	0.11%	0.43%	0.0%	0.63%	0.16%	0.0%	0.0%	0.0%	1.35%	0.81%	0.0%	0.45%	0.0%	0.39%	0.0%	0.0%	0.37%	0.43%	0.30%	0.49%	0.41%	0.23%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	208	9	24	7	11	2	10	13	3	8	7	7	2	0	2	5	1	2	3	5	4	5	13	10	6	11	8	2	8	3	17					
		1.14%	1.04%	2.03%	0.93%	1.16%	0.42%	1.41%	1.54%	0.64%	0.88%	0.63%	1.16%	0.80%	0.0%	0.73%	0.96%	0.81%	0.67%	1.35%	3.35%	0.79%	1.08%	1.86%	1.24%	0.86%	1.13%	1.98%	0.20%	0.94%	1.02%	2.35%					
25	"8. ""Народно-республиканская партия России"""	17	1	1	0	1	0	0	1	0	2	1	1	0	1	0	2	0	0	0	0	1	1	0	2	1	0	0	1	0	0	0					
		0.09%	0.11%	0.08%	0.0%	0.10%	0.0%	0.0%	0.11%	0.0%	0.22%	0.09%	0.16%	0.0%	0.47%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.19%	0.21%	0.0%	0.24%	0.14%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	2	8	2	2	0	0	3	1	0	5	0	1	1	0	0	0	0	1	0	2	0	3	6	2	3	0	2	2	3	1					
		0.27%	0.23%	0.67%	0.26%	0.21%	0.0%	0.0%	0.35%	0.21%	0.0%	0.45%	0.0%	0.40%	0.47%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.39%	0.0%	0.43%	0.74%	0.28%	0.30%	0.0%	0.20%	0.23%	1.02%	0.13%					
27	"10. ""Аграрная партия России"""	337	21	21	28	23	5	5	19	5	24	27	16	6	3	2	8	2	4	2	0	5	6	7	20	9	25	11	16	9	2	6					
		1.85%	2.44%	1.77%	3.73%	2.43%	1.05%	0.70%	2.25%	1.08%	2.65%	2.46%	2.66%	2.42%	1.42%	0.73%	1.55%	1.62%	1.34%	0.90%	0.0%	0.99%	1.30%	1.00%	2.49%	1.30%	2.57%	2.72%	1.66%	1.06%	0.68%	0.83%					
28	"11. ""Истинные патриоты России"""	10	2	0	1	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1					
		0.05%	0.23%	0.0%	0.13%	0.10%	0.0%	0.0%	0.0%	0.43%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	235	9	9	9	9	10	8	4	10	10	14	4	4	1	1	5	2	11	5	3	7	2	8	13	13	10	4	22	25	1	2					
		1.29%	1.04%	0.76%	1.2%	0.95%	2.10%	1.13%	0.47%	2.16%	1.10%	1.27%	0.66%	1.61%	0.47%	0.36%	0.96%	1.62%	3.69%	2.26%	2.01%	1.38%	0.43%	1.14%	1.62%	1.87%	1.03%	0.99%	2.29%	2.96%	0.34%	0.27%					
30	"13. ""Демократическая партия России"""	68	3	1	2	5	2	0	2	0	4	0	4	2	0	0	5	2	3	2	1	1	6	5	3	3	3	2	3	2	1	1					
		0.37%	0.34%	0.08%	0.26%	0.52%	0.42%	0.0%	0.23%	0.0%	0.44%	0.0%	0.66%	0.80%	0.0%	0.0%	0.96%	1.62%	1.00%	0.90%	0.67%	0.19%	1.30%	0.71%	0.37%	0.43%	0.30%	0.49%	0.31%	0.23%	0.34%	0.13%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	2	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	2	4	12	2	0	1					
		0.18%	0.23%	0.0%	0.13%	0.10%	0.0%	0.14%	0.0%	0.21%	0.11%	0.09%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.24%	0.0%	0.20%	0.99%	1.25%	0.23%	0.0%	0.13%					
32	"15. ""Партия СЛОН"""	18	2	1	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	3	1	1	0	1	2	0	0					
		0.09%	0.23%	0.08%	0.13%	0.0%	0.0%	0.28%	0.11%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.14%	0.37%	0.14%	0.10%	0.0%	0.10%	0.23%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1037	75	77	57	51	34	43	61	27	61	73	48	9	12	8	20	4	10	13	7	27	21	43	35	44	50	25	36	30	7	29					
		5.69%	8.74%	6.51%	7.6%	5.39%	7.15%	6.09%	7.25%	5.84%	6.75%	6.66%	8.0%	3.64%	5.71%	2.93%	3.87%	3.25%	3.35%	5.88%	4.69%	5.34%	4.56%	6.16%	4.36%	6.35%	5.15%	6.20%	3.75%	3.55%	2.38%	4.02%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	2	1	0	2	0	1	0	1	0	0	2	0	0	1	1	1	2	0	0	1	0	1	2	4	0	1	2	0	2	0					
		0.14%	0.23%	0.08%	0.0%	0.21%	0.0%	0.14%	0.0%	0.21%	0.0%	0.0%	0.33%	0.0%	0.0%	0.36%	0.19%	0.81%	0.67%	0.0%	0.0%	0.19%	0.0%	0.14%	0.24%	0.57%	0.0%	0.24%	0.20%	0.0%	0.68%	0.0%					
35	"18. ""ЛДПР"""	3827	141	248	136	188	120	183	235	113	160	198	85	52	66	80	137	23	100	36	33	107	92	190	148	128	170	55	220	151	64	168					
		21.02%	16.43%	20.99%	18.13%	19.89%	25.26%	25.92%	27.94%	24.45%	17.71%	18.08%	14.16%	21.05%	31.42%	29.30%	26.55%	18.69%	33.55%	16.28%	22.14%	21.18%	19.99%	27.25%	18.47%	18.49%	17.52%	13.64%	22.94%	17.89%	21.76%	23.30%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	368	15	31	16	21	11	9	19	12	19	16	6	6	2	7	16	4	4	0	8	4	5	16	23	14	20	14	16	19	5	10					
		2.02%	1.74%	2.62%	2.13%	2.22%	2.31%	1.27%	2.25%	2.59%	2.10%	1.46%	1.0%	2.42%	0.95%	2.56%	3.10%	3.25%	1.34%	0.0%	5.36%	0.79%	1.08%	2.29%	2.87%	2.02%	2.06%	3.47%	1.66%	2.25%	1.70%	1.38%					
37	"20. ""Политическая партия ""Единая Россия"""	4986	199	312	183	287	137	179	191	125	237	288	178	68	52	83	136	50	81	88	41	169	152	195	224	135	237	85	265	218	96	295					
		27.39%	23.19%	26.41%	24.4%	30.37%	28.84%	25.35%	22.71%	27.05%	26.24%	26.30%	29.66%	27.53%	24.76%	30.40%	26.35%	40.65%	27.18%	39.81%	27.51%	33.46%	33.04%	27.97%	27.96%	19.50%	24.43%	21.09%	27.63%	25.82%	32.65%	40.91%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	1	1	2	0	1	2	1	0	1	1	2	0	0	0	0	0	0	0	0	2	3	0	1	0	1	1	0	2	2	2					
		0.14%	0.11%	0.08%	0.26%	0.0%	0.21%	0.28%	0.11%	0.0%	0.11%	0.09%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.65%	0.0%	0.12%	0.0%	0.10%	0.24%	0.0%	0.23%	0.68%	0.27%					
39	"22. ""Развитие предпринимательства"""	57	3	4	2	5	2	4	1	2	2	3	3	3	0	3	2	0	2	1	0	1	1	3	0	1	4	2	0	2	0	1					
		0.31%	0.34%	0.33%	0.26%	0.52%	0.42%	0.56%	0.11%	0.43%	0.22%	0.27%	0.5%	1.21%	0.0%	1.09%	0.38%	0.0%	0.67%	0.45%	0.0%	0.19%	0.21%	0.43%	0.0%	0.14%	0.41%	0.49%	0.0%	0.23%	0.0%	0.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4014	209	228	181	194	83	158	132	64	222	313	145	54	40	41	104	17	37	52	24	94	90	92	181	213	294	108	234	263	49	98					
		22.05%	24.35%	19.30%	24.13%	20.52%	17.47%	22.37%	15.69%	13.85%	24.58%	28.58%	24.16%	21.86%	19.04%	15.01%	20.15%	13.82%	12.41%	23.52%	16.10%	18.61%	19.56%	13.19%	22.59%	30.78%	30.30%	26.79%	24.40%	31.16%	16.66%	13.59%					
																																					
41	Против всех	885	47	79	28	35	27	36	64	38	49	39	27	8	7	17	27	4	15	10	9	27	23	31	39	24	34	16	44	37	14	30					
		4.86%	5.47%	6.68%	3.73%	3.70%	5.68%	5.09%	7.60%	8.22%	5.42%	3.56%	4.5%	3.23%	3.33%	6.22%	5.23%	3.25%	5.03%	4.52%	6.04%	5.34%	4.99%	4.44%	4.86%	3.46%	3.50%	3.97%	4.58%	4.38%	4.76%	4.16%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
