Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Хиславичская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811					
33	"16. ""Родина"" (народно-патриотический союз)"""	199	41	6	32	8	7	1	17	2	7	4	5	3	14	6	6	8	2	7	5	1	1	12	4					
		3.47%	5.96%	2.42%	4.06%	3.2%	4.86%	0.86%	5.78%	1.98%	3.34%	1.43%	2.76%	2.23%	4.38%	6.66%	2.33%	4.59%	1.26%	3.38%	2.31%	0.75%	0.61%	4.30%	1.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	3	3	3	0	2	2	0	0	2	2	0	0	0	0	1	2	0	1	1	0	2	3	2					
		0.50%	0.43%	1.21%	0.38%	0.0%	1.38%	1.73%	0.0%	0.0%	0.95%	0.71%	0.0%	0.0%	0.0%	0.0%	0.38%	1.14%	0.0%	0.48%	0.46%	0.0%	1.23%	1.07%	0.67%					
35	"18. ""ЛДПР"""	871	113	45	140	37	21	22	40	19	26	45	16	23	42	11	43	25	24	28	26	11	13	56	45					
		15.22%	16.44%	18.21%	17.76%	14.8%	14.58%	19.13%	13.60%	18.81%	12.44%	16.12%	8.83%	17.16%	13.16%	12.22%	16.73%	14.36%	15.18%	13.52%	12.03%	8.27%	8.02%	20.07%	15.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	115	8	4	11	10	7	2	4	5	2	2	7	4	3	2	7	4	2	2	6	3	1	8	11					
		2.00%	1.16%	1.61%	1.39%	4.0%	4.86%	1.73%	1.36%	4.95%	0.95%	0.71%	3.86%	2.98%	0.94%	2.22%	2.72%	2.29%	1.26%	0.96%	2.77%	2.25%	0.61%	2.86%	3.69%					
37	"20. ""Политическая партия ""Единая Россия"""	2235	278	86	314	107	31	30	147	42	76	102	86	59	127	24	84	64	85	85	90	47	76	90	105					
		39.05%	40.46%	34.81%	39.84%	42.8%	21.52%	26.08%	50.0%	41.58%	36.36%	36.55%	47.51%	44.02%	39.81%	26.66%	32.68%	36.78%	53.79%	41.06%	41.66%	35.33%	46.91%	32.25%	35.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	23	1	0	3	2	0	0	1	0	1	1	0	0	2	0	1	0	0	0	0	11	0	0	0					
		0.40%	0.14%	0.0%	0.38%	0.8%	0.0%	0.0%	0.34%	0.0%	0.47%	0.35%	0.0%	0.0%	0.62%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	8.27%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	13	2	0	3	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	1	1					
		0.22%	0.29%	0.0%	0.38%	0.0%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.38%	0.0%	0.0%	0.0%	0.46%	0.0%	0.61%	0.35%	0.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	956	123	34	122	56	29	24	20	17	29	41	31	11	53	14	61	39	20	28	38	22	39	44	61					
		16.70%	17.90%	13.76%	15.48%	22.4%	20.13%	20.86%	6.80%	16.83%	13.87%	14.69%	17.12%	8.20%	16.61%	15.55%	23.73%	22.41%	12.65%	13.52%	17.59%	16.54%	24.07%	15.77%	20.46%					
																														
41	Против всех	171	21	21	19	4	2	2	6	1	9	7	2	1	9	2	9	3	5	9	3	14	6	8	8					
		2.98%	3.05%	8.50%	2.41%	1.6%	1.38%	1.73%	2.04%	0.99%	4.30%	2.50%	1.10%	0.74%	2.82%	2.22%	3.50%	1.72%	3.16%	4.34%	1.38%	10.52%	3.70%	2.86%	2.68%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
