Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Кировская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1777	42	8	25	6	10	5	47	14	99	45	91	108	50	110	92	24	8	27	93	18	5	15	31	2	8	3	24	6	28	142	83	37	120	39	37	46	95	47	8	53	26					
		17.66%	20.59%	8.42%	14.20%	13.95%	12.05%	5.56%	14.11%	14.00%	19.00%	18.52%	21.82%	19.89%	20.83%	23.81%	21.10%	9.64%	6.30%	11.95%	16.55%	10.11%	13.51%	25.00%	17.82%	3.23%	6.50%	13.04%	13.64%	13.04%	9.72%	17.99%	19.39%	17.96%	21.66%	15.06%	18.59%	18.04%	23.63%	20.52%	33.33%	25.73%	13.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3052	46	31	35	9	31	29	137	37	159	50	115	141	61	102	110	82	46	87	180	45	10	15	75	19	48	16	48	18	166	317	117	56	157	61	26	71	120	56	4	45	74					
		30.33%	22.55%	32.63%	19.89%	20.93%	37.35%	32.22%	41.14%	37.00%	30.52%	20.58%	27.58%	25.97%	25.42%	22.08%	25.23%	32.93%	36.22%	38.50%	32.03%	25.28%	27.03%	25.00%	43.10%	30.65%	39.02%	69.57%	27.27%	39.13%	57.64%	40.18%	27.34%	27.18%	28.34%	23.55%	13.07%	27.84%	29.85%	24.45%	16.67%	21.84%	37.95%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	111	3	0	2	1	1	2	1	0	7	2	1	3	5	4	4	3	2	1	6	2	1	0	2	2	1	0	2	1	0	7	10	3	2	6	4	5	4	2	0	7	2					
		1.10%	1.47%	0.00%	1.14%	2.33%	1.20%	2.22%	0.30%	0.00%	1.34%	0.82%	0.24%	0.55%	2.08%	0.87%	0.92%	1.20%	1.57%	0.44%	1.07%	1.12%	2.70%	0.00%	1.15%	3.23%	0.81%	0.00%	1.14%	2.17%	0.00%	0.89%	2.34%	1.46%	0.36%	2.32%	2.01%	1.96%	0.99%	0.87%	0.00%	3.40%	1.03%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2051	43	22	41	6	4	15	51	6	85	65	75	156	63	124	99	47	23	21	102	30	3	8	18	14	29	3	41	8	23	159	124	53	142	49	53	44	77	49	3	52	21					
		20.38%	21.08%	23.16%	23.30%	13.95%	4.82%	16.67%	15.32%	6.00%	16.31%	26.75%	17.99%	28.73%	26.25%	26.84%	22.71%	18.88%	18.11%	9.29%	18.15%	16.85%	8.11%	13.33%	10.34%	22.58%	23.58%	13.04%	23.30%	17.39%	7.99%	20.15%	28.97%	25.73%	25.63%	18.92%	26.63%	17.25%	19.15%	21.40%	12.50%	25.24%	10.77%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	171	2	3	4	1	0	0	7	1	12	5	6	8	3	7	10	9	0	1	7	0	3	0	1	3	3	0	6	0	3	13	3	6	13	4	4	8	4	2	5	0	4					
		1.70%	0.98%	3.16%	2.27%	2.33%	0.00%	0.00%	2.10%	1.00%	2.30%	2.06%	1.44%	1.47%	1.25%	1.52%	2.29%	3.61%	0.00%	0.44%	1.25%	0.00%	8.11%	0.00%	0.57%	4.84%	2.44%	0.00%	3.41%	0.00%	1.04%	1.65%	0.70%	2.91%	2.35%	1.54%	2.01%	3.14%	0.99%	0.87%	20.83%	0.00%	2.05%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2573	60	26	68	20	29	37	72	37	139	67	119	103	50	107	106	79	41	82	146	80	15	19	41	18	32	1	47	12	54	129	81	47	109	91	71	75	92	69	4	40	58					
		25.57%	29.41%	27.37%	38.64%	46.51%	34.94%	41.11%	21.62%	37.00%	26.68%	27.57%	28.54%	18.97%	20.83%	23.16%	24.31%	31.73%	32.28%	36.28%	25.98%	44.94%	40.54%	31.67%	23.56%	29.03%	26.02%	4.35%	26.70%	26.09%	18.75%	16.35%	18.93%	22.82%	19.68%	35.14%	35.68%	29.41%	22.89%	30.13%	16.67%	19.42%	29.74%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	1	0	0	0	1	0	2	0	2	0	0	3	1	1	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	1	1	4	2	1	0	3	1	0	1	2					
		0.34%	0.49%	0.00%	0.00%	0.00%	1.20%	0.00%	0.60%	0.00%	0.38%	0.00%	0.00%	0.55%	0.42%	0.22%	0.46%	0.00%	0.00%	0.44%	0.18%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.23%	0.49%	0.72%	0.77%	0.50%	0.00%	0.75%	0.44%	0.00%	0.49%	1.03%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
