Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																				
Дата голосования: 02.12.2007																																																				
																																																				
Наименование Избирательной комиссии:    Николаевская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394					
18	1.Политическая партия «Аграрная партия России»	348	0	7	7	7	7	5	3	18	13	6	3	3	33	1	13	15	13	10	2	9	12	11	14	7	5	2	4	2	6	14	4	9	7	2	3	3	0	9	10	15	4	2	9	7	12					
		1.97%	0.00%	2.19%	1.71%	1.18%	1.93%	1.41%	0.64%	2.23%	1.72%	1.86%	1.03%	1.26%	3.45%	1.20%	2.80%	2.32%	2.33%	2.65%	0.90%	2.33%	1.49%	1.99%	2.66%	2.64%	1.32%	0.80%	2.03%	1.36%	3.59%	7.61%	1.95%	1.59%	1.78%	0.48%	1.12%	1.12%	0.00%	2.37%	1.75%	2.64%	0.98%	0.74%	1.78%	2.15%	3.54%					
19	2.Всероссийская политическая партия «Гражданская Сила»	93	1	0	2	3	4	0	2	5	4	7	1	1	10	1	0	5	6	2	1	0	4	3	2	1	1	0	0	0	2	1	1	5	1	1	0	1	0	0	4	3	1	1	4	2	0					
		0.53%	1.11%	0.00%	0.49%	0.51%	1.10%	0.00%	0.43%	0.62%	0.53%	2.17%	0.34%	0.42%	1.05%	1.20%	0.00%	0.77%	1.08%	0.53%	0.45%	0.00%	0.50%	0.54%	0.38%	0.38%	0.26%	0.00%	0.00%	0.00%	1.20%	0.54%	0.49%	0.88%	0.25%	0.24%	0.00%	0.37%	0.00%	0.00%	0.70%	0.53%	0.24%	0.37%	0.79%	0.62%	0.00%					
20	3.Политическая партия «Демократическая партия России»	31	1	0	1	2	1	0	1	1	4	0	1	1	1	0	2	0	0	2	0	0	2	0	0	1	1	0	1	0	1	1	0	1	1	1	0	0	0	0	2	0	0	0	1	0	0					
		0.18%	1.11%	0.00%	0.24%	0.34%	0.28%	0.00%	0.21%	0.12%	0.53%	0.00%	0.34%	0.42%	0.10%	0.00%	0.43%	0.00%	0.00%	0.53%	0.00%	0.00%	0.25%	0.00%	0.00%	0.38%	0.26%	0.00%	0.51%	0.00%	0.60%	0.54%	0.00%	0.18%	0.25%	0.24%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2093	4	51	54	69	32	37	66	166	107	43	21	23	148	1	61	101	74	50	24	51	77	57	80	26	38	22	17	10	20	30	23	83	25	52	37	42	2	50	22	48	30	14	39	27	39					
		11.83%	4.44%	15.94%	13.20%	11.68%	8.82%	10.45%	14.13%	20.60%	14.13%	13.35%	7.24%	9.62%	15.48%	1.20%	13.12%	15.63%	13.26%	13.26%	10.76%	13.21%	9.58%	10.31%	15.21%	9.81%	10.00%	8.84%	8.63%	6.80%	11.98%	16.30%	11.22%	14.69%	6.35%	12.59%	13.75%	15.67%	5.56%	13.19%	3.86%	8.45%	7.32%	5.20%	7.71%	8.31%	11.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	54	0	4	2	2	3	0	2	5	5	0	0	0	2	0	1	1	2	5	0	1	3	1	1	0	0	0	1	1	0	0	0	2	0	1	1	2	0	3	0	0	0	1	0	2	0					
		0.31%	0.00%	1.25%	0.49%	0.34%	0.83%	0.00%	0.43%	0.62%	0.66%	0.00%	0.00%	0.00%	0.21%	0.00%	0.22%	0.15%	0.36%	1.33%	0.00%	0.26%	0.37%	0.18%	0.19%	0.00%	0.00%	0.00%	0.51%	0.68%	0.00%	0.00%	0.00%	0.35%	0.00%	0.24%	0.37%	0.75%	0.00%	0.79%	0.00%	0.00%	0.00%	0.37%	0.00%	0.62%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	1	0	1	0	1	1	1	0	0	0	1	1	0	1	0	2	1	1	1	1	2	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	1	2	0	1	1	2					
		0.16%	0.00%	0.31%	0.00%	0.17%	0.00%	0.28%	0.21%	0.12%	0.00%	0.00%	0.00%	0.42%	0.10%	0.00%	0.22%	0.00%	0.36%	0.27%	0.45%	0.26%	0.12%	0.36%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.18%	0.18%	0.49%	0.00%	0.20%	0.31%	0.59%					
24	7.Политическая партия «Либерально-демократическая партия России»	2231	7	27	57	69	43	33	52	76	76	35	46	22	106	27	61	61	56	35	32	42	104	64	66	48	44	44	21	16	33	20	31	73	47	35	37	27	8	46	110	103	65	26	78	65	57					
		12.61%	7.78%	8.44%	13.94%	11.68%	11.85%	9.32%	11.13%	9.43%	10.04%	10.87%	15.86%	9.21%	11.09%	32.53%	13.12%	9.44%	10.04%	9.28%	14.35%	10.88%	12.94%	11.57%	12.55%	18.11%	11.58%	17.67%	10.66%	10.88%	19.76%	10.87%	15.12%	12.92%	11.93%	8.47%	13.75%	10.07%	22.22%	12.14%	19.30%	18.13%	15.85%	9.67%	15.42%	20.00%	16.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1143	3	17	28	42	15	20	28	51	66	22	16	11	56	2	37	56	38	23	19	32	30	29	39	10	24	12	6	3	20	6	17	32	24	29	13	21	0	22	55	43	26	12	37	23	28					
		6.46%	3.33%	5.31%	6.85%	7.11%	4.13%	5.65%	5.99%	6.33%	8.72%	6.83%	5.52%	4.60%	5.86%	2.41%	7.96%	8.67%	6.81%	6.10%	8.52%	8.29%	3.73%	5.24%	7.41%	3.77%	6.32%	4.82%	3.05%	2.04%	11.98%	3.26%	8.29%	5.66%	6.09%	7.02%	4.83%	7.84%	0.00%	5.80%	9.65%	7.57%	6.34%	4.46%	7.31%	7.08%	8.26%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	133	2	4	2	4	5	1	1	11	6	2	3	0	4	0	2	6	3	0	4	5	4	3	7	1	1	2	1	1	1	0	6	7	5	3	1	1	1	2	6	7	0	2	2	0	4					
		0.75%	2.22%	1.25%	0.49%	0.68%	1.38%	0.28%	0.21%	1.36%	0.79%	0.62%	1.03%	0.00%	0.42%	0.00%	0.43%	0.93%	0.54%	0.00%	1.79%	1.30%	0.50%	0.54%	1.33%	0.38%	0.26%	0.80%	0.51%	0.68%	0.60%	0.00%	2.93%	1.24%	1.27%	0.73%	0.37%	0.37%	2.78%	0.53%	1.05%	1.23%	0.00%	0.74%	0.40%	0.00%	1.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11102	70	202	236	379	248	246	301	454	451	201	194	170	573	50	282	383	337	246	129	230	551	364	302	154	261	160	137	113	80	106	121	338	274	282	170	167	25	241	346	341	272	205	331	193	186					
		62.76%	77.78%	63.13%	57.70%	64.13%	68.32%	69.49%	64.45%	56.33%	59.58%	62.42%	66.90%	71.13%	59.94%	60.24%	60.65%	59.29%	60.39%	65.25%	57.85%	59.59%	68.53%	65.82%	57.41%	58.11%	68.68%	64.26%	69.54%	76.87%	47.90%	57.61%	59.02%	59.82%	69.54%	68.28%	63.20%	62.31%	69.44%	63.59%	60.70%	60.04%	66.34%	76.21%	65.42%	59.38%	54.87%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	243	2	6	13	7	3	4	4	15	18	5	4	5	15	0	3	13	12	2	9	11	13	12	11	15	1	0	1	0	1	0	1	4	2	1	3	1	0	3	3	2	4	6	1	3	4					
		1.37%	2.22%	1.88%	3.18%	1.18%	0.83%	1.13%	0.86%	1.86%	2.38%	1.55%	1.38%	2.09%	1.57%	0.00%	0.65%	2.01%	2.15%	0.53%	4.04%	2.85%	1.62%	2.17%	2.09%	5.66%	0.26%	0.00%	0.51%	0.00%	0.60%	0.00%	0.49%	0.71%	0.51%	0.24%	1.12%	0.37%	0.00%	0.79%	0.53%	0.35%	0.98%	2.23%	0.20%	0.92%	1.18%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
