Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																							
Дата голосования: 07.12.2003 0:00:00																																							
																																							
Наименование Избирательной комиссии:    Кожевниковская																																							
																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																							
																																							
		Сумма	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	71	3	9	4	3	4	1	7	1	5	1	1	0	2	1	0	0	1	1	1	3	2	0	2	1	4	1	1	2	0	1	0	9					
14	Число погашенных открепительных удостоверений	230	4	16	14	19	20	4	8	5	10	4	4	9	5	5	0	5	4	5	5	8	5	5	9	5	5	10	5	5	10	5	5	7					
15	Число открепительных удостоверений выданных ТИК	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	"1. ""ЕДИНЕНИЕ"""	171	0	17	9	7	15	1	10	0	10	8	4	6	6	4	5	3	3	3	4	7	4	8	8	1	8	3	3	5	5	0	0	4					
		1.52%	0.0%	1.56%	0.95%	1.06%	1.96%	0.37%	1.65%	0.0%	1.58%	3.98%	2.72%	1.50%	2.28%	1.26%	1.39%	1.16%	1.15%	1.05%	2.56%	2.28%	2.0%	5.44%	1.44%	0.33%	3.16%	0.76%	2.17%	2.94%	1.76%	0.0%	0.0%	1.21%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	148	2	20	20	16	22	2	18	1	3	1	0	1	8	3	1	0	6	1	0	5	1	1	3	0	0	6	0	0	2	0	2	3					
		1.32%	2.12%	1.84%	2.13%	2.43%	2.88%	0.74%	2.97%	1.08%	0.47%	0.49%	0.0%	0.25%	3.04%	0.94%	0.27%	0.0%	2.31%	0.35%	0.0%	1.63%	0.5%	0.68%	0.54%	0.0%	0.0%	1.53%	0.0%	0.0%	0.70%	0.0%	0.94%	0.91%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	312	2	16	44	20	34	8	27	8	8	4	5	11	7	9	6	6	3	0	2	11	1	2	10	11	9	8	5	3	7	3	1	21					
		2.79%	2.12%	1.47%	4.69%	3.04%	4.46%	2.99%	4.46%	8.69%	1.27%	1.99%	3.40%	2.75%	2.66%	2.83%	1.67%	2.32%	1.15%	0.0%	1.28%	3.59%	0.5%	1.36%	1.80%	3.70%	3.55%	2.04%	3.62%	1.76%	2.46%	2.34%	0.47%	6.38%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	304	5	46	51	31	46	7	21	3	5	0	2	9	4	4	8	0	7	2	8	7	4	4	8	4	3	3	3	0	1	0	1	7					
		2.71%	5.31%	4.23%	5.43%	4.71%	6.03%	2.62%	3.47%	3.26%	0.79%	0.0%	1.36%	2.25%	1.52%	1.26%	2.23%	0.0%	2.70%	0.70%	5.12%	2.28%	2.0%	2.72%	1.44%	1.34%	1.18%	0.76%	2.17%	0.0%	0.35%	0.0%	0.47%	2.12%					
22	"5. ""За Русь Святую"""	32	0	4	4	1	3	0	3	0	3	0	1	0	1	1	0	2	1	0	0	1	0	0	1	0	0	1	2	0	0	0	0	3					
		0.28%	0.0%	0.36%	0.42%	0.15%	0.39%	0.0%	0.49%	0.0%	0.47%	0.0%	0.68%	0.0%	0.38%	0.31%	0.0%	0.77%	0.38%	0.0%	0.0%	0.32%	0.0%	0.0%	0.18%	0.0%	0.0%	0.25%	1.44%	0.0%	0.0%	0.0%	0.0%	0.91%					
23	"6. ""Объединенная Российская партия ""Русь"""	9	0	0	0	0	1	1	0	0	2	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.13%	0.37%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.38%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	42	0	7	6	2	3	1	4	0	0	0	0	2	1	3	1	0	0	0	0	1	0	0	5	0	0	1	2	1	0	1	1	0					
		0.37%	0.0%	0.64%	0.63%	0.30%	0.39%	0.37%	0.66%	0.0%	0.0%	0.0%	0.0%	0.50%	0.38%	0.94%	0.27%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.90%	0.0%	0.0%	0.25%	1.44%	0.58%	0.0%	0.78%	0.47%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	1	0	0	2	0	0	0	1	2	0	0	2	0	1	0	0	0	0	1	0	0	3	1	3	0	0	0	0	1	0	0	0					
		0.16%	1.06%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	1.08%	0.31%	0.0%	0.0%	0.50%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	2.04%	0.18%	1.01%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	0	3	1	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0					
		0.10%	0.0%	0.27%	0.10%	0.15%	0.13%	0.0%	0.16%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	418	2	36	32	8	18	5	33	1	12	9	7	13	10	3	16	5	16	11	5	21	12	5	16	5	16	48	4	1	15	7	22	4					
		3.73%	2.12%	3.31%	3.41%	1.21%	2.36%	1.87%	5.45%	1.08%	1.90%	4.47%	4.76%	3.25%	3.80%	0.94%	4.46%	1.93%	6.17%	3.85%	3.20%	6.86%	6.0%	3.40%	2.88%	1.68%	6.32%	12.27%	2.89%	0.58%	5.28%	5.46%	10.37%	1.21%					
28	"11. ""Истинные патриоты России"""	10	0	0	0	1	1	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0					
		0.08%	0.0%	0.0%	0.0%	0.15%	0.13%	0.0%	0.16%	0.0%	0.15%	0.49%	0.68%	0.25%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.47%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	116	1	13	9	6	5	1	8	3	4	1	2	6	4	1	1	0	4	1	3	7	0	1	9	0	4	5	4	2	7	1	3	0					
		1.03%	1.06%	1.19%	0.95%	0.91%	0.65%	0.37%	1.32%	3.26%	0.63%	0.49%	1.36%	1.50%	1.52%	0.31%	0.27%	0.0%	1.54%	0.35%	1.92%	2.28%	0.0%	0.68%	1.62%	0.0%	1.58%	1.27%	2.89%	1.17%	2.46%	0.78%	1.41%	0.0%					
30	"13. ""Демократическая партия России"""	34	0	3	3	3	5	0	1	0	1	0	1	0	0	0	3	1	1	0	0	2	0	1	0	1	0	1	0	0	4	0	2	1					
		0.30%	0.0%	0.27%	0.31%	0.45%	0.65%	0.0%	0.16%	0.0%	0.15%	0.0%	0.68%	0.0%	0.0%	0.0%	0.83%	0.38%	0.38%	0.0%	0.0%	0.65%	0.0%	0.68%	0.0%	0.33%	0.0%	0.25%	0.0%	0.0%	1.40%	0.0%	0.94%	0.30%					
31	"14. ""Великая Россия - Евразийский Союз"""	36	0	6	2	1	6	0	2	0	1	0	0	1	1	3	1	0	0	0	0	7	0	0	0	2	0	2	0	0	0	0	1	0					
		0.32%	0.0%	0.55%	0.21%	0.15%	0.78%	0.0%	0.33%	0.0%	0.15%	0.0%	0.0%	0.25%	0.38%	0.94%	0.27%	0.0%	0.0%	0.0%	0.0%	2.28%	0.0%	0.0%	0.0%	0.67%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	1	1	2	0	2	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0					
		0.11%	0.0%	0.0%	0.10%	0.15%	0.26%	0.0%	0.33%	0.0%	0.47%	0.49%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	413	3	70	52	41	44	5	21	1	15	7	3	8	14	8	12	2	2	6	2	28	5	2	15	8	8	9	3	1	0	0	8	10					
		3.69%	3.19%	6.44%	5.54%	6.24%	5.77%	1.87%	3.47%	1.08%	2.38%	3.48%	2.04%	2.00%	5.32%	2.52%	3.35%	0.77%	0.77%	2.10%	1.28%	9.15%	2.5%	1.36%	2.70%	2.69%	3.16%	2.30%	2.17%	0.58%	0.0%	0.0%	3.77%	3.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	0	1	3	2	0	2	5	0	3	1	1	1	2	1	4	0	1	0	0	2	0	1	2	1	1	1	1	0	2	1	1	2					
		0.37%	0.0%	0.09%	0.31%	0.30%	0.0%	0.74%	0.82%	0.0%	0.47%	0.49%	0.68%	0.25%	0.76%	0.31%	1.11%	0.0%	0.38%	0.0%	0.0%	0.65%	0.0%	0.68%	0.36%	0.33%	0.39%	0.25%	0.72%	0.0%	0.70%	0.78%	0.47%	0.60%					
35	"18. ""ЛДПР"""	1711	17	188	110	114	122	77	83	10	70	54	23	62	28	66	81	30	55	50	9	32	69	29	69	37	52	35	23	7	27	8	40	34					
		15.30%	18.08%	17.31%	11.72%	17.35%	16.01%	28.83%	13.71%	10.86%	11.12%	26.86%	15.64%	15.53%	10.64%	20.82%	22.62%	11.62%	21.23%	17.54%	5.76%	10.45%	34.5%	19.72%	12.45%	12.45%	20.55%	8.95%	16.66%	4.11%	9.50%	6.25%	18.86%	10.33%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	188	1	26	25	10	11	4	13	1	10	2	3	12	5	5	10	1	4	1	1	11	4	1	9	3	3	3	1	1	6	0	0	1					
		1.68%	1.06%	2.39%	2.66%	1.52%	1.44%	1.49%	2.14%	1.08%	1.58%	0.99%	2.04%	3.00%	1.90%	1.57%	2.79%	0.38%	1.54%	0.35%	0.64%	3.59%	2.0%	0.68%	1.62%	1.01%	1.18%	0.76%	0.72%	0.58%	2.11%	0.0%	0.0%	0.30%					
37	"20. ""Политическая партия ""Единая Россия"""	5303	44	490	388	279	293	124	238	36	319	91	58	197	135	169	139	171	116	190	75	93	80	72	290	186	121	217	64	130	172	102	80	144					
		47.42%	46.80%	45.11%	41.36%	42.46%	38.45%	46.44%	39.33%	39.13%	50.71%	45.27%	39.45%	49.37%	51.33%	53.31%	38.82%	66.27%	44.78%	66.66%	48.07%	30.39%	40.0%	48.97%	52.34%	62.62%	47.82%	55.49%	46.37%	76.47%	60.56%	79.68%	37.73%	43.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	0	1	0	0	0	0	1	0	2	0	0	3	0	1	1	2	2	0	0	0	0	0	13	0	0	1	0	0	0	0	0	5					
		0.28%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.31%	0.0%	0.0%	0.75%	0.0%	0.31%	0.27%	0.77%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	2.34%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	1.51%					
39	"22. ""Развитие предпринимательства"""	20	0	2	5	2	0	0	3	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1					
		0.17%	0.0%	0.18%	0.53%	0.30%	0.0%	0.0%	0.49%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.30%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1289	8	93	115	75	82	21	78	16	115	14	27	39	33	31	49	25	24	18	33	40	13	14	82	19	17	36	13	12	25	3	35	84					
		11.52%	8.51%	8.56%	12.26%	11.41%	10.76%	7.86%	12.89%	17.39%	18.28%	6.96%	18.36%	9.77%	12.54%	9.77%	13.68%	9.68%	9.26%	6.31%	21.15%	13.07%	6.5%	9.52%	14.80%	6.39%	6.71%	9.20%	9.42%	7.05%	8.80%	2.34%	16.50%	25.53%					
																																							
41	Против всех	406	8	35	49	26	37	7	25	10	19	6	6	15	2	3	12	9	9	2	9	23	6	2	13	13	11	9	9	6	9	1	10	5					
		3.63%	8.51%	3.22%	5.22%	3.95%	4.85%	2.62%	4.13%	10.86%	3.02%	2.98%	4.08%	3.75%	0.76%	0.94%	3.35%	3.48%	3.47%	0.70%	5.76%	7.51%	3.0%	1.36%	2.34%	4.37%	4.34%	2.30%	6.52%	3.52%	3.16%	0.78%	4.71%	1.51%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
