Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Боковская районная																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №2571	УИК №2593	УИК №2594	УИК №2595	УИК №2596					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	23	1	0	0	0	0	3	2	0	0	0	2	1	0	1	1	2	0	0	0	2	1	0	6	0	1	0	0					
		0.25%	0.28%	0.00%	0.00%	0.00%	0.00%	0.18%	0.17%	0.00%	0.00%	0.00%	0.68%	0.41%	0.00%	0.67%	0.82%	0.62%	0.00%	0.00%	0.00%	0.31%	0.24%	0.00%	1.27%	0.00%	0.92%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
