Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Эхирит-Булагатская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224					
		0.43%	0.77%	0.52%	0.41%	0.32%	0.86%	0.35%	0.78%	0.00%	0.00%	0.49%	0.00%	0.26%	0.79%	0.55%	0.00%	0.52%	0.00%	0.00%	0.00%	0.82%	0.88%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.74%	0.25%	0.00%	0.00%	0.00%	0.00%	0.43%	1.63%	0.00%	0.83%	0.89%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	32	2	2	1	1	0	4	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	4	0	0	0	3	1	0	0	2	1	0	0	0	1	0					
		0.27%	0.26%	0.52%	0.41%	0.16%	0.00%	0.47%	0.10%	0.61%	0.00%	0.00%	0.68%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	3.57%	0.00%	0.49%	1.18%	0.00%	0.00%	0.00%	0.75%	1.15%	0.00%	0.00%	1.69%	0.43%	0.00%	0.00%	0.00%	0.45%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	587	35	16	8	31	65	46	53	16	3	7	9	18	44	10	4	1	5	31	9	3	15	3	0	4	3	0	0	17	15	6	1	0	4	29	8	4	15	1	17	7	2	17	2	3					
		4.92%	4.47%	4.13%	3.28%	4.97%	7.01%	5.39%	5.16%	4.85%	2.14%	3.45%	6.12%	4.70%	8.73%	5.52%	4.30%	0.52%	2.08%	11.23%	4.48%	2.46%	6.58%	3.00%	0.00%	3.15%	1.06%	0.00%	0.00%	4.53%	7.39%	1.78%	1.56%	0.00%	2.96%	7.21%	9.20%	1.63%	16.67%	0.85%	7.23%	5.69%	1.21%	14.05%	0.89%	2.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	892	95	32	13	52	95	88	100	32	35	14	10	24	40	11	9	10	13	9	3	13	10	4	0	4	23	1	9	13	3	15	3	11	4	16	1	9	6	11	9	2	11	2	14	13					
		7.47%	12.13%	8.27%	5.33%	8.33%	10.25%	10.32%	9.74%	9.70%	25.00%	6.90%	6.80%	6.27%	7.94%	6.08%	9.68%	5.24%	5.42%	3.26%	1.49%	10.66%	4.39%	4.00%	0.00%	3.15%	8.13%	0.97%	10.71%	3.47%	1.48%	4.44%	4.69%	10.48%	2.96%	3.98%	1.15%	3.66%	6.67%	9.32%	3.83%	1.63%	6.67%	1.65%	6.25%	10.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	273	34	8	3	14	24	16	35	7	5	7	0	15	3	1	0	1	2	5	8	1	7	0	0	0	12	2	1	6	1	7	1	0	0	7	1	6	1	1	4	0	2	2	18	5					
		2.29%	4.34%	2.07%	1.23%	2.24%	2.59%	1.88%	3.41%	2.12%	3.57%	3.45%	0.00%	3.92%	0.60%	0.55%	0.00%	0.52%	0.83%	1.81%	3.98%	0.82%	3.07%	0.00%	0.00%	0.00%	4.24%	1.94%	1.19%	1.60%	0.49%	2.07%	1.56%	0.00%	0.00%	1.74%	1.15%	2.44%	1.11%	0.85%	1.70%	0.00%	1.21%	1.65%	8.04%	4.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7204	358	227	167	397	458	455	494	196	60	108	70	238	364	123	72	149	190	187	141	70	135	68	5	90	152	89	53	253	135	204	48	84	84	283	67	145	51	88	154	95	132	89	110	66					
		60.34%	45.72%	58.66%	68.44%	63.62%	49.41%	53.34%	48.10%	59.39%	42.86%	53.20%	47.62%	62.14%	72.22%	67.96%	77.42%	78.01%	79.17%	67.75%	70.15%	57.38%	59.21%	68.00%	55.56%	70.87%	53.71%	86.41%	63.10%	67.47%	66.50%	60.36%	75.00%	80.00%	62.22%	70.40%	77.01%	58.94%	56.67%	74.58%	65.53%	77.24%	80.00%	73.55%	49.11%	55.46%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	50	1	0	1	3	8	1	12	0	0	2	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	8	1	1	0	0	0	0	0	1	0	2	2	1	0	0	2	0					
		0.42%	0.13%	0.00%	0.41%	0.48%	0.86%	0.12%	1.17%	0.00%	0.00%	0.99%	0.00%	0.00%	0.20%	0.55%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.13%	0.49%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	1.69%	0.85%	0.81%	0.00%	0.00%	0.89%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
