Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Крапивинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131					
		2.35%	2.98%	1.24%	2.16%	2.11%	2.11%	2.27%	2.48%	1.01%	2.76%	3.54%	3.38%	2.04%	8.24%	0.47%	4.80%	0.84%	0.42%	1.67%	0.00%	1.23%	2.26%	1.32%	4.55%	3.40%	7.89%	3.59%	2.94%	1.11%	10.87%	3.59%	3.91%					
19	2.Всероссийская политическая партия «Гражданская Сила»	71	4	3	1	1	18	14	2	0	3	2	1	4	1	1	0	2	2	0	0	4	0	0	0	0	0	3	0	3	2	0	0					
		0.43%	0.38%	0.29%	0.09%	0.10%	1.03%	0.77%	0.31%	0.00%	0.49%	0.54%	0.42%	0.41%	1.18%	0.16%	0.00%	0.34%	0.84%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.42%	2.17%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	1	1	0	0	3	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0					
		0.07%	0.10%	0.10%	0.00%	0.00%	0.17%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.16%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1132	82	70	81	90	173	183	17	7	29	27	9	54	6	25	29	27	12	15	0	21	7	6	38	6	10	28	4	34	9	26	7					
		6.86%	7.89%	6.69%	7.62%	9.04%	9.86%	10.11%	2.64%	7.07%	4.70%	7.36%	3.80%	5.50%	7.06%	3.92%	10.70%	4.55%	5.04%	6.28%	0.00%	5.15%	3.17%	3.95%	5.76%	4.08%	26.32%	4.19%	3.92%	4.72%	9.78%	8.50%	3.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	24	1	2	2	2	3	6	1	0	1	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0					
		0.15%	0.10%	0.19%	0.19%	0.20%	0.17%	0.33%	0.16%	0.00%	0.16%	0.00%	0.00%	0.20%	0.00%	0.16%	0.00%	0.00%	0.00%	0.42%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	1	2	2	3	4	1	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0					
		0.13%	0.10%	0.19%	0.19%	0.30%	0.23%	0.06%	0.00%	1.01%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.34%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1230	68	103	75	98	163	137	45	8	42	53	11	94	9	11	8	18	14	16	2	25	25	14	25	2	0	59	11	65	6	13	10					
		7.46%	6.54%	9.84%	7.06%	9.84%	9.29%	7.57%	6.98%	8.08%	6.81%	14.44%	4.64%	9.58%	10.59%	1.72%	2.95%	3.04%	5.88%	6.69%	2.44%	6.13%	11.31%	9.21%	3.79%	1.36%	0.00%	8.82%	10.78%	9.03%	6.52%	4.25%	5.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	487	22	31	38	30	66	92	15	4	6	23	2	10	2	5	6	26	4	7	0	6	2	3	13	3	0	33	0	19	4	12	3					
		2.95%	2.12%	2.96%	3.57%	3.01%	3.76%	5.08%	2.33%	4.04%	0.97%	6.27%	0.84%	1.02%	2.35%	0.78%	2.21%	4.38%	1.68%	2.93%	0.00%	1.47%	0.90%	1.97%	1.97%	2.04%	0.00%	4.93%	0.00%	2.64%	4.35%	3.92%	1.68%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	86	5	4	13	6	4	11	0	0	3	3	2	6	0	2	0	1	0	3	0	1	0	0	9	0	0	4	0	8	0	0	1					
		0.52%	0.48%	0.38%	1.22%	0.60%	0.23%	0.61%	0.00%	0.00%	0.49%	0.82%	0.84%	0.61%	0.00%	0.31%	0.00%	0.17%	0.00%	1.26%	0.00%	0.25%	0.00%	0.00%	1.36%	0.00%	0.00%	0.60%	0.00%	1.11%	0.00%	0.00%	0.56%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12841	814	804	819	737	1261	1274	544	78	514	244	204	784	60	587	215	484	198	192	78	338	178	126	537	127	25	512	84	577	61	238	147					
		77.84%	78.34%	76.79%	77.05%	73.99%	71.85%	70.39%	84.34%	78.79%	83.31%	66.49%	86.08%	79.92%	70.59%	92.01%	79.34%	81.62%	83.19%	80.33%	95.12%	82.84%	80.54%	82.89%	81.36%	86.39%	65.79%	76.53%	82.35%	80.14%	66.30%	77.78%	82.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	53	5	2	4	3	10	5	0	0	0	1	0	4	0	0	0	4	1	0	0	0	0	1	5	1	0	3	0	3	0	0	1					
		0.32%	0.48%	0.19%	0.38%	0.30%	0.57%	0.28%	0.00%	0.00%	0.00%	0.27%	0.00%	0.41%	0.00%	0.00%	0.00%	0.67%	0.42%	0.00%	0.00%	0.00%	0.00%	0.66%	0.76%	0.68%	0.00%	0.45%	0.00%	0.42%	0.00%	0.00%	0.56%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
