Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																								
Дата голосования: 02.12.2007																								
																								
Наименование Избирательной комиссии:    Шовгеновская																								
																								
Сводная таблица результатов выборов																								
																								
		Сумма	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265					
18	1.Политическая партия «Аграрная партия России»	115	14	9	1	14	4	6	34	4	0	2	11	0	0	0	9	5	2					
		0.92%	2.99%	1.40%	0.28%	1.48%	0.54%	1.65%	4.08%	1.52%	0.00%	0.11%	0.98%	0.00%	0.00%	0.00%	1.15%	0.76%	0.25%					
19	2.Всероссийская политическая партия «Гражданская Сила»	8	0	0	0	1	0	0	1	0	0	0	5	0	0	0	0	1	0					
		0.06%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%					
20	3.Политическая партия «Демократическая партия России»	4	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.15%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	909	15	28	17	154	35	9	60	21	4	48	127	23	35	113	135	79	6					
		7.30%	3.20%	4.35%	4.79%	16.26%	4.76%	2.48%	7.20%	7.98%	4.00%	2.69%	11.28%	9.54%	2.27%	13.61%	17.24%	12.06%	0.76%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0					
		0.04%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.41%	0.00%	0.00%	0.26%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	168	20	7	1	11	20	24	15	19	3	4	12	14	0	0	8	10	0					
		1.35%	4.26%	1.09%	0.28%	1.16%	2.72%	6.61%	1.80%	7.22%	3.00%	0.22%	1.07%	5.81%	0.00%	0.00%	1.02%	1.53%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	109	10	4	2	6	6	5	11	23	3	5	13	14	0	0	6	1	0					
		0.87%	2.13%	0.62%	0.56%	0.63%	0.82%	1.38%	1.32%	8.75%	3.00%	0.28%	1.15%	5.81%	0.00%	0.00%	0.77%	0.15%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	149	5	4	0	0	0	7	13	5	1	6	27	6	68	0	5	2	0					
		1.20%	1.07%	0.62%	0.00%	0.00%	0.00%	1.93%	1.56%	1.90%	1.00%	0.34%	2.40%	2.49%	4.41%	0.00%	0.64%	0.31%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10904	401	583	334	759	667	308	686	188	89	1720	919	177	1438	717	594	544	780					
		87.52%	85.50%	90.67%	94.08%	80.15%	90.75%	84.85%	82.35%	71.48%	89.00%	96.25%	81.62%	73.44%	93.32%	86.39%	75.86%	83.05%	98.98%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	1	1	0	0	0	2	11	2	0	0	4	0	0	0	13	3	0					
		0.30%	0.21%	0.16%	0.00%	0.00%	0.00%	0.55%	1.32%	0.76%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	1.66%	0.46%	0.00%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
