Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Сафоновская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №811					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1294	50	20	50	15	20	45	45	35	25	45	45	10	35	29	20	30	20	10	15	5	15	40	35	25	110	25	30	10	5	20	15	20	20	30	15	75	20	15	20	20	25	25	65	30	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1056	44	13	49	9	15	44	41	28	19	32	39	10	29	28	17	20	10	1	5	1	8	33	32	21	104	19	30	4	2	13	12	18	20	23	7	75	13	3	5	20	25	20	65	30	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	579	18	19	19	10	35	7	19	15	5	61	17	12	7	14	13	17	4	4	1	9	4	9	40	14	23	9	11	2	4	12	35	5	4	15	9	10	4	10	7	7	6	15	9	4	5					
14	Число погашенных неиспользованных открепительных удостоверений	238	6	7	1	6	5	1	4	7	6	13	6	0	6	1	3	10	10	9	10	4	7	7	3	4	6	6	0	6	3	7	3	2	0	7	8	0	7	12	15	0	0	5	0	0	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	3	0	0	0	0	2	0	1	1	2	3	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4027	234	116	219	51	104	250	173	207	91	189	244	81	141	151	131	135	60	79	66	20	57	152	202	170	96	43	44	31	17	27	51	17	11	66	27	39	14	15	17	34	34	43	25	33	20					
		15.28%	16.62%	19.27%	17.34%	15.41%	15.48%	19.84%	18.33%	18.60%	16.67%	17.23%	17.66%	19.61%	17.71%	18.55%	19.24%	16.88%	14.35%	21.07%	20.95%	17.24%	14.69%	16.65%	20.85%	18.42%	10.40%	5.77%	14.92%	15.90%	15.18%	10.76%	10.52%	7.73%	4.60%	11.60%	7.05%	10.60%	8.54%	7.69%	6.42%	7.10%	10.24%	9.60%	9.80%	5.94%	5.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3948	229	70	248	60	102	201	158	166	86	178	248	82	149	150	95	125	83	67	40	8	74	159	181	140	102	59	19	40	18	36	96	35	23	65	19	41	15	17	27	26	51	61	34	46	19					
		14.98%	16.26%	11.63%	19.64%	18.13%	15.18%	15.95%	16.74%	14.91%	15.75%	16.23%	17.95%	19.85%	18.72%	18.43%	13.95%	15.63%	19.86%	17.87%	12.70%	6.90%	19.07%	17.42%	18.68%	15.17%	11.05%	7.92%	6.44%	20.51%	16.07%	14.34%	19.79%	15.91%	9.62%	11.42%	4.96%	11.14%	9.15%	8.72%	10.19%	5.43%	15.36%	13.62%	13.33%	8.27%	5.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	289	22	1	20	4	8	18	11	7	9	10	13	2	6	11	12	11	3	3	1	1	2	15	26	11	7	6	3	3	0	1	6	0	2	11	4	2	1	1	3	1	5	0	4	1	1					
		1.10%	1.56%	0.17%	1.58%	1.21%	1.19%	1.43%	1.17%	0.63%	1.65%	0.91%	0.94%	0.48%	0.75%	1.35%	1.76%	1.38%	0.72%	0.80%	0.32%	0.86%	0.52%	1.64%	2.68%	1.19%	0.76%	0.81%	1.02%	1.54%	0.00%	0.40%	1.24%	0.00%	0.84%	1.93%	1.04%	0.54%	0.61%	0.51%	1.13%	0.21%	1.51%	0.00%	1.57%	0.18%	0.29%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5915	427	172	264	88	159	348	240	336	161	317	400	94	193	206	187	202	92	71	60	37	115	252	254	221	255	64	25	32	31	24	63	18	26	119	23	33	14	31	43	57	60	42	24	16	19					
		22.44%	30.33%	28.57%	20.90%	26.59%	23.66%	27.62%	25.42%	30.19%	29.49%	28.90%	28.94%	22.76%	24.25%	25.31%	27.46%	25.25%	22.01%	18.93%	19.05%	31.90%	29.64%	27.60%	26.21%	23.94%	27.63%	8.59%	8.47%	16.41%	27.68%	9.56%	12.99%	8.18%	10.88%	20.91%	6.01%	8.97%	8.54%	15.90%	16.23%	11.90%	18.07%	9.38%	9.41%	2.88%	5.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	472	22	18	32	7	10	28	23	28	22	21	18	8	17	25	18	24	2	4	6	2	15	19	16	21	5	8	0	6	2	3	1	2	1	10	2	5	0	5	1	4	3	2	2	2	2					
		1.79%	1.56%	2.99%	2.53%	2.11%	1.49%	2.22%	2.44%	2.52%	4.03%	1.91%	1.30%	1.94%	2.14%	3.07%	2.64%	3.00%	0.48%	1.07%	1.90%	1.72%	3.87%	2.08%	1.65%	2.28%	0.54%	1.07%	0.00%	3.08%	1.79%	1.20%	0.21%	0.91%	0.42%	1.76%	0.52%	1.36%	0.00%	2.56%	0.38%	0.84%	0.90%	0.45%	0.78%	0.36%	0.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11240	449	210	459	116	276	395	318	331	171	366	433	141	266	255	219	293	169	140	135	46	112	300	278	341	437	558	203	82	43	157	260	148	175	280	298	247	118	123	172	357	174	293	159	455	282					
		42.64%	31.89%	34.88%	36.34%	35.05%	41.07%	31.35%	33.69%	29.74%	31.32%	33.36%	31.33%	34.14%	33.42%	31.33%	32.16%	36.63%	40.43%	37.33%	42.86%	39.66%	28.87%	32.86%	28.69%	36.94%	47.35%	74.90%	68.81%	42.05%	38.39%	62.55%	53.61%	67.27%	73.22%	49.21%	77.81%	67.12%	71.95%	63.08%	64.91%	74.53%	52.41%	65.40%	62.35%	81.83%	81.74%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	101	6	2	2	2	4	6	4	6	1	3	5	2	5	6	1	3	2	0	4	1	2	4	2	6	4	0	0	1	0	1	0	0	0	6	0	1	2	0	1	0	2	3	0	1	0					
		0.38%	0.43%	0.33%	0.16%	0.60%	0.60%	0.48%	0.42%	0.54%	0.18%	0.27%	0.36%	0.48%	0.63%	0.74%	0.15%	0.38%	0.48%	0.00%	1.27%	0.86%	0.52%	0.44%	0.21%	0.65%	0.43%	0.00%	0.00%	0.51%	0.00%	0.40%	0.00%	0.00%	0.00%	1.05%	0.00%	0.27%	1.22%	0.00%	0.38%	0.00%	0.60%	0.67%	0.00%	0.18%	0.00%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
