Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Сафоновская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №809					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	690	33	29	10	18	16	8	37	19	19	23	14	8	28	26	30	30	38	12	26	22	11	16	23	16	7	9	5	15	23	3	6	5	1	11	24	33	15	10	4	7					
		2.76%	2.27%	2.46%	2.14%	2.58%	2.49%	2.40%	3.13%	3.13%	1.91%	2.43%	2.15%	2.00%	2.78%	2.56%	2.50%	2.99%	3.22%	1.36%	2.71%	2.31%	2.04%	1.83%	4.18%	6.56%	2.82%	1.75%	2.16%	2.95%	7.21%	1.08%	3.26%	2.21%	0.43%	3.44%	8.05%	8.03%	6.58%	1.98%	1.41%	2.41%					
19	2.Всероссийская политическая партия «Гражданская Сила»	175	1	3	4	4	9	0	9	2	8	9	7	5	10	13	6	5	16	13	10	7	8	3	3	1	2	4	2	3	0	0	0	0	0	0	0	0	1	0	0	7					
		0.70%	0.07%	0.25%	0.86%	0.57%	1.40%	0.00%	0.76%	0.33%	0.80%	0.95%	1.07%	1.25%	0.99%	1.28%	0.50%	0.50%	1.36%	1.47%	1.04%	0.74%	1.49%	0.34%	0.55%	0.41%	0.81%	0.78%	0.87%	0.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	2.41%					
20	3.Политическая партия «Демократическая партия России»	28	2	2	0	0	3	1	1	1	1	2	2	1	2	0	1	0	1	1	0	0	0	1	2	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0					
		0.11%	0.14%	0.17%	0.00%	0.00%	0.47%	0.30%	0.08%	0.16%	0.10%	0.21%	0.31%	0.25%	0.20%	0.00%	0.08%	0.00%	0.08%	0.11%	0.00%	0.00%	0.00%	0.11%	0.36%	0.00%	0.00%	0.19%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.43%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4645	388	202	54	167	158	103	279	180	197	207	146	46	228	178	317	259	269	169	201	192	94	118	42	15	17	36	20	78	28	23	19	18	13	40	26	18	29	26	14	31					
		18.55%	26.70%	17.12%	11.56%	23.93%	24.57%	30.84%	23.56%	29.61%	19.76%	21.86%	22.39%	11.50%	22.64%	17.54%	26.46%	25.87%	22.80%	19.10%	20.94%	20.19%	17.47%	13.52%	7.64%	6.15%	6.85%	7.02%	8.66%	15.35%	8.78%	8.30%	10.33%	7.96%	5.60%	12.50%	8.72%	4.38%	12.72%	5.15%	4.95%	10.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	103	6	4	2	4	2	1	4	1	8	7	1	0	6	7	7	10	3	3	8	4	0	0	0	0	1	3	0	0	0	2	0	0	0	1	0	1	1	2	0	4					
		0.41%	0.41%	0.34%	0.43%	0.57%	0.31%	0.30%	0.34%	0.16%	0.80%	0.74%	0.15%	0.00%	0.60%	0.69%	0.58%	0.99%	0.25%	0.34%	0.83%	0.42%	0.00%	0.00%	0.00%	0.00%	0.40%	0.58%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.31%	0.00%	0.24%	0.44%	0.40%	0.00%	1.38%					
23	6.Политическая партия «Партия социальной справедливости»	40	2	2	0	0	3	1	5	0	1	3	0	0	1	5	1	1	0	3	1	2	0	1	0	0	1	2	0	1	0	1	1	0	0	1	0	0	0	1	0	0					
		0.16%	0.14%	0.17%	0.00%	0.00%	0.47%	0.30%	0.42%	0.00%	0.10%	0.32%	0.00%	0.00%	0.10%	0.49%	0.08%	0.10%	0.00%	0.34%	0.10%	0.21%	0.00%	0.11%	0.00%	0.00%	0.40%	0.39%	0.00%	0.20%	0.00%	0.36%	0.54%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3175	178	195	73	94	66	41	184	63	132	119	73	58	122	152	151	131	147	112	150	142	80	172	42	9	21	69	12	55	24	39	13	6	26	25	42	34	30	39	17	37					
		12.68%	12.25%	16.53%	15.63%	13.47%	10.26%	12.28%	15.54%	10.36%	13.24%	12.57%	11.20%	14.50%	12.12%	14.98%	12.60%	13.09%	12.46%	12.66%	15.63%	14.93%	14.87%	19.70%	7.64%	3.69%	8.47%	13.45%	5.19%	10.83%	7.52%	14.08%	7.07%	2.65%	11.21%	7.81%	14.09%	8.27%	13.16%	7.72%	6.01%	12.76%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2449	163	127	68	78	82	29	111	68	131	105	74	38	95	104	104	82	124	101	113	93	63	81	33	23	10	33	10	62	18	13	8	16	21	28	23	25	23	18	14	37					
		9.78%	11.22%	10.76%	14.56%	11.17%	12.75%	8.68%	9.38%	11.18%	13.14%	11.09%	11.35%	9.50%	9.43%	10.25%	8.68%	8.19%	10.51%	11.41%	11.77%	9.78%	11.71%	9.28%	6.00%	9.43%	4.03%	6.43%	4.33%	12.20%	5.64%	4.69%	4.35%	7.08%	9.05%	8.75%	7.72%	6.08%	10.09%	3.56%	4.95%	12.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	169	14	9	5	6	4	5	14	4	3	6	6	6	7	9	10	2	4	7	9	6	5	0	1	2	0	4	1	0	4	1	3	1	1	2	1	4	1	1	0	1					
		0.67%	0.96%	0.76%	1.07%	0.86%	0.62%	1.50%	1.18%	0.66%	0.30%	0.63%	0.92%	1.50%	0.70%	0.89%	0.83%	0.20%	0.34%	0.79%	0.94%	0.63%	0.93%	0.00%	0.18%	0.82%	0.00%	0.78%	0.43%	0.00%	1.25%	0.36%	1.63%	0.44%	0.43%	0.63%	0.34%	0.97%	0.44%	0.20%	0.00%	0.34%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12906	633	571	235	295	283	138	501	251	465	446	305	231	484	491	552	454	543	446	407	467	261	443	394	173	184	326	177	288	216	188	131	177	167	201	176	291	121	404	232	158					
		51.55%	43.57%	48.39%	50.32%	42.26%	44.01%	41.32%	42.31%	41.28%	46.64%	47.10%	46.78%	57.75%	48.06%	48.37%	46.08%	45.35%	46.02%	50.40%	42.40%	49.11%	48.51%	50.74%	71.64%	70.90%	74.19%	63.55%	76.62%	56.69%	67.71%	67.87%	71.20%	78.32%	71.98%	62.81%	59.06%	70.80%	53.07%	80.00%	81.98%	54.48%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	238	18	17	6	6	5	6	14	11	14	7	11	2	15	15	7	12	16	15	8	4	0	7	0	1	0	3	0	1	1	0	0	1	2	1	2	3	3	1	1	2					
		0.95%	1.24%	1.44%	1.28%	0.86%	0.78%	1.80%	1.18%	1.81%	1.40%	0.74%	1.69%	0.50%	1.49%	1.48%	0.58%	1.20%	1.36%	1.69%	0.83%	0.42%	0.00%	0.80%	0.00%	0.41%	0.00%	0.58%	0.00%	0.20%	0.31%	0.00%	0.00%	0.44%	0.86%	0.31%	0.67%	0.73%	1.32%	0.20%	0.35%	0.69%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
