Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Чебаркульская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №2222	УИК №2223					
		1.39%	0.82%	0.43%	0.93%	0.79%	1.09%	1.09%	2.50%	1.17%	1.64%	0.00%	1.60%	0.91%	0.00%	0.00%	4.35%	3.39%	2.05%	2.11%	0.00%	1.17%	1.94%	2.27%	1.03%	3.11%	0.49%	1.27%	0.00%	2.01%	0.00%	0.00%	1.00%	1.85%	0.83%	0.00%	2.21%	1.04%	0.00%	1.75%	0.84%	1.83%	1.01%	1.80%	0.90%	2.36%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6806	379	156	143	185	408	259	65	246	517	78	86	56	65	60	70	80	163	62	83	227	95	47	185	202	129	133	54	372	45	132	130	93	82	78	109	337	103	71	171	206	121	79	81	363					
		54.49%	62.44%	67.83%	66.51%	72.83%	49.22%	70.38%	81.25%	71.72%	49.90%	54.17%	68.80%	50.91%	47.79%	49.59%	60.87%	67.80%	55.82%	65.26%	60.58%	53.04%	61.29%	53.41%	47.44%	44.89%	62.62%	56.12%	66.67%	34.07%	55.56%	53.23%	65.00%	43.06%	68.33%	63.93%	80.15%	50.22%	55.68%	62.28%	72.15%	62.99%	61.11%	71.17%	72.97%	38.95%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	74	4	0	0	0	15	0	1	0	5	0	0	1	0	1	1	0	2	0	0	2	1	2	5	3	0	4	1	6	0	1	1	1	1	2	2	4	2	0	1	1	2	0	0	2					
		0.59%	0.66%	0.00%	0.00%	0.00%	1.81%	0.00%	1.25%	0.00%	0.48%	0.00%	0.00%	0.91%	0.00%	0.83%	0.87%	0.00%	0.68%	0.00%	0.00%	0.47%	0.65%	2.27%	1.28%	0.67%	0.00%	1.69%	1.23%	0.55%	0.00%	0.40%	0.50%	0.46%	0.83%	1.64%	1.47%	0.60%	1.08%	0.00%	0.42%	0.31%	1.01%	0.00%	0.00%	0.21%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
