Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Кваркенская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	388	19	29	3	7	6	16	16	11	9	0	3	14	5	2	17	6	0	15	1	26	1	9	18	19	0	19	4	3	16	3	28	15	6	1	9	3	23	6	0					
		3.78%	1.68%	3.86%	1.64%	4.73%	1.52%	2.17%	3.07%	5.12%	1.79%	0.00%	7.14%	3.32%	7.58%	3.92%	5.18%	6.00%	0.00%	4.42%	1.19%	6.03%	0.56%	5.36%	4.12%	4.22%	0.00%	6.69%	2.96%	2.56%	10.26%	2.19%	7.14%	11.81%	5.56%	2.33%	3.57%	5.26%	5.49%	7.79%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	27	6	5	0	0	0	1	0	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0					
		0.26%	0.53%	0.67%	0.00%	0.00%	0.00%	0.14%	0.00%	0.47%	1.19%	0.00%	0.00%	0.00%	0.00%	1.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	2.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.75%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	2	1	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.18%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	4.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	956	122	58	5	16	27	70	67	9	31	3	0	41	4	1	98	12	0	29	13	44	8	21	44	37	2	22	6	5	11	4	42	10	11	2	32	12	33	2	2					
		9.32%	10.80%	7.72%	2.73%	10.81%	6.85%	9.47%	12.86%	4.19%	6.16%	3.37%	0.00%	9.72%	6.06%	1.96%	29.88%	12.00%	0.00%	8.55%	15.48%	10.21%	4.49%	12.50%	10.07%	8.22%	2.22%	7.75%	4.44%	4.27%	7.05%	2.92%	10.71%	7.87%	10.19%	4.65%	12.70%	21.05%	7.88%	2.60%	2.86%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	5	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0					
		0.15%	0.44%	0.13%	0.55%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.60%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	1.28%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.09%	0.09%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	609	53	44	9	8	35	72	39	15	38	2	0	28	6	3	18	7	2	21	4	11	17	3	21	13	3	9	4	14	4	9	26	7	5	1	14	3	27	5	9					
		5.94%	4.69%	5.86%	4.92%	5.41%	8.88%	9.74%	7.49%	6.98%	7.55%	2.25%	0.00%	6.64%	9.09%	5.88%	5.49%	7.00%	8.00%	6.19%	4.76%	2.55%	9.55%	1.79%	4.81%	2.89%	3.33%	3.17%	2.96%	11.97%	2.56%	6.57%	6.63%	5.51%	4.63%	2.33%	5.56%	5.26%	6.44%	6.49%	12.86%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1883	302	226	43	22	68	125	89	25	110	21	1	63	7	5	64	28	8	73	13	91	41	34	71	51	3	16	8	11	16	20	58	7	16	5	54	3	65	15	5					
		18.36%	26.73%	30.09%	23.50%	14.86%	17.26%	16.91%	17.08%	11.63%	21.87%	23.60%	2.38%	14.93%	10.61%	9.80%	19.51%	28.00%	32.00%	21.53%	15.48%	21.11%	23.03%	20.24%	16.25%	11.33%	3.33%	5.63%	5.93%	9.40%	10.26%	14.60%	14.80%	5.51%	14.81%	11.63%	21.43%	5.26%	15.51%	19.48%	7.14%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	29	9	2	0	0	2	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	2	1	1	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.28%	0.80%	0.27%	0.00%	0.00%	0.51%	0.00%	0.19%	0.00%	0.20%	0.00%	0.00%	0.24%	0.00%	1.96%	0.30%	1.00%	0.00%	0.00%	0.00%	0.23%	1.12%	0.60%	0.23%	0.67%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6187	595	375	121	94	246	444	296	152	299	58	38	272	43	37	123	44	15	197	52	255	107	97	266	320	79	213	112	82	99	101	230	83	68	33	138	35	267	47	54					
		60.31%	52.65%	49.93%	66.12%	63.51%	62.44%	60.08%	56.81%	70.70%	59.44%	65.17%	90.48%	64.45%	65.15%	72.55%	37.50%	44.00%	60.00%	58.11%	61.90%	59.16%	60.11%	57.74%	60.87%	71.11%	87.78%	75.00%	82.96%	70.09%	63.46%	73.72%	58.67%	65.35%	62.96%	76.74%	54.76%	61.40%	63.72%	61.04%	77.14%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	5	2	0	0	2	5	3	1	2	0	0	0	1	1	0	0	0	1	0	0	1	0	2	1	1	0	1	0	0	0	1	0	0	1	1	0	2	0	0					
		0.33%	0.44%	0.27%	0.00%	0.00%	0.51%	0.68%	0.58%	0.47%	0.40%	0.00%	0.00%	0.00%	1.52%	1.96%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.56%	0.00%	0.46%	0.22%	1.11%	0.00%	0.74%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	2.33%	0.40%	0.00%	0.48%	0.00%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
