Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Шебалинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	109	1	11	3	4	4	4	1	0	3	10	3	2	0	11	27	6	6	7	2	2	1	1					
		1.70%	0.47%	7.28%	0.84%	1.33%	1.11%	1.14%	0.84%	0.0%	1.56%	1.21%	1.09%	1.01%	0.0%	1.27%	2.71%	3.26%	1.90%	12.96%	2.22%	2.0%	0.57%	0.73%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	63	1	0	1	0	0	2	0	0	0	14	3	0	1	12	20	0	2	2	2	1	1	1					
		0.98%	0.47%	0.0%	0.28%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	1.70%	1.09%	0.0%	1.72%	1.39%	2.01%	0.0%	0.63%	3.70%	2.22%	1.0%	0.57%	0.73%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	78	1	2	3	0	7	4	5	0	2	14	2	1	1	10	17	1	5	0	2	0	1	0					
		1.22%	0.47%	1.32%	0.84%	0.0%	1.94%	1.14%	4.20%	0.0%	1.04%	1.70%	0.73%	0.50%	1.72%	1.15%	1.71%	0.54%	1.58%	0.0%	2.22%	0.0%	0.57%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	76	0	12	1	1	0	0	1	0	1	6	1	0	0	18	26	1	6	0	0	2	0	0					
		1.19%	0.0%	7.94%	0.28%	0.33%	0.0%	0.0%	0.84%	0.0%	0.52%	0.73%	0.36%	0.0%	0.0%	2.08%	2.61%	0.54%	1.90%	0.0%	0.0%	2.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	18	0	0	1	0	0	2	1	0	1	1	2	1	0	3	5	1	0	0	0	0	0	0					
		0.28%	0.0%	0.0%	0.28%	0.0%	0.0%	0.57%	0.84%	0.0%	0.52%	0.12%	0.73%	0.50%	0.0%	0.34%	0.50%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	8	1	0	0	0	0	1	1	0	0	0	0	0	0	1	3	0	1	0	0	0	0	0					
		0.12%	0.47%	0.0%	0.0%	0.0%	0.0%	0.28%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.30%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	18	0	0	0	0	0	1	3	0	1	3	0	3	0	1	4	0	1	0	0	0	0	1					
		0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	2.52%	0.0%	0.52%	0.36%	0.0%	1.52%	0.0%	0.11%	0.40%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.73%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	1	0	1	0	1	1	2	1	1	0	0	2	3	0	0	0	0	0	1	0					
		0.21%	0.0%	0.0%	0.28%	0.0%	0.27%	0.0%	0.84%	1.11%	1.04%	0.12%	0.36%	0.0%	0.0%	0.23%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	0	2	0	0	1	0	1	0	2	0	1	0	1	4	0	1	0	2	1	1	0					
		0.26%	0.0%	0.0%	0.56%	0.0%	0.0%	0.28%	0.0%	1.11%	0.0%	0.24%	0.0%	0.50%	0.0%	0.11%	0.40%	0.0%	0.31%	0.0%	2.22%	1.0%	0.57%	0.0%					
27	"10. ""Аграрная партия России"""	3087	156	87	254	232	190	166	76	60	112	277	87	124	41	332	351	82	144	5	28	28	136	119					
		48.36%	73.93%	57.61%	71.75%	77.33%	52.92%	47.56%	63.86%	66.66%	58.33%	33.78%	31.86%	62.94%	70.68%	38.47%	35.34%	44.56%	45.71%	9.25%	31.11%	28.0%	77.71%	87.5%					
28	"11. ""Истинные патриоты России"""	6	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0					
		0.09%	0.47%	0.0%	0.28%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	43	4	0	1	1	2	2	0	0	2	3	3	0	0	7	10	1	4	3	0	0	0	0					
		0.67%	1.89%	0.0%	0.28%	0.33%	0.55%	0.57%	0.0%	0.0%	1.04%	0.36%	1.09%	0.0%	0.0%	0.81%	1.00%	0.54%	1.26%	5.55%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	15	0	0	0	0	0	1	0	0	1	3	0	0	0	4	4	0	1	0	0	1	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.52%	0.36%	0.0%	0.0%	0.0%	0.46%	0.40%	0.0%	0.31%	0.0%	0.0%	1.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	10	1	0	1	0	1	2	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0					
		0.15%	0.47%	0.0%	0.28%	0.0%	0.27%	0.57%	0.0%	0.0%	0.0%	0.12%	0.36%	0.50%	0.0%	0.11%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	9	0	0	2	1	0	0	1	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0					
		0.14%	0.0%	0.0%	0.56%	0.33%	0.0%	0.0%	0.84%	1.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	147	0	4	3	1	5	10	2	0	0	16	11	3	0	40	37	2	7	1	3	2	0	0					
		2.30%	0.0%	2.64%	0.84%	0.33%	1.39%	2.86%	1.68%	0.0%	0.0%	1.95%	4.02%	1.52%	0.0%	4.63%	3.72%	1.08%	2.22%	1.85%	3.33%	2.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	1	0	4	0	3	1	1	0	1	1	2	2	0	2	3	1	0	0	0	0	0	0					
		0.34%	0.47%	0.0%	1.12%	0.0%	0.83%	0.28%	0.84%	0.0%	0.52%	0.12%	0.73%	1.01%	0.0%	0.23%	0.30%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	384	1	4	3	3	19	16	1	4	13	77	22	6	0	76	81	5	24	1	14	8	3	3					
		6.01%	0.47%	2.64%	0.84%	1.0%	5.29%	4.58%	0.84%	4.44%	6.77%	9.39%	8.05%	3.04%	0.0%	8.80%	8.15%	2.71%	7.61%	1.85%	15.55%	8.0%	1.71%	2.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	85	0	0	0	1	4	1	3	1	2	17	3	1	0	12	15	1	1	0	0	23	0	0					
		1.33%	0.0%	0.0%	0.0%	0.33%	1.11%	0.28%	2.52%	1.11%	1.04%	2.07%	1.09%	0.50%	0.0%	1.39%	1.51%	0.54%	0.31%	0.0%	0.0%	23.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	1233	20	19	30	21	59	60	11	10	35	269	76	28	11	191	194	33	59	33	25	23	17	9					
		19.31%	9.47%	12.58%	8.47%	7.0%	16.43%	17.19%	9.24%	11.11%	18.22%	32.80%	27.83%	14.21%	18.96%	22.13%	19.53%	17.93%	18.73%	61.11%	27.77%	23.0%	9.71%	6.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	14	0	0	0	0	0	2	0	0	0	4	0	0	0	5	1	1	0	0	1	0	0	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.57%	0.10%	0.54%	0.0%	0.0%	1.11%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	1	1	1	0	2	0	0	0	0	2	0	1	0	4	2	0	0	1	0	0	0	0					
		0.23%	0.47%	0.66%	0.28%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.50%	0.0%	0.46%	0.20%	0.0%	0.0%	1.85%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	621	16	8	36	10	40	56	6	3	7	74	39	20	4	81	125	41	36	0	9	4	6	0					
		9.72%	7.58%	5.29%	10.16%	3.33%	11.14%	16.04%	5.04%	3.33%	3.64%	9.02%	14.28%	10.15%	6.89%	9.38%	12.58%	22.28%	11.42%	0.0%	10.0%	4.0%	3.42%	0.0%					
																													
41	Против всех	143	4	3	4	6	5	12	3	4	2	8	7	1	0	30	36	4	7	0	0	1	5	1					
		2.24%	1.89%	1.98%	1.12%	2.0%	1.39%	3.43%	2.52%	4.44%	1.04%	0.97%	2.56%	0.50%	0.0%	3.47%	3.62%	2.17%	2.22%	0.0%	0.0%	1.0%	2.85%	0.73%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
