Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Ханты-Мансийская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	401	9	52	86	26	2	44	1	8	4	3	0	12	13	10	1	4	43	3	1	7	35	14	2	11	7	2	1					
		4.01%	3.67%	5.53%	7.18%	4.97%	0.92%	4.95%	0.79%	2.77%	2.84%	2.97%	0.00%	3.26%	8.33%	2.31%	1.72%	1.83%	4.60%	2.19%	0.71%	2.01%	5.25%	3.90%	1.96%	4.95%	1.09%	1.52%	0.34%					
19	. Малышкин Олег Александрович	314	8	20	43	21	4	32	8	8	6	0	1	15	5	8	3	10	34	4	3	16	19	8	3	9	12	6	8					
		3.14%	3.27%	2.13%	3.59%	4.02%	1.83%	3.60%	6.35%	2.77%	4.26%	0.00%	0.95%	4.08%	3.21%	1.85%	5.17%	4.59%	3.64%	2.92%	2.13%	4.58%	2.85%	2.23%	2.94%	4.05%	1.87%	4.55%	2.68%					
20	. Миронов Сергей Михайлович	93	5	5	14	8	0	8	1	4	1	1	0	5	0	4	0	3	5	1	0	3	6	4	2	1	8	0	4					
		0.93%	2.04%	0.53%	1.17%	1.53%	0.00%	0.90%	0.79%	1.38%	0.71%	0.99%	0.00%	1.36%	0.00%	0.93%	0.00%	1.38%	0.54%	0.73%	0.00%	0.86%	0.90%	1.11%	1.96%	0.45%	1.25%	0.00%	1.34%					
21	. Путин Владимир Владимирович	7609	177	741	838	363	190	665	107	236	112	88	95	290	118	341	53	152	691	116	106	246	476	285	85	173	511	117	237					
		76.17%	72.24%	78.83%	70.01%	69.41%	87.16%	74.80%	84.92%	81.66%	79.43%	87.13%	90.48%	78.80%	75.64%	78.94%	91.38%	69.72%	73.98%	84.67%	75.18%	70.49%	71.36%	79.39%	83.33%	77.93%	79.60%	88.64%	79.53%					
22	. Хакамада Ирина Муцуовна	364	17	21	52	16	1	23	3	15	5	3	6	17	2	25	0	18	31	2	9	8	45	8	4	2	19	1	11					
		3.64%	6.94%	2.23%	4.34%	3.06%	0.46%	2.59%	2.38%	5.19%	3.55%	2.97%	5.71%	4.62%	1.28%	5.79%	0.00%	8.26%	3.32%	1.46%	6.38%	2.29%	6.75%	2.23%	3.92%	0.90%	2.96%	0.76%	3.69%					
23	. Харитонов Николай Михайлович	746	23	66	113	67	11	74	3	12	8	1	1	16	14	22	1	12	61	4	13	47	58	18	4	18	51	5	23					
		7.47%	9.39%	7.02%	9.44%	12.81%	5.05%	8.32%	2.38%	4.15%	5.67%	0.99%	0.95%	4.35%	8.97%	5.09%	1.72%	5.50%	6.53%	2.92%	9.22%	13.47%	8.70%	5.01%	3.92%	8.11%	7.94%	3.79%	7.72%					
																																		
24	Против всех	354	5	27	38	16	7	27	3	6	1	4	1	10	3	21	0	18	62	6	8	11	20	19	2	5	22	1	11					
		3.54%	2.04%	2.87%	3.17%	3.06%	3.21%	3.04%	2.38%	2.08%	0.71%	3.96%	0.95%	2.72%	1.92%	4.86%	0.00%	8.26%	6.64%	4.38%	5.67%	3.15%	3.00%	5.29%	1.96%	2.25%	3.43%	0.76%	3.69%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
