Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Тисульская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	200	16	16	16	16	16	16	16	2	6	6	4	2	2	2	2	2	6	4	4	2	4	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	64	7	9	5	5	6	2	7	2	1	3	3	1	1	0	1	0	1	0	0	0	3	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	48	2	2	4	1	3	1	1	0	1	2	2	3	0	3	1	2	0	0	3	0	0	0	1	0	2	1	3	1	1	1	1	1	1	1	0	1	0	1	1	0					
14	Число погашенных открепительных удостоверений	136	9	7	11	11	10	14	9	0	5	3	1	1	1	2	1	2	5	4	4	2	1	2	2	0	2	1	2	2	2	2	2	2	2	2	2	2	0	2	2	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	167	4	2	7	11	4	8	1	1	13	13	6	5	4	1	3	1	1	4	4	1	5	8	1	4	0	4	5	3	0	6	2	3	6	8	1	1	9	1	2	4					
		1.12%	0.75%	0.35%	1.28%	1.90%	0.73%	1.06%	0.13%	0.54%	1.41%	1.48%	1.53%	1.91%	1.98%	0.94%	1.76%	0.44%	0.12%	1.12%	0.84%	0.78%	0.75%	1.88%	0.57%	0.67%	0.0%	0.92%	3.78%	3.44%	0.0%	3.46%	2.66%	1.12%	3.03%	3.33%	0.35%	0.67%	2.31%	0.26%	0.42%	1.20%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	65	5	1	1	4	0	6	3	1	5	5	2	3	1	0	2	0	0	1	6	0	3	2	0	2	0	1	0	0	1	2	1	1	0	0	0	0	3	0	3	0					
		0.43%	0.94%	0.17%	0.18%	0.69%	0.0%	0.80%	0.40%	0.54%	0.54%	0.57%	0.51%	1.14%	0.49%	0.0%	1.17%	0.0%	0.0%	0.28%	1.26%	0.0%	0.45%	0.47%	0.0%	0.33%	0.0%	0.23%	0.0%	0.0%	1.38%	1.15%	1.33%	0.37%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.63%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	182	2	6	2	8	3	8	8	1	7	19	10	7	5	3	4	0	17	5	5	0	5	0	0	12	0	10	5	0	2	2	0	2	6	6	2	1	3	5	0	1					
		1.22%	0.37%	1.07%	0.36%	1.38%	0.55%	1.06%	1.08%	0.54%	0.76%	2.17%	2.56%	2.68%	2.47%	2.83%	2.35%	0.0%	2.19%	1.40%	1.05%	0.0%	0.75%	0.0%	0.0%	2.03%	0.0%	2.32%	3.78%	0.0%	2.77%	1.15%	0.0%	0.75%	3.03%	2.5%	0.70%	0.67%	0.77%	1.31%	0.0%	0.30%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	216	10	9	7	20	13	17	16	1	17	14	10	3	3	0	1	4	14	9	9	0	3	1	0	3	2	4	2	0	0	1	0	2	0	1	12	2	1	2	3	0					
		1.45%	1.89%	1.61%	1.28%	3.47%	2.39%	2.27%	2.17%	0.54%	1.85%	1.60%	2.56%	1.14%	1.48%	0.0%	0.58%	1.79%	1.80%	2.53%	1.89%	0.0%	0.45%	0.23%	0.0%	0.50%	3.57%	0.92%	1.51%	0.0%	0.0%	0.57%	0.0%	0.75%	0.0%	0.41%	4.21%	1.35%	0.25%	0.52%	0.63%	0.0%					
22	"5. ""За Русь Святую"""	42	1	4	1	3	1	5	2	1	5	4	4	1	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0					
		0.28%	0.18%	0.71%	0.18%	0.52%	0.18%	0.66%	0.27%	0.54%	0.54%	0.45%	1.02%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.57%	0.33%	0.0%	0.0%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	4	1	1	2	4	1	0	9	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0					
		0.19%	0.0%	0.71%	0.18%	0.17%	0.36%	0.53%	0.13%	0.0%	0.98%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.57%	0.0%	0.0%	0.23%	0.0%	0.0%	1.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	74	5	4	3	5	2	1	4	0	12	10	7	0	0	1	1	3	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	1	1	0	3	0	1	0	1	2					
		0.49%	0.94%	0.71%	0.55%	0.86%	0.36%	0.13%	0.54%	0.0%	1.31%	1.14%	1.79%	0.0%	0.0%	0.94%	0.58%	1.34%	0.0%	0.28%	0.21%	0.0%	0.15%	0.23%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%	0.57%	0.0%	0.37%	0.50%	0.0%	1.05%	0.0%	0.25%	0.0%	0.21%	0.60%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.11%	0.0%	0.0%	0.99%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	18	1	0	2	2	0	1	2	0	3	2	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0					
		0.12%	0.18%	0.0%	0.36%	0.34%	0.0%	0.13%	0.27%	0.0%	0.32%	0.22%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%					
27	"10. ""Аграрная партия России"""	567	11	18	15	22	19	23	22	3	15	17	2	2	4	8	0	4	6	11	5	1	5	22	32	56	3	21	12	6	10	12	1	9	9	8	23	18	27	32	32	21					
		3.81%	2.08%	3.22%	2.76%	3.81%	3.49%	3.07%	2.99%	1.64%	1.63%	1.94%	0.51%	0.76%	1.98%	7.54%	0.0%	1.79%	0.77%	3.09%	1.05%	0.78%	0.75%	5.18%	18.39%	9.47%	5.35%	4.87%	9.09%	6.89%	13.88%	6.93%	1.33%	3.38%	4.54%	3.33%	8.07%	12.16%	6.94%	8.44%	6.73%	6.34%					
28	"11. ""Истинные патриоты России"""	15	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.40%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	3.50%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	78	1	2	1	7	5	4	3	0	8	6	2	2	0	0	4	2	1	4	2	0	1	0	0	1	0	1	0	0	1	1	0	1	1	3	3	0	5	5	0	1					
		0.52%	0.18%	0.35%	0.18%	1.21%	0.92%	0.53%	0.40%	0.0%	0.87%	0.68%	0.51%	0.76%	0.0%	0.0%	2.35%	0.89%	0.12%	1.12%	0.42%	0.0%	0.15%	0.0%	0.0%	0.16%	0.0%	0.23%	0.0%	0.0%	1.38%	0.57%	0.0%	0.37%	0.50%	1.25%	1.05%	0.0%	1.28%	1.31%	0.0%	0.30%					
30	"13. ""Демократическая партия России"""	17	2	1	0	0	0	1	3	0	0	1	1	1	0	0	1	0	1	1	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.11%	0.37%	0.17%	0.0%	0.0%	0.0%	0.13%	0.40%	0.0%	0.0%	0.11%	0.25%	0.38%	0.0%	0.0%	0.58%	0.0%	0.12%	0.28%	0.0%	0.0%	0.30%	0.0%	0.0%	0.16%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	1	1	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	2	0	0	2	0	0	0	1	0	0	0	2	0	0	0					
		0.12%	0.18%	0.17%	0.0%	0.34%	0.18%	0.13%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.67%	0.0%	0.46%	0.0%	0.0%	2.77%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	17	0	0	0	1	1	0	0	1	0	1	2	0	0	0	0	0	2	0	2	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	2	0					
		0.11%	0.0%	0.0%	0.0%	0.17%	0.18%	0.0%	0.0%	0.54%	0.0%	0.11%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.42%	0.78%	0.0%	0.0%	0.0%	0.16%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.42%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	648	38	31	34	28	52	65	45	2	43	36	31	7	7	4	8	4	38	15	21	2	20	6	3	33	0	20	2	1	2	4	1	9	6	11	0	2	2	10	3	2					
		4.35%	7.21%	5.54%	6.26%	4.86%	9.57%	8.68%	6.13%	1.09%	4.69%	4.11%	7.94%	2.68%	3.46%	3.77%	4.70%	1.79%	4.90%	4.22%	4.42%	1.56%	3.03%	1.41%	1.72%	5.58%	0.0%	4.64%	1.51%	1.14%	2.77%	2.31%	1.33%	3.38%	3.03%	4.58%	0.0%	1.35%	0.51%	2.63%	0.63%	0.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	0	0	0	4	2	2	0	1	1	1	2	2	1	0	0	0	0	0	2	0	0	3	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0					
		0.19%	0.0%	0.0%	0.0%	0.69%	0.36%	0.26%	0.0%	0.54%	0.10%	0.11%	0.51%	0.76%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.70%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.67%	0.0%	0.52%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1558	68	67	73	59	74	92	132	22	110	73	15	27	9	14	17	36	50	41	39	5	46	18	24	87	0	53	28	16	6	15	8	30	19	38	27	17	46	28	11	18					
		10.47%	12.90%	11.98%	13.44%	10.24%	13.62%	12.29%	17.98%	12.08%	12.00%	8.35%	3.84%	10.34%	4.45%	13.20%	10.0%	16.14%	6.45%	11.54%	8.21%	3.90%	6.96%	4.24%	13.79%	14.72%	0.0%	12.29%	21.21%	18.39%	8.33%	8.67%	10.66%	11.27%	9.59%	15.83%	9.47%	11.48%	11.82%	7.38%	2.31%	5.43%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	212	7	9	9	4	5	12	15	2	17	31	7	6	2	0	10	6	15	2	1	1	8	1	1	7	0	7	2	2	0	2	2	2	1	0	3	0	4	3	2	4					
		1.42%	1.32%	1.61%	1.65%	0.69%	0.92%	1.60%	2.04%	1.09%	1.85%	3.54%	1.79%	2.29%	0.99%	0.0%	5.88%	2.69%	1.93%	0.56%	0.21%	0.78%	1.21%	0.23%	0.57%	1.18%	0.0%	1.62%	1.51%	2.29%	0.0%	1.15%	2.66%	0.75%	0.50%	0.0%	1.05%	0.0%	1.02%	0.79%	0.42%	1.20%					
37	"20. ""Политическая партия ""Единая Россия"""	8914	272	308	317	289	276	395	371	112	557	512	173	163	145	41	91	132	524	186	301	110	475	329	51	278	43	276	72	47	31	101	54	169	135	128	180	101	248	274	387	260					
		59.93%	51.61%	55.09%	58.37%	50.17%	50.82%	52.80%	50.54%	61.53%	60.80%	58.58%	44.35%	62.45%	71.78%	38.67%	53.52%	59.19%	67.70%	52.39%	63.36%	85.93%	71.96%	77.59%	29.31%	47.03%	76.78%	64.03%	54.54%	54.02%	43.05%	58.38%	72.0%	63.53%	68.18%	53.33%	63.15%	68.24%	63.75%	72.29%	81.47%	78.54%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	1	5	1	0	1	1	3	1	5	3	3	1	0	1	0	0	1	0	1	0	0	1	0	2	0	1	0	0	0	0	0	1	1	1	2	0	0	0	0	0					
		0.24%	0.18%	0.89%	0.18%	0.0%	0.18%	0.13%	0.40%	0.54%	0.54%	0.34%	0.76%	0.38%	0.0%	0.94%	0.0%	0.0%	0.12%	0.0%	0.21%	0.0%	0.0%	0.23%	0.0%	0.33%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.50%	0.41%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	2	2	1	1	0	1	4	0	1	3	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.37%	0.35%	0.18%	0.17%	0.0%	0.13%	0.54%	0.0%	0.10%	0.34%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1358	77	62	54	81	56	75	63	17	58	71	85	20	15	29	13	20	76	52	48	4	70	19	50	61	6	18	3	2	7	18	2	24	7	17	14	3	17	14	17	13					
		9.13%	14.61%	11.09%	9.94%	14.06%	10.31%	10.02%	8.58%	9.34%	6.33%	8.12%	21.79%	7.66%	7.42%	27.35%	7.64%	8.96%	9.81%	14.64%	10.10%	3.12%	10.60%	4.48%	28.73%	10.32%	10.71%	4.17%	2.27%	2.29%	9.72%	10.40%	2.66%	9.02%	3.53%	7.08%	4.91%	2.02%	4.37%	3.69%	3.57%	3.92%					
																																															
41	Против всех	468	14	12	9	22	16	21	27	16	26	37	17	9	3	2	12	10	23	21	28	2	11	6	5	27	2	6	1	8	6	3	3	11	4	13	3	1	14	2	10	5					
		3.14%	2.65%	2.14%	1.65%	3.81%	2.94%	2.80%	3.67%	8.79%	2.83%	4.23%	4.35%	3.44%	1.48%	1.88%	7.05%	4.48%	2.97%	5.91%	5.89%	1.56%	1.66%	1.41%	2.87%	4.56%	3.57%	1.39%	0.75%	9.19%	8.33%	1.73%	4.0%	4.13%	2.02%	5.41%	1.05%	0.67%	3.59%	0.52%	2.10%	1.51%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
