Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Залегощенская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321					
		22.72%	23.17%	33.33%	30.32%	27.56%	20.75%	30.95%	15.84%	18.70%	24.11%	21.67%	13.09%	40.87%	25.12%	41.97%	18.32%	22.64%	16.67%	14.32%	14.17%	9.26%	21.62%	18.01%	14.76%	24.32%	18.32%	13.00%					
																																	
24	Против всех	270	10	50	16	45	4	2	4	4	9	3	3	1	5	1	12	33	7	9	4	0	10	10	5	3	19	1					
		2.36%	1.06%	3.47%	3.37%	4.04%	0.88%	2.38%	1.04%	1.74%	3.19%	1.67%	1.09%	0.87%	2.42%	0.52%	1.98%	4.27%	3.24%	0.96%	1.62%	0.00%	2.70%	1.36%	1.51%	1.62%	4.00%	1.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
