Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Никольская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	84	7	12	3	1	3	3	3	2	3	0	2	1	0	2	2	1	5	0	2	1	3	3	1	0	0	1	0	4	0	4	1	4	1	0	0	4	2	2	0	0	1					
		0.79%	0.88%	1.30%	0.66%	0.18%	1.84%	0.86%	1.19%	0.76%	0.75%	0.0%	0.35%	1.56%	0.0%	0.70%	1.13%	0.29%	1.82%	0.0%	0.37%	0.42%	0.80%	2.80%	0.87%	0.0%	0.0%	0.64%	0.0%	1.39%	0.0%	2.24%	1.51%	3.07%	0.33%	0.0%	0.0%	1.51%	1.0%	0.86%	0.0%	0.0%	0.57%					
22	"5. ""За Русь Святую"""	48	4	4	1	0	0	0	2	4	0	0	5	0	0	1	3	4	1	0	5	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1					
		0.45%	0.50%	0.43%	0.22%	0.0%	0.0%	0.0%	0.79%	1.53%	0.0%	0.0%	0.87%	0.0%	0.0%	0.35%	1.70%	1.16%	0.36%	0.0%	0.93%	0.42%	0.26%	0.93%	0.87%	0.0%	1.88%	0.64%	0.49%	0.34%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.43%	0.69%	0.30%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	0	2	2	0	0	2	0	0	0	0	2	0	0	2	0	0	2	0	0	0	1	1	1	1	0	1	2	1	0	1	0	0	1	0	0	1	0	1	0	0	1					
		0.23%	0.0%	0.21%	0.44%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.70%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.26%	0.93%	0.87%	1.49%	0.0%	0.64%	0.98%	0.34%	0.0%	0.56%	0.0%	0.0%	0.33%	0.0%	0.0%	0.37%	0.0%	0.43%	0.0%	0.0%	0.57%					
24	"7. ""Новый курс - Автомобильная Россия"""	23	2	2	1	0	3	0	0	2	0	0	1	0	0	0	0	2	2	0	2	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2	0					
		0.21%	0.25%	0.21%	0.22%	0.0%	1.84%	0.0%	0.0%	0.76%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.58%	0.72%	0.0%	0.37%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.56%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	2	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1					
		0.14%	0.25%	0.0%	0.0%	0.36%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.56%	0.0%	0.36%	0.0%	0.0%	0.0%	0.53%	0.0%	1.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	2	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0					
		0.11%	0.25%	0.32%	0.0%	0.18%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	1.33%	0.0%	0.0%	0.5%	0.43%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1151	47	69	21	28	18	43	66	24	98	10	53	2	2	44	3	19	18	21	80	24	32	6	6	13	8	6	26	32	17	30	4	21	23	3	12	27	6	17	14	112	46					
		10.89%	5.91%	7.49%	4.65%	5.12%	11.04%	12.35%	26.19%	9.23%	24.68%	8.54%	9.29%	3.12%	4.76%	15.43%	1.70%	5.52%	6.56%	21.64%	15.00%	10.21%	8.62%	5.60%	5.26%	19.40%	15.09%	3.89%	12.80%	11.14%	10.11%	16.85%	6.06%	16.15%	7.71%	4.0%	13.79%	10.22%	3.0%	7.35%	9.79%	34.04%	26.58%					
28	"11. ""Истинные патриоты России"""	5	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	96	11	6	6	9	4	2	0	3	3	0	4	1	0	2	2	1	2	0	4	1	5	4	0	0	0	0	3	0	0	1	2	3	2	0	0	4	2	3	0	3	3					
		0.90%	1.38%	0.65%	1.33%	1.64%	2.45%	0.57%	0.0%	1.15%	0.75%	0.0%	0.70%	1.56%	0.0%	0.70%	1.13%	0.29%	0.72%	0.0%	0.75%	0.42%	1.34%	3.73%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.56%	3.03%	2.30%	0.67%	0.0%	0.0%	1.51%	1.0%	1.29%	0.0%	0.91%	1.73%					
30	"13. ""Демократическая партия России"""	21	2	1	0	1	0	1	1	1	0	0	2	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	3	1					
		0.19%	0.25%	0.10%	0.0%	0.18%	0.0%	0.28%	0.39%	0.38%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.42%	0.26%	0.0%	0.87%	0.0%	1.88%	0.0%	0.0%	0.0%	0.59%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.91%	0.57%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	0	1	0	0	0	0	0	2	1	1	0	0	0	1	1	0	2	0	1	0	3	1	0	0	0	2	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0					
		0.18%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.25%	0.85%	0.0%	0.0%	0.0%	0.35%	0.56%	0.0%	0.72%	0.0%	0.18%	0.0%	0.80%	0.93%	0.0%	0.0%	0.0%	1.29%	0.49%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%					
32	"15. ""Партия СЛОН"""	9	3	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.37%	0.10%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	453	75	67	26	44	18	14	4	3	4	3	12	2	2	3	12	15	1	1	23	6	27	2	4	1	3	0	5	2	3	8	5	8	15	1	3	11	1	9	3	5	2					
		4.28%	9.44%	7.28%	5.76%	8.05%	11.04%	4.02%	1.58%	1.15%	1.00%	2.56%	2.10%	3.12%	4.76%	1.05%	6.81%	4.36%	0.36%	1.03%	4.31%	2.55%	7.27%	1.86%	3.50%	1.49%	5.66%	0.0%	2.46%	0.69%	1.78%	4.49%	7.57%	6.15%	5.03%	1.33%	3.44%	4.16%	0.5%	3.89%	2.09%	1.51%	1.15%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	1	0	1	0	1	1	1	0	1	0	1	0	2	1	0	0	0	1	3	0	0	2	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	1	0					
		0.20%	0.12%	0.0%	0.22%	0.0%	0.61%	0.28%	0.39%	0.0%	0.25%	0.0%	0.17%	0.0%	4.76%	0.35%	0.0%	0.0%	0.0%	1.03%	0.56%	0.0%	0.0%	1.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.56%	0.0%	0.0%	0.33%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%					
35	"18. ""ЛДПР"""	1222	91	140	93	103	25	35	19	12	40	12	67	4	1	21	29	35	49	10	67	35	40	11	12	5	7	11	20	42	24	7	8	8	20	2	11	19	22	18	13	18	16					
		11.56%	11.46%	15.21%	20.62%	18.86%	15.33%	10.05%	7.53%	4.61%	10.07%	10.25%	11.75%	6.25%	2.38%	7.36%	16.47%	10.17%	17.88%	10.30%	12.57%	14.89%	10.78%	10.28%	10.52%	7.46%	13.20%	7.14%	9.85%	14.63%	14.28%	3.93%	12.12%	6.15%	6.71%	2.66%	12.64%	7.19%	11.0%	7.79%	9.09%	5.47%	9.24%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	218	18	18	11	12	4	4	8	4	7	0	13	1	0	4	2	5	2	3	18	3	12	3	1	0	0	2	2	17	4	5	6	0	6	0	0	9	2	5	2	4	1					
		2.06%	2.26%	1.95%	2.43%	2.19%	2.45%	1.14%	3.17%	1.53%	1.76%	0.0%	2.28%	1.56%	0.0%	1.40%	1.13%	1.45%	0.72%	3.09%	3.37%	1.27%	3.23%	2.80%	0.87%	0.0%	0.0%	1.29%	0.98%	5.92%	2.38%	2.80%	9.09%	0.0%	2.01%	0.0%	0.0%	3.40%	1.0%	2.16%	1.39%	1.21%	0.57%					
37	"20. ""Политическая партия ""Единая Россия"""	5274	358	399	215	231	57	203	112	163	185	73	287	30	29	133	98	210	152	51	218	114	175	40	65	43	24	100	104	131	97	86	27	48	175	64	46	133	136	142	91	144	85					
		49.91%	45.08%	43.36%	47.67%	42.30%	34.96%	58.33%	44.44%	62.69%	46.59%	62.39%	50.35%	46.87%	69.04%	46.66%	55.68%	61.04%	55.47%	52.57%	40.90%	48.51%	47.16%	37.38%	57.01%	64.17%	45.28%	64.93%	51.23%	45.64%	57.73%	48.31%	40.90%	36.92%	58.72%	85.33%	52.87%	50.37%	68.0%	61.47%	63.63%	43.76%	49.13%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	2	2	4	0	0	2	2	0	1	0	2	0	0	2	0	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0					
		0.24%	0.25%	0.21%	0.88%	0.0%	0.0%	0.57%	0.79%	0.0%	0.25%	0.0%	0.35%	0.0%	0.0%	0.70%	0.0%	0.29%	0.36%	0.0%	0.18%	0.0%	0.26%	0.93%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	28	0	9	2	3	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	2	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0					
		0.26%	0.0%	0.97%	0.44%	0.54%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.36%	0.0%	0.37%	0.0%	0.53%	0.93%	0.87%	0.0%	0.0%	0.0%	0.0%	0.34%	0.59%	0.56%	1.51%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	914	99	112	33	66	17	17	18	13	22	9	75	7	1	23	5	25	16	5	64	21	40	7	10	2	3	18	13	29	6	12	7	20	19	2	6	18	17	10	10	11	6					
		8.65%	12.46%	12.17%	7.31%	12.08%	10.42%	4.88%	7.14%	5.0%	5.54%	7.69%	13.15%	10.93%	2.38%	8.07%	2.84%	7.26%	5.83%	5.15%	12.00%	8.93%	10.78%	6.54%	8.77%	2.98%	5.66%	11.68%	6.40%	10.10%	3.57%	6.74%	10.60%	15.38%	6.37%	2.66%	6.89%	6.81%	8.5%	4.32%	6.99%	3.34%	3.46%					
																																																
41	Против всех	173	18	15	5	12	4	1	1	1	1	1	19	7	1	5	5	3	2	2	8	6	5	6	2	1	0	3	2	4	4	3	1	3	4	1	2	5	3	4	1	1	1					
		1.63%	2.26%	1.63%	1.10%	2.19%	2.45%	0.28%	0.39%	0.38%	0.25%	0.85%	3.33%	10.93%	2.38%	1.75%	2.84%	0.87%	0.72%	2.06%	1.50%	2.55%	1.34%	5.60%	1.75%	1.49%	0.0%	1.94%	0.98%	1.39%	2.38%	1.68%	1.51%	2.30%	1.34%	1.33%	2.29%	1.89%	1.5%	1.73%	0.69%	0.30%	0.57%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
