7	Число избирательных бюллетеней в переносных ящиках для голосования	2349	70	67	22	13	30	37	23	21	44	37	15	40	376	30	31	24	35	49	52	15	32	4	53	41	26	47	22	31	39	35	73	28	34	35	39	33	9	22	32	23	20	14	26	183	24	20	30	41	202	24	38	37	1									
8	Число бюллетеней в стационарных ящиках для голосования	45359	949	770	291	296	825	1115	883	882	689	848	545	1191	832	749	930	1131	945	1258	958	1131	807	746	1200	918	688	971	689	922	895	1284	827	815	442	704	709	544	526	778	722	765	840	929	765	729	668	653	1350	1431	1265	962	687	1474	436									
9	Число недействительных избирательных бюллетеней	606	16	7	2	5	13	5	8	12	7	15	5	17	41	9	13	13	9	13	13	9	16	12	11	12	5	11	10	12	9	19	15	8	4	10	13	10	6	13	6	11	9	7	8	11	6	11	13	25	29	16	9	14	3									
10	Число действительных избирательных бюллетеней	47102	1003	830	311	304	842	1147	898	891	726	870	555	1214	1167	770	948	1142	971	1294	997	1137	823	738	1242	947	709	1007	701	941	925	1300	885	835	472	729	735	567	529	787	748	777	851	936	783	901	686	662	1367	1447	1438	970	716	1497	434									
11	Число полученных открепительных  удостоверений	600	10	10	5	5	21	12	21	10	13	10	10	10	13	12	10	13	10	15	10	14	10	10	15	10	10	10	16	15	15	15	13	10	10	10	10	5	10	13	13	10	10	6	10	10	5	6	15	10	14	5	10	25	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	453	6	7	4	3	20	11	19	5	10	9	6	7	12	10	9	10	10	11	8	11	9	6	12	7	8	10	14	5	12	13	10	3	4	9	10	2	6	12	10	6	9	6	6	4	4	3	12	10	11	0	3	25	4									
13	Число избирателей, проголосовавших по открепительным удостоверениям	523	15	8	1	5	2	11	7	8	7	6	6	3	26	2	4	4	10	7	7	6	4	11	6	8	5	3	7	4	11	5	5	6	4	4	2	1	2	3	3	4	5	5	4	13	78	4	3	7	12	3	5	12	129									
14	Число неиспользованных открепительных удостоверений	147	4	3	1	2	1	1	2	5	3	1	4	3	1	2	1	3	0	4	2	3	1	4	3	3	2	0	2	10	3	2	3	7	6	1	0	3	4	1	3	4	1	0	4	6	1	3	3	0	3	5	7	0	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	244	2	2	0	1	1	0	1	0	0	1	0	2	0	1	1	2	1	2	3	0	0	0	0	2	1	0	0	0	2	1	0	0	1	0	0	0	1	1	0	0	0	1	0	2	65	1	3	2	1	1	0	1	138									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
19	Жириновский Владимир Вольфович	4225	95	78	19	28	84	95	80	65	49	61	37	112	221	52	66	99	69	108	56	90	74	70	117	77	89	101	64	81	96	143	40	73	33	59	72	61	52	59	62	93	89	86	72	76	76	64	130	113	127	119	44	97	52									
		8.86%	9.32%	9.32%	6.07%	9.06%	9.82%	8.25%	8.83%	7.20%	6.68%	6.89%	6.61%	9.10%	18.29%	6.68%	6.87%	8.57%	7.04%	8.26%	5.54%	7.85%	8.82%	9.33%	9.34%	8.03%	12.46%	9.92%	9.00%	8.50%	10.28%	10.84%	4.44%	8.66%	6.93%	7.98%	9.63%	10.57%	9.72%	7.38%	8.22%	11.80%	10.35%	9.12%	9.10%	8.33%	10.98%	9.51%	9.42%	7.68%	8.66%	12.07%	6.07%	6.42%	11.90%									
20	Зюганов Геннадий Андреевич	11081	173	148	74	66	195	283	234	211	170	275	139	234	215	223	253	308	262	342	256	305	151	124	306	222	165	283	180	236	218	309	247	227	105	165	155	112	103	191	184	196	205	189	182	212	148	137	328	357	349	201	151	352	25									
		23.23%	16.98%	17.68%	23.64%	21.36%	22.81%	24.57%	25.83%	23.37%	23.19%	31.07%	24.82%	19.01%	17.80%	28.63%	26.33%	26.67%	26.73%	26.17%	25.35%	26.61%	17.99%	16.53%	24.42%	23.15%	23.11%	27.80%	25.32%	24.76%	23.34%	23.43%	27.44%	26.93%	22.06%	22.33%	20.72%	19.41%	19.25%	23.88%	24.40%	24.87%	23.84%	20.04%	23.01%	23.25%	21.39%	20.36%	23.77%	24.25%	23.79%	20.39%	20.83%	23.30%	5.72%									
21	Миронов Сергей Михайлович	2175	35	39	14	13	37	47	38	48	32	54	37	46	40	45	41	52	58	67	46	54	36	31	44	56	25	51	26	47	29	69	51	35	25	32	34	24	31	50	48	26	34	46	39	30	26	21	56	67	73	43	29	90	8									
		4.56%	3.43%	4.66%	4.47%	4.21%	4.33%	4.08%	4.19%	5.32%	4.37%	6.10%	6.61%	3.74%	3.31%	5.78%	4.27%	4.50%	5.92%	5.13%	4.55%	4.71%	4.29%	4.13%	3.51%	5.84%	3.50%	5.01%	3.66%	4.93%	3.10%	5.23%	5.67%	4.15%	5.25%	4.33%	4.55%	4.16%	5.79%	6.25%	6.37%	3.30%	3.95%	4.88%	4.93%	3.29%	3.76%	3.12%	4.06%	4.55%	4.98%	4.36%	4.00%	5.96%	1.83%									
22	Прохоров Михаил Дмитриевич	3497	51	57	15	8	50	100	69	79	61	72	35	78	78	58	83	121	81	87	58	71	47	85	97	73	51	55	38	81	65	95	74	68	31	58	68	42	47	65	76	51	69	52	59	60	30	45	121	93	108	57	31	178	15									
		7.33%	5.00%	6.81%	4.79%	2.59%	5.85%	8.68%	7.62%	8.75%	8.32%	8.14%	6.25%	6.34%	6.46%	7.45%	8.64%	10.48%	8.27%	6.66%	5.74%	6.20%	5.60%	11.33%	7.74%	7.61%	7.14%	5.40%	5.34%	8.50%	6.96%	7.20%	8.22%	8.07%	6.51%	7.85%	9.09%	7.28%	8.79%	8.13%	10.08%	6.47%	8.02%	5.51%	7.46%	6.58%	4.34%	6.69%	8.77%	6.32%	7.36%	5.78%	4.28%	11.78%	3.43%									
23	Путин Владимир Владимирович	26124	649	508	189	189	476	622	477	488	414	408	307	744	613	392	505	562	501	690	581	617	515	428	678	519	379	517	393	496	517	684	473	432	278	415	406	328	296	422	378	411	454	563	431	523	406	395	732	817	781	550	461	780	334									
		54.76%	63.69%	60.69%	60.38%	61.17%	55.67%	53.99%	52.65%	54.04%	56.48%	46.10%	54.82%	60.44%	50.75%	50.32%	52.55%	48.66%	51.12%	52.79%	57.52%	53.84%	61.38%	57.07%	54.11%	54.12%	53.08%	50.79%	55.27%	52.05%	55.35%	51.86%	52.56%	51.25%	58.40%	56.16%	54.28%	56.85%	55.33%	52.75%	50.13%	52.16%	52.79%	59.70%	54.49%	57.35%	58.67%	58.69%	53.04%	55.50%	53.24%	55.78%	63.59%	51.62%	76.43%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
