7	Число избирательных бюллетеней в переносных ящиках для голосования	2759	33	89	77	5	16	36	34	20	28	25	32	23	50	469	53	34	35	29	43	55	24	0	37	27	28	62	29	11	48	32	91	38	34	45	84	32	18	29	65	22	14	26	12	288	38	35	55	27	183	38	76	23	2					
8	Число бюллетеней в стационарных ящиках для голосования	44397	766	1005	698	314	364	800	1028	913	758	706	816	532	1130	772	767	920	1080	947	1200	980	1132	640	1187	921	687	970	886	990	936	1188	783	810	444	654	745	558	512	1025	565	808	743	847	836	586	563	618	1364	1406	1158	908	595	1474	362					
9	Число недействительных избирательных бюллетеней	606	8	9	9	0	7	19	16	14	0	11	9	0	8	39	9	18	13	20	20	15	14	4	25	11	10	9	11	18	11	17	19	9	0	12	5	11	6	10	4	10	13	12	0	6	12	5	12	21	31	10	8	13	3					
10	Число действительных избирательных бюллетеней	46550	791	1085	766	319	373	817	1046	919	786	720	839	555	1172	1202	811	936	1102	956	1223	1020	1142	636	1199	937	705	1023	904	983	973	1203	855	839	478	687	824	579	524	1044	626	820	744	861	848	868	589	648	1407	1412	1310	936	663	1484	361					
11	Число полученных открепительных  удостоверений	920	20	20	15	10	10	15	15	25	15	15	15	15	20	15	20	15	20	15	20	20	20	30	15	10	15	15	40	20	15	20	15	15	10	15	15	15	15	15	15	15	15	15	15	15	20	15	20	20	20	20	15	20	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	413	7	20	8	2	1	13	13	18	5	5	8	7	8	3	11	10	6	6	15	13	12	1	8	8	3	4	18	10	5	13	9	1	5	3	9	4	3	14	5	5	2	4	5	2	0	7	17	5	15	5	9	18	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	315	3	12	6	3	4	9	5	8	14	1	5	3	1	7	9	4	4	5	9	4	10	8	15	3	3	2	6	4	5	5	19	5	4	7	5	8	2	9	0	2	5	6	4	7	5	4	10	7	9	4	5	7	4					
14	Число неиспользованных открепительных удостоверений	507	13	0	7	8	9	2	2	7	10	10	7	8	12	12	9	5	14	9	5	7	8	29	7	2	12	11	22	10	10	7	6	14	5	12	6	11	12	1	10	10	13	11	10	13	20	8	3	15	5	15	6	2	25					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	14	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	3	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	537	9	5	11	6	2	9	11	11	5	9	11	8	1	30	15	18	15	13	20	13	10	15	17	8	4	16	13	11	7	21	8	5	6	5	2	8	7	10	10	3	8	8	4	8	2	8	20	9	24	9	3	23	3					
		1.14%	1.13%	0.46%	1.42%	1.88%	0.53%	1.08%	1.04%	1.18%	0.64%	1.23%	1.30%	1.44%	0.08%	2.42%	1.83%	1.89%	1.35%	1.33%	1.61%	1.26%	0.87%	2.34%	1.39%	0.84%	0.56%	1.55%	1.42%	1.10%	0.71%	1.72%	0.92%	0.59%	1.26%	0.72%	0.24%	1.36%	1.32%	0.95%	1.59%	0.36%	1.06%	0.92%	0.47%	0.92%	0.33%	1.23%	1.41%	0.63%	1.79%	0.95%	0.45%	1.54%	0.82%					
19	Жириновский Владимир Вольфович	5058	68	116	120	52	38	95	107	125	73	62	72	38	137	242	78	94	70	93	147	51	113	61	158	107	143	132	115	109	131	193	73	106	38	103	34	29	70	82	73	52	103	106	38	73	31	104	101	121	169	157	38	160	57					
		10.73%	8.51%	10.60%	15.48%	16.30%	10.00%	11.36%	10.08%	13.40%	9.29%	8.48%	8.49%	6.85%	11.61%	19.50%	9.51%	9.85%	6.28%	9.53%	11.83%	4.93%	9.78%	9.53%	12.91%	11.29%	20.00%	12.79%	12.57%	10.89%	13.31%	15.82%	8.35%	12.50%	7.95%	14.74%	4.10%	4.92%	13.21%	7.78%	11.59%	6.27%	13.61%	12.14%	4.48%	8.35%	5.16%	15.93%	7.12%	8.44%	12.60%	16.60%	5.66%	10.69%	15.66%					
20	Зюганов Геннадий Андреевич	10390	121	113	178	76	29	224	318	295	141	264	358	155	202	236	265	346	124	369	423	124	141	30	377	290	209	332	179	291	324	365	132	294	56	213	76	102	162	147	218	82	239	127	74	99	52	179	147	132	127	257	99	450	27					
		22.03%	15.14%	10.33%	22.97%	23.82%	7.63%	26.79%	29.94%	31.62%	17.94%	36.11%	42.22%	27.93%	17.12%	19.02%	32.32%	36.27%	11.12%	37.81%	34.03%	11.98%	12.20%	4.69%	30.80%	30.59%	29.23%	32.17%	19.56%	29.07%	32.93%	29.92%	15.10%	34.67%	11.72%	30.47%	9.17%	17.29%	30.57%	13.95%	34.60%	9.88%	31.57%	14.55%	8.73%	11.33%	8.65%	27.41%	10.36%	9.21%	9.47%	27.17%	14.75%	30.06%	7.42%					
21	Медведев Дмитрий Анатольевич	30565	593	851	457	185	304	489	610	488	567	385	398	354	832	694	453	478	893	481	633	832	878	530	647	532	349	543	597	572	511	624	642	434	378	366	712	440	285	805	325	683	394	620	732	688	504	357	1139	1150	990	513	523	851	274					
		64.82%	74.22%	77.79%	58.97%	57.99%	80.00%	58.49%	57.44%	52.30%	72.14%	52.67%	46.93%	63.78%	70.51%	55.92%	55.24%	50.10%	80.09%	49.28%	50.93%	80.39%	75.95%	82.81%	52.86%	56.12%	48.81%	52.62%	65.25%	57.14%	51.93%	51.15%	73.46%	51.18%	79.08%	52.36%	85.89%	74.58%	53.77%	76.38%	51.59%	82.29%	52.05%	71.02%	86.32%	78.72%	83.86%	54.67%	80.27%	80.25%	73.83%	54.23%	77.94%	56.85%	75.27%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
