Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
"Наименование Избирательной комиссии:    Пенза, Железнодорожная"																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1377	30	30	30	35	54	54	47	37	37	40	35	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	37	30	30	40	30	30	30	37	72	30	37	35	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1130	23	25	19	34	48	48	38	36	34	31	32	28	19	14	11	15	27	20	22	22	24	29	23	21	28	18	17	37	25	18	34	23	30	24	34	72	28	37	35	27					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1398	20	22	36	19	37	22	44	68	13	24	26	38	56	19	15	14	174	13	28	25	11	16	58	34	12	21	19	15	17	5	73	7	11	31	37	18	53	42	137	68					
14	Число погашенных неиспользованных открепительных удостоверений	247	7	5	11	1	6	6	9	1	3	9	3	2	11	16	19	15	3	10	8	8	6	1	7	9	2	12	13	0	5	12	6	7	0	6	3	0	2	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	0	1	0	2	0	1	0	2	0	1	0	1	1	0	0	0	1	0	2	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	830	11	9	10	30	20	25	27	23	21	36	41	13	16	10	12	7	22	19	32	27	14	19	30	12	30	15	10	27	10	7	26	13	19	9	25	14	25	22	66	26					
		1.58%	1.00%	1.11%	1.00%	1.89%	1.29%	1.50%	1.65%	1.54%	1.62%	2.61%	3.51%	1.15%	1.32%	1.02%	1.03%	0.76%	1.54%	1.23%	2.34%	1.70%	0.89%	1.17%	2.04%	0.97%	2.05%	1.29%	0.93%	1.53%	0.83%	0.87%	1.58%	1.80%	1.84%	1.08%	2.32%	0.90%	1.92%	1.50%	3.69%	1.54%					
19	2.Всероссийская политическая партия «Гражданская Сила»	551	6	6	18	19	14	27	21	14	9	17	15	16	18	8	10	2	9	12	9	19	15	15	11	7	12	12	12	10	13	9	12	2	10	8	15	23	28	21	24	23					
		1.05%	0.55%	0.74%	1.81%	1.20%	0.91%	1.62%	1.28%	0.94%	0.69%	1.23%	1.28%	1.41%	1.48%	0.81%	0.86%	0.22%	0.63%	0.77%	0.66%	1.19%	0.95%	0.92%	0.75%	0.57%	0.82%	1.03%	1.12%	0.57%	1.08%	1.11%	0.73%	0.28%	0.97%	0.96%	1.39%	1.48%	2.15%	1.44%	1.34%	1.37%					
20	3.Политическая партия «Демократическая партия России»	85	2	1	0	3	3	2	0	4	3	1	5	2	2	2	1	2	1	2	5	4	1	1	2	4	1	4	3	2	2	1	2	0	4	1	1	3	1	3	4	0					
		0.16%	0.18%	0.12%	0.00%	0.19%	0.19%	0.12%	0.00%	0.27%	0.23%	0.07%	0.43%	0.18%	0.16%	0.20%	0.09%	0.22%	0.07%	0.13%	0.37%	0.25%	0.06%	0.06%	0.14%	0.32%	0.07%	0.34%	0.28%	0.11%	0.17%	0.12%	0.12%	0.00%	0.39%	0.12%	0.09%	0.19%	0.08%	0.21%	0.22%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	8804	140	120	184	359	305	376	351	282	276	335	272	207	191	130	160	112	284	249	210	198	209	264	236	172	253	158	104	259	187	125	331	131	167	106	150	202	204	222	277	306					
		16.77%	12.74%	14.80%	18.47%	22.62%	19.73%	22.60%	21.42%	18.85%	21.25%	24.29%	23.27%	18.24%	15.75%	13.22%	13.77%	12.08%	19.94%	16.05%	15.35%	12.44%	13.30%	16.20%	16.03%	13.95%	17.32%	13.61%	9.71%	14.70%	15.51%	15.47%	20.13%	18.17%	16.21%	12.68%	13.94%	13.03%	15.64%	15.18%	15.47%	18.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	353	4	2	4	21	14	14	13	14	13	15	7	14	7	4	3	4	6	10	9	6	6	10	9	7	12	4	10	7	9	3	8	4	4	7	10	17	6	10	16	10					
		0.67%	0.36%	0.25%	0.40%	1.32%	0.91%	0.84%	0.79%	0.94%	1.00%	1.09%	0.60%	1.23%	0.58%	0.41%	0.26%	0.43%	0.42%	0.64%	0.66%	0.38%	0.38%	0.61%	0.61%	0.57%	0.82%	0.34%	0.93%	0.40%	0.75%	0.37%	0.49%	0.55%	0.39%	0.84%	0.93%	1.10%	0.46%	0.68%	0.89%	0.59%					
23	6.Политическая партия «Партия социальной справедливости»	126	2	1	3	3	6	3	3	6	6	3	1	3	4	4	0	1	5	4	3	4	2	6	5	1	6	0	3	4	4	2	1	2	1	0	2	4	5	4	0	9					
		0.24%	0.18%	0.12%	0.30%	0.19%	0.39%	0.18%	0.18%	0.40%	0.46%	0.22%	0.09%	0.26%	0.33%	0.41%	0.00%	0.11%	0.35%	0.26%	0.22%	0.25%	0.13%	0.37%	0.34%	0.08%	0.41%	0.00%	0.28%	0.23%	0.33%	0.25%	0.06%	0.28%	0.10%	0.00%	0.19%	0.26%	0.38%	0.27%	0.00%	0.53%					
24	7.Политическая партия «Либерально-демократическая партия России»	4174	107	74	86	112	94	128	128	128	96	132	80	87	100	96	94	75	109	105	110	167	147	126	109	91	139	92	14	164	84	70	121	59	86	58	106	134	106	107	134	119					
		7.95%	9.74%	9.12%	8.63%	7.06%	6.08%	7.69%	7.81%	8.56%	7.39%	9.57%	6.84%	7.67%	8.24%	9.77%	8.09%	8.09%	7.65%	6.77%	8.04%	10.49%	9.36%	7.73%	7.40%	7.38%	9.51%	7.92%	1.31%	9.31%	6.97%	8.66%	7.36%	8.18%	8.35%	6.94%	9.85%	8.65%	8.13%	7.32%	7.49%	7.07%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3864	49	49	80	118	125	115	122	115	144	105	103	108	110	63	114	51	110	106	107	125	105	125	101	89	130	67	20	121	99	48	115	45	80	76	71	115	91	120	99	128					
		7.36%	4.46%	6.04%	8.03%	7.44%	8.09%	6.91%	7.44%	7.69%	11.09%	7.61%	8.81%	9.52%	9.07%	6.41%	9.81%	5.50%	7.72%	6.83%	7.82%	7.85%	6.68%	7.67%	6.86%	7.22%	8.90%	5.77%	1.87%	6.87%	8.21%	5.94%	6.99%	6.24%	7.77%	9.09%	6.60%	7.42%	6.98%	8.21%	5.53%	7.60%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	546	7	7	7	20	16	23	16	18	17	16	15	7	6	7	8	4	11	14	10	13	5	23	16	7	9	15	9	11	9	4	12	13	12	7	10	25	40	30	26	21					
		1.04%	0.64%	0.86%	0.70%	1.26%	1.03%	1.38%	0.98%	1.20%	1.31%	1.16%	1.28%	0.62%	0.49%	0.71%	0.69%	0.43%	0.77%	0.90%	0.73%	0.82%	0.32%	1.41%	1.09%	0.57%	0.62%	1.29%	0.84%	0.62%	0.75%	0.50%	0.73%	1.80%	1.17%	0.84%	0.93%	1.61%	3.07%	2.05%	1.45%	1.25%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	31645	731	516	580	860	892	904	909	852	669	664	586	645	702	630	727	653	827	979	822	978	1034	1009	911	820	825	768	876	1135	743	525	976	432	618	537	650	958	752	864	1100	986					
		60.26%	66.52%	63.63%	58.23%	54.19%	57.70%	54.33%	55.46%	56.95%	51.50%	48.15%	50.13%	56.83%	57.87%	64.09%	62.56%	70.44%	58.08%	63.12%	60.09%	61.43%	65.82%	61.90%	61.89%	66.50%	56.47%	66.15%	81.79%	64.42%	61.61%	64.98%	59.37%	59.92%	60.00%	64.23%	60.41%	61.81%	57.67%	59.10%	61.45%	58.55%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	792	17	11	14	27	25	30	24	27	19	31	26	15	41	5	17	6	24	26	35	31	13	18	16	6	19	17	6	10	21	2	17	5	17	11	19	33	28	31	25	27					
		1.51%	1.55%	1.36%	1.41%	1.70%	1.62%	1.80%	1.46%	1.80%	1.46%	2.25%	2.22%	1.32%	3.38%	0.51%	1.46%	0.65%	1.69%	1.68%	2.56%	1.95%	0.83%	1.10%	1.09%	0.49%	1.30%	1.46%	0.56%	0.57%	1.74%	0.25%	1.03%	0.69%	1.65%	1.32%	1.77%	2.13%	2.15%	2.12%	1.40%	1.60%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
