Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
"Наименование Избирательной комиссии:    Пенза, Железнодорожная"																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	6637	164	107	96	180	164	158	183	197	149	172	116	126	124	110	142	153	146	117	219	220	196	227	172	151	191	190	146	38	91	116	159	85	80	86	104	129	239	106	107	137	181	187	262	214					
		13.38%	14.59%	13.10%	11.18%	13.04%	11.82%	10.74%	13.60%	16.36%	13.78%	15.14%	10.36%	13.19%	15.29%	9.72%	13.75%	14.91%	11.69%	12.19%	14.23%	14.03%	13.24%	13.28%	14.45%	14.65%	14.97%	15.47%	14.37%	3.42%	10.58%	11.31%	14.82%	13.96%	11.76%	13.33%	16.07%	19.43%	16.55%	12.38%	14.10%	12.85%	13.16%	13.37%	14.73%	14.40%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	477	11	5	3	20	12	17	15	12	12	9	14	8	9	6	14	6	13	5	12	24	9	9	13	9	10	10	8	6	9	9	13	5	6	5	5	8	18	9	7	10	13	20	25	14					
		0.96%	0.98%	0.61%	0.35%	1.45%	0.87%	1.16%	1.11%	0.99%	1.11%	0.79%	1.25%	0.84%	1.11%	0.53%	1.36%	0.58%	1.04%	0.52%	0.78%	1.53%	0.61%	0.53%	1.09%	0.87%	0.78%	0.81%	0.79%	0.54%	1.05%	0.88%	1.21%	0.82%	0.88%	0.78%	0.77%	1.20%	1.25%	1.05%	0.92%	0.94%	0.95%	1.43%	1.41%	0.94%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	12281	218	160	185	410	399	435	431	363	339	382	344	265	225	192	279	245	230	136	390	381	322	325	291	230	368	305	223	100	165	198	323	154	214	173	161	140	402	160	179	183	360	371	512	413					
		24.76%	19.40%	19.58%	21.54%	29.71%	28.77%	29.57%	32.02%	30.15%	31.36%	33.63%	30.71%	27.75%	27.74%	16.96%	27.01%	23.88%	18.41%	14.17%	25.34%	24.30%	21.76%	19.02%	24.45%	22.31%	28.84%	24.84%	21.95%	9.01%	19.19%	19.30%	30.10%	25.29%	31.47%	26.82%	24.88%	21.08%	27.84%	18.69%	23.58%	17.17%	26.18%	26.52%	28.78%	27.79%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1806	25	22	25	70	53	88	47	55	33	57	51	29	38	20	44	31	26	28	40	74	41	40	45	34	52	38	27	7	13	20	54	18	19	17	25	19	51	34	49	60	67	69	72	79					
		3.64%	2.22%	2.69%	2.91%	5.07%	3.82%	5.98%	3.49%	4.57%	3.05%	5.02%	4.55%	3.04%	4.69%	1.77%	4.26%	3.02%	2.08%	2.92%	2.60%	4.72%	2.77%	2.34%	3.78%	3.30%	4.08%	3.09%	2.66%	0.63%	1.51%	1.95%	5.03%	2.96%	2.79%	2.64%	3.86%	2.86%	3.53%	3.97%	6.46%	5.63%	4.87%	4.93%	4.05%	5.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	21481	595	431	431	479	531	545	451	410	363	343	431	371	285	680	375	441	681	528	675	662	725	922	516	474	446	507	477	897	480	562	362	238	288	272	266	276	520	437	329	515	575	561	638	490					
		43.30%	52.94%	52.75%	50.17%	34.71%	38.28%	37.05%	33.51%	34.05%	33.58%	30.19%	38.48%	38.85%	35.14%	60.07%	36.30%	42.98%	54.52%	55.00%	43.86%	42.22%	48.99%	53.95%	43.36%	45.97%	34.95%	41.29%	46.95%	80.81%	55.81%	54.78%	33.74%	39.08%	42.35%	42.17%	41.11%	41.57%	36.01%	51.05%	43.35%	48.31%	41.82%	40.10%	35.86%	32.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	292	7	2	4	13	8	10	13	8	2	9	8	3	10	4	10	2	3	4	6	11	6	10	7	4	7	6	6	4	4	1	6	5	2	6	4	2	9	4	6	8	8	12	14	14					
		0.59%	0.62%	0.24%	0.47%	0.94%	0.58%	0.68%	0.97%	0.66%	0.19%	0.79%	0.71%	0.31%	1.23%	0.35%	0.97%	0.19%	0.24%	0.42%	0.39%	0.70%	0.41%	0.59%	0.59%	0.39%	0.55%	0.49%	0.59%	0.36%	0.47%	0.10%	0.56%	0.82%	0.29%	0.93%	0.62%	0.30%	0.62%	0.47%	0.79%	0.75%	0.58%	0.86%	0.79%	0.94%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
