Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Зареченская городская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238					
		12.78%	11.47%	14.41%	15.09%	16.64%	14.07%	12.21%	12.34%	12.47%	10.78%	12.06%	11.71%	12.14%	13.10%	12.95%	13.98%	13.77%	12.30%	13.86%	12.35%	11.92%	13.65%	12.24%	14.26%	11.97%	14.57%	7.94%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4796	205	156	184	168	222	205	236	162	188	174	160	202	196	174	216	145	160	210	177	205	140	115	159	212	87	338					
		15.43%	15.17%	13.46%	14.53%	12.26%	14.40%	16.26%	14.71%	14.32%	14.37%	15.09%	14.41%	16.03%	15.95%	14.54%	17.87%	13.05%	15.02%	17.86%	15.50%	15.17%	14.26%	15.65%	16.43%	17.03%	14.24%	21.99%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	333	12	7	12	13	19	20	13	8	14	19	16	13	13	11	8	10	8	5	9	18	13	12	13	17	7	23					
		1.07%	0.89%	0.60%	0.95%	0.95%	1.23%	1.59%	0.81%	0.71%	1.07%	1.65%	1.44%	1.03%	1.06%	0.92%	0.66%	0.90%	0.75%	0.43%	0.79%	1.33%	1.32%	1.63%	1.34%	1.37%	1.15%	1.50%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8325	381	358	328	384	412	248	449	315	431	304	331	357	306	342	324	306	323	326	324	336	257	172	283	321	136	271					
		26.79%	28.20%	30.89%	25.91%	28.03%	26.72%	19.67%	27.99%	27.85%	32.95%	26.37%	29.82%	28.33%	24.90%	28.57%	26.80%	27.54%	30.33%	27.72%	28.37%	24.87%	26.17%	23.40%	29.24%	25.78%	22.26%	17.63%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1434	73	39	43	54	96	94	82	53	62	53	52	58	42	38	46	53	65	59	49	64	38	37	45	54	35	50					
		4.61%	5.40%	3.36%	3.40%	3.94%	6.23%	7.45%	5.11%	4.69%	4.74%	4.60%	4.68%	4.60%	3.42%	3.17%	3.80%	4.77%	6.10%	5.02%	4.29%	4.74%	3.87%	5.03%	4.65%	4.34%	5.73%	3.25%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11519	503	405	474	487	542	510	599	426	444	429	404	453	490	452	419	425	355	386	414	529	373	293	310	463	236	698					
		37.07%	37.23%	34.94%	37.44%	35.55%	35.15%	40.44%	37.34%	37.67%	33.94%	37.21%	36.40%	35.95%	39.87%	37.76%	34.66%	38.25%	33.33%	32.82%	36.25%	39.16%	37.98%	39.86%	32.02%	37.19%	38.63%	45.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	245	9	13	12	10	6	15	10	8	12	6	7	13	6	2	13	9	7	12	9	14	6	6	8	4	12	16					
		0.79%	0.67%	1.12%	0.95%	0.73%	0.39%	1.19%	0.62%	0.71%	0.92%	0.52%	0.63%	1.03%	0.49%	0.17%	1.08%	0.81%	0.66%	1.02%	0.79%	1.04%	0.61%	0.82%	0.83%	0.32%	1.96%	1.04%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
