Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Зареченская городская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229					
		0.16%	0.06%	0.19%	0.44%	0.07%	0.21%	0.09%	0.13%	0.00%	0.07%	0.00%	0.28%	0.07%	0.00%	0.21%	0.20%	0.13%	0.28%	0.08%	0.41%	0.15%	0.06%	0.22%	0.15%	0.08%	0.22%	0.00%	0.60%	0.38%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6077	249	271	263	282	274	125	146	285	293	307	214	283	211	224	265	226	243	249	227	238	257	224	233	210	83	115	38	42					
		16.94%	14.83%	17.39%	19.14%	18.56%	19.23%	11.47%	18.50%	18.00%	20.48%	20.94%	15.02%	20.55%	14.20%	15.74%	17.92%	14.99%	16.86%	19.58%	15.57%	18.18%	14.93%	16.47%	17.66%	17.18%	18.04%	15.13%	5.65%	15.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	273	14	16	9	9	13	7	4	7	14	13	14	9	8	8	2	8	8	14	16	8	27	8	14	9	3	10	1	0					
		0.76%	0.83%	1.03%	0.66%	0.59%	0.91%	0.64%	0.51%	0.44%	0.98%	0.89%	0.98%	0.65%	0.54%	0.56%	0.14%	0.53%	0.56%	1.10%	1.10%	0.61%	1.57%	0.59%	1.06%	0.74%	0.65%	1.32%	0.15%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	71	5	5	0	2	1	4	1	4	1	3	8	3	2	2	2	5	2	1	4	2	1	3	5	3	0	0	2	0					
		0.20%	0.30%	0.32%	0.00%	0.13%	0.07%	0.37%	0.13%	0.25%	0.07%	0.20%	0.56%	0.22%	0.13%	0.14%	0.14%	0.33%	0.14%	0.08%	0.27%	0.15%	0.06%	0.22%	0.38%	0.25%	0.00%	0.00%	0.30%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3404	181	139	125	108	117	108	51	152	109	121	117	132	165	141	153	162	139	120	147	137	195	139	109	115	38	75	99	10					
		9.49%	10.78%	8.92%	9.10%	7.11%	8.21%	9.91%	6.46%	9.60%	7.62%	8.25%	8.21%	9.59%	11.10%	9.91%	10.34%	10.75%	9.65%	9.43%	10.08%	10.47%	11.33%	10.22%	8.26%	9.41%	8.26%	9.87%	14.73%	3.77%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2787	140	153	102	176	119	75	56	111	125	119	99	94	137	119	91	123	93	108	129	100	107	94	109	82	22	37	42	25					
		7.77%	8.34%	9.82%	7.42%	11.59%	8.35%	6.88%	7.10%	7.01%	8.74%	8.12%	6.95%	6.83%	9.22%	8.36%	6.15%	8.16%	6.45%	8.49%	8.85%	7.64%	6.22%	6.91%	8.26%	6.71%	4.78%	4.87%	6.25%	9.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	330	19	14	11	12	14	6	6	9	11	14	14	14	13	15	16	6	24	14	15	10	22	12	17	6	3	6	4	3					
		0.92%	1.13%	0.90%	0.80%	0.79%	0.98%	0.55%	0.76%	0.57%	0.77%	0.95%	0.98%	1.02%	0.87%	1.05%	1.08%	0.40%	1.67%	1.10%	1.03%	0.76%	1.28%	0.88%	1.29%	0.49%	0.65%	0.79%	0.60%	1.13%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20424	948	837	777	819	748	667	468	907	770	772	839	742	873	822	867	889	838	696	817	736	1000	782	736	716	275	472	450	161					
		56.94%	56.46%	53.72%	56.55%	53.92%	52.49%	61.19%	59.32%	57.30%	53.81%	52.66%	58.88%	53.89%	58.75%	57.77%	58.62%	58.99%	58.15%	54.72%	56.04%	56.23%	58.11%	57.50%	55.80%	58.59%	59.78%	62.11%	66.96%	60.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	722	38	32	19	36	41	40	22	40	20	35	29	32	17	25	15	22	30	27	21	23	35	25	39	25	6	17	8	3					
		2.01%	2.26%	2.05%	1.38%	2.37%	2.88%	3.67%	2.79%	2.53%	1.40%	2.39%	2.04%	2.32%	1.14%	1.76%	1.01%	1.46%	2.08%	2.12%	1.44%	1.76%	2.03%	1.84%	2.96%	2.05%	1.30%	2.24%	1.19%	1.13%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
