Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Петродворцовая №8																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398					
11	Число полученных открепительных  удостоверений	2998	50	100	100	100	100	100	100	100	0	100	100	100	150	150	150	200	150	100	100	100	150	100	100	100	100	100	100	98	0	0					
12	Число выданных открепительных удостоверений	1217	14	48	11	43	25	25	33	65	0	41	30	45	79	47	33	83	35	39	39	85	49	38	42	57	59	44	68	40	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1297	26	65	31	19	62	12	27	78	0	34	43	36	89	114	23	30	24	38	160	34	17	15	29	34	19	43	23	61	7	104					
14	Число неиспользованных открепительных удостоверений	1781	36	52	89	57	75	75	67	35	0	59	70	55	71	103	117	117	115	61	61	15	101	62	58	43	41	56	32	58	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																					
18	. Глазьев Сергей Юрьевич	1396	27	64	28	42	41	25	42	62	5	59	61	53	51	51	59	47	57	51	55	60	39	47	86	65	71	33	58	38	15	4					
		3.71%	4.18%	3.78%	4.08%	3.22%	3.88%	2.53%	4.40%	4.09%	1.11%	4.13%	4.41%	4.29%	4.31%	4.05%	4.45%	2.79%	3.97%	3.71%	2.96%	4.07%	2.60%	3.29%	5.22%	4.08%	4.76%	2.81%	3.53%	2.51%	2.57%	3.60%					
19	. Малышкин Олег Александрович	380	5	14	13	13	9	11	8	6	14	5	9	7	9	12	17	22	16	14	37	15	21	6	13	12	24	8	18	17	5	0					
		1.01%	0.77%	0.83%	1.90%	1.00%	0.85%	1.11%	0.84%	0.40%	3.10%	0.35%	0.65%	0.57%	0.76%	0.95%	1.28%	1.31%	1.11%	1.02%	1.99%	1.02%	1.40%	0.42%	0.79%	0.75%	1.61%	0.68%	1.09%	1.12%	0.86%	0.00%					
20	. Миронов Сергей Михайлович	454	11	18	6	23	15	7	11	12	12	11	14	16	8	18	19	13	25	16	23	13	6	20	17	23	10	16	24	25	19	3					
		1.21%	1.70%	1.06%	0.87%	1.77%	1.42%	0.71%	1.15%	0.79%	2.66%	0.77%	1.01%	1.30%	0.68%	1.43%	1.43%	0.77%	1.74%	1.16%	1.24%	0.88%	0.40%	1.40%	1.03%	1.44%	0.67%	1.36%	1.46%	1.65%	3.25%	2.70%					
21	. Путин Владимир Владимирович	28144	494	1275	512	989	788	803	723	1158	381	1050	1036	916	925	923	930	1305	1070	1020	1429	1005	1166	1098	1121	1186	1121	889	1252	1030	463	86					
		74.80%	76.47%	75.31%	74.64%	75.90%	74.48%	81.19%	75.79%	76.44%	84.48%	73.58%	74.91%	74.17%	78.26%	73.37%	70.14%	77.54%	74.46%	74.13%	76.87%	68.18%	77.73%	76.84%	68.10%	74.36%	75.08%	75.66%	76.11%	68.12%	79.28%	77.48%					
22	. Хакамада Ирина Муцуовна	1868	35	93	26	50	29	32	34	80	15	74	74	55	58	86	64	63	54	62	34	81	65	65	139	108	70	62	92	152	14	2					
		4.96%	5.42%	5.49%	3.79%	3.84%	2.74%	3.24%	3.56%	5.28%	3.33%	5.19%	5.35%	4.45%	4.91%	6.84%	4.83%	3.74%	3.76%	4.51%	1.83%	5.50%	4.33%	4.55%	8.44%	6.77%	4.69%	5.28%	5.59%	10.05%	2.40%	1.80%					
23	. Харитонов Николай Михайлович	3128	40	131	66	129	131	73	93	124	21	155	131	121	73	87	164	127	129	141	73	135	77	128	182	131	122	122	119	66	24	13					
		8.31%	6.19%	7.74%	9.62%	9.90%	12.38%	7.38%	9.75%	8.18%	4.66%	10.86%	9.47%	9.80%	6.18%	6.92%	12.37%	7.55%	8.98%	10.25%	3.93%	9.16%	5.13%	8.96%	11.06%	8.21%	8.17%	10.38%	7.23%	4.37%	4.11%	11.71%					
																																					
24	Против всех	1531	30	54	29	37	32	24	29	63	2	68	44	48	46	59	56	95	70	43	74	56	48	56	73	59	62	38	54	159	20	3					
		4.07%	4.64%	3.19%	4.23%	2.84%	3.02%	2.43%	3.04%	4.16%	0.44%	4.77%	3.18%	3.89%	3.89%	4.69%	4.22%	5.64%	4.87%	3.12%	3.98%	3.80%	3.20%	3.92%	4.43%	3.70%	4.15%	3.23%	3.28%	10.52%	3.42%	2.70%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
