Выборы Президента Российской Федерации																																				
																																				
Наименование Избирательной комиссии:    Сюмсинская																																				
																																				
Итоги голосования 																																				
																																				
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929					
18	. Глазьев Сергей Юрьевич	175	13	15	17	12	8	1	0	1	0	6	1	1	4	6	5	1	1	5	1	11	7	7	1	2	0	2	12	17	18					
		2.03%	1.79%	3.30%	2.15%	1.84%	2.13%	0.58%	0.00%	0.69%	0.00%	2.74%	0.88%	0.47%	2.56%	1.60%	2.19%	0.78%	0.34%	1.81%	0.45%	1.99%	3.07%	2.37%	1.22%	1.63%	0.00%	2.30%	2.80%	2.79%	4.04%					
19	. Малышкин Олег Александрович	212	26	10	22	16	12	5	1	0	2	5	4	3	9	9	6	4	9	7	5	11	4	7	0	1	4	0	7	10	13					
		2.45%	3.58%	2.20%	2.78%	2.45%	3.20%	2.91%	1.27%	0.00%	2.15%	2.28%	3.54%	1.41%	5.77%	2.41%	2.63%	3.10%	3.08%	2.54%	2.27%	1.99%	1.75%	2.37%	0.00%	0.81%	4.94%	0.00%	1.63%	1.64%	2.91%					
20	. Миронов Сергей Михайлович	65	6	5	6	4	1	0	0	4	1	1	0	0	0	2	2	0	3	4	2	4	3	2	0	0	1	0	4	7	3					
		0.75%	0.83%	1.10%	0.76%	0.61%	0.27%	0.00%	0.00%	2.76%	1.08%	0.46%	0.00%	0.00%	0.00%	0.53%	0.88%	0.00%	1.03%	1.45%	0.91%	0.72%	1.32%	0.68%	0.00%	0.00%	1.23%	0.00%	0.93%	1.15%	0.67%					
21	. Путин Владимир Владимирович	6944	574	339	616	534	298	149	67	116	81	183	85	186	124	323	175	105	270	227	178	455	177	227	72	113	70	83	331	468	318					
		80.36%	79.06%	74.51%	77.78%	81.90%	79.47%	86.63%	84.81%	80.00%	87.10%	83.56%	75.22%	87.32%	79.49%	86.36%	76.75%	81.40%	92.47%	82.25%	80.91%	82.43%	77.63%	76.95%	87.80%	91.87%	86.42%	95.40%	77.16%	76.85%	71.30%					
22	. Хакамада Ирина Муцуовна	146	13	12	15	12	8	3	1	2	1	3	4	5	4	4	2	2	5	8	5	8	3	2	0	2	0	0	10	7	5					
		1.69%	1.79%	2.64%	1.89%	1.84%	2.13%	1.74%	1.27%	1.38%	1.08%	1.37%	3.54%	2.35%	2.56%	1.07%	0.88%	1.55%	1.71%	2.90%	2.27%	1.45%	1.32%	0.68%	0.00%	1.63%	0.00%	0.00%	2.33%	1.15%	1.12%					
23	. Харитонов Николай Михайлович	887	75	54	98	52	38	10	6	17	8	11	16	15	11	24	30	15	0	19	25	51	29	46	8	4	3	1	62	83	76					
		10.27%	10.33%	11.87%	12.37%	7.98%	10.13%	5.81%	7.59%	11.72%	8.60%	5.02%	14.16%	7.04%	7.05%	6.42%	13.16%	11.63%	0.00%	6.88%	11.36%	9.24%	12.72%	15.59%	9.76%	3.25%	3.70%	1.15%	14.45%	13.63%	17.04%					
																																				
24	Против всех	112	13	15	12	13	6	3	2	2	0	3	1	1	4	1	5	1	2	0	1	9	1	2	1	0	3	0	3	5	3					
		1.30%	1.79%	3.30%	1.52%	1.99%	1.60%	1.74%	2.53%	1.38%	0.00%	1.37%	0.88%	0.47%	2.56%	0.27%	2.19%	0.78%	0.68%	0.00%	0.45%	1.63%	0.44%	0.68%	1.22%	0.00%	3.70%	0.00%	0.70%	0.82%	0.67%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
