8	Число бюллетеней в стационарных ящиках для голосования	83943	1287	1297	1274	1316	1393	1289	1593	1616	1151	1425	1278	969	1424	1342	1408	1922	1386	1607	1442	1504	1022	1935	1589	1505	2476	1657	1518	500	258	1571	705	1069	942	1839	1644	1508	952	1214	1335	1267	1604	1154	1346	1422	916	1155	1328	1399	1310	1365	1615	1286	1219	983	1356	1286	1538	1501	1224	1426	1073	1131	189	356	84	170	78									
9	Число недействительных избирательных бюллетеней	960	26	15	17	16	5	17	17	25	21	17	3	20	17	15	7	14	15	30	25	25	8	11	22	19	38	8	22	6	2	10	10	18	4	0	8	17	10	14	9	5	5	6	14	13	11	47	24	11	6	10	12	7	22	16	29	3	6	12	20	25	17	18	2	1	26	7	2									
10	Число действительных избирательных бюллетеней	89551	1469	1549	1325	1398	1524	1409	1613	1793	1208	1458	1406	979	1443	1406	1518	1984	1415	1676	1604	1493	1208	1979	1612	1588	2444	1819	1592	504	274	1615	817	1141	1032	1870	1841	1578	972	1585	1372	1412	1679	1548	1436	1484	973	1350	1332	1469	1416	1522	1623	1300	1288	993	1362	1359	1652	1573	1413	1439	1094	1342	271	390	79	163	76									
11	Число полученных открепительных  удостоверений	3364	50	50	60	45	68	70	60	55	55	50	65	50	45	45	65	75	40	78	62	85	45	57	55	67	60	60	60	13	5	55	20	50	50	60	65	45	43	30	50	42	48	43	50	50	45	55	60	70	50	65	70	70	70	60	55	50	55	65	55	75	50	48	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3248	50	47	60	45	67	70	57	55	52	41	65	48	42	45	65	74	40	78	62	85	45	57	49	66	60	60	60	13	5	46	13	50	50	60	65	45	41	30	47	38	48	43	44	50	45	51	60	70	50	63	61	70	59	60	55	46	47	65	54	70	42	47	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2278	27	49	33	27	32	53	7	17	29	39	27	28	24	28	26	26	94	19	30	40	16	37	57	46	50	39	45	22	74	23	24	19	15	22	19	22	34	9	25	25	46	34	155	65	23	23	26	26	33	91	38	20	36	22	31	8	31	38	33	18	40	34	25	31	43	19	11									
14	Число неиспользованных открепительных удостоверений	116	0	3	0	0	1	0	3	0	3	9	0	2	3	0	0	1	0	0	0	0	0	0	6	1	0	0	0	0	0	9	7	0	0	0	0	0	2	0	3	4	0	0	6	0	0	4	0	0	0	2	9	0	11	0	0	4	8	0	1	5	8	1	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	114	3	2	5	2	1	3	1	3	0	1	3	1	2	5	3	3	0	4	2	6	4	2	1	1	1	4	2	1	1	0	0	2	2	2	2	2	1	2	4	1	1	0	0	1	1	3	1	0	2	1	0	2	1	0	2	0	1	1	2	5	3	2	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	6166	151	78	98	78	87	77	66	75	77	85	76	53	102	71	100	98	70	137	110	100	75	234	97	94	131	143	102	40	17	86	27	62	65	112	225	116	70	68	83	155	142	108	109	112	74	91	105	123	108	100	88	109	93	79	99	88	86	152	112	122	123	118	13	16	1	2	2									
		6.81%	10.10%	4.99%	7.30%	5.52%	5.69%	5.40%	4.05%	4.13%	6.27%	5.76%	5.39%	5.31%	6.99%	4.99%	6.56%	4.90%	4.90%	8.03%	6.75%	6.59%	6.17%	11.76%	5.94%	5.85%	5.28%	7.83%	6.32%	7.84%	6.16%	5.29%	3.26%	5.35%	6.27%	5.99%	12.17%	7.27%	7.13%	4.25%	6.01%	10.94%	8.43%	6.95%	7.52%	7.48%	7.52%	6.51%	7.74%	8.31%	7.59%	6.53%	5.38%	8.34%	7.10%	7.83%	7.12%	6.46%	5.19%	9.59%	7.82%	8.33%	11.07%	8.68%	4.76%	4.09%	0.95%	1.18%	2.56%									
20	Зюганов Геннадий Андреевич	14183	179	244	211	234	229	234	150	262	223	282	224	138	214	262	187	289	228	291	283	323	184	312	320	213	294	284	285	73	27	303	106	167	106	206	160	227	127	199	221	240	402	150	239	243	180	232	209	291	193	254	249	184	228	227	278	180	233	305	270	275	227	297	37	53	1	3	2									
		15.67%	11.97%	15.60%	15.72%	16.55%	14.98%	16.41%	9.20%	14.41%	18.14%	19.12%	15.90%	13.81%	14.66%	18.44%	12.26%	14.46%	15.94%	17.06%	17.37%	21.28%	15.13%	15.68%	19.58%	13.25%	11.85%	15.54%	17.66%	14.31%	9.78%	18.65%	12.82%	14.41%	10.23%	11.02%	8.65%	14.23%	12.93%	12.45%	16.00%	16.94%	23.87%	9.65%	16.48%	16.23%	18.29%	16.61%	15.41%	19.66%	13.57%	16.58%	15.23%	14.08%	17.40%	22.50%	19.99%	13.22%	14.05%	19.24%	18.84%	18.78%	20.43%	21.84%	13.55%	13.55%	0.95%	1.76%	2.56%									
21	Миронов Сергей Михайлович	3924	83	67	94	65	62	66	75	40	67	79	65	80	61	65	74	96	53	92	64	59	43	98	58	83	99	90	69	15	6	82	22	41	71	150	91	67	43	37	133	103	29	49	61	50	33	57	62	65	43	68	47	47	53	35	64	29	58	55	41	59	41	49	4	15	0	1	1									
		4.34%	5.55%	4.28%	7.00%	4.60%	4.05%	4.63%	4.60%	2.20%	5.45%	5.36%	4.61%	8.01%	4.18%	4.57%	4.85%	4.80%	3.71%	5.39%	3.93%	3.89%	3.54%	4.92%	3.55%	5.16%	3.99%	4.93%	4.28%	2.94%	2.17%	5.05%	2.66%	3.54%	6.85%	8.02%	4.92%	4.20%	4.38%	2.31%	9.63%	7.27%	1.72%	3.15%	4.21%	3.34%	3.35%	4.08%	4.57%	4.39%	3.02%	4.44%	2.87%	3.60%	4.05%	3.47%	4.60%	2.13%	3.50%	3.47%	2.86%	4.03%	3.69%	3.60%	1.47%	3.84%	0.00%	0.59%	1.28%									
22	Прохоров Михаил Дмитриевич	6680	155	176	160	134	129	159	136	79	118	106	119	87	124	171	122	109	99	149	130	176	101	79	158	213	281	203	153	34	13	137	12	125	60	56	116	152	64	51	90	60	62	82	78	97	68	76	98	85	76	57	107	97	103	85	102	65	78	87	68	109	69	85	10	35	0	2	3									
		7.38%	10.37%	11.25%	11.92%	9.48%	8.44%	11.15%	8.34%	4.35%	9.60%	7.19%	8.45%	8.71%	8.49%	12.03%	8.00%	5.46%	6.92%	8.73%	7.98%	11.59%	8.31%	3.97%	9.67%	13.25%	11.32%	11.11%	9.48%	6.67%	4.71%	8.43%	1.45%	10.79%	5.79%	2.99%	6.27%	9.53%	6.52%	3.19%	6.52%	4.23%	3.68%	5.28%	5.38%	6.48%	6.91%	5.44%	7.23%	5.74%	5.34%	3.72%	6.54%	7.42%	7.86%	8.42%	7.33%	4.77%	4.70%	5.49%	4.75%	7.45%	6.21%	6.25%	3.66%	8.95%	0.00%	1.18%	3.85%									
23	Путин Владимир Владимирович	58598	901	984	762	887	1017	873	1186	1337	723	906	922	621	942	837	1035	1392	965	1007	1017	835	805	1256	979	985	1639	1099	983	342	211	1007	650	746	730	1346	1249	1016	668	1230	845	854	1044	1159	949	982	618	894	858	905	996	1043	1132	863	811	567	819	997	1197	974	922	874	634	793	207	271	77	155	68									
		64.74%	60.27%	62.92%	56.78%	62.73%	66.51%	61.22%	72.76%	73.54%	58.83%	61.42%	65.44%	62.16%	64.52%	58.90%	67.87%	69.67%	67.48%	59.03%	62.43%	55.01%	66.20%	63.12%	59.91%	61.29%	66.04%	60.15%	60.90%	67.06%	76.45%	61.97%	78.60%	64.37%	70.46%	71.98%	67.55%	63.70%	68.02%	76.92%	61.19%	60.27%	61.99%	74.58%	65.45%	65.60%	62.80%	63.99%	63.27%	61.15%	70.04%	68.08%	69.24%	66.03%	61.91%	56.19%	58.88%	73.20%	72.20%	61.45%	64.34%	59.70%	57.07%	58.31%	75.82%	69.31%	73.33%	91.18%	87.18%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
