8	Число бюллетеней в стационарных ящиках для голосования	97431	1306	1380	1843	1396	1193	2173	1525	1386	1289	1705	1976	1111	1388	1507	1774	1807	1716	1878	1880	2189	1196	1775	1712	1579	2331	1907	2046	488	318	1403	711	1195	1457	1951	1611	1399	1310	1341	1338	1161	1298	1333	1820	1909	1494	1099	1337	1997	1407	1464	1428	1709	1990	1302	1648	1679	1422	2371	1638	1444	1612	1613	403	596	175	423	169					
9	Число недействительных избирательных бюллетеней	1233	25	36	26	26	25	43	14	43	18	12	30	26	19	22	15	1	15	0	19	42	18	10	17	13	28	31	17	3	6	30	7	20	12	20	9	30	7	18	20	16	26	23	14	29	24	20	23	14	7	11	16	13	21	16	35	11	0	17	0	42	11	6	2	38	16	7	2					
10	Число действительных избирательных бюллетеней	100524	1319	1407	1876	1449	1249	2179	1542	1517	1328	1736	2020	1130	1510	1514	1827	1938	1724	1946	1901	2158	1311	1820	1736	1660	2314	1922	2081	491	338	1497	723	1201	1473	1976	1645	1415	1341	1882	1378	1210	1412	1365	1850	1902	1523	1121	1350	2037	1428	1741	1430	1750	2055	1367	1660	1703	1455	2387	1657	1446	1617	1684	558	574	185	416	167					
11	Число полученных открепительных  удостоверений	3265	60	60	60	60	40	50	80	60	40	45	60	45	50	60	60	50	55	60	40	65	57	60	50	50	70	80	60	15	10	70	40	40	60	80	75	40	40	30	50	40	50	55	50	70	40	40	40	60	40	60	40	50	71	70	60	40	40	60	60	42	50	60	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2960	44	56	47	48	40	48	80	60	37	43	60	41	50	54	54	50	51	60	40	65	48	52	41	49	69	80	60	10	10	64	16	34	54	80	72	40	33	24	50	33	37	55	48	60	40	34	40	58	31	54	35	28	57	67	50	39	35	60	51	42	40	52	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	3360	27	23	13	9	32	26	24	28	33	48	50	17	17	32	39	17	18	18	19	40	43	28	65	85	40	9	35	30	69	58	4	30	17	9	23	91	27	12	34	65	44	66	62	79	50	26	20	8	31	102	47	14	35	77	37	15	12	34	22	0	111	22	75	486	41	393	147					
14	Число неиспользованных открепительных удостоверений	305	16	4	13	12	0	2	0	0	3	2	0	4	0	6	6	0	4	0	0	0	9	8	9	1	1	0	0	5	0	6	24	6	6	0	3	0	7	6	0	7	13	0	2	10	0	6	0	2	9	6	5	22	14	3	10	1	5	0	9	0	10	8	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	132	1	0	2	1	1	1	0	0	1	1	3	3	0	2	1	4	1	3	1	1	3	1	1	1	1	7	0	0	3	3	2	1	7	1	0	7	2	0	6	1	3	3	0	1	4	4	4	3	2	4	4	0	2	3	2	1	1	3	3	6	3	2	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																										
18	Богданов Андрей Владимирович	1448	25	18	40	29	16	7	27	32	36	33	26	20	39	29	15	25	21	35	19	34	27	32	28	40	63	12	40	11	3	27	9	18	20	36	26	35	15	21	18	9	26	18	24	21	21	14	19	20	16	17	24	15	27	17	43	16	6	20	12	19	14	17	0	3	1	0	2					
		1.42%	1.86%	1.25%	2.10%	1.97%	1.26%	0.32%	1.74%	2.05%	2.67%	1.89%	1.27%	1.73%	2.55%	1.89%	0.81%	1.29%	1.21%	1.80%	0.99%	1.55%	2.03%	1.75%	1.60%	2.39%	2.69%	0.61%	1.91%	2.23%	0.87%	1.77%	1.23%	1.47%	1.35%	1.80%	1.57%	2.42%	1.11%	1.11%	1.29%	0.73%	1.81%	1.30%	1.29%	1.09%	1.36%	1.23%	1.38%	0.98%	1.11%	0.97%	1.66%	0.85%	1.30%	1.23%	2.54%	0.93%	0.41%	0.83%	0.72%	1.28%	0.86%	1.01%	0.00%	0.49%	0.50%	0.00%	1.18%					
19	Жириновский Владимир Вольфович	7293	100	106	145	102	104	34	126	109	120	141	130	155	163	128	159	134	75	172	136	187	97	166	109	126	252	40	132	48	15	120	30	91	72	157	110	137	68	104	148	101	98	125	123	62	107	134	106	136	158	90	135	149	165	77	153	146	69	137	57	162	134	86	4	20	4	0	7					
		7.17%	7.44%	7.35%	7.62%	6.92%	8.16%	1.53%	8.10%	6.99%	8.92%	8.07%	6.34%	13.41%	10.66%	8.33%	8.63%	6.91%	4.31%	8.84%	7.08%	8.50%	7.30%	9.07%	6.22%	7.53%	10.76%	2.05%	6.29%	9.72%	4.36%	7.86%	4.11%	7.45%	4.85%	7.87%	6.65%	9.48%	5.04%	5.47%	10.59%	8.24%	6.82%	9.01%	6.60%	3.21%	6.92%	11.74%	7.72%	6.63%	11.01%	5.14%	9.34%	8.45%	7.95%	5.57%	9.03%	8.52%	4.74%	5.70%	3.44%	10.89%	8.23%	5.09%	0.71%	3.27%	1.99%	0.00%	4.14%					
20	Зюганов Геннадий Андреевич	16507	354	335	372	354	269	301	378	315	290	398	348	258	366	336	375	329	282	289	323	365	243	331	369	360	250	158	269	58	22	322	82	216	155	240	289	269	72	201	252	248	281	277	244	301	263	194	246	293	275	142	267	263	289	228	374	195	133	299	93	347	248	167	5	25	4	0	11					
		16.22%	26.34%	23.22%	19.56%	24.00%	21.11%	13.55%	24.29%	20.19%	21.55%	22.77%	16.98%	22.32%	23.94%	21.88%	20.36%	16.97%	16.22%	14.85%	16.82%	16.59%	18.28%	18.09%	21.05%	21.52%	10.67%	8.09%	12.82%	11.74%	6.40%	21.09%	11.23%	17.69%	10.44%	12.02%	17.47%	18.62%	5.34%	10.58%	18.03%	20.23%	19.54%	19.96%	13.09%	15.59%	17.00%	17.00%	17.92%	14.29%	19.16%	8.11%	18.46%	14.92%	13.92%	16.49%	22.06%	11.38%	9.14%	12.44%	5.61%	23.32%	15.23%	9.88%	0.89%	4.08%	1.99%	0.00%	6.51%					
21	Медведев Дмитрий Анатольевич	75276	840	948	1319	964	860	1837	1011	1061	882	1164	1516	697	942	1021	1278	1450	1346	1450	1423	1572	944	1291	1230	1134	1749	1712	1640	374	298	1028	602	876	1226	1543	1220	974	1186	1556	960	852	1007	945	1459	1518	1132	779	979	1588	979	1492	1004	1323	1574	1045	1090	1346	1247	1931	1495	918	1221	1414	549	526	176	416	147					
		73.98%	62.50%	65.70%	69.35%	65.36%	67.50%	82.67%	64.97%	68.01%	65.53%	66.59%	73.95%	60.29%	61.61%	66.47%	69.38%	74.78%	77.40%	74.51%	74.11%	71.45%	71.03%	70.55%	70.17%	67.78%	74.68%	87.66%	78.17%	75.71%	86.63%	67.32%	82.47%	71.74%	82.56%	77.30%	73.76%	67.40%	87.98%	81.89%	68.67%	69.49%	70.03%	68.08%	78.27%	78.61%	73.17%	68.27%	71.30%	77.43%	68.22%	85.16%	69.43%	75.04%	75.82%	75.56%	64.31%	78.53%	85.70%	80.32%	90.22%	61.69%	75.00%	83.67%	98.04%	85.95%	87.56%	98.35%	86.98%					
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
