7	Число избирательных бюллетеней в переносных ящиках для голосования	3296	58	36	52	26	30	18	22	64	58	36	35	5	33	28	44	46	27	24	20	24	45	15	20	79	34	52	16	26	20	20	105	92	19	51	12	93	19	25	22	14	131	29	64	84	5	85	47	25	26	158	31	29	38	20	33	25	23	10	23	25	20	64	43	73	91	68	66	59	81	136	32	55	98	21	13									
8	Число бюллетеней в стационарных ящиках для голосования	84151	1160	1031	947	1433	1198	1137	1220	1134	806	1210	964	815	1154	1157	755	1206	736	1185	1182	1022	1408	1343	1202	1396	917	1037	1178	1246	1167	1505	1344	991	1283	1151	812	1145	1189	1202	721	836	1137	1120	1030	1014	985	1241	1066	1252	1393	1204	1346	1162	1135	1251	1304	854	868	1249	987	1242	1422	1248	1328	1076	818	1207	1124	677	1466	1309	862	896	1523	1487	343									
9	Число недействительных избирательных бюллетеней	1119	11	17	25	18	27	9	19	5	4	14	6	13	8	21	16	20	13	17	15	22	18	17	19	17	9	8	13	16	21	10	20	12	14	13	10	16	26	9	4	11	17	16	6	11	14	19	18	18	22	7	23	13	15	18	12	9	9	19	11	17	17	15	22	11	13	15	15	11	29	24	13	7	31	18	1									
10	Число действительных избирательных бюллетеней	86328	1207	1050	974	1441	1201	1146	1223	1193	860	1232	993	807	1179	1164	783	1232	750	1192	1187	1024	1435	1341	1203	1458	942	1081	1181	1256	1166	1515	1429	1071	1288	1189	814	1222	1182	1218	739	839	1251	1133	1088	1087	976	1307	1095	1259	1397	1355	1354	1178	1158	1253	1325	870	882	1240	999	1250	1425	1297	1349	1138	896	1260	1175	725	1518	1421	881	944	1590	1490	355									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																						
13	Бабурин Сергей Николаевич	775	11	6	7	14	15	6	10	7	5	15	7	6	10	11	9	18	11	13	7	8	17	11	14	18	6	8	8	16	9	11	15	11	7	10	9	10	13	9	9	6	12	7	7	14	6	16	6	10	8	11	10	8	13	15	17	5	8	9	10	11	12	12	14	8	3	15	13	11	12	12	7	15	13	9	3									
		0.89%	0.90%	0.56%	0.70%	0.96%	1.22%	0.52%	0.81%	0.58%	0.58%	1.20%	0.70%	0.73%	0.84%	0.93%	1.13%	1.44%	1.44%	1.08%	0.58%	0.76%	1.17%	0.81%	1.15%	1.22%	0.63%	0.73%	0.67%	1.26%	0.76%	0.72%	1.04%	1.02%	0.54%	0.83%	1.09%	0.81%	1.08%	0.73%	1.21%	0.71%	0.95%	0.61%	0.64%	1.28%	0.61%	1.21%	0.54%	0.78%	0.56%	0.81%	0.73%	0.67%	1.11%	1.18%	1.27%	0.57%	0.90%	0.71%	0.99%	0.87%	0.83%	0.91%	1.02%	0.70%	0.33%	1.18%	1.09%	1.49%	0.78%	0.83%	0.78%	1.58%	0.80%	0.60%	0.84%									
14	Грудинин Павел Николаевич	7536	77	81	76	126	93	81	113	96	73	98	96	110	127	111	61	101	65	101	105	102	108	121	112	124	80	91	90	127	110	113	110	104	103	114	76	88	104	120	79	85	99	89	73	77	83	95	108	120	143	109	117	89	112	124	112	65	73	122	83	110	115	101	116	116	71	115	115	39	135	112	73	91	163	187	32									
		8.62%	6.32%	7.59%	7.61%	8.64%	7.57%	7.01%	9.10%	8.01%	8.45%	7.87%	9.61%	13.41%	10.70%	9.37%	7.63%	8.07%	8.52%	8.35%	8.74%	9.75%	7.43%	8.91%	9.17%	8.41%	8.41%	8.36%	7.54%	9.98%	9.27%	7.41%	7.59%	9.60%	7.91%	9.48%	9.22%	7.11%	8.61%	9.78%	10.63%	10.00%	7.81%	7.75%	6.67%	7.01%	8.38%	7.16%	9.70%	9.40%	10.08%	8.00%	8.50%	7.47%	9.55%	9.76%	8.38%	7.39%	8.19%	9.69%	8.22%	8.68%	7.98%	7.70%	8.46%	10.10%	7.81%	9.02%	9.66%	5.30%	8.73%	7.75%	8.17%	9.57%	10.06%	12.40%	8.99%									
15	Жириновский Владимир Вольфович	3899	66	40	47	65	59	58	51	64	45	36	60	44	48	45	19	59	45	52	53	44	66	66	50	59	44	57	65	43	52	74	59	65	41	59	45	57	34	63	20	35	62	54	50	49	41	60	49	54	69	52	47	53	44	46	59	42	39	63	45	63	44	66	63	42	46	46	37	29	65	77	37	54	100	84	14									
		4.46%	5.42%	3.75%	4.70%	4.46%	4.80%	5.02%	4.11%	5.34%	5.21%	2.89%	6.01%	5.37%	4.04%	3.80%	2.38%	4.71%	5.90%	4.30%	4.41%	4.21%	4.54%	4.86%	4.09%	4.00%	4.63%	5.23%	5.44%	3.38%	4.38%	4.85%	4.07%	6.00%	3.15%	4.91%	5.46%	4.60%	2.81%	5.13%	2.69%	4.12%	4.89%	4.70%	4.57%	4.46%	4.14%	4.52%	4.40%	4.23%	4.86%	3.82%	3.41%	4.45%	3.75%	3.62%	4.41%	4.78%	4.38%	5.00%	4.46%	4.97%	3.05%	5.03%	4.60%	3.66%	5.06%	3.61%	3.11%	3.94%	4.20%	5.33%	4.14%	5.68%	6.17%	5.57%	3.93%									
16	Путин Владимир Владимирович	66727	976	842	759	1097	928	904	928	934	658	970	736	565	885	882	620	975	576	894	907	762	1138	1014	936	1146	734	848	927	948	881	1166	1127	807	1031	913	610	972	915	913	569	632	992	894	888	865	745	1034	825	959	1016	1077	1045	951	902	958	1004	693	690	917	796	932	1116	1022	1026	886	714	992	874	586	1193	1076	676	714	1221	1138	285									
		76.31%	80.13%	78.91%	75.98%	75.19%	75.57%	78.27%	74.72%	77.96%	76.16%	77.85%	73.67%	68.90%	74.56%	74.43%	77.60%	77.88%	75.49%	73.95%	75.46%	72.85%	78.32%	74.67%	76.60%	77.69%	77.18%	77.87%	77.64%	74.53%	74.22%	76.46%	77.78%	74.52%	79.19%	75.96%	74.03%	78.51%	75.75%	74.41%	76.58%	74.35%	78.23%	77.81%	81.17%	78.78%	75.25%	77.98%	74.12%	75.10%	71.60%	79.07%	75.89%	79.85%	76.90%	75.37%	75.09%	78.84%	77.44%	72.84%	78.81%	73.56%	77.39%	77.90%	74.84%	77.11%	78.55%	77.80%	73.45%	79.62%	77.12%	74.46%	75.62%	75.08%	75.32%	75.46%	80.06%									
17	Собчак Ксения Анатольевна	3209	47	39	31	59	42	41	52	43	27	44	44	39	42	50	33	30	26	50	40	47	42	43	41	43	42	36	40	56	55	60	61	36	58	41	24	34	52	53	33	24	28	38	32	29	55	48	52	51	80	51	59	31	37	46	69	21	29	51	20	50	61	39	64	36	23	36	52	32	55	66	47	36	37	35	13									
		3.67%	3.86%	3.66%	3.10%	4.04%	3.42%	3.55%	4.19%	3.59%	3.13%	3.53%	4.40%	4.76%	3.54%	4.22%	4.13%	2.40%	3.41%	4.14%	3.33%	4.49%	2.89%	3.17%	3.36%	2.92%	4.42%	3.31%	3.35%	4.40%	4.63%	3.93%	4.21%	3.32%	4.45%	3.41%	2.91%	2.75%	4.30%	4.32%	4.44%	2.82%	2.21%	3.31%	2.93%	2.64%	5.56%	3.62%	4.67%	3.99%	5.64%	3.74%	4.28%	2.60%	3.15%	3.62%	5.16%	2.39%	3.25%	4.05%	1.98%	3.95%	4.23%	2.97%	4.67%	3.13%	2.53%	2.82%	4.37%	4.35%	3.56%	4.57%	5.26%	3.79%	2.28%	2.32%	3.65%									
18	Сурайкин Максим Александрович	540	10	6	8	14	10	3	7	5	7	6	8	1	9	3	14	6	5	13	10	6	9	9	9	8	1	5	5	4	4	12	8	7	3	8	5	10	3	7	3	5	7	5	9	3	5	8	8	7	10	15	13	7	11	10	7	7	8	11	9	8	5	6	6	6	3	12	3	5	11	16	2	3	8	9	1									
		0.62%	0.82%	0.56%	0.80%	0.96%	0.81%	0.26%	0.56%	0.42%	0.81%	0.48%	0.80%	0.12%	0.76%	0.25%	1.75%	0.48%	0.66%	1.08%	0.83%	0.57%	0.62%	0.66%	0.74%	0.54%	0.11%	0.46%	0.42%	0.31%	0.34%	0.79%	0.55%	0.65%	0.23%	0.67%	0.61%	0.81%	0.25%	0.57%	0.40%	0.59%	0.55%	0.44%	0.82%	0.27%	0.51%	0.60%	0.72%	0.55%	0.70%	1.10%	0.94%	0.59%	0.94%	0.79%	0.52%	0.80%	0.90%	0.87%	0.89%	0.63%	0.35%	0.46%	0.44%	0.52%	0.33%	0.94%	0.25%	0.68%	0.71%	1.11%	0.22%	0.32%	0.49%	0.60%	0.28%									
19	Титов Борис Юрьевич	1253	10	11	9	25	21	16	17	14	17	24	13	19	14	19	10	19	7	27	22	13	16	27	6	22	14	15	16	21	23	28	18	12	18	13	18	16	17	12	4	20	16	16	9	18	19	16	16	15	26	13	22	13	6	24	14	11	8	25	20	24	24	18	23	17	21	20	29	8	13	29	10	9	21	14	3									
		1.43%	0.82%	1.03%	0.90%	1.71%	1.71%	1.39%	1.37%	1.17%	1.97%	1.93%	1.30%	2.32%	1.18%	1.60%	1.25%	1.52%	0.92%	2.23%	1.83%	1.24%	1.10%	1.99%	0.49%	1.49%	1.47%	1.38%	1.34%	1.65%	1.94%	1.84%	1.24%	1.11%	1.38%	1.08%	2.18%	1.29%	1.41%	0.98%	0.54%	2.35%	1.26%	1.39%	0.82%	1.64%	1.92%	1.21%	1.44%	1.17%	1.83%	0.95%	1.60%	1.09%	0.51%	1.89%	1.05%	1.25%	0.90%	1.99%	1.98%	1.89%	1.66%	1.37%	1.68%	1.48%	2.31%	1.57%	2.44%	1.09%	0.84%	2.01%	1.12%	0.95%	1.30%	0.93%	0.84%									
20	Явлинский Григорий Алексеевич	2389	10	25	37	41	33	37	45	30	28	39	29	23	44	43	17	24	15	42	43	42	39	50	35	38	21	21	30	41	32	51	31	29	27	31	27	35	44	41	22	32	35	30	20	32	22	30	31	43	45	27	41	26	33	30	43	26	27	42	16	52	48	33	37	27	15	24	52	15	34	33	29	22	27	14	4									
		2.73%	0.82%	2.34%	3.70%	2.81%	2.69%	3.20%	3.62%	2.50%	3.24%	3.13%	2.90%	2.80%	3.71%	3.63%	2.13%	1.92%	1.97%	3.47%	3.58%	4.02%	2.68%	3.68%	2.86%	2.58%	2.21%	1.93%	2.51%	3.22%	2.70%	3.34%	2.14%	2.68%	2.07%	2.58%	3.28%	2.83%	3.64%	3.34%	2.96%	3.76%	2.76%	2.61%	1.83%	2.91%	2.22%	2.26%	2.79%	3.37%	3.17%	1.98%	2.98%	2.18%	2.81%	2.36%	3.22%	2.96%	3.03%	3.34%	1.58%	4.10%	3.33%	2.52%	2.70%	2.35%	1.65%	1.88%	4.37%	2.04%	2.20%	2.28%	3.24%	2.31%	1.67%	0.93%	1.12%									
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
