Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Краснослободская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487					
37	"20. ""Политическая партия ""Единая Россия"""	14120	889	606	770	494	581	918	406	291	203	750	103	82	417	230	357	274	335	178	109	170	776	138	338	344	229	148	436	479	218	246	628	369	983	254	143	228					
		76.12%	78.81%	53.25%	76.54%	80.58%	56.62%	81.67%	80.39%	65.68%	91.85%	96.77%	66.45%	96.47%	81.28%	77.44%	76.44%	70.98%	75.11%	88.11%	54.22%	89.94%	82.02%	97.18%	66.01%	79.08%	65.99%	98.01%	56.84%	82.16%	50.93%	67.58%	88.95%	94.37%	98.00%	93.38%	66.20%	62.46%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	4	3	0	0	5	0	1	0	1	0	7	0	0	0	1	2	1	0	1	0	1	0	3	3	8	0	0	1	0	0	1	0	0	0	0	4					
		0.25%	0.35%	0.26%	0.0%	0.0%	0.48%	0.0%	0.19%	0.0%	0.45%	0.0%	4.51%	0.0%	0.0%	0.0%	0.21%	0.51%	0.22%	0.0%	0.49%	0.0%	0.10%	0.0%	0.58%	0.68%	2.30%	0.0%	0.0%	0.17%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	1.09%					
39	"22. ""Развитие предпринимательства"""	14	1	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	1	2					
		0.07%	0.08%	0.17%	0.19%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.46%	0.54%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1154	53	109	68	29	137	71	51	45	5	10	18	1	14	7	34	21	14	13	23	5	52	1	48	20	39	1	94	18	41	33	7	5	10	8	17	32					
		6.22%	4.69%	9.57%	6.75%	4.73%	13.35%	6.31%	10.09%	10.15%	2.26%	1.29%	11.61%	1.17%	2.72%	2.35%	7.28%	5.44%	3.13%	6.43%	11.44%	2.64%	5.49%	0.70%	9.37%	4.59%	11.23%	0.66%	12.25%	3.08%	9.57%	9.06%	0.99%	1.27%	0.99%	2.94%	7.87%	8.76%					
																																											
41	Против всех	296	25	26	20	9	17	2	7	13	1	0	4	0	82	2	9	4	3	1	2	0	3	0	4	0	5	1	11	3	25	9	2	2	0	2	1	1					
		1.59%	2.21%	2.28%	1.98%	1.46%	1.65%	0.17%	1.38%	2.93%	0.45%	0.0%	2.58%	0.0%	15.98%	0.67%	1.92%	1.03%	0.67%	0.49%	0.99%	0.0%	0.31%	0.0%	0.78%	0.0%	1.44%	0.66%	1.43%	0.51%	5.84%	2.47%	0.28%	0.51%	0.0%	0.73%	0.46%	0.27%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
