Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Воткинская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	113	6	1	3	1	6	5	10	3	5	8	3	5	10	9	3	0	1	7	1	6	7	1	5	1	3	2	1					
		0.92%	1.32%	0.25%	0.59%	0.38%	1.59%	0.58%	0.83%	0.59%	1.16%	3.31%	0.66%	2.06%	1.32%	1.78%	0.95%	0.00%	1.18%	0.88%	0.44%	1.47%	0.97%	0.85%	0.67%	0.50%	0.53%	0.81%	0.33%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8889	350	289	388	225	301	552	733	367	292	179	355	180	494	314	223	303	67	579	180	310	559	99	608	163	398	169	212					
		72.18%	77.26%	72.25%	76.38%	84.91%	79.63%	63.96%	60.78%	72.39%	67.75%	73.97%	77.68%	74.07%	65.17%	62.18%	70.57%	81.89%	78.82%	73.11%	79.65%	75.98%	77.64%	83.90%	81.61%	81.50%	69.70%	68.15%	70.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	74	2	1	3	0	4	4	14	2	1	0	3	2	5	8	3	1	0	2	2	1	2	1	5	4	3	0	1					
		0.60%	0.44%	0.25%	0.59%	0.00%	1.06%	0.46%	1.16%	0.39%	0.23%	0.00%	0.66%	0.82%	0.66%	1.58%	0.95%	0.27%	0.00%	0.25%	0.88%	0.25%	0.28%	0.85%	0.67%	2.00%	0.53%	0.00%	0.33%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
