Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Иланская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №2197					
19	2.Всероссийская политическая партия «Гражданская Сила»	47	6	10	3	1	1	0	4	1	2	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	2	0	2	3	0	0	0	0	5	0	0	0	1	1					
		0.39%	0.89%	1.16%	0.47%	0.15%	0.18%	0.00%	0.23%	0.19%	0.51%	0.00%	0.94%	0.00%	0.43%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.49%	0.00%	0.00%	2.00%	0.00%	1.19%	0.57%	0.00%	0.00%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.33%	0.20%					
20	3.Политическая партия «Демократическая партия России»	16	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	3	3					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.75%	0.06%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.85%	0.00%	0.00%	0.00%	0.19%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	0.99%	0.59%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1415	92	128	79	88	59	44	317	50	51	18	15	5	38	8	10	37	9	5	9	41	2	7	35	12	4	16	20	33	0	5	4	2	50	7	15	14	15	71					
		11.65%	13.63%	14.81%	12.42%	13.58%	10.65%	11.00%	18.32%	9.62%	12.88%	6.12%	14.15%	9.09%	8.09%	4.42%	6.62%	16.16%	14.52%	6.41%	18.00%	13.95%	3.57%	10.45%	10.03%	10.17%	4.00%	20.25%	11.90%	6.26%	0.00%	5.62%	8.00%	3.77%	7.17%	5.22%	5.38%	10.69%	4.97%	14.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	93	2	14	3	5	4	0	25	2	7	0	0	0	11	1	0	1	3	0	1	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	4	4					
		0.77%	0.30%	1.62%	0.47%	0.77%	0.72%	0.00%	1.45%	0.38%	1.77%	0.00%	0.00%	0.00%	2.34%	0.55%	0.00%	0.44%	4.84%	0.00%	2.00%	0.68%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	0.79%					
23	6.Политическая партия «Партия социальной справедливости»	27	0	4	0	1	0	0	3	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	3	2	0	0	0	3	4					
		0.22%	0.00%	0.46%	0.00%	0.15%	0.00%	0.00%	0.17%	0.19%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	5.66%	0.29%	0.00%	0.00%	0.00%	0.99%	0.79%					
24	7.Политическая партия «Либерально-демократическая партия России»	1510	93	133	94	105	88	60	244	95	51	22	7	3	43	22	12	9	0	27	10	35	11	9	31	18	5	21	20	48	3	7	2	6	36	13	12	6	38	71					
		12.43%	13.78%	15.39%	14.78%	16.20%	15.88%	15.00%	14.10%	18.27%	12.88%	7.48%	6.60%	5.45%	9.15%	12.15%	7.95%	3.93%	0.00%	34.62%	20.00%	11.90%	19.64%	13.43%	8.88%	15.25%	5.00%	26.58%	11.90%	9.11%	6.12%	7.87%	4.00%	11.32%	5.16%	9.70%	4.30%	4.58%	12.58%	14.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	812	31	95	52	56	36	21	216	28	21	13	1	1	29	10	2	19	2	2	0	19	11	2	16	10	3	0	6	21	1	8	1	1	32	4	4	7	13	18					
		6.68%	4.59%	10.99%	8.18%	8.64%	6.50%	5.25%	12.49%	5.38%	5.30%	4.42%	0.94%	1.82%	6.17%	5.52%	1.32%	8.30%	3.23%	2.56%	0.00%	6.46%	19.64%	2.99%	4.58%	8.47%	3.00%	0.00%	3.57%	3.98%	2.04%	8.99%	2.00%	1.89%	4.59%	2.99%	1.43%	5.34%	4.30%	3.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	90	2	6	0	4	5	0	13	5	2	2	1	1	8	0	0	2	1	0	1	2	0	2	1	0	0	1	5	4	0	3	2	0	2	1	1	2	9	2					
		0.74%	0.30%	0.69%	0.00%	0.62%	0.90%	0.00%	0.75%	0.96%	0.51%	0.68%	0.94%	1.82%	1.70%	0.00%	0.00%	0.87%	1.61%	0.00%	2.00%	0.68%	0.00%	2.99%	0.29%	0.00%	0.00%	1.27%	2.98%	0.76%	0.00%	3.37%	4.00%	0.00%	0.29%	0.75%	0.36%	1.53%	2.98%	0.39%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7658	426	455	388	367	340	256	853	321	248	223	75	44	285	137	118	150	44	39	27	187	28	42	222	55	81	35	111	391	44	50	41	40	556	106	244	101	209	319					
		63.04%	63.11%	52.66%	61.01%	56.64%	61.37%	64.00%	49.31%	61.73%	62.63%	75.85%	70.75%	80.00%	60.64%	75.69%	78.15%	65.50%	70.97%	50.00%	54.00%	63.61%	50.00%	62.69%	63.61%	46.61%	81.00%	44.30%	66.07%	74.19%	89.80%	56.18%	82.00%	75.47%	79.77%	79.10%	87.46%	77.10%	69.21%	62.92%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	36	1	2	1	5	0	2	5	1	0	1	0	0	3	1	1	2	0	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	4	2					
		0.30%	0.15%	0.23%	0.16%	0.77%	0.00%	0.50%	0.29%	0.19%	0.00%	0.34%	0.00%	0.00%	0.64%	0.55%	0.66%	0.87%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	2.54%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.32%	0.39%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
