Выборы Президента Российской Федерации																																																					
																																																					
Наименование Избирательной комиссии:    Вологодская																																																					
																																																					
Итоги голосования 																																																					
																																																					
		Сумма	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275					
		0.71%	0.84%	1.04%	0.44%	0.52%	0.49%	1.06%	0.71%	0.19%	1.39%	0.00%	1.06%	1.27%	0.22%	1.50%	0.87%	0.00%	0.00%	0.00%	0.72%	0.00%	0.61%	0.59%	0.88%	1.04%	1.48%	0.00%	0.26%	0.46%	0.50%	0.22%	0.84%	2.04%	0.00%	0.61%	0.43%	1.19%	0.30%	0.71%	0.72%	0.32%	0.14%	0.63%	0.47%	0.69%	0.59%	0.80%					
21	. Путин Владимир Владимирович	19108	372	306	340	142	344	289	120	408	465	132	907	294	387	546	729	78	307	349	518	106	347	406	552	633	537	271	326	173	490	383	1032	111	31	509	356	391	276	332	950	247	604	374	350	470	923	895					
		78.44%	78.48%	79.27%	74.89%	74.35%	83.70%	76.86%	85.71%	79.07%	80.87%	86.84%	80.41%	74.81%	83.59%	74.59%	79.50%	82.11%	71.56%	87.69%	74.21%	76.26%	70.10%	79.45%	80.82%	82.21%	72.47%	75.07%	83.59%	79.00%	81.80%	84.92%	78.96%	75.51%	72.09%	77.36%	75.74%	77.58%	81.90%	79.05%	76.37%	79.42%	82.97%	78.74%	82.74%	81.03%	78.22%	71.83%					
22	. Хакамада Ирина Муцуовна	467	8	8	12	1	5	2	2	4	10	0	18	8	7	9	30	2	8	2	11	2	9	6	8	22	12	4	8	5	18	5	40	3	2	14	1	17	3	5	38	7	10	13	4	10	24	30					
		1.92%	1.69%	2.07%	2.64%	0.52%	1.22%	0.53%	1.43%	0.78%	1.74%	0.00%	1.60%	2.04%	1.51%	1.23%	3.27%	2.11%	1.86%	0.50%	1.58%	1.44%	1.82%	1.17%	1.17%	2.86%	1.62%	1.11%	2.05%	2.28%	3.01%	1.11%	3.06%	2.04%	4.65%	2.13%	0.21%	3.37%	0.89%	1.19%	3.05%	2.25%	1.37%	2.74%	0.95%	1.72%	2.03%	2.41%					
23	. Харитонов Николай Михайлович	2792	65	50	70	30	38	58	12	72	53	15	139	61	43	89	97	8	74	29	119	24	96	47	71	51	102	57	33	19	24	47	120	10	4	86	86	46	33	59	129	32	77	41	34	75	112	155					
		11.46%	13.71%	12.95%	15.42%	15.71%	9.25%	15.43%	8.57%	13.95%	9.22%	9.87%	12.32%	15.52%	9.29%	12.16%	10.58%	8.42%	17.25%	7.29%	17.05%	17.27%	19.39%	9.20%	10.40%	6.62%	13.77%	15.79%	8.46%	8.68%	4.01%	10.42%	9.18%	6.80%	9.30%	13.07%	18.30%	9.13%	9.79%	14.05%	10.37%	10.29%	10.58%	8.63%	8.04%	12.93%	9.49%	12.44%					
																																																					
24	Против всех	506	6	2	8	8	6	4	1	5	7	0	18	4	9	33	14	0	5	4	10	3	12	4	18	11	28	7	4	4	23	4	37	3	5	11	4	14	10	1	35	9	3	17	6	4	30	55					
		2.08%	1.27%	0.52%	1.76%	4.19%	1.46%	1.06%	0.71%	0.97%	1.22%	0.00%	1.60%	1.02%	1.94%	4.51%	1.53%	0.00%	1.17%	1.01%	1.43%	2.16%	2.42%	0.78%	2.64%	1.43%	3.78%	1.94%	1.03%	1.83%	3.84%	0.89%	2.83%	2.04%	11.63%	1.67%	0.85%	2.78%	2.97%	0.24%	2.81%	2.89%	0.41%	3.58%	1.42%	0.69%	2.54%	4.41%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
