Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Зиминская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386					
38	"21. ""Российская Конституционно-демократическая партия"""	15	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	2	1	1	2	1	2	0	0	1	0	0	1					
		0.25%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.72%	0.0%	0.0%	0.79%	1.70%	0.32%	1.20%	2.10%	0.18%	0.38%	0.0%	0.0%	0.40%	0.0%	0.0%	0.72%					
39	"22. ""Развитие предпринимательства"""	9	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0					
		0.15%	0.0%	0.86%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1107	22	18	15	138	31	74	33	11	44	30	41	25	23	43	14	8	32	10	49	77	120	44	22	85	38	38	22					
		18.90%	36.06%	15.51%	15.0%	22.25%	21.52%	23.34%	20.24%	19.64%	33.08%	8.54%	16.66%	18.11%	11.33%	26.21%	11.11%	6.83%	10.38%	12.04%	51.57%	14.25%	22.94%	22.91%	31.88%	34.13%	13.66%	11.62%	15.94%					
																																		
41	Против всех	168	1	2	4	15	6	11	4	1	1	13	8	0	6	10	1	2	15	2	1	15	13	6	4	8	3	14	2					
		2.86%	1.63%	1.72%	4.0%	2.41%	4.16%	3.47%	2.45%	1.78%	0.75%	3.70%	3.25%	0.0%	2.95%	6.09%	0.79%	1.70%	4.87%	2.40%	1.05%	2.77%	2.48%	3.12%	5.79%	3.21%	1.07%	4.28%	1.44%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
