Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Большеболдинская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	3	1	0	3	0	0	0	0	0	2	0	0					
		0.22%	0.0%	0.0%	0.0%	0.39%	0.25%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.30%	0.0%	0.98%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	463	11	3	19	14	58	38	29	4	16	2	0	8	4	28	8	1	20	39	13	52	10	22	10	0	7	43	4	0					
		7.60%	7.33%	4.28%	9.31%	5.46%	7.40%	5.70%	5.85%	1.12%	10.0%	1.31%	0.0%	5.59%	7.01%	13.20%	9.63%	2.94%	4.58%	12.03%	20.31%	17.10%	6.06%	10.23%	4.83%	0.0%	9.45%	14.72%	5.47%	0.0%					
28	"11. ""Истинные патриоты России"""	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0					
		0.08%	0.0%	0.0%	0.49%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.94%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	66	0	0	10	2	2	8	2	1	0	2	0	2	0	2	1	0	12	3	2	3	3	4	3	1	0	3	0	0					
		1.08%	0.0%	0.0%	4.90%	0.78%	0.25%	1.20%	0.40%	0.28%	0.0%	1.31%	0.0%	1.39%	0.0%	0.94%	1.20%	0.0%	2.75%	0.92%	3.12%	0.98%	1.81%	1.86%	1.44%	2.32%	0.0%	1.02%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	18	0	0	1	1	1	4	0	1	0	0	0	0	0	1	1	1	2	3	0	0	0	0	2	0	0	0	0	0					
		0.29%	0.0%	0.0%	0.49%	0.39%	0.12%	0.60%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	1.20%	2.94%	0.45%	0.92%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	0	0	0	0	1	2	0	0	0	1	3	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.12%	0.30%	0.0%	0.0%	0.0%	0.65%	6.0%	0.0%	0.0%	0.47%	2.40%	0.0%	0.22%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	0	0	0	2	1	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.25%	0.15%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.40%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	303	6	1	8	19	61	36	28	17	1	9	0	4	1	8	7	0	39	2	3	10	7	7	7	3	4	12	3	0					
		4.97%	4.0%	1.42%	3.92%	7.42%	7.79%	5.40%	5.65%	4.80%	0.62%	5.92%	0.0%	2.79%	1.75%	3.77%	8.43%	0.0%	8.94%	0.61%	4.68%	3.28%	4.24%	3.25%	3.38%	6.97%	5.40%	4.10%	4.10%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	12	0	0	0	0	1	1	2	0	1	0	0	0	0	2	0	0	2	1	0	0	0	2	0	0	0	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.12%	0.15%	0.40%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.45%	0.30%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	759	9	2	15	35	105	94	86	26	23	16	0	17	2	33	11	5	54	42	11	42	25	22	23	0	9	37	15	0					
		12.46%	6.0%	2.85%	7.35%	13.67%	13.40%	14.11%	17.37%	7.34%	14.37%	10.52%	0.0%	11.88%	3.50%	15.56%	13.25%	14.70%	12.38%	12.96%	17.18%	13.81%	15.15%	10.23%	11.11%	0.0%	12.16%	12.67%	20.54%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	134	6	2	10	4	14	10	10	6	0	8	0	0	0	7	4	1	14	8	2	7	1	5	4	1	2	7	1	0					
		2.20%	4.0%	2.85%	4.90%	1.56%	1.78%	1.50%	2.02%	1.69%	0.0%	5.26%	0.0%	0.0%	0.0%	3.30%	4.81%	2.94%	3.21%	2.46%	3.12%	2.30%	0.60%	2.32%	1.93%	2.32%	2.70%	2.39%	1.36%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2669	44	32	96	107	360	294	213	218	87	67	44	72	39	88	29	19	162	123	18	101	86	94	61	24	36	110	29	16					
		43.82%	29.33%	45.71%	47.05%	41.79%	45.97%	44.14%	43.03%	61.58%	54.37%	44.07%	88.0%	50.34%	68.42%	41.50%	34.93%	55.88%	37.15%	37.96%	28.12%	33.22%	52.12%	43.72%	29.46%	55.81%	48.64%	37.67%	39.72%	66.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	21	0	0	0	0	2	1	0	0	1	0	0	0	8	0	0	0	1	1	0	1	0	2	0	2	0	1	1	0					
		0.34%	0.0%	0.0%	0.0%	0.0%	0.25%	0.15%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	14.03%	0.0%	0.0%	0.0%	0.22%	0.30%	0.0%	0.32%	0.0%	0.93%	0.0%	4.65%	0.0%	0.34%	1.36%	0.0%					
39	"22. ""Развитие предпринимательства"""	8	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0					
		0.13%	0.66%	0.0%	0.49%	0.39%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.36%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	779	45	18	25	31	60	79	56	48	18	27	0	15	2	18	7	2	66	35	5	44	18	24	71	3	9	36	12	5					
		12.79%	30.0%	25.71%	12.25%	12.10%	7.66%	11.86%	11.31%	13.55%	11.25%	17.76%	0.0%	10.48%	3.50%	8.49%	8.43%	5.88%	15.13%	10.80%	7.81%	14.47%	10.90%	11.16%	34.29%	6.97%	12.16%	12.32%	16.43%	20.83%					
																																			
41	Против всех	165	6	1	8	5	28	23	12	7	2	2	1	4	0	7	2	1	17	10	3	3	2	10	3	0	2	6	0	0					
		2.70%	4.0%	1.42%	3.92%	1.95%	3.57%	3.45%	2.42%	1.97%	1.25%	1.31%	2.0%	2.79%	0.0%	3.30%	2.40%	2.94%	3.89%	3.08%	4.68%	0.98%	1.21%	4.65%	1.44%	0.0%	2.70%	2.05%	0.0%	0.0%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
