Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																							
Дата голосования: 07.12.2003 0:00:00																																																							
																																																							
Наименование Избирательной комиссии:    Миякинская																																																							
																																																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																							
																																																							
		Сумма	УИК №2888	УИК №2889	УИК №2890	УИК №2891	УИК №2892	УИК №2893	УИК №2894	УИК №2895	УИК №2896	УИК №2897	УИК №2898	УИК №2899	УИК №2900	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929	УИК №2930	УИК №2931	УИК №2932	УИК №2933	УИК №2934	УИК №2935					
		0.84%	1.66%	0.0%	0.49%	0.71%	1.15%	1.31%	0.0%	0.0%	0.47%	0.45%	1.38%	1.17%	0.0%	0.0%	0.87%	0.95%	1.01%	0.41%	0.42%	0.75%	0.0%	0.41%	1.37%	0.63%	1.63%	0.71%	0.0%	0.99%	0.47%	0.90%	1.54%	0.0%	0.0%	1.38%	0.93%	0.69%	0.99%	1.53%	0.90%	1.59%	0.77%	0.28%	0.0%	1.08%	1.57%	0.91%	0.18%	0.97%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	503	17	8	3	10	17	8	4	5	10	14	8	18	0	3	10	0	6	1	17	4	6	19	7	10	10	3	1	3	21	4	21	2	1	8	19	5	18	8	41	38	9	8	20	17	3	3	21	14					
		2.75%	4.04%	2.97%	1.47%	3.58%	4.91%	2.11%	1.08%	2.52%	2.39%	6.39%	2.20%	2.64%	0.0%	0.72%	2.92%	0.0%	1.22%	0.41%	3.64%	3.00%	3.94%	3.96%	2.40%	2.11%	2.71%	2.14%	1.63%	0.99%	3.30%	3.63%	3.60%	2.94%	1.51%	2.76%	3.54%	3.47%	1.78%	2.45%	3.39%	3.79%	1.74%	2.30%	3.61%	4.63%	2.36%	0.68%	3.96%	3.39%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	240	2	4	4	4	7	7	2	1	1	3	0	8	0	7	4	3	4	5	8	2	1	6	4	0	10	2	1	6	8	6	8	3	0	3	6	2	18	7	23	12	10	6	4	3	0	4	3	8					
		1.31%	0.47%	1.48%	1.96%	1.43%	2.02%	1.84%	0.54%	0.50%	0.23%	1.36%	0.0%	1.17%	0.0%	1.69%	1.16%	0.95%	0.81%	2.06%	1.71%	1.50%	0.65%	1.25%	1.37%	0.0%	2.71%	1.42%	1.63%	1.99%	1.25%	5.45%	1.37%	4.41%	0.0%	1.03%	1.11%	1.38%	1.78%	2.14%	1.90%	1.19%	1.94%	1.72%	0.72%	0.81%	0.0%	0.91%	0.56%	1.94%					
22	"5. ""За Русь Святую"""	50	1	0	0	1	2	0	0	0	2	1	0	2	0	0	0	0	1	0	1	1	2	7	5	2	0	0	0	0	0	0	2	0	0	1	3	0	2	0	1	2	2	1	1	2	0	2	1	2					
		0.27%	0.23%	0.0%	0.0%	0.35%	0.57%	0.0%	0.0%	0.0%	0.47%	0.45%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.21%	0.75%	1.31%	1.46%	1.71%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.34%	0.55%	0.0%	0.19%	0.0%	0.08%	0.19%	0.38%	0.28%	0.18%	0.54%	0.0%	0.45%	0.18%	0.48%					
23	"6. ""Объединенная Российская партия ""Русь"""	58	0	0	3	0	0	3	0	0	1	1	0	2	1	0	0	0	2	1	1	1	0	3	0	9	1	1	1	0	2	0	0	0	0	2	1	0	5	1	3	4	3	0	1	0	0	2	2	1					
		0.31%	0.0%	0.0%	1.47%	0.0%	0.0%	0.79%	0.0%	0.0%	0.23%	0.45%	0.0%	0.29%	0.47%	0.0%	0.0%	0.0%	0.40%	0.41%	0.21%	0.75%	0.0%	0.62%	0.0%	1.90%	0.27%	0.71%	1.63%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.69%	0.18%	0.0%	0.49%	0.30%	0.24%	0.39%	0.58%	0.0%	0.18%	0.0%	0.0%	0.45%	0.37%	0.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	118	5	0	0	5	2	0	2	3	2	2	1	2	0	4	4	1	2	1	2	0	0	2	1	0	1	0	0	1	1	1	1	0	1	0	7	0	10	4	9	12	4	6	7	9	0	1	1	1					
		0.64%	1.19%	0.0%	0.0%	1.79%	0.57%	0.0%	0.54%	1.51%	0.47%	0.91%	0.27%	0.29%	0.0%	0.96%	1.16%	0.31%	0.40%	0.41%	0.42%	0.0%	0.0%	0.41%	0.34%	0.0%	0.27%	0.0%	0.0%	0.33%	0.15%	0.90%	0.17%	0.0%	1.51%	0.0%	1.30%	0.0%	0.99%	1.22%	0.74%	1.19%	0.77%	1.72%	1.26%	2.45%	0.0%	0.22%	0.18%	0.24%					
25	"8. ""Народно-республиканская партия России"""	79	2	0	2	1	0	1	3	1	3	2	1	2	1	0	0	1	1	1	1	0	2	1	3	9	0	0	0	1	1	2	1	0	0	6	4	1	4	0	5	0	3	1	2	2	0	3	1	4					
		0.43%	0.47%	0.0%	0.98%	0.35%	0.0%	0.26%	0.81%	0.50%	0.71%	0.91%	0.27%	0.29%	0.47%	0.0%	0.0%	0.31%	0.20%	0.41%	0.21%	0.0%	1.31%	0.20%	1.03%	1.90%	0.0%	0.0%	0.0%	0.33%	0.15%	1.81%	0.17%	0.0%	0.0%	2.07%	0.74%	0.69%	0.39%	0.0%	0.41%	0.0%	0.58%	0.28%	0.36%	0.54%	0.0%	0.68%	0.18%	0.97%					
26	"9. ""Российская экологическая партия ""Зеленые"""	59	1	0	0	1	1	1	1	0	3	1	2	2	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	7	0	7	1	0	0	2	1	2	2	7	1	1	2	1	1	0	2	1	1					
		0.32%	0.23%	0.0%	0.0%	0.35%	0.28%	0.26%	0.27%	0.0%	0.71%	0.45%	0.55%	0.29%	0.0%	0.0%	0.0%	0.31%	0.20%	0.0%	0.21%	0.0%	0.0%	0.0%	0.34%	0.21%	0.0%	0.71%	0.0%	0.33%	1.10%	0.0%	1.20%	1.47%	0.0%	0.0%	0.37%	0.69%	0.19%	0.61%	0.57%	0.09%	0.19%	0.57%	0.18%	0.27%	0.0%	0.45%	0.18%	0.24%					
27	"10. ""Аграрная партия России"""	2031	61	23	10	30	39	37	63	30	115	28	65	186	16	94	21	35	28	39	24	8	7	68	28	42	41	14	4	32	75	2	72	5	5	29	51	18	61	32	80	70	39	48	70	37	9	40	48	52					
		11.11%	14.52%	8.55%	4.90%	10.75%	11.27%	9.76%	17.16%	15.15%	27.51%	12.78%	17.95%	27.35%	7.65%	22.76%	6.14%	11.18%	5.70%	16.11%	5.15%	6.01%	4.60%	14.19%	9.62%	8.87%	11.14%	9.99%	6.55%	10.63%	11.79%	1.81%	12.37%	7.35%	7.57%	10.03%	9.51%	12.5%	6.05%	9.81%	6.61%	6.98%	7.57%	13.83%	12.65%	10.08%	7.08%	9.19%	9.05%	12.62%					
28	"11. ""Истинные патриоты России"""	63	2	0	0	2	0	0	3	1	2	1	0	0	1	0	1	0	3	1	6	0	4	3	1	1	2	1	0	1	2	0	4	0	0	0	0	0	2	0	5	8	1	0	0	0	0	4	0	1					
		0.34%	0.47%	0.0%	0.0%	0.71%	0.0%	0.0%	0.81%	0.50%	0.47%	0.45%	0.0%	0.0%	0.47%	0.0%	0.29%	0.0%	0.61%	0.41%	1.28%	0.0%	2.63%	0.62%	0.34%	0.21%	0.54%	0.71%	0.0%	0.33%	0.31%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.41%	0.79%	0.19%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.24%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	157	6	0	3	3	1	4	3	1	6	1	6	2	3	0	3	1	4	0	8	0	1	3	3	0	2	2	0	4	2	1	10	0	0	3	1	0	13	3	9	10	4	10	8	3	0	1	2	7					
		0.85%	1.42%	0.0%	1.47%	1.07%	0.28%	1.05%	0.81%	0.50%	1.43%	0.45%	1.65%	0.29%	1.43%	0.0%	0.87%	0.31%	0.81%	0.0%	1.71%	0.0%	0.65%	0.62%	1.03%	0.0%	0.54%	1.42%	0.0%	1.32%	0.31%	0.90%	1.71%	0.0%	0.0%	1.03%	0.18%	0.0%	1.28%	0.92%	0.74%	0.99%	0.77%	2.88%	1.44%	0.81%	0.0%	0.22%	0.37%	1.69%					
30	"13. ""Демократическая партия России"""	57	1	0	0	0	3	1	0	3	1	0	1	0	1	0	0	0	3	0	0	1	0	2	0	2	1	0	1	1	4	1	0	0	0	1	2	0	6	1	4	3	5	1	1	1	0	2	1	2					
		0.31%	0.23%	0.0%	0.0%	0.0%	0.86%	0.26%	0.0%	1.51%	0.23%	0.0%	0.27%	0.0%	0.47%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.75%	0.0%	0.41%	0.0%	0.42%	0.27%	0.0%	1.63%	0.33%	0.62%	0.90%	0.0%	0.0%	0.0%	0.34%	0.37%	0.0%	0.59%	0.30%	0.33%	0.29%	0.97%	0.28%	0.18%	0.27%	0.0%	0.45%	0.18%	0.48%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	1	0	1	1	2	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	2	0	0	3	1	0	0	1	0	1	2	3	1	1	3	2	0	0	1	0	0					
		0.20%	0.23%	0.0%	0.49%	0.35%	0.57%	0.26%	0.0%	0.0%	0.0%	0.45%	0.27%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.0%	0.0%	0.71%	4.91%	0.66%	0.0%	0.0%	0.51%	1.47%	0.0%	0.0%	0.18%	0.0%	0.09%	0.61%	0.24%	0.09%	0.19%	0.86%	0.36%	0.0%	0.0%	0.22%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	29	0	0	0	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	1	2	1	1	0	1	1	0	0	3	0	1	1	0	1	0	0	1	1	2	1	0	0	1	1	0	0	0	1					
		0.15%	0.0%	0.0%	0.0%	0.35%	0.28%	0.26%	0.0%	0.50%	0.0%	0.0%	0.0%	0.14%	0.47%	0.0%	0.29%	0.0%	0.0%	0.0%	0.21%	0.75%	1.31%	0.20%	0.34%	0.0%	0.27%	0.71%	0.0%	0.0%	0.47%	0.0%	0.17%	1.47%	0.0%	0.34%	0.0%	0.0%	0.09%	0.30%	0.16%	0.09%	0.0%	0.0%	0.18%	0.27%	0.0%	0.0%	0.0%	0.24%					
33	"16. ""Родина"" (народно-патриотический союз)"""	444	11	7	4	1	8	8	1	2	4	2	9	16	2	0	4	1	10	2	5	4	9	13	12	9	8	1	0	7	28	2	12	0	0	17	14	4	48	16	58	26	11	8	13	3	2	6	9	7					
		2.42%	2.61%	2.60%	1.96%	0.35%	2.31%	2.11%	0.27%	1.01%	0.95%	0.91%	2.48%	2.35%	0.95%	0.0%	1.16%	0.31%	2.03%	0.82%	1.07%	3.00%	5.92%	2.71%	4.12%	1.90%	2.17%	0.71%	0.0%	2.32%	4.40%	1.81%	2.06%	0.0%	0.0%	5.88%	2.61%	2.77%	4.76%	4.90%	4.79%	2.59%	2.13%	2.30%	2.35%	0.81%	1.57%	1.37%	1.69%	1.69%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	202	2	15	2	5	11	7	4	5	4	2	1	9	3	0	3	2	4	3	6	5	3	2	2	4	3	4	0	4	10	1	5	2	1	2	8	3	7	6	11	7	5	5	2	1	0	4	3	4					
		1.10%	0.47%	5.57%	0.98%	1.79%	3.17%	1.84%	1.08%	2.52%	0.95%	0.91%	0.27%	1.32%	1.43%	0.0%	0.87%	0.63%	0.81%	1.23%	1.28%	3.75%	1.97%	0.41%	0.68%	0.84%	0.81%	2.85%	0.0%	1.32%	1.57%	0.90%	0.85%	2.94%	1.51%	0.69%	1.49%	2.08%	0.69%	1.84%	0.90%	0.69%	0.97%	1.44%	0.36%	0.27%	0.0%	0.91%	0.56%	0.97%					
35	"18. ""ЛДПР"""	911	29	4	16	15	5	22	8	4	13	6	17	31	3	6	22	4	7	3	6	3	10	55	24	13	19	7	8	15	21	10	34	2	1	30	43	9	40	20	83	52	27	28	39	12	12	20	32	21					
		4.98%	6.90%	1.48%	7.84%	5.37%	1.44%	5.80%	2.17%	2.02%	3.11%	2.73%	4.69%	4.55%	1.43%	1.45%	6.43%	1.27%	1.42%	1.23%	1.28%	2.25%	6.57%	11.48%	8.24%	2.74%	5.16%	4.99%	13.11%	4.98%	3.30%	9.09%	5.84%	2.94%	1.51%	10.38%	8.02%	6.25%	3.96%	6.13%	6.86%	5.18%	5.24%	8.06%	7.05%	3.26%	9.44%	4.59%	6.03%	5.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	324	22	0	7	2	5	6	3	3	4	5	1	17	1	0	5	5	1	2	11	1	2	2	4	3	4	1	1	4	21	7	4	1	0	9	9	1	23	9	29	32	15	2	16	6	1	8	5	4					
		1.77%	5.23%	0.0%	3.43%	0.71%	1.44%	1.58%	0.81%	1.51%	0.95%	2.28%	0.27%	2.5%	0.47%	0.0%	1.46%	1.59%	0.20%	0.82%	2.36%	0.75%	1.31%	0.41%	1.37%	0.63%	1.08%	0.71%	1.63%	1.32%	3.30%	6.36%	0.68%	1.47%	0.0%	3.11%	1.67%	0.69%	2.28%	2.76%	2.39%	3.19%	2.91%	0.57%	2.89%	1.63%	0.78%	1.83%	0.94%	0.97%					
37	"20. ""Политическая партия ""Единая Россия"""	7623	142	149	102	105	118	197	184	79	131	88	86	223	158	237	161	191	321	145	239	68	72	158	101	149	114	58	23	90	210	54	236	35	42	118	226	37	424	86	512	377	195	146	235	147	85	176	271	122					
		41.70%	33.80%	55.39%	50.0%	37.63%	34.10%	51.97%	50.13%	39.89%	31.33%	40.18%	23.75%	32.79%	75.59%	57.38%	47.07%	61.02%	65.37%	59.91%	51.28%	51.12%	47.36%	32.98%	34.70%	31.50%	30.97%	41.42%	37.70%	29.90%	33.01%	49.09%	40.54%	51.47%	63.63%	40.83%	42.16%	25.69%	42.06%	26.38%	42.34%	37.62%	37.86%	42.07%	42.49%	40.05%	66.92%	40.45%	51.13%	29.61%					
38	"21. ""Российская Конституционно-демократическая партия"""	65	0	0	1	2	0	0	0	0	1	2	0	4	0	0	0	3	3	0	1	0	2	0	1	1	2	0	1	4	4	1	4	0	2	0	1	1	0	1	1	10	5	0	1	1	0	2	1	2					
		0.35%	0.0%	0.0%	0.49%	0.71%	0.0%	0.0%	0.0%	0.0%	0.23%	0.91%	0.0%	0.58%	0.0%	0.0%	0.0%	0.95%	0.61%	0.0%	0.21%	0.0%	1.31%	0.0%	0.34%	0.21%	0.54%	0.0%	1.63%	1.32%	0.62%	0.90%	0.68%	0.0%	3.03%	0.0%	0.18%	0.69%	0.0%	0.30%	0.08%	0.99%	0.97%	0.0%	0.18%	0.27%	0.0%	0.45%	0.18%	0.48%					
39	"22. ""Развитие предпринимательства"""	59	0	0	0	1	1	1	1	1	1	0	0	4	0	0	1	0	2	1	0	0	0	2	0	0	1	0	0	4	5	0	0	0	0	0	2	0	9	1	7	8	1	0	0	3	0	1	1	0					
		0.32%	0.0%	0.0%	0.0%	0.35%	0.28%	0.26%	0.27%	0.50%	0.23%	0.0%	0.0%	0.58%	0.0%	0.0%	0.29%	0.0%	0.40%	0.41%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.27%	0.0%	0.0%	1.32%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.89%	0.30%	0.57%	0.79%	0.19%	0.0%	0.0%	0.81%	0.0%	0.22%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3207	66	39	31	38	60	20	54	36	72	40	126	92	7	33	71	38	48	11	75	16	11	85	37	156	108	30	11	78	107	9	77	6	8	36	84	48	191	85	202	208	116	42	97	81	12	102	92	115					
		17.54%	15.71%	14.49%	15.19%	13.62%	17.34%	5.27%	14.71%	18.18%	17.22%	18.26%	34.80%	13.52%	3.34%	7.99%	20.76%	12.14%	9.77%	4.54%	16.09%	12.03%	7.23%	17.74%	12.71%	32.98%	29.34%	21.42%	18.03%	25.91%	16.82%	8.18%	13.23%	8.82%	12.12%	12.45%	15.67%	33.33%	18.94%	26.07%	16.70%	20.75%	22.52%	12.10%	17.54%	22.07%	9.44%	23.44%	17.35%	27.91%					
																																																							
41	Против всех	346	7	0	3	8	5	5	6	4	8	4	5	5	1	3	9	7	6	5	5	2	4	9	4	23	4	1	2	5	11	0	17	1	0	6	14	4	36	11	25	27	21	0	6	5	1	4	7	0					
		1.89%	1.66%	0.0%	1.47%	2.86%	1.44%	1.31%	1.63%	2.02%	1.91%	1.82%	1.38%	0.73%	0.47%	0.72%	2.63%	2.23%	1.22%	2.06%	1.07%	1.50%	2.63%	1.87%	1.37%	4.86%	1.08%	0.71%	3.27%	1.66%	1.72%	0.0%	2.92%	1.47%	0.0%	2.07%	2.61%	2.77%	3.57%	3.37%	2.06%	2.69%	4.07%	0.0%	1.08%	1.36%	0.78%	0.91%	1.32%	0.0%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
