Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Режевская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786					
11	Число полученных открепительных  удостоверений	695	35	40	40	40	40	30	30	30	30	30	30	30	30	30	30	30	10	10	10	10	10	10	10	10	10	15	5	10	10	10	10	10	10					
12	Число выданных открепительных удостоверений	205	18	14	9	16	8	2	7	5	11	7	9	17	4	7	12	4	0	4	9	2	9	1	4	4	1	10	0	1	0	8	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	210	10	11	9	11	10	9	2	2	4	7	8	4	4	5	2	5	3	11	9	2	6	2	2	1	3	5	2	38	2	8	3	8	2					
14	Число неиспользованных открепительных удостоверений	490	17	26	31	24	32	28	23	25	19	23	21	13	26	23	18	26	10	6	1	8	1	9	6	6	9	5	5	9	10	2	10	10	8					
15	"Число открепительных удостоверений, выданных в ТИК"	5	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	628	33	39	44	37	44	12	27	18	13	41	29	53	35	33	26	24	6	8	15	1	22	0	6	1	3	7	7	14	2	10	15	2	1					
		3.07%	2.62%	4.13%	3.80%	2.78%	4.40%	2.65%	2.59%	3.20%	2.03%	3.41%	3.42%	4.46%	3.54%	3.81%	2.66%	2.55%	1.63%	4.06%	3.61%	0.62%	4.23%	0.00%	1.97%	1.23%	1.14%	1.37%	5.79%	2.41%	1.64%	2.59%	2.03%	2.78%	0.76%					
19	. Малышкин Олег Александрович	573	29	27	37	32	27	15	23	18	15	22	29	28	23	24	31	33	3	7	4	3	22	1	5	0	8	13	7	14	8	20	35	3	7					
		2.80%	2.30%	2.86%	3.20%	2.41%	2.70%	3.31%	2.20%	3.20%	2.34%	1.83%	3.42%	2.36%	2.33%	2.77%	3.17%	3.50%	0.81%	3.55%	0.96%	1.88%	4.23%	0.98%	1.64%	0.00%	3.03%	2.54%	5.79%	2.41%	6.56%	5.18%	4.74%	4.17%	5.30%					
20	. Миронов Сергей Михайлович	183	13	8	14	18	7	2	9	6	5	12	3	6	8	8	12	4	6	2	2	4	4	2	0	1	3	6	1	4	1	3	7	0	2					
		0.89%	1.03%	0.85%	1.21%	1.35%	0.70%	0.44%	0.86%	1.07%	0.78%	1.00%	0.35%	0.51%	0.81%	0.92%	1.23%	0.42%	1.63%	1.02%	0.48%	2.50%	0.77%	1.96%	0.00%	1.23%	1.14%	1.17%	0.83%	0.69%	0.82%	0.78%	0.95%	0.00%	1.52%					
21	. Путин Владимир Владимирович	15303	947	689	812	932	752	376	784	420	488	838	602	818	737	592	712	701	291	155	337	136	394	91	257	68	224	413	89	492	95	275	615	59	112					
		74.71%	75.22%	72.99%	70.18%	70.08%	75.20%	83.00%	75.10%	74.60%	76.13%	69.78%	70.91%	68.86%	74.52%	68.28%	72.88%	74.34%	78.86%	78.68%	81.20%	85.00%	75.77%	89.22%	84.54%	83.95%	84.85%	80.66%	73.55%	84.54%	77.87%	71.24%	83.22%	81.94%	84.85%					
22	. Хакамада Ирина Муцуовна	723	57	48	45	55	35	11	25	19	31	59	38	63	38	39	31	33	9	6	9	4	12	0	5	0	4	7	2	10	2	10	13	0	3					
		3.53%	4.53%	5.08%	3.89%	4.14%	3.50%	2.43%	2.39%	3.37%	4.84%	4.91%	4.48%	5.30%	3.84%	4.50%	3.17%	3.50%	2.44%	3.05%	2.17%	2.50%	2.31%	0.00%	1.64%	0.00%	1.52%	1.37%	1.65%	1.72%	1.64%	2.59%	1.76%	0.00%	2.27%					
23	. Харитонов Николай Михайлович	2353	144	112	163	207	101	31	135	64	65	170	118	173	97	135	127	105	43	14	37	8	47	8	22	5	16	46	6	39	8	60	37	5	5					
		11.49%	11.44%	11.86%	14.09%	15.56%	10.10%	6.84%	12.93%	11.37%	10.14%	14.15%	13.90%	14.56%	9.81%	15.57%	13.00%	11.13%	11.65%	7.11%	8.92%	5.00%	9.04%	7.84%	7.24%	6.17%	6.06%	8.98%	4.96%	6.70%	6.56%	15.54%	5.01%	6.94%	3.79%					
																																								
24	Против всех	498	28	14	32	39	20	5	25	17	10	46	23	33	33	30	34	34	2	1	5	3	11	0	4	4	5	10	6	8	2	6	5	3	0					
		2.43%	2.22%	1.48%	2.77%	2.93%	2.00%	1.10%	2.39%	3.02%	1.56%	3.83%	2.71%	2.78%	3.34%	3.46%	3.48%	3.61%	0.54%	0.51%	1.20%	1.88%	2.12%	0.00%	1.32%	4.94%	1.89%	1.95%	4.96%	1.37%	1.64%	1.55%	0.68%	4.17%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
