Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
"Наименование Избирательной комиссии:    Архангельск, Октябрьская"																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1160	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	517	17	34	11	11	24	13	19	15	16	9	22	20	20	26	17	19	10	23	15	28	11	9	22	16	9	14	14	24	29	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	730	14	14	7	12	13	15	12	12	2	8	10	15	27	15	17	8	14	16	17	21	20	31	12	7	20	10	8	20	12	3	5	23	22	5	19	62	182					
14	Число погашенных открепительных удостоверений	643	23	6	29	29	16	27	21	25	24	31	18	20	20	14	23	21	30	17	25	12	29	31	18	24	31	26	26	16	11	0	0	0	0	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	28	0	1	1	0	2	0	1	0	2	1	1	0	1	1	4	0	1	1	0	0	1	0	3	0	0	0	1	2	4	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	233	10	9	5	7	10	8	4	10	7	7	10	4	7	4	8	2	8	10	12	6	9	9	6	4	4	2	14	11	7	1	0	4	2	0	2	0	10					
		0.54%	0.61%	0.54%	0.33%	0.69%	0.65%	0.52%	0.27%	0.77%	0.48%	0.46%	0.66%	0.26%	0.47%	0.28%	0.58%	0.15%	0.51%	0.62%	0.75%	0.37%	0.59%	0.63%	0.39%	0.44%	0.36%	0.16%	1.52%	0.82%	0.48%	1.56%	0.0%	1.02%	1.19%	0.0%	1.37%	0.0%	1.94%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	3365	134	97	106	79	131	131	118	103	102	119	125	141	122	148	143	146	131	160	145	129	129	90	104	88	83	84	20	71	130	1	2	18	5	2	4	8	16					
		7.92%	8.26%	5.84%	7.14%	7.79%	8.52%	8.65%	8.25%	7.94%	7.01%	7.95%	8.28%	9.27%	8.24%	10.45%	10.43%	11.14%	8.47%	9.98%	9.07%	8.13%	8.48%	6.31%	6.87%	9.70%	7.52%	6.83%	2.17%	5.29%	8.94%	1.56%	1.88%	4.62%	2.99%	8.0%	2.75%	4.25%	3.10%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	2217	84	67	105	45	99	80	71	71	74	70	77	95	82	69	71	60	78	84	104	79	67	79	85	51	48	70	51	58	63	3	5	31	17	0	11	1	12					
		5.22%	5.17%	4.03%	7.08%	4.44%	6.44%	5.28%	4.96%	5.47%	5.09%	4.68%	5.10%	6.25%	5.54%	4.87%	5.17%	4.58%	5.04%	5.24%	6.50%	4.98%	4.40%	5.53%	5.62%	5.62%	4.35%	5.69%	5.55%	4.32%	4.33%	4.68%	4.71%	7.96%	10.17%	0.0%	7.58%	0.53%	2.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	4097	151	136	143	116	166	177	131	130	143	121	172	129	146	158	141	180	148	162	174	167	182	111	137	97	120	127	39	79	150	3	10	24	4	0	6	1	16					
		9.65%	9.30%	8.19%	9.64%	11.45%	10.80%	11.69%	9.16%	10.02%	9.84%	8.09%	11.39%	8.48%	9.86%	11.15%	10.28%	13.74%	9.57%	10.10%	10.88%	10.52%	11.96%	7.78%	9.06%	10.69%	10.87%	10.33%	4.24%	5.89%	10.32%	4.68%	9.43%	6.16%	2.39%	0.0%	4.13%	0.53%	3.10%					
22	"5. ""За Русь Святую"""	179	14	8	8	1	5	4	8	11	4	7	5	5	6	3	9	10	5	3	7	4	6	5	8	2	2	0	1	7	9	0	1	1	0	0	1	0	9					
		0.42%	0.86%	0.48%	0.53%	0.09%	0.32%	0.26%	0.55%	0.84%	0.27%	0.46%	0.33%	0.32%	0.40%	0.21%	0.65%	0.76%	0.32%	0.18%	0.43%	0.25%	0.39%	0.35%	0.52%	0.22%	0.18%	0.0%	0.10%	0.52%	0.61%	0.0%	0.94%	0.25%	0.0%	0.0%	0.68%	0.0%	1.74%					
23	"6. ""Объединенная Российская партия ""Русь"""	97	1	4	2	4	5	2	6	5	6	2	5	1	0	1	0	2	0	1	4	1	7	3	3	3	3	3	1	3	3	0	1	2	0	0	2	4	7					
		0.22%	0.06%	0.24%	0.13%	0.39%	0.32%	0.13%	0.41%	0.38%	0.41%	0.13%	0.33%	0.06%	0.0%	0.07%	0.0%	0.15%	0.0%	0.06%	0.25%	0.06%	0.46%	0.21%	0.19%	0.33%	0.27%	0.24%	0.10%	0.22%	0.20%	0.0%	0.94%	0.51%	0.0%	0.0%	1.37%	2.12%	1.35%					
24	"7. ""Новый курс - Автомобильная Россия"""	345	7	12	13	7	12	6	13	6	7	11	18	21	14	13	8	13	9	17	11	24	17	15	10	9	7	7	4	11	9	2	1	4	1	0	0	1	5					
		0.81%	0.43%	0.72%	0.87%	0.69%	0.78%	0.39%	0.90%	0.46%	0.48%	0.73%	1.19%	1.38%	0.94%	0.91%	0.58%	0.99%	0.58%	1.06%	0.68%	1.51%	1.11%	1.05%	0.66%	0.99%	0.63%	0.56%	0.43%	0.82%	0.61%	3.12%	0.94%	1.02%	0.59%	0.0%	0.0%	0.53%	0.97%					
25	"8. ""Народно-республиканская партия России"""	30	3	1	0	1	1	1	0	1	1	1	0	1	1	2	1	0	0	4	1	0	1	1	0	2	1	0	1	1	1	0	0	1	1	0	0	0	0					
		0.07%	0.18%	0.06%	0.0%	0.09%	0.06%	0.06%	0.0%	0.07%	0.06%	0.06%	0.0%	0.06%	0.06%	0.14%	0.07%	0.0%	0.0%	0.24%	0.06%	0.0%	0.06%	0.07%	0.0%	0.22%	0.09%	0.0%	0.10%	0.07%	0.06%	0.0%	0.0%	0.25%	0.59%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	322	18	15	7	5	8	15	11	13	12	15	7	10	15	9	10	8	11	18	10	19	16	14	8	5	10	7	0	4	13	0	0	3	2	0	0	0	4					
		0.75%	1.10%	0.90%	0.47%	0.49%	0.52%	0.99%	0.76%	1.00%	0.82%	1.00%	0.46%	0.65%	1.01%	0.63%	0.72%	0.61%	0.71%	1.12%	0.62%	1.19%	1.05%	0.98%	0.52%	0.55%	0.90%	0.56%	0.0%	0.29%	0.89%	0.0%	0.0%	0.77%	1.19%	0.0%	0.0%	0.0%	0.77%					
27	"10. ""Аграрная партия России"""	1139	33	55	45	15	40	42	32	36	35	37	36	35	42	31	48	32	39	56	42	45	39	42	50	34	30	41	32	26	29	2	4	8	12	0	8	2	4					
		2.68%	2.03%	3.31%	3.03%	1.48%	2.60%	2.77%	2.23%	2.77%	2.40%	2.47%	2.38%	2.30%	2.83%	2.18%	3.50%	2.44%	2.52%	3.49%	2.62%	2.83%	2.56%	2.94%	3.30%	3.74%	2.71%	3.33%	3.48%	1.94%	1.99%	3.12%	3.77%	2.05%	7.18%	0.0%	5.51%	1.06%	0.77%					
28	"11. ""Истинные патриоты России"""	21	1	0	1	0	0	0	0	1	0	1	3	0	0	0	1	0	1	0	1	1	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3					
		0.04%	0.06%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.06%	0.19%	0.0%	0.0%	0.0%	0.07%	0.0%	0.06%	0.0%	0.06%	0.06%	0.06%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	936	26	29	36	22	26	40	43	25	42	28	44	53	48	17	36	35	23	43	28	52	37	20	26	22	20	17	9	29	33	0	3	7	3	3	3	0	8					
		2.20%	1.60%	1.74%	2.42%	2.17%	1.69%	2.64%	3.00%	1.92%	2.89%	1.87%	2.91%	3.48%	3.24%	1.20%	2.62%	2.67%	1.48%	2.68%	1.75%	3.27%	2.43%	1.40%	1.71%	2.42%	1.81%	1.38%	0.98%	2.16%	2.27%	0.0%	2.83%	1.79%	1.79%	12.0%	2.06%	0.0%	1.55%					
30	"13. ""Демократическая партия России"""	81	2	4	1	2	0	4	0	4	3	1	4	1	3	4	3	3	1	3	4	3	3	6	2	2	3	1	4	5	2	0	0	0	1	0	0	0	2					
		0.19%	0.12%	0.24%	0.06%	0.19%	0.0%	0.26%	0.0%	0.30%	0.20%	0.06%	0.26%	0.06%	0.20%	0.28%	0.21%	0.22%	0.06%	0.18%	0.25%	0.18%	0.19%	0.42%	0.13%	0.22%	0.27%	0.08%	0.43%	0.37%	0.13%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	83	2	2	3	1	5	3	3	3	1	0	0	6	1	3	2	2	3	3	3	1	5	2	4	1	3	4	2	6	2	0	0	0	0	0	1	2	4					
		0.19%	0.12%	0.12%	0.20%	0.09%	0.32%	0.19%	0.20%	0.23%	0.06%	0.0%	0.0%	0.39%	0.06%	0.21%	0.14%	0.15%	0.19%	0.18%	0.18%	0.06%	0.32%	0.14%	0.26%	0.11%	0.27%	0.32%	0.21%	0.44%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	1.06%	0.77%					
32	"15. ""Партия СЛОН"""	60	2	2	2	1	1	2	1	3	1	1	4	3	1	3	0	1	4	3	2	1	1	2	2	2	1	4	1	2	2	0	1	0	0	0	0	1	3					
		0.14%	0.12%	0.12%	0.13%	0.09%	0.06%	0.13%	0.06%	0.23%	0.06%	0.06%	0.26%	0.19%	0.06%	0.21%	0.0%	0.07%	0.25%	0.18%	0.12%	0.06%	0.06%	0.14%	0.13%	0.22%	0.09%	0.32%	0.10%	0.14%	0.13%	0.0%	0.94%	0.0%	0.0%	0.0%	0.0%	0.53%	0.58%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4450	154	136	157	101	133	194	186	135	153	156	181	156	158	186	141	138	169	170	182	180	158	131	161	90	140	155	77	128	131	13	14	41	15	0	13	7	10					
		10.48%	9.49%	8.19%	10.58%	9.97%	8.65%	12.82%	13.01%	10.40%	10.52%	10.43%	11.99%	10.26%	10.67%	13.13%	10.28%	10.53%	10.93%	10.60%	11.38%	11.34%	10.38%	9.18%	10.64%	9.92%	12.69%	12.61%	8.38%	9.55%	9.01%	20.31%	13.20%	10.53%	8.98%	0.0%	8.96%	3.72%	1.94%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	47	0	5	0	1	1	1	2	3	0	0	0	1	0	0	0	1	2	7	0	1	2	1	5	1	0	2	2	2	1	0	0	0	2	0	1	1	2					
		0.11%	0.0%	0.30%	0.0%	0.09%	0.06%	0.06%	0.13%	0.23%	0.0%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.07%	0.12%	0.43%	0.0%	0.06%	0.13%	0.07%	0.33%	0.11%	0.0%	0.16%	0.21%	0.14%	0.06%	0.0%	0.0%	0.0%	1.19%	0.0%	0.68%	0.53%	0.38%					
35	"18. ""ЛДПР"""	4835	220	220	149	117	178	136	166	147	166	195	142	176	128	117	105	104	184	149	164	160	188	224	170	86	121	103	122	219	137	4	14	34	24	7	15	65	179					
		11.39%	13.56%	13.25%	10.04%	11.54%	11.58%	8.98%	11.61%	11.33%	11.42%	13.04%	9.41%	11.57%	8.64%	8.26%	7.65%	7.93%	11.90%	9.29%	10.26%	10.08%	12.36%	15.70%	11.24%	9.48%	10.97%	8.38%	13.28%	16.34%	9.42%	6.25%	13.20%	8.74%	14.37%	28.0%	10.34%	34.57%	34.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	773	28	41	21	18	27	21	15	22	31	22	25	28	38	12	22	30	35	31	25	22	28	26	26	10	20	29	28	27	34	1	1	9	5	1	7	1	6					
		1.82%	1.72%	2.46%	1.41%	1.77%	1.75%	1.38%	1.04%	1.69%	2.13%	1.47%	1.65%	1.84%	2.56%	0.84%	1.60%	2.29%	2.26%	1.93%	1.56%	1.38%	1.84%	1.82%	1.71%	1.10%	1.81%	2.35%	3.05%	2.01%	2.33%	1.56%	0.94%	2.31%	2.99%	4.0%	4.82%	0.53%	1.16%					
37	"20. ""Политическая партия ""Единая Россия"""	12370	486	553	449	347	440	417	426	370	425	439	418	433	381	382	368	309	415	450	443	436	399	448	466	267	304	372	392	453	449	18	34	112	42	9	40	72	106					
		29.14%	29.96%	33.31%	30.27%	34.25%	28.62%	27.56%	29.81%	28.52%	29.24%	29.36%	27.70%	28.48%	25.74%	26.97%	26.84%	23.58%	26.84%	28.07%	27.72%	27.49%	26.23%	31.41%	30.82%	29.43%	27.56%	30.26%	42.70%	33.80%	30.90%	28.12%	32.07%	28.79%	25.14%	36.0%	27.58%	38.29%	20.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	44	0	2	2	1	1	1	2	0	0	5	5	2	1	0	2	1	2	0	0	1	2	0	3	1	2	1	0	3	1	0	0	1	0	0	0	0	2					
		0.10%	0.0%	0.12%	0.13%	0.09%	0.06%	0.06%	0.13%	0.0%	0.0%	0.33%	0.33%	0.13%	0.06%	0.0%	0.14%	0.07%	0.12%	0.0%	0.0%	0.06%	0.13%	0.0%	0.19%	0.11%	0.18%	0.08%	0.0%	0.22%	0.06%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.38%					
39	"22. ""Развитие предпринимательства"""	146	6	3	3	2	7	5	4	6	6	6	10	9	4	5	4	5	4	9	1	4	7	11	4	2	1	4	1	2	6	0	0	2	1	0	0	1	1					
		0.34%	0.36%	0.18%	0.20%	0.19%	0.45%	0.33%	0.27%	0.46%	0.41%	0.40%	0.66%	0.59%	0.27%	0.35%	0.29%	0.38%	0.25%	0.56%	0.06%	0.25%	0.46%	0.77%	0.26%	0.22%	0.09%	0.32%	0.10%	0.14%	0.41%	0.0%	0.0%	0.51%	0.59%	0.0%	0.0%	0.53%	0.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3107	100	103	113	51	121	100	79	90	120	104	95	96	162	142	134	134	136	116	125	131	107	73	124	68	102	96	48	54	77	9	7	36	17	0	17	11	9					
		7.31%	6.16%	6.20%	7.61%	5.03%	7.87%	6.60%	5.52%	6.93%	8.25%	6.95%	6.29%	6.31%	10.94%	10.02%	9.77%	10.22%	8.79%	7.23%	7.82%	8.25%	7.03%	5.11%	8.20%	7.49%	9.24%	7.81%	5.22%	4.02%	5.29%	14.06%	6.60%	9.25%	10.17%	0.0%	11.72%	5.85%	1.74%					
																																												
41	Против всех	3101	135	142	103	64	109	111	104	99	101	131	115	110	110	98	104	77	130	98	103	108	103	97	95	53	70	86	52	126	100	7	8	42	13	3	9	8	77					
		7.30%	8.32%	8.55%	6.94%	6.31%	7.09%	7.33%	7.27%	7.63%	6.95%	8.76%	7.62%	7.23%	7.43%	6.92%	7.58%	5.87%	8.40%	6.11%	6.44%	6.80%	6.77%	6.80%	6.28%	5.84%	6.34%	6.99%	5.66%	9.40%	6.88%	10.93%	7.54%	10.79%	7.78%	12.0%	6.20%	4.25%	14.95%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
