Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Бирская городская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	695	30	20	35	35	80	25	45	20	35	40	40	30	49	15	8	8	7	6	6	6	6	6	5	9	4	4	4	6	5	8	8	15	4	6	3	4	15	8	6	8	5	5	8	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	539	30	16	35	33	80	25	39	15	27	19	40	30	47	15	1	8	7	0	0	6	4	0	2	2	4	1	1	3	0	1	8	15	2	4	0	0	8	2	2	5	1	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	335	11	7	14	15	11	12	8	6	14	11	16	9	13	2	7	5	1	6	4	6	5	7	7	6	4	10	8	5	4	2	14	12	5	6	7	6	5	11	6	6	6	9	4	2					
14	Число погашенных открепительных удостоверений	156	0	4	0	2	0	0	6	5	8	21	0	0	2	0	7	0	0	6	6	0	2	6	3	7	0	3	3	6	5	7	0	0	2	2	3	1	7	6	4	3	4	4	8	3					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	20	0	0	16	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	668	24	25	32	14	45	31	45	10	19	31	28	22	41	6	12	13	10	5	5	22	7	19	7	7	1	9	4	10	1	10	12	18	10	17	1	5	14	16	9	9	9	22	8	3					
		2.11%	1.89%	1.83%	1.71%	1.24%	2.25%	2.40%	2.44%	1.34%	1.45%	1.94%	1.26%	1.45%	1.88%	0.80%	2.67%	2.92%	2.98%	1.48%	1.85%	3.42%	2.24%	8.08%	5.42%	1.28%	1.51%	3.03%	1.58%	3.67%	0.65%	2.65%	1.95%	2.06%	3.19%	4.46%	1.49%	5.0%	2.15%	3.25%	3.73%	2.04%	2.87%	7.69%	2.32%	0.94%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	697	23	24	43	31	68	19	43	20	36	50	62	40	72	19	4	6	4	4	4	6	1	1	0	10	5	4	3	1	1	6	7	18	16	6	0	1	4	12	2	5	1	3	6	6					
		2.20%	1.81%	1.75%	2.30%	2.76%	3.41%	1.47%	2.33%	2.68%	2.75%	3.13%	2.80%	2.63%	3.31%	2.56%	0.89%	1.34%	1.19%	1.18%	1.48%	0.93%	0.32%	0.42%	0.0%	1.83%	7.57%	1.34%	1.19%	0.36%	0.65%	1.59%	1.14%	2.06%	5.11%	1.57%	0.0%	1.0%	0.61%	2.43%	0.82%	1.13%	0.31%	1.04%	1.74%	1.89%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	952	51	24	72	21	40	41	64	29	42	61	45	69	62	20	17	14	10	10	9	12	17	8	3	19	2	7	5	9	6	4	16	23	10	15	1	1	12	11	8	23	5	12	16	6					
		3.01%	4.02%	1.75%	3.86%	1.87%	2.00%	3.18%	3.48%	3.88%	3.21%	3.82%	2.03%	4.55%	2.85%	2.69%	3.79%	3.14%	2.98%	2.96%	3.33%	1.86%	5.44%	3.40%	2.32%	3.48%	3.03%	2.35%	1.98%	3.30%	3.92%	1.06%	2.61%	2.63%	3.19%	3.93%	1.49%	1.0%	1.84%	2.23%	3.31%	5.21%	1.59%	4.19%	4.65%	1.89%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	845	41	45	74	36	76	37	48	22	26	33	60	43	73	34	11	5	6	3	4	12	6	4	5	8	1	11	6	7	2	4	10	18	11	5	1	1	6	13	3	14	6	2	7	5					
		2.67%	3.23%	3.29%	3.96%	3.20%	3.81%	2.87%	2.61%	2.94%	1.98%	2.06%	2.71%	2.83%	3.36%	4.58%	2.45%	1.12%	1.79%	0.89%	1.48%	1.86%	1.92%	1.70%	3.87%	1.46%	1.51%	3.70%	2.38%	2.57%	1.30%	1.06%	1.63%	2.06%	3.51%	1.31%	1.49%	1.0%	0.92%	2.64%	1.24%	3.17%	1.91%	0.69%	2.03%	1.57%					
22	"5. ""За Русь Святую"""	200	8	10	11	3	6	12	14	2	6	11	8	11	15	1	4	4	1	7	1	12	0	3	0	2	6	2	1	0	1	4	4	5	1	4	0	1	4	4	1	1	3	2	4	0					
		0.63%	0.63%	0.73%	0.59%	0.26%	0.30%	0.93%	0.76%	0.26%	0.45%	0.68%	0.36%	0.72%	0.69%	0.13%	0.89%	0.89%	0.29%	2.07%	0.37%	1.86%	0.0%	1.27%	0.0%	0.36%	9.09%	0.67%	0.39%	0.0%	0.65%	1.06%	0.65%	0.57%	0.31%	1.04%	0.0%	1.0%	0.61%	0.81%	0.41%	0.22%	0.95%	0.69%	1.16%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	99	4	9	4	1	2	2	7	2	4	7	9	6	3	1	1	2	2	1	2	2	0	0	1	2	0	1	0	1	0	0	2	0	2	2	1	4	1	2	0	0	1	4	2	2					
		0.31%	0.31%	0.65%	0.21%	0.08%	0.10%	0.15%	0.38%	0.26%	0.30%	0.43%	0.40%	0.39%	0.13%	0.13%	0.22%	0.44%	0.59%	0.29%	0.74%	0.31%	0.0%	0.0%	0.77%	0.36%	0.0%	0.33%	0.0%	0.36%	0.0%	0.0%	0.32%	0.0%	0.63%	0.52%	1.49%	4.0%	0.15%	0.40%	0.0%	0.0%	0.31%	1.39%	0.58%	0.63%					
24	"7. ""Новый курс - Автомобильная Россия"""	269	12	13	12	14	22	11	27	14	15	9	20	14	24	6	4	0	1	4	0	2	1	0	0	3	1	1	1	0	2	2	3	12	3	2	1	0	1	3	1	3	1	2	2	0					
		0.85%	0.94%	0.95%	0.64%	1.24%	1.10%	0.85%	1.46%	1.87%	1.14%	0.56%	0.90%	0.92%	1.10%	0.80%	0.89%	0.0%	0.29%	1.18%	0.0%	0.31%	0.32%	0.0%	0.0%	0.55%	1.51%	0.33%	0.39%	0.0%	1.30%	0.53%	0.48%	1.37%	0.95%	0.52%	1.49%	0.0%	0.15%	0.60%	0.41%	0.68%	0.31%	0.69%	0.58%	0.0%					
25	"8. ""Народно-республиканская партия России"""	86	1	1	5	1	5	0	4	2	5	8	5	1	4	2	2	2	1	2	1	1	7	1	0	5	0	1	0	1	1	0	0	0	0	4	0	0	3	3	0	1	2	0	3	1					
		0.27%	0.07%	0.07%	0.26%	0.08%	0.25%	0.0%	0.21%	0.26%	0.38%	0.50%	0.22%	0.06%	0.18%	0.26%	0.44%	0.44%	0.29%	0.59%	0.37%	0.15%	2.24%	0.42%	0.0%	0.91%	0.0%	0.33%	0.0%	0.36%	0.65%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%	0.46%	0.60%	0.0%	0.22%	0.63%	0.0%	0.87%	0.31%					
26	"9. ""Российская экологическая партия ""Зеленые"""	156	4	12	6	6	10	2	3	3	9	26	25	5	12	2	2	3	0	2	0	1	1	3	0	1	0	0	0	0	0	1	1	3	1	0	1	0	3	1	0	4	0	1	2	0					
		0.49%	0.31%	0.87%	0.32%	0.53%	0.50%	0.15%	0.16%	0.40%	0.68%	1.62%	1.13%	0.32%	0.55%	0.26%	0.44%	0.67%	0.0%	0.59%	0.0%	0.15%	0.32%	1.27%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.16%	0.34%	0.31%	0.0%	1.49%	0.0%	0.46%	0.20%	0.0%	0.90%	0.0%	0.34%	0.58%	0.0%					
27	"10. ""Аграрная партия России"""	1743	33	22	57	29	62	37	44	25	40	43	73	33	38	30	44	36	32	38	41	75	18	17	8	63	1	50	28	40	34	38	125	31	29	54	12	13	71	44	25	35	45	17	51	62					
		5.52%	2.60%	1.61%	3.05%	2.58%	3.11%	2.87%	2.39%	3.35%	3.06%	2.69%	3.30%	2.17%	1.75%	4.04%	9.82%	8.08%	9.55%	11.27%	15.18%	11.68%	5.76%	7.23%	6.20%	11.55%	1.51%	16.83%	11.11%	14.70%	22.22%	10.10%	20.39%	3.55%	9.26%	14.17%	17.91%	13.0%	10.92%	8.94%	10.37%	7.93%	14.37%	5.94%	14.82%	19.55%					
28	"11. ""Истинные патриоты России"""	57	2	1	0	11	2	3	0	0	3	3	2	6	0	3	1	0	0	2	0	0	0	0	1	0	0	0	3	0	0	2	1	6	0	1	0	0	1	0	0	0	0	1	1	1					
		0.18%	0.15%	0.07%	0.0%	0.98%	0.10%	0.23%	0.0%	0.0%	0.22%	0.18%	0.09%	0.39%	0.0%	0.40%	0.22%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	1.19%	0.0%	0.0%	0.53%	0.16%	0.68%	0.0%	0.26%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.34%	0.29%	0.31%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	303	15	12	16	12	21	9	17	7	14	14	12	15	23	10	4	2	4	6	3	5	2	0	2	7	0	2	1	7	1	3	5	12	6	1	5	4	1	6	1	6	4	2	4	0					
		0.95%	1.18%	0.87%	0.85%	1.06%	1.05%	0.69%	0.92%	0.93%	1.07%	0.87%	0.54%	0.98%	1.05%	1.34%	0.89%	0.44%	1.19%	1.78%	1.11%	0.77%	0.64%	0.0%	1.55%	1.28%	0.0%	0.67%	0.39%	2.57%	0.65%	0.79%	0.81%	1.37%	1.91%	0.26%	7.46%	4.0%	0.15%	1.21%	0.41%	1.36%	1.27%	0.69%	1.16%	0.0%					
30	"13. ""Демократическая партия России"""	184	4	6	11	4	6	11	6	5	8	13	5	10	10	1	1	1	1	2	1	6	2	4	1	2	0	6	1	2	0	3	1	7	5	3	0	1	11	3	2	6	1	4	7	0					
		0.58%	0.31%	0.43%	0.59%	0.35%	0.30%	0.85%	0.32%	0.67%	0.61%	0.81%	0.22%	0.65%	0.46%	0.13%	0.22%	0.22%	0.29%	0.59%	0.37%	0.93%	0.64%	1.70%	0.77%	0.36%	0.0%	2.02%	0.39%	0.73%	0.0%	0.79%	0.16%	0.80%	1.59%	0.78%	0.0%	1.0%	1.69%	0.60%	0.82%	1.36%	0.31%	1.39%	2.03%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	112	4	1	5	5	4	2	8	0	7	6	3	4	5	3	1	5	3	2	3	1	2	0	0	3	0	1	2	1	0	1	6	1	4	1	0	1	2	3	0	1	5	2	1	3					
		0.35%	0.31%	0.07%	0.26%	0.44%	0.20%	0.15%	0.43%	0.0%	0.53%	0.37%	0.13%	0.26%	0.23%	0.40%	0.22%	1.12%	0.89%	0.59%	1.11%	0.15%	0.64%	0.0%	0.0%	0.55%	0.0%	0.33%	0.79%	0.36%	0.0%	0.26%	0.97%	0.11%	1.27%	0.26%	0.0%	1.0%	0.30%	0.60%	0.0%	0.22%	1.59%	0.69%	0.29%	0.94%					
32	"15. ""Партия СЛОН"""	77	3	0	6	1	2	3	5	1	2	10	10	3	7	1	1	2	0	0	1	1	0	1	0	2	0	1	0	0	0	2	0	1	0	1	0	0	2	3	0	0	0	3	2	0					
		0.24%	0.23%	0.0%	0.32%	0.08%	0.10%	0.23%	0.27%	0.13%	0.15%	0.62%	0.45%	0.19%	0.32%	0.13%	0.22%	0.44%	0.0%	0.0%	0.37%	0.15%	0.0%	0.42%	0.0%	0.36%	0.0%	0.33%	0.0%	0.0%	0.0%	0.53%	0.0%	0.11%	0.0%	0.26%	0.0%	0.0%	0.30%	0.60%	0.0%	0.0%	0.0%	1.04%	0.58%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2168	90	88	216	103	141	97	145	57	99	105	167	117	200	60	18	20	17	14	15	21	5	10	4	21	9	12	13	9	1	9	40	67	15	17	0	10	37	22	9	18	15	20	9	6					
		6.86%	7.09%	6.44%	11.58%	9.18%	7.07%	7.53%	7.88%	7.64%	7.57%	6.57%	7.55%	7.71%	9.21%	8.09%	4.01%	4.49%	5.07%	4.15%	5.55%	3.27%	1.60%	4.25%	3.10%	3.85%	13.63%	4.04%	5.15%	3.30%	0.65%	2.39%	6.52%	7.67%	4.79%	4.46%	0.0%	10.0%	5.69%	4.47%	3.73%	4.08%	4.79%	6.99%	2.61%	1.89%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	158	3	9	4	2	10	5	10	4	6	11	11	8	5	2	1	5	2	3	1	4	1	2	0	1	2	2	0	1	0	7	1	6	2	2	1	2	3	4	1	4	3	2	3	2					
		0.50%	0.23%	0.65%	0.21%	0.17%	0.50%	0.38%	0.54%	0.53%	0.45%	0.68%	0.49%	0.52%	0.23%	0.26%	0.22%	1.12%	0.59%	0.89%	0.37%	0.62%	0.32%	0.85%	0.0%	0.18%	3.03%	0.67%	0.0%	0.36%	0.0%	1.86%	0.16%	0.68%	0.63%	0.52%	1.49%	2.0%	0.46%	0.81%	0.41%	0.90%	0.95%	0.69%	0.87%	0.63%					
35	"18. ""ЛДПР"""	4463	208	245	275	138	318	242	296	115	216	208	289	244	359	93	74	52	39	28	26	70	18	11	7	68	12	47	47	21	11	62	67	135	48	30	4	7	72	47	35	50	40	13	46	30					
		14.13%	16.40%	17.94%	14.75%	12.29%	15.95%	18.80%	16.09%	15.41%	16.52%	13.03%	13.07%	16.09%	16.54%	12.55%	16.51%	11.68%	11.64%	8.30%	9.62%	10.90%	5.76%	4.68%	5.42%	12.47%	18.18%	15.82%	18.65%	7.72%	7.18%	16.48%	10.92%	15.46%	15.33%	7.87%	5.97%	7.0%	11.07%	9.55%	14.52%	11.33%	12.77%	4.54%	13.37%	9.46%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	932	38	39	71	32	54	54	59	27	48	66	58	63	71	21	6	6	13	8	6	19	4	7	2	7	0	13	3	8	4	3	15	30	8	8	0	3	8	9	6	7	12	3	6	7					
		2.95%	2.99%	2.85%	3.80%	2.85%	2.70%	4.19%	3.20%	3.61%	3.67%	4.13%	2.62%	4.15%	3.27%	2.83%	1.33%	1.34%	3.88%	2.37%	2.22%	2.95%	1.28%	2.97%	1.55%	1.28%	0.0%	4.37%	1.19%	2.94%	2.61%	0.79%	2.44%	3.43%	2.55%	2.09%	0.0%	3.0%	1.23%	1.82%	2.48%	1.58%	3.83%	1.04%	1.74%	2.20%					
37	"20. ""Политическая партия ""Единая Россия"""	11184	437	510	589	452	755	458	704	283	455	625	956	538	736	303	126	141	91	135	80	224	158	69	49	204	12	86	111	89	39	66	198	325	109	121	34	21	203	215	71	141	57	80	57	71					
		35.42%	34.46%	37.36%	31.59%	40.28%	37.88%	35.58%	38.28%	37.93%	34.81%	39.16%	43.25%	35.48%	33.91%	40.89%	28.12%	31.68%	27.16%	40.05%	29.62%	34.89%	50.64%	29.36%	37.98%	37.43%	18.18%	28.95%	44.04%	32.72%	25.49%	17.55%	32.30%	37.22%	34.82%	31.75%	50.74%	21.0%	31.23%	43.69%	29.46%	31.97%	18.21%	27.97%	16.56%	22.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	77	4	0	4	2	2	4	3	0	7	6	2	1	2	0	0	1	2	2	2	5	5	1	0	0	2	0	3	0	1	3	0	0	0	1	0	1	3	2	0	1	0	3	1	1					
		0.24%	0.31%	0.0%	0.21%	0.17%	0.10%	0.31%	0.16%	0.0%	0.53%	0.37%	0.09%	0.06%	0.09%	0.0%	0.0%	0.22%	0.59%	0.59%	0.74%	0.77%	1.60%	0.42%	0.0%	0.0%	3.03%	0.0%	1.19%	0.0%	0.65%	0.79%	0.0%	0.0%	0.0%	0.26%	0.0%	1.0%	0.46%	0.40%	0.0%	0.22%	0.0%	1.04%	0.29%	0.31%					
39	"22. ""Развитие предпринимательства"""	134	7	5	7	10	9	3	13	2	5	4	15	11	14	4	0	1	0	0	0	2	2	0	0	3	0	0	0	1	0	2	1	3	1	1	0	0	3	0	0	0	1	3	0	1					
		0.42%	0.55%	0.36%	0.37%	0.89%	0.45%	0.23%	0.70%	0.26%	0.38%	0.25%	0.67%	0.72%	0.64%	0.53%	0.0%	0.22%	0.0%	0.0%	0.0%	0.31%	0.64%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.36%	0.0%	0.53%	0.16%	0.34%	0.31%	0.26%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.31%	1.04%	0.0%	0.31%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4192	159	200	262	162	246	165	210	90	170	175	221	187	302	83	53	93	67	43	50	91	40	37	9	59	7	23	12	49	36	98	63	94	12	52	3	10	127	39	52	90	72	45	64	70					
		13.27%	12.53%	14.65%	14.05%	14.43%	12.34%	12.82%	11.41%	12.06%	13.00%	10.96%	10.0%	12.33%	13.91%	11.20%	11.83%	20.89%	20.0%	12.75%	18.51%	14.17%	12.82%	15.74%	6.97%	10.82%	10.60%	7.74%	4.76%	18.01%	23.52%	26.06%	10.27%	10.76%	3.83%	13.64%	4.47%	10.0%	19.53%	7.92%	21.57%	20.40%	23.00%	15.73%	18.60%	22.08%					
																																																			
41	Против всех	879	35	38	43	22	72	28	48	17	34	43	80	41	50	24	8	10	10	9	6	20	7	0	3	21	2	10	1	7	1	11	20	30	13	15	2	4	26	9	6	5	9	13	20	6					
		2.78%	2.76%	2.78%	2.30%	1.96%	3.61%	2.17%	2.61%	2.27%	2.60%	2.69%	3.61%	2.70%	2.30%	3.23%	1.78%	2.24%	2.98%	2.67%	2.22%	3.11%	2.24%	0.0%	2.32%	3.85%	3.03%	3.36%	0.39%	2.57%	0.65%	2.92%	3.26%	3.43%	4.15%	3.93%	2.98%	4.0%	4.0%	1.82%	2.48%	1.13%	2.87%	4.54%	5.81%	1.89%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
